************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*      649 *       649 * 663.91469 * 109509.60 *
*      651 *       651 * 1047.4781 * 121834.36 *
*      652 *       652 * 7.2436069 * 1040.0003 *
*      653 *       653 * 2.3795092 * 70551.947 *
*      657 *       657 * 844.37152 * 128106.87 *
*      660 *       660 * 685.69624 * 122610.14 *
*      670 *       670 * 1289.6686 * 109116.96 *
*      675 *       675 * 2.9811956 * 68449.112 *
*      676 *       676 * 1071.3339 * 129990.96 *
*      677 *       677 * 973.74928 * 125331.81 *
*      704 *       704 * 833.44017 * 128499.28 *
*      707 *       707 * 733.39948 * 118232.34 *
*      709 *       709 * 577.74696 * 104145.52 *
*      713 *       713 * 1424.8673 * 128125.10 *
*      719 *       719 * 398.58730 * 53436.025 *
*      771 *       771 * 729.58121 * 123942.50 *
*      789 *       789 * 823.87793 * 104510.96 *
*      794 *       794 * 17.334148 * 1281.9434 *
*      798 *       798 * 7225.4899 * 114685.73 *
*      803 *       803 * 4.7605011 * 812.02086 *
*      807 *       807 * 74.965438 * 4793.8103 *
*      812 *       812 * 581.53586 * 100272.97 *
*      820 *       820 * 1038.8711 * 126350.04 *
*      830 *       830 * 32.230595 * 1685.5543 *
*      841 *       841 * 719.21362 * 118871.48 *
*      854 *       854 * 1.7295815 * 576.81128 *
*      861 *       861 * 215.53371 * 21998.506 *
*      894 *       894 * 2003.3787 * 89075.708 *
*      900 *       900 * 218.13967 * 28568.774 *
*      901 *       901 * 34.912083 * 2661.1981 *
*      905 *       905 * 35.362941 * 1327.2684 *
*      908 *       908 * 894.49039 * 14739.210 *
*      910 *       910 * 582.91610 * 72336.598 *
*      937 *       937 * 1313.1591 * 14548.219 *
*      958 *       958 * 2.7958544 * 12666.417 *
*      969 *       969 * 297.23609 * 29094.183 *
*     1003 *      1003 * 1177.8361 * 129406.02 *
*     1006 *      1006 * 2002.6170 * 111688.32 *
*     1011 *      1011 * 964.44167 * 129584.44 *
*     1025 *      1025 * 816.38339 * 117876.09 *
*     1033 *      1033 * 9.6038474 * 1169.4962 *
*     1038 *      1038 * 24.208471 * 1991.8011 *
*     1050 *      1050 * 8.5331284 * 211.99911 *
*     1052 *      1052 * 32.152902 * 2361.5504 *
*     1055 *      1055 * 18.411970 * 2615.9376 *
*     1059 *      1059 * 363.11515 * 100534.80 *
*     1066 *      1066 * 4.5716636 * 1458.2743 *
*     1087 *      1087 * 909.37501 * 125723.88 *
*     1090 *      1090 * 794.08351 * 107315.39 *
*     1096 *      1096 * 62.536914 * 1320.2162 *
*     1110 *      1110 * 581.52674 * 116623.29 *
*     1119 *      1119 * 34.588166 * 2641.9390 *
*     1120 *      1120 * 740.86471 * 118361.24 *
*     1130 *      1130 * 634.37304 * 117385.43 *
*     1132 *      1132 * 2365.1665 * 62475.436 *
*     1135 *      1135 * 123.86386 * 4648.0739 *
*     1148 *      1148 * 7.5826775 * 661.53741 *
*     1149 *      1149 * 10.998725 * 785.20086 *
*     1180 *      1180 * 345.53899 * 69595.895 *
*     1196 *      1196 * 27.007678 * 1915.5963 *
*     1197 *      1197 * 6.6995347 * 894.59304 *
*     1199 *      1199 *  15.10284 * 1221.6870 *
*     1200 *      1200 * 242.87949 * 24123.202 *
*     1210 *      1210 * 303.79913 * 78259.511 *
*     1216 *      1216 * 898.32053 * 111995.97 *
*     1219 *      1219 * 5.2999344 * 352.27606 *
*     1232 *      1232 * 755.11974 * 130675.52 *
*     1234 *      1234 * 1003.2581 * 109903.63 *
*     1240 *      1240 * 22.192938 * 1891.5492 *
*     1241 *      1241 * 20.218694 * 2085.9225 *
*     1247 *      1247 * 4.1876763 * 55942.417 *
*     1252 *      1252 * 5.2712201 * 39120.959 *
*     1256 *      1256 * 58.698118 * 2813.8091 *
*     1274 *      1274 * 3.1727050 * 47623.142 *
*     1281 *      1281 * 846.57034 * 129131.98 *
*     1290 *      1290 * 9.1731487 * 2316.9048 *
*     1294 *      1294 * 253.62104 * 66362.208 *
*     1298 *      1298 * 1301.1839 * 126935.17 *
*     1301 *      1301 * 775.91160 * 118297.75 *
*     1313 *      1313 * 17.664371 * 1076.2900 *
*     1331 *      1331 * 1152.8415 * 124910.60 *
*     1345 *      1345 * 449.91219 * 87454.639 *
*     1354 *      1354 * 559.62999 * 80562.088 *
*     1363 *      1363 * 67.521007 * 1457.2120 *
*     1369 *      1369 * 595.05140 * 111016.08 *
*     1373 *      1373 * 681.61078 * 122397.54 *
*     1378 *      1378 * 696.64207 * 115771.98 *
*     1388 *      1388 * 22.147246 * 2256.9208 *
*     1398 *      1398 * 648.20880 * 122974.79 *
*     1416 *      1416 * 493.42263 * 14778.412 *
*     1419 *      1419 * 2.5056053 * 316.51652 *
*     1425 *      1425 * 594.80330 * 107627.04 *
*     1426 *      1426 * 1198.6408 * 118756.86 *
*     1428 *      1428 * 1617.6606 * 126717.40 *
*     1429 *      1429 * 755.37910 * 128220.29 *
*     1432 *      1432 * 832.37545 * 130005.69 *
*     1434 *      1434 * 838.61891 * 126726.43 *
*     1442 *      1442 * 700.31242 * 108015.49 *
*     1479 *      1479 * 3.1210026 * 72709.646 *
*     1484 *      1484 * 618.78799 * 122969.73 *
*     1485 *      1485 * 853.87440 * 122663.73 *
*     1503 *      1503 * 818.53662 * 122440.17 *
*     1505 *      1505 * 286.30137 * 23967.799 *
*     1511 *      1511 * 618.61412 * 106339.66 *
*     1524 *      1524 * 229.56342 * 27823.445 *
*     1525 *      1525 * 420.38130 * 71157.811 *
*     1561 *      1561 * 2337.3291 * 24627.483 *
*     1574 *      1574 * 5.4725619 * 388.73813 *
*     1587 *      1587 * 289.01834 * 26881.819 *
*     1615 *      1615 * 796.03678 * 106708.14 *
*     1627 *      1627 * 634.65620 * 104336.57 *
*     1630 *      1630 * 5.5816156 * 745.03181 *
*     1658 *      1658 * 629.62928 * 94235.225 *
*     1663 *      1663 * 443.44646 * 108399.43 *
*     1714 *      1714 * 244.08483 * 21031.806 *
*     1729 *      1729 * 983.27193 * 121423.62 *
*     1731 *      1731 * 759.45144 * 119436.11 *
*     1732 *      1732 * 2386.9624 * 129944.17 *
*     1742 *      1742 * 592.32354 * 94251.601 *
*     1747 *      1747 * 2.0974361 * 74812.451 *
*     1777 *      1777 * 797.29948 * 105997.49 *
*     1779 *      1779 * 716.36686 * 107644.62 *
*     1796 *      1796 * 325.87494 * 53654.909 *
*     1809 *      1809 * 1349.1811 * 7049.9195 *
*     1817 *      1817 * 1014.6713 * 117929.84 *
*     1820 *      1820 * 13.690509 * 727.77888 *
*     1825 *      1825 * 2415.8923 * 122809.63 *
*     1833 *      1833 * 1334.7019 * 114814.00 *
*     1840 *      1840 * 25.559740 * 1033.9131 *
*     1858 *      1858 * 1031.9788 * 113225.48 *
*     1859 *      1859 * 1115.2677 * 122426.38 *
*     1865 *      1865 * 2.2346897 * 18931.619 *
*     1891 *      1891 * 1295.8745 * 774.18267 *
*     1927 *      1927 * 4.9747019 * 24454.927 *
*     1930 *      1930 * 429.54255 * 83241.532 *
*     1939 *      1939 * 1022.5127 * 124914.94 *
*     1950 *      1950 * 654.99646 * 127962.46 *
*     1959 *      1959 * 28.375417 * 2222.3214 *
*     1965 *      1965 * 962.70252 * 97988.562 *
*     1992 *      1992 * 492.74714 * 108126.89 *
*     1998 *      1998 * 796.83985 * 128859.06 *
*     2046 *      2046 * 26.891146 * 1808.7782 *
*     2052 *      2052 * 2.9923196 * 48976.002 *
*     2056 *      2056 * 607.30620 * 114397.32 *
*     2059 *      2059 * 507.01128 * 114439.96 *
*     2074 *      2074 * 615.46585 * 124901.77 *
*     2081 *      2081 * 885.82265 * 132598.23 *
*     2096 *      2096 * 34.039680 * 6318.2900 *
*     2113 *      2113 * 872.43791 * 130452.70 *
*     2123 *      2123 * 470.69164 * 106094.15 *
*     2124 *      2124 * 1603.8211 * 2712.6838 *
*     2132 *      2132 * 19.313764 * 1935.6084 *
*     2133 *      2133 * 651.43805 * 91987.300 *
*     2152 *      2152 * 47.250797 * 3332.2691 *
*     2154 *      2154 * 953.55619 * 123755.30 *
*     2175 *      2175 * 1265.9858 *  116950.5 *
*     2183 *      2183 * 908.29140 * 114188.22 *
*     2192 *      2192 * 218.02255 * 68715.870 *
*     2193 *      2193 * 36.036246 * 2485.0775 *
*     2194 *      2194 * 22.088345 * 2201.2162 *
*     2205 *      2205 * 822.63019 * 120533.77 *
*     2212 *      2212 * 824.18505 * 116372.38 *
*     2214 *      2214 * 640.03571 * 7211.8491 *
*     2215 *      2215 * 851.90265 * 131784.79 *
*     2224 *      2224 * 167.74083 * 31024.167 *
*     2234 *      2234 * 556.84836 * 109527.57 *
*     2241 *      2241 * 1169.4791 * 128658.41 *
*     2255 *      2255 * 713.73845 * 115886.37 *
*     2266 *      2266 * 17.918418 * 2214.9135 *
*     2299 *      2299 * 942.99818 * 124351.61 *
*     2305 *      2305 * 579.51542 * 116741.30 *
*     2325 *      2325 * 2.8765085 * 33199.024 *
*     2326 *      2326 * 14.635746 * 1921.7227 *
*     2344 *      2344 * 28.440539 * 2388.2871 *
*     2346 *      2346 * 678.15624 * 121125.55 *
*     2352 *      2352 * 4.1535477 * 894.69012 *
*     2366 *      2366 * 63.424558 * 3332.3826 *
*     2374 *      2374 * 800.36081 * 126927.54 *
*     2399 *      2399 * 907.01264 * 131379.35 *
*     2411 *      2411 * 11.683772 * 1235.3965 *
*     2413 *      2413 * 841.41822 * 113545.06 *
*     2426 *      2426 * 498.96545 * 107492.86 *
*     2439 *      2439 * 2.2608617 * 110086.00 *
*     2444 *      2444 * 25.866927 * 5914.2415 *
*     2450 *      2450 * 835.19192 * 110415.87 *
*     2463 *      2463 * 14.688851 * 1600.8739 *
*     2469 *      2469 * 3.9539266 * 51.442963 *
*     2473 *      2473 * 6.6170827 * 516.42504 *
*     2476 *      2476 * 1195.1089 * 111284.46 *
*     2490 *      2490 * 21.846305 * 938.14383 *
*     2493 *      2493 * 3.5604956 * 531.06932 *
*     2524 *      2524 * 16.308490 * 1708.5700 *
*     2532 *      2532 * 610.00767 * 127510.85 *
*     2557 *      2557 * 2.3993827 * 69464.062 *
*     2561 *      2561 * 3.4768746 * 2997.9443 *
*     2572 *      2572 * 3.6431647 * 68219.132 *
*     2581 *      2581 * 855.46562 * 127138.69 *
*     2583 *      2583 * 2.0372868 * 97364.169 *
*     2586 *      2586 * 66.312778 * 2898.0655 *
*     2595 *      2595 * 412.46590 * 79692.789 *
*     2598 *      2598 * 623.89512 * 113779.78 *
*     2611 *      2611 * 1753.6753 * 127947.04 *
*     2628 *      2628 * 737.96111 * 122983.35 *
*     2635 *      2635 * 2.4559520 * 30664.415 *
*     2643 *      2643 * 302.58400 * 26579.262 *
*     2661 *      2661 * 10.336910 * 1135.7633 *
*     2675 *      2675 * 832.34228 * 126276.42 *
*     2691 *      2691 * 7.4075944 * 7259.5755 *
*     2702 *      2702 * 1.7414883 * 75701.315 *
*     2706 *      2706 * 79.795081 * 3840.4078 *
*     2717 *      2717 * 684.19497 * 123867.70 *
*     2724 *      2724 * 1032.1035 * 127233.34 *
*     2737 *      2737 * 1106.7267 * 103619.31 *
*     2741 *      2741 * 808.67856 * 118170.99 *
*     2753 *      2753 * 1293.8114 * 98738.707 *
*     2775 *      2775 * 1263.6181 * 122372.53 *
*     2778 *      2778 * 973.21688 * 120892.85 *
*     2788 *      2788 * 672.94926 * 121170.73 *
*     2790 *      2790 * 1280.4495 * 126450.21 *
*     2791 *      2791 * 224.43769 * 29481.774 *
*     2799 *      2799 * 963.74156 * 114379.61 *
*     2811 *      2811 * 3.8107163 * 488.62986 *
*     2812 *      2812 * 1924.9088 * 125983.39 *
*     2816 *      2816 * 1.8755531 * 59600.257 *
*     2818 *      2818 * 2081.8592 * 119727.28 *
*     2828 *      2828 * 1014.5294 * 122868.34 *
*     2834 *      2834 * 767.66747 * 128606.38 *
*     2854 *      2854 * 745.70867 * 130744.38 *
*     2865 *      2865 * 22.931990 * 2260.0396 *
*     2875 *      2875 * 6.6942641 * 1659.3829 *
*     2877 *      2877 * 769.10821 * 125464.03 *
*     2878 *      2878 * 554.38799 * 45430.503 *
*     2894 *      2894 * 5.8963645 * 1440.6659 *
*     2899 *      2899 * 73.940357 * 3427.1641 *
*     2901 *      2901 * 4.1446317 * 610.91483 *
*     2905 *      2905 * 73.119723 * 60094.827 *
*     2910 *      2910 * 1389.6123 * 58589.022 *
*     2923 *      2923 * 768.90246 * 123429.65 *
*     2933 *      2933 * 260.93415 * 47017.755 *
*     2946 *      2946 * 615.13004 * 130733.05 *
*     2949 *      2949 * 8.4174120 * 1385.4068 *
*     2970 *      2970 *  3.757187 * 646.10759 *
*     2975 *      2975 * 1.9748521 * 462.92673 *
*     2989 *      2989 * 820.98936 * 91888.946 *
*     2998 *      2998 * 568.45555 * 112847.86 *
*     3004 *      3004 * 8.8553587 * 563.89558 *
*     3010 *      3010 * 1068.8516 * 112442.81 *
*     3013 *      3013 * 1113.6526 * 121115.02 *
*     3014 *      3014 * 473.13730 * 114394.79 *
*     3016 *      3016 * 582.00730 * 116088.42 *
*     3021 *      3021 * 2568.6475 * 122682.21 *
*     3032 *      3032 * 84.257957 * 4722.9327 *
*     3034 *      3034 * 855.18625 * 119914.35 *
*     3040 *      3040 * 969.10442 * 14670.167 *
*     3049 *      3049 * 1023.6878 * 111764.12 *
*     3077 *      3077 * 728.39014 * 117947.19 *
*     3078 *      3078 * 656.15300 * 127553.29 *
*     3086 *      3086 * 978.12405 * 123311.00 *
*     3091 *      3091 * 932.38090 * 123344.27 *
*     3104 *      3104 * 1038.7413 * 132363.63 *
*     3118 *      3118 * 851.29349 * 113244.97 *
*     3127 *      3127 * 51.370418 * 3306.0450 *
*     3147 *      3147 * 591.49713 * 111893.83 *
*     3159 *      3159 * 78.330821 * 4082.7826 *
*     3168 *      3168 * 779.42481 * 125475.65 *
*     3182 *      3182 * 741.41668 * 123381.17 *
*     3185 *      3185 * 1017.7644 * 122136.57 *
*     3192 *      3192 * 51.436291 * 3053.4710 *
*     3196 *      3196 * 497.85103 * 1246.8868 *
*     3213 *      3213 * 389.06555 * 88631.687 *
*     3217 *      3217 * 12.170904 * 3477.6341 *
*     3229 *      3229 * 622.33813 * 106643.25 *
*     3241 *      3241 * 4.4056925 * 412.11787 *
*     3243 *      3243 * 7.7242567 * 1426.3566 *
*     3252 *      3252 * 3.0183494 * 42517.053 *
*     3273 *      3273 * 554.26375 * 54547.004 *
*     3279 *      3279 * 97.292761 * 8514.8007 *
*     3280 *      3280 * 3.2605140 * 561.22228 *
*     3281 *      3281 * 963.15360 * 108942.28 *
*     3304 *      3304 * 35.461199 * 2207.7897 *
*     3305 *      3305 * 534.84287 * 106853.30 *
*     3311 *      3311 * 17.216835 * 1448.2324 *
*     3315 *      3315 * 308.67383 * 43711.573 *
*     3320 *      3320 * 57.544719 * 3933.3385 *
*     3325 *      3325 * 23.765354 * 3797.0658 *
*     3330 *      3330 * 1025.9390 * 127313.36 *
*     3333 *      3333 * 533.87223 * 114757.36 *
*     3359 *      3359 * 557.90758 * 117951.68 *
*     3363 *      3363 *  359.3103 * 101192.95 *
*     3367 *      3367 * 916.66072 * 115404.06 *
*     3368 *      3368 * 26.742262 * 408.91613 *
*     3376 *      3376 * 9.6554401 * 1226.7399 *
*     3384 *      3384 * 951.59219 * 128089.33 *
*     3397 *      3397 * 13.204587 * 1014.7046 *
*     3401 *      3401 * 1184.3483 * 126393.28 *
*     3414 *      3414 * 51.607744 * 2492.8911 *
*     3431 *      3431 * 866.26706 * 107961.14 *
*     3434 *      3434 * 495.35329 * 107041.17 *
*     3443 *      3443 * 1431.2270 * 122204.33 *
*     3445 *      3445 * 863.94123 * 114451.19 *
*     3449 *      3449 * 7.8166285 * 1465.9271 *
*     3453 *      3453 * 1036.8313 * 121265.15 *
*     3454 *      3454 * 18.255531 * 1679.3128 *
*     3456 *      3456 * 55.361510 * 3885.0434 *
*     3460 *      3460 * 744.52346 * 112992.49 *
*     3463 *      3463 * 899.28482 * 122679.22 *
*     3491 *      3491 * 78.192264 * 3660.5438 *
*     3494 *      3494 * 3408.6348 * 13856.907 *
*     3495 *      3495 * 769.56655 * 111154.75 *
*     3505 *      3505 * 4.6255561 * 732.70736 *
*     3507 *      3507 * 83.453060 * 4068.8963 *
*     3512 *      3512 * 116.89051 * 3891.0637 *
*     3519 *      3519 * 1231.2896 * 123694.51 *
*     3541 *      3541 * 639.53100 * 118753.88 *
*     3558 *      3558 * 19.173328 * 1841.3411 *
*     3571 *      3571 * 141.85962 * 14106.269 *
*     3576 *      3576 * 779.23668 * 115315.00 *
*     3586 *      3586 * 430.47119 * 57057.526 *
*     3594 *      3594 * 535.55654 * 44994.054 *
*     3595 *      3595 * 897.06279 * 129164.27 *
*     3599 *      3599 * 1.0534478 * 33508.004 *
*     3622 *      3622 * 742.87509 * 123796.14 *
*     3634 *      3634 * 11.194763 * 1949.2244 *
*     3659 *      3659 * 813.70753 * 115216.76 *
*     3661 *      3661 * 938.33550 * 117907.57 *
*     3662 *      3662 * 978.41515 * 126494.19 *
*     3663 *      3663 * 710.74013 * 104388.41 *
*     3672 *      3672 * 17.535760 * 1661.4934 *
*     3677 *      3677 * 2.8586165 * 36053.584 *
*     3685 *      3685 * 811.46689 * 127706.05 *
*     3687 *      3687 * 381.97456 * 57821.787 *
*     3688 *      3688 * 672.46759 * 110580.84 *
*     3699 *      3699 * 1028.8291 * 124095.07 *
*     3711 *      3711 * 948.95387 * 131581.18 *
*     3719 *      3719 *   538.669 * 106688.04 *
*     3720 *      3720 * 485.21694 * 107219.32 *
*     3733 *      3733 * 26.590127 * 11338.582 *
*     3736 *      3736 * 66.510906 * 4057.2337 *
*     3750 *      3750 * 2038.2034 * 129578.66 *
*     3760 *      3760 * 587.12664 * 118670.85 *
*     3791 *      3791 * 3.9075589 * 893.99578 *
*     3810 *      3810 * 100.94580 * 4706.2835 *
*     3819 *      3819 * 517.92167 * 46557.867 *
*     3826 *      3826 * 608.43498 * 126930.06 *
*     3830 *      3830 * 150.16475 * 18015.029 *
*     3832 *      3832 * 11.691946 * 1807.8413 *
*     3852 *      3852 * 805.69642 * 131974.21 *
*     3855 *      3855 * 716.88990 * 120481.44 *
*     3869 *      3869 * 2.9422426 * 915.24232 *
*     3880 *      3880 * 11.527849 * 2016.4722 *
*     3886 *      3886 * 3.6707490 * 778.66606 *
*     3918 *      3918 * 15.242044 * 1511.1047 *
*     3926 *      3926 * 900.47841 * 120976.40 *
*     3928 *      3928 * 38.247573 * 2063.4413 *
*     3945 *      3945 * 5.0371882 * 51204.103 *
*     3962 *      3962 * 908.52889 * 127975.86 *
*     3966 *      3966 * 860.27383 * 108228.27 *
*     3994 *      3994 * 477.61156 * 114381.70 *
*     4004 *      4004 * 537.19451 * 80299.288 *
*     4011 *      4011 * 721.04281 * 110762.64 *
*     4021 *      4021 * 56.360058 * 23054.432 *
*     4025 *      4025 * 323.35635 * 1282.5790 *
*     4030 *      4030 * 892.00880 * 116036.81 *
*     4036 *      4036 * 1333.2909 * 125407.32 *
*     4038 *      4038 * 440.78686 * 3129.7188 *
*     4042 *      4042 * 837.53276 * 118494.70 *
*     4045 *      4045 * 928.95255 * 127527.01 *
*     4053 *      4053 * 9.1854061 * 1573.9024 *
*     4065 *      4065 * 7.3521286 * 1184.0575 *
*     4067 *      4067 * 4.4922246 * 65235.018 *
*     4071 *      4071 * 9.7994269 * 1379.2532 *
*     4082 *      4082 * 33.229578 * 2108.3647 *
*     4092 *      4092 * 9.2808737 * 1121.5701 *
*     4099 *      4099 * 961.39936 * 125358.32 *
*     4102 *      4102 * 6.6348188 * 1138.6868 *
*     4113 *      4113 * 4.0277434 * 120.78952 *
*     4128 *      4128 * 12.951138 * 2002.0042 *
*     4129 *      4129 * 1064.7389 * 121115.19 *
*     4130 *      4130 * 120.25272 * 22339.065 *
*     4132 *      4132 * 614.20209 * 90888.089 *
*     4166 *      4166 * 4.3397668 * 1154.0778 *
*     4170 *      4170 * 929.00014 * 112058.27 *
*     4171 *      4171 * 789.07318 * 118162.59 *
*     4183 *      4183 * 440.62412 * 106212.01 *
*     4191 *      4191 * 1473.0661 * 123082.90 *
*     4194 *      4194 * 81.139304 * 4700.7980 *
*     4195 *      4195 * 885.38788 * 125627.63 *
*     4200 *      4200 * 2.5804122 * 39224.312 *
*     4207 *      4207 * 67.189722 * 7333.5919 *
*     4225 *      4225 * 36.814699 * 533.88905 *
*     4232 *      4232 * 964.22413 * 113499.43 *
*     4235 *      4235 * 2.8932194 * 34052.276 *
*     4236 *      4236 * 71.870633 * 19219.629 *
*     4243 *      4243 * 12.123526 * 998.10074 *
*     4253 *      4253 * 280.03072 * 31227.927 *
*     4268 *      4268 * 12.465406 * 713.80513 *
*     4275 *      4275 * 19.476383 * 1540.6950 *
*     4281 *      4281 * 92.542073 * 4083.0165 *
*     4288 *      4288 * 1022.9751 * 40569.002 *
*     4297 *      4297 * 154.53181 * 26819.516 *
*     4307 *      4307 * 8.0321026 * 1707.3361 *
*     4316 *      4316 * 3.5438622 * 5869.6005 *
*     4341 *      4341 * 499.30271 * 107900.46 *
*     4357 *      4357 * 291.39902 * 46096.945 *
*     4368 *      4368 * 1005.0370 * 125388.90 *
*     4369 *      4369 * 834.55186 * 118524.61 *
*     4378 *      4378 * 150.15606 * 35368.806 *
*     4406 *      4406 * 22.083123 * 1591.0828 *
*     4413 *      4413 * 1015.7119 * 129617.20 *
*     4420 *      4420 * 777.91039 * 116393.36 *
*     4428 *      4428 * 590.89525 * 119710.57 *
*     4434 *      4434 * 772.59997 * 120325.83 *
*     4442 *      4442 * 13.316376 * 1222.6867 *
*     4443 *      4443 * 473.39349 * 110706.43 *
*     4452 *      4452 * 721.71979 * 120471.63 *
*     4455 *      4455 * 269.48551 * 68150.349 *
*     4459 *      4459 * 32.935297 * 21930.175 *
*     4473 *      4473 * 17.317427 * 1655.2823 *
*     4479 *      4479 * 630.60846 * 125795.30 *
*     4480 *      4480 * 653.48081 * 120072.71 *
*     4483 *      4483 * 798.47533 * 104353.83 *
*     4489 *      4489 * 2.3717368 * 62813.113 *
*     4492 *      4492 * 1235.9702 * 126057.84 *
*     4502 *      4502 * 1.9883646 * 561.35977 *
*     4506 *      4506 * 5.2664296 * 1114.7895 *
*     4515 *      4515 * 1662.0888 * 2429.9282 *
*     4516 *      4516 * 742.70483 * 118026.91 *
*     4528 *      4528 * 765.87668 * 97035.657 *
*     4530 *      4530 * 28.614284 * 24156.428 *
*     4552 *      4552 * 626.66280 * 120361.57 *
*     4568 *      4568 * 34.156390 * 14115.486 *
*     4594 *      4594 * 799.58681 *  129673.5 *
*     4597 *      4597 * 1685.3159 * 116420.41 *
*     4601 *      4601 * 1350.1350 * 129014.67 *
*     4607 *      4607 * 847.91267 * 91951.650 *
*     4609 *      4609 * 37.301295 * 55414.007 *
*     4616 *      4616 * 2038.5332 * 124566.01 *
*     4617 *      4617 * 2.7461295 * 59935.225 *
*     4618 *      4618 * 95.096083 * 10954.012 *
*     4625 *      4625 * 3.8880810 * 676.05981 *
*     4634 *      4634 * 20.498528 * 2283.0971 *
*     4646 *      4646 * 3.4642086 * 1677.3145 *
*     4651 *      4651 * 577.76990 * 119626.39 *
*     4652 *      4652 *  199.6702 * 21018.475 *
*     4654 *      4654 * 2917.9612 * 51394.424 *
*     4655 *      4655 * 8.3532601 * 1111.2106 *
*     4661 *      4661 * 95.564553 * 4638.0192 *
*     4702 *      4702 * 903.38758 * 116319.60 *
*     4708 *      4708 * 962.94552 * 122359.90 *
*     4713 *      4713 * 424.62132 * 95599.034 *
*     4735 *      4735 * 672.35383 * 122987.50 *
*     4740 *      4740 * 438.87336 * 112965.83 *
*     4749 *      4749 * 527.56288 * 107342.97 *
*     4750 *      4750 * 580.36816 * 61526.845 *
*     4763 *      4763 * 578.49219 * 102086.19 *
*     4780 *      4780 * 2.0674923 * 108326.16 *
*     4791 *      4791 * 231.74089 * 24557.126 *
*     4812 *      4812 * 824.63619 * 128046.83 *
*     4815 *      4815 * 891.21017 * 112434.23 *
*     4826 *      4826 * 68.667118 * 946.84701 *
*     4828 *      4828 * 181.83003 * 17724.620 *
*     4836 *      4836 * 800.08503 * 117367.58 *
*     4841 *      4841 * 855.96502 * 119859.32 *
*     4843 *      4843 * 34.668680 * 1044.6095 *
*     4844 *      4844 * 927.58646 * 29656.786 *
