************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
************************************************************************************
*       13 *        13 * 577.06544 * 126494.16 * 0.0919746 * -0.606994 *  -20.6205 *
*       14 *        14 * 771.14097 * 131780.99 * -0.553537 * -0.175140 *  -19.9656 *
*       21 *        21 * 423.48848 * 107185.69 * -0.574473 * 0.0253437 *   -2.1417 *
*       24 *        24 * 4.4097706 * 32693.386 * 0.0312674 * -0.201581 *    -1.947 *
*       29 *        29 * 2.8826485 * 57804.504 * -0.028302 * -0.032380 *  -18.5496 *
*       30 *        30 * 627.82264 * 126800.93 * 0.2060003 * 0.3173597 *  -17.6292 *
*       87 *        87 * 3476.5183 * 126763.23 * 0.3940706 * -0.645967 *  -23.5587 *
*       92 *        92 * 7.3800022 * 528.04573 * -0.205374 * 0.5889015 *  -17.0982 *
*      112 *       112 * 344.43978 * 81264.412 * -0.725941 * -0.001852 *   -4.6197 *
*      133 *       133 * 2.7585224 * 63058.005 * -0.458289 * 0.2129757 *   -7.0623 *
*      164 *       164 * 772.83582 * 131105.43 * -0.399632 * -0.394195 *  -16.7796 *
*      166 *       166 * 766.12479 * 123251.73 * 0.5855876 * 0.6123028 *  -11.3634 *
*      181 *       181 * 23.798843 * 1065.1860 * 0.5076895 * -0.206310 *  -15.6999 *
*      190 *       190 * 3.2034547 * 49743.716 * -0.027966 * -0.201633 *    -7.611 *
*      209 *       209 * 452.57094 * 75721.518 * -0.275459 * 0.4197005 *  -12.1422 *
*      258 *       258 * 646.09877 * 127891.89 * -0.548156 * 0.0280519 *   -16.992 *
*      265 *       265 * 2.5742249 * 27141.903 * -0.529196 * -0.313400 *   -4.4427 *
*      273 *       273 * 683.08200 * 122479.74 * -0.512254 * 0.0656443 *   -17.169 *
*      288 *       288 * 328.23493 * 102175.32 * 0.7343664 * 0.0416341 *   -8.7261 *
*      291 *       291 * 828.65072 * 128940.36 * -0.117329 * 0.5255362 *  -21.1161 *
*      295 *       295 * 4371.4255 * 116728.07 * -0.108735 * 0.7625581 *   -12.921 *
*      301 *       301 * 1204.0291 * 120887.27 * 0.1410235 * -0.744888 *  -11.0448 *
*      333 *       333 * 394.75238 * 122169.24 * -0.533560 * -0.607867 *   -2.5665 *
*      344 *       344 * 207.35103 * 16692.919 * -0.153632 * 0.7849677 *   -6.4428 *
*      347 *       347 * 11.142661 * 1248.2277 * -0.110122 * -0.773846 *   -18.231 *
*      348 *       348 * 849.47701 * 125523.09 * -0.379540 * 0.4542326 *  -20.7798 *
*      353 *       353 * 680.55747 * 126222.68 * 0.4641160 * 0.3569566 *  -18.0894 *
