************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*      616 *       616 * 2346.9557 * 124666.72 * -0.486863 * 0.3114852 *  -16.0008 *
*      625 *       625 * 296.83608 * 43470.387 * 0.4726697 * -0.609231 *  -16.0362 *
*      636 *       636 * 1.6163365 * 38195.447 * 0.1214127 * 0.3485397 *   -9.8766 *
*      637 *       637 * 2.3413194 * 6703.8918 * 0.0415514 * 0.7038456 *  -18.7266 *
*      649 *       649 * 2.5427776 * 17708.163 * 0.3897078 * 0.2888115 *   -5.1507 *
*      652 *       652 * 343.35054 * 69553.262 * 0.4951444 * -0.216366 *   -2.3364 *
*      654 *       654 * 177.95339 * 16261.883 * 0.0918243 * -0.294868 *  -10.2129 *
*      666 *       666 * 2.5466152 * 62790.212 * -0.570983 * -0.585302 *    -3.009 *
*      667 *       667 * 2.5134791 * 61371.038 * 0.5479196 * 0.2412613 *   -3.3276 *
*      680 *       680 * 2.1504717 * 21226.677 * -0.674291 * 0.3601289 *  -21.4878 *
*      699 *       699 * 541.86626 * 103372.35 * -0.715096 * 0.1781908 *   -1.3098 *
*      707 *       707 * 191.06170 * 19111.849 * -0.760541 * -0.175478 *    -7.257 *
*      718 *       718 * 807.87259 * 100850.27 * -0.320731 * 0.2241943 *   -6.6375 *
*      727 *       727 * 1.7458625 * 75381.407 * 0.4114370 * 0.6052434 *   -22.833 *
*      733 *       733 * 39.742921 * 3430.7708 * 0.2601977 * 0.5458684 *   -6.2835 *
*      736 *       736 * 19.411052 * 1932.0213 * -0.531828 * -0.613293 *  -17.0628 *
*      769 *       769 * 3397.4631 * 124907.38 * -0.419204 * -0.571412 *  -23.5587 *
*      805 *       805 * 16.754215 * 2372.6004 * -0.016557 * -0.841900 *  -14.0892 *
*      813 *       813 * 6125.0977 * 141112.21 * -0.349934 * -0.056356 *  -22.8507 *
*      814 *       814 * 50.988776 * 522.46084 * 0.0602464 * -0.752535 *   -9.0624 *
*      822 *       822 * 3.5956222 * 85875.392 * -0.303830 * -0.584386 *  -10.8855 *
*      840 *       840 * 3.3972634 * 35895.817 * -0.389416 * 0.4759476 *  -15.3813 *
*      841 *       841 * 2.8725788 * 64715.012 * -0.570587 * -0.083945 *  -17.7531 *
*      842 *       842 * 2.3280224 * 12972.430 * 0.3594528 * -0.191036 *   -5.6286 *
*      879 *       879 * 1.3264358 * 30580.463 * 0.0515183 * 0.4787748 *  -19.5762 *
*      889 *       889 * 5.3998240 * 341.62058 * -0.374451 * 0.3596754 *  -15.3282 *
*      894 *       894 * 824.29886 * 2464.6178 * 0.7661793 * 0.2388500 *  -10.7616 *
*      900 *       900 * 14.702194 * 1929.7296 * 0.6332582 * -0.223687 *   -4.1772 *
*      901 *       901 * 213.74106 * 30149.682 * -0.336744 * 0.3374526 *  -21.9303 *
*      917 *       917 * 2.1506208 * 60887.039 * 0.1291723 * 0.5256032 *  -22.6914 *
*      931 *       931 * 1059.0743 * 115520.87 * -0.348910 * -0.623642 *    -9.027 *
*      937 *       937 * 4.0812908 * 853.88121 * -0.205256 * 0.1977442 *  -22.7445 *
*      945 *       945 * 1007.2401 * 119455.38 * 0.1102310 * 0.1608726 *  -15.7707 *
*      971 *       971 * 880.54141 * 121274.01 * -0.504114 * 0.1908974 *  -11.8236 *
*      973 *       973 * 2.2648725 * 110492.63 * 0.2198883 * 0.5354335 *   -9.8589 *
*      980 *       980 * 873.79645 * 123829.04 * -0.418068 * 0.3739945 *  -17.3637 *
*      984 *       984 * 23.460151 * 2963.4623 * 0.4306834 * -0.669274 *   -22.656 *
*      994 *       994 * 5.5852397 * 1840.7202 * -0.509143 * -0.665464 *   -8.4429 *
*     1005 *      1005 * 3.6781141 * 72848.488 * -0.286524 * 0.1879250 *   -2.5665 *
*     1008 *      1008 * 416.68185 * 75188.096 * -0.786703 * -0.187980 *   -8.4783 *
*     1027 *      1027 * 3234.7165 * 40780.674 * 0.4984154 * 0.2515339 *  -14.0361 *
*     1039 *      1039 * 1.7710870 * 62821.872 * -0.516989 * -0.228883 *  -14.8857 *
*     1063 *      1063 * 2.7784328 * 59314.261 * -0.656541 * 0.5387002 *  -14.5671 *
*     1068 *      1068 * 1793.9387 * 124590.49 * 0.0436703 * -0.093572 *  -22.6029 *
*     1081 *      1081 * 5.7440224 * 1243.6409 * -0.263452 * 0.3296741 *   -9.0447 *
*     1089 *      1089 * 21.791483 * 344.29718 * 0.4509263 * -0.373028 *   -8.2836 *
*     1098 *      1098 * 570.69087 * 429.35588 * -0.232369 * 0.3285569 *  -14.9388 *
*     1112 *      1112 * 3.2888416 * 26121.649 * -0.084939 * 0.3124868 *   -6.4959 *
*     1122 *      1122 * 4.3979944 * 15651.844 * -0.677365 * -0.242610 *  -15.6291 *
*     1144 *      1144 * 708.20651 * 110946.18 * -0.413919 * 0.2754897 *   -2.3541 *
*     1145 *      1145 * 2276.0239 * 125440.00 * -0.303258 * 0.0638086 *  -19.5939 *
*     1156 *      1156 * 6.3384896 * 1185.5628 * 0.0734999 * -0.074363 *  -21.0807 *
*     1166 *      1166 * 2.4207583 * 3677.5406 * 0.3513987 * 0.5440883 *  -12.4431 *
*     1168 *      1168 * 784.94817 * 116679.30 * -0.464951 * -0.033617 *   -7.8942 *
*     1203 *      1203 * 688.69788 * 120432.19 * -0.039647 * -0.260278 *  -13.9653 *
*     1222 *      1222 * 3.3414610 * 73560.391 * -0.785860 * 0.0846826 *  -19.9656 *
*     1238 *      1238 * 2315.1865 * 1683.7858 * 0.0059667 * -0.129695 *  -17.0982 *
*     1244 *      1244 * 954.24968 * 127680.55 * 0.2957265 * -0.024224 *  -20.4789 *
*     1269 *      1269 * 721.64151 * 124218.16 * -0.530802 * -0.339627 *  -18.6735 *
*     1277 *      1277 * 10.623984 * 917.08984 * 0.5014770 * 0.1027712 *   -2.4957 *
*     1280 *      1280 * 1140.7180 * 128808.65 * 0.1133099 * -0.472837 *  -22.7268 *
*     1286 *      1286 * 634.60112 * 98320.541 * -0.615603 * -0.359385 *   -2.6019 *
*     1289 *      1289 * 658.62246 * 128343.37 * -0.480240 * 0.2732533 *  -22.5144 *
*     1298 *      1298 * 104.52502 * 19365.573 * 0.7110829 * -0.109494 *   -12.036 *
*     1319 *      1319 * 2.1921839 * 67009.061 * -0.528862 * 0.1748065 *  -21.2931 *
*     1324 *      1324 * 2.5688473 * 83303.333 * -0.540311 * -0.543256 *  -19.7709 *
*     1330 *      1330 * 11.516569 * 1052.5409 * -0.461771 * 0.4550156 *  -11.6112 *
*     1342 *      1342 * 760.59682 * 108890.64 * -0.619991 * 0.1610622 *   -4.4604 *
*     1344 *      1344 * 5.4879605 * 764.74017 * 0.0591177 * -0.456770 *    -9.912 *
*     1347 *      1347 * 1923.9871 * 12907.797 * -0.599028 * -0.149429 *  -18.0717 *
*     1373 *      1373 * 14.240737 * 1338.7045 * -0.511219 * -0.046175 *   -15.222 *
*     1374 *      1374 * 2.0617356 * 24530.333 * -0.761637 * 0.1613872 *  -24.2136 *
*     1379 *      1379 * 1.5220671 * 64090.203 * 0.1119001 * 0.3579622 *  -20.5497 *
*     1387 *      1387 * 2.6526268 * 54789.524 * 0.1191632 * -0.362329 *   -11.151 *
*     1392 *      1392 * 6.8051048 * 1078.9664 * -0.272503 * -0.190536 *   -9.7881 *
*     1407 *      1407 * 3.1767580 * 171.84814 * -0.213457 * 0.1316715 *   -19.647 *
*     1421 *      1421 * 11.520630 * 1189.8528 * -0.527203 * 0.0108733 *  -22.5498 *
*     1431 *      1431 * 1030.8994 * 128129.14 * -0.456307 * 0.2945412 *  -22.1958 *
*     1482 *      1482 * 3.1428263 * 69229.499 * 0.4983962 * -0.251777 *    -8.496 *
*     1486 *      1486 * 2.2263099 * 3830.1398 * 0.2162149 * 0.3222965 *   -4.5843 *
*     1489 *      1489 * 909.21082 * 112553.51 * -0.171995 * -0.272785 *   -9.1155 *
*     1492 *      1492 * 490.40492 * 111324.53 * -0.405985 * 0.3471470 *   -5.8233 *
*     1514 *      1514 * 1.6403744 * 300.81577 * -0.020985 * 0.2198401 *  -24.1428 *
*     1525 *      1525 * 993.42080 * 1162.9610 * -0.207154 * 0.7400024 *  -11.7528 *
*     1532 *      1532 * 1435.7646 * 55894.777 * 0.2011763 * 0.1610151 *  -23.3994 *
*     1534 *      1534 * 2.0050020 * 712.74200 * -0.465549 * -0.341343 *  -12.4431 *
*     1541 *      1541 * 598.84775 * 99744.654 * -0.511951 * 0.2114360 *  -11.7705 *
*     1553 *      1553 * 1853.4261 * 14320.729 * 0.7340818 * -0.419213 *  -23.5941 *
*     1578 *      1578 * 5.7414106 * 525.61236 * -0.420271 * 0.0189146 *  -20.5674 *
*     1581 *      1581 * 802.39601 * 104039.13 * 0.3425408 * -0.667060 *   -9.4518 *
*     1589 *      1589 * 876.98454 * 120576.48 * -0.362504 * 0.6388699 *  -12.5139 *
*     1591 *      1591 * 640.83578 * 114390.11 * -0.673561 * -0.260823 *   -2.6904 *
*     1595 *      1595 * 281.94065 * 57048.843 * 0.6196979 * 0.2916495 *  -22.8861 *
*     1598 *      1598 * 744.11233 * 123250.52 * -0.318888 * 0.5375717 *  -15.9123 *
*     1612 *      1612 * 568.87107 * 121395.26 * -0.312619 * 0.6928173 *  -19.3638 *
*     1620 *      1620 * 775.01531 * 112644.16 * -0.078762 * 0.7079247 *   -6.4074 *
*     1626 *      1626 * 660.85924 * 113829.61 * -0.431821 * 0.2392777 *   -5.5755 *
*     1632 *      1632 * 4.0414169 * 77055.832 * 0.0710930 * 0.3552671 *   -6.3543 *
*     1634 *      1634 * 883.10915 * 128008.52 * 0.4055217 * 0.6589869 *  -17.1159 *
*     1645 *      1645 * 732.39407 * 124212.11 * -0.504647 * -0.361344 *  -20.1603 *
*     1650 *      1650 * 282.40723 * 25088.420 * -0.335111 * 0.1987342 *   -1.9116 *
*     1661 *      1661 * 4.9614974 * 572.96922 * 0.3922467 * -0.086560 *  -21.5232 *
*     1691 *      1691 * 1039.5589 * 126057.52 * 0.8389334 * 0.1001804 *  -20.4081 *
*     1721 *      1721 * 704.36933 * 113174.44 * 0.0889223 * 0.7490984 *   -6.1065 *
*     1736 *      1736 * 14.758576 * 8750.0578 * 0.4745593 * 0.3232704 *   -2.0532 *
*     1746 *      1746 * 4.1271878 * 464.02114 * 0.0958667 * 0.3017800 *   -8.2128 *
*     1755 *      1755 * 13.110168 * 1901.6275 * -0.645688 * -0.331968 *   -3.0267 *
*     1769 *      1769 * 434.00604 * 93076.242 * -0.386915 * 0.5407447 *  -21.5055 *
*     1784 *      1784 * 770.50671 * 124769.84 * -0.318301 * -0.631723 *  -20.8152 *
*     1785 *      1785 * 633.39310 * 112484.73 * -0.267033 * 0.5244727 *   -5.7348 *
*     1786 *      1786 * 3663.6439 * 16518.938 * 0.2031607 * 0.4165115 *  -17.2752 *
*     1792 *      1792 * 358.12620 * 90299.209 * -0.417810 * -0.503036 *    -2.832 *
*     1795 *      1795 * 1337.0432 * 127196.03 * -0.071169 * -0.504139 *  -21.3639 *
*     1841 *      1841 * 795.98106 * 121619.82 * -0.002741 * -0.382169 *  -15.5229 *
*     1843 *      1843 * 1374.1186 * 125687.88 * -0.389787 * 0.4239081 *  -17.7354 *
*     1847 *      1847 * 13.803497 * 1560.4864 * -0.391332 * 0.1531013 *   -20.178 *
*     1855 *      1855 * 3.4276577 * 55288.941 * 0.4282875 * 0.1218545 *  -15.5937 *
*     1857 *      1857 * 2.3725901 * 85381.883 * 0.0094681 * 0.4541409 *   -7.7703 *
*     1859 *      1859 * 2.9396951 * 38987.748 * -0.010662 * -0.829535 *   -7.5579 *
*     1882 *      1882 * 14.002746 * 1184.1626 * 0.6195935 * 0.1257833 *   -8.6022 *
*     1885 *      1885 * 14.271950 * 1608.2228 * -0.228557 * -0.066275 *   -1.5753 *
*     1891 *      1891 * 7.4828746 * 814.98693 * 0.5683701 * -0.514165 *   -16.992 *
*     1910 *      1910 * 482.28857 * 45678.475 * -0.219164 * 0.4317859 *  -15.4167 *
*     1912 *      1912 * 2.2711127 * 761.61854 * -0.779850 * -0.161344 *   -1.9647 *
*     1923 *      1923 * 2.8574467 * 28891.937 * 0.4711923 * 0.3346661 *  -21.1515 *
*     1928 *      1928 * 21.332681 * 9748.3121 * 0.0786997 * -0.800166 *   -1.7877 *
*     1959 *      1959 * 121.38911 * 6085.6236 * -0.392272 * 0.3971925 *  -19.1868 *
*     1961 *      1961 * 1417.6515 * 96207.319 * -0.458615 * -0.351538 *  -21.9303 *
*     1968 *      1968 * 744.86578 * 122614.62 * 0.0937360 * 0.8294039 *  -15.3105 *
*     1979 *      1979 * 691.19138 * 121509.29 * 0.5879590 * -0.349858 *  -18.0186 *
*     2014 *      2014 * 2.5782417 * 60419.151 * -0.186385 * -0.807034 *  -20.3373 *
*     2018 *      2018 * 33.864372 * 1785.7347 * -0.291261 * -0.297449 *  -22.2843 *
*     2043 *      2043 * 190.78185 * 25662.894 * -0.784632 * -0.287417 *  -14.9388 *
*     2052 *      2052 * 4.7222309 * 1540.9183 * -0.488612 * 0.3962924 *   -3.6285 *
*     2057 *      2057 * 129.82350 * 4682.7014 * -0.245812 * 0.2326045 *  -17.5407 *
*     2082 *      2082 * 2116.4701 * 118923.19 * 0.7132975 * -0.126425 *   -10.443 *
*     2092 *      2092 * 517.26894 * 118645.01 * -0.340020 * -0.041335 *   -11.151 *
*     2108 *      2108 * 3.6667121 * 54886.564 * -0.338905 * -0.691117 *   -1.5222 *
*     2155 *      2155 * 459.65254 * 93934.864 * -0.670712 * 0.3757569 *   -7.0623 *
*     2166 *      2166 * 3.2867024 * 32417.895 * 0.0442113 * -0.161826 *  -15.2751 *
*     2167 *      2167 * 521.64175 * 96782.743 * -0.697255 * -0.150659 *   -1.1505 *
*     2173 *      2173 * 143.53992 * 4295.8219 * -0.038640 * 0.3480104 *  -19.4169 *
*     2177 *      2177 * 39.072106 * 22276.164 * -0.748484 * 0.3578732 *   -1.6461 *
*     2207 *      2207 * 1389.8886 * 123427.49 * 0.5201976 * 0.6299977 *  -21.6825 *
*     2209 *      2209 * 729.12374 * 126752.47 * -0.544231 * -0.033479 *  -16.3548 *
*     2211 *      2211 * 816.87578 * 115171.08 * -0.273297 * 0.4088332 *   -8.5137 *
*     2217 *      2217 * 885.46373 * 130209.92 * -0.596359 * -0.160369 *  -22.3374 *
*     2249 *      2249 * 710.76089 * 107378.06 * -0.496075 * 0.0983137 *   -3.4338 *
*     2260 *      2260 * 519.41235 * 107591.80 * 0.6725037 * -0.104555 *    -5.487 *
*     2293 *      2293 * 4.1976118 * 31200.840 * 0.6008842 * 0.1860145 *   -4.8144 *
*     2294 *      2294 * 824.63402 * 107562.17 * -0.323173 * 0.4959542 *   -1.1682 *
*     2312 *      2312 * 328.36249 * 86460.889 * -0.305941 * 0.4685928 *   -1.7523 *
*     2316 *      2316 * 587.27272 * 42693.597 * -0.032099 * -0.611624 *  -23.8419 *
*     2330 *      2330 * 32.916839 * 2352.2612 * 0.2969574 * -0.146606 *   -3.5931 *
*     2332 *      2332 * 1497.2369 * 79399.203 * -0.620286 * -0.507288 *  -12.7086 *
*     2335 *      2335 * 3568.4948 * 108561.64 * 0.0842771 * 0.6290485 *   -4.0356 *
*     2336 *      2336 * 1.7973003 * 55122.943 * -0.713654 * 0.1958965 *  -21.9303 *
*     2342 *      2342 * 2.1172639 * 42414.883 * -0.484155 * -0.153501 *  -23.2047 *
*     2344 *      2344 * 4.2981809 * 1186.3602 * 0.2957010 * 0.5055886 *   -7.8234 *
*     2374 *      2374 * 2222.3131 * 1118.5674 * -0.550363 * 0.0549358 *   -23.364 *
*     2390 *      2390 * 1078.9081 * 111533.19 * -0.021660 * -0.675892 *   -5.4693 *
*     2405 *      2405 * 67.512008 * 3960.4350 * -0.562271 * -0.339619 *  -18.2841 *
*     2436 *      2436 * 13.870813 * 1668.6116 * -0.348342 * 0.7641780 *   -19.824 *
*     2457 *      2457 * 277.96426 * 99349.128 * 0.4594611 * 0.6383618 *  -11.9652 *
*     2458 *      2458 * 2.8647911 * 61727.338 * 0.3267673 * -0.528406 *  -10.4784 *
*     2490 *      2490 *    27.976 * 2804.3189 * -0.439680 * 0.1402300 *  -17.5407 *
*     2493 *      2493 * 27.421169 * 30925.679 * 0.0210011 * 0.5542365 *   -1.2036 *
*     2496 *      2496 * 1632.1422 * 23591.631 * -0.202611 * -0.809586 *  -19.3638 *
*     2501 *      2501 * 925.70021 * 115048.85 * 0.2701608 * 0.5820205 *   -4.0356 *
*     2506 *      2506 * 39.869780 * 7129.5934 * 0.7495915 * -0.144996 *    -2.124 *
*     2508 *      2508 * 3.0874702 * 45087.444 * 0.6056534 * 0.4882973 *  -16.4079 *
*     2510 *      2510 * 38.898663 * 2704.3321 * -0.739624 * 0.2731572 *  -15.9477 *
*     2513 *      2513 * 2.8314522 * 33392.132 * -0.445345 * -0.106401 *  -10.0536 *
*     2526 *      2526 * 2.9680074 * 18781.215 * -0.678660 * -0.210356 *   -5.6286 *
*     2527 *      2527 * 34.364725 * 2990.8593 * 0.5892748 * 0.0365776 *   -9.2217 *
*     2531 *      2531 * 3.3004074 * 68925.944 * 0.3964594 * 0.5967326 *  -14.6379 *
*     2552 *      2552 * 659.26089 * 127426.80 * 0.2548244 * 0.1748665 *  -20.9214 *
*     2608 *      2608 * 4484.6350 * 124493.06 * -0.369466 * 0.4879775 *  -22.4967 *
*     2612 *      2612 * 843.36478 * 117777.55 * -0.264464 * 0.5739247 *  -10.7616 *
*     2619 *      2619 * 4115.0832 * 13727.134 * -0.406044 * 0.2067212 *  -19.4346 *
*     2624 *      2624 * 2.1283119 * 31293.942 * 0.3305032 * -0.631617 *  -13.8945 *
*     2626 *      2626 * 1.9922444 * 40701.111 * -0.190900 * 0.5304552 *  -23.2401 *
*     2634 *      2634 * 4.5815665 * 65557.597 * -0.736238 * 0.2032974 *    -1.416 *
*     2638 *      2638 * 615.91462 * 108849.23 * -0.446073 * 0.3295973 *   -4.2303 *
*     2643 *      2643 * 722.44301 * 134498.93 * -0.720405 * 0.3183159 *  -14.6202 *
*     2650 *      2650 * 2.6448325 * 113663.86 * 0.0478193 * 0.8188933 *  -15.8061 *
*     2694 *      2694 * 1.9674180 * 68044.213 * -0.391788 * -0.157962 *  -23.7534 *
*     2710 *      2710 * 61.062401 * 3793.7389 * 0.1162991 * -0.530251 *  -21.1869 *
*     2731 *      2731 * 2.2130940 * 51134.029 * -0.169906 * 0.7213814 *   -2.6019 *
*     2738 *      2738 * 758.76046 * 113672.37 * -0.349035 * 0.4020319 *   -7.5756 *
*     2745 *      2745 * 1.7196883 * 85687.647 * -0.076868 * 0.8149842 *  -24.1428 *
*     2750 *      2750 * 1596.8244 * 30561.511 * 0.1754852 * -0.135682 *  -21.3285 *
*     2777 *      2777 * 32.236535 * 8171.5513 * 0.3206452 * 0.0282748 *   -9.6111 *
*     2797 *      2797 * 2.3460856 * 19110.015 * 0.7533581 * 0.2342255 *  -22.9038 *
*     2820 *      2820 * 733.37362 * 116826.20 * -0.471456 * -0.417415 *   -6.2304 *
*     2821 *      2821 * 15.183169 * 1486.4150 * -0.651937 * 0.4662965 *   -1.7346 *
*     2858 *      2858 * 744.69915 * 116742.25 * -0.211755 * -0.605929 *  -10.9563 *
*     2860 *      2860 * 233.06969 * 26001.067 * -0.500244 * -0.440371 *  -20.3196 *
*     2866 *      2866 * 511.19599 * 82180.313 * 0.1535660 * 0.5250101 *    -1.062 *
*     2877 *      2877 * 3.4321929 * 51441.574 * -0.651967 * -0.268929 *   -23.187 *
*     2882 *      2882 * 572.67669 * 108173.22 * 0.7116098 * 0.2701387 *   -1.5222 *
*     2897 *      2897 * 3.3118267 * 2568.7071 * 0.0885035 * 0.4181691 *   -4.4073 *
*     2901 *      2901 * 3.4484675 * 64908.238 * 0.8074619 * -0.099633 *  -23.7888 *
*     2909 *      2909 * 37.535427 * 10787.313 * -0.060512 * 0.3347887 *   -2.2302 *
*     2919 *      2919 * 151.98991 * 4162.3687 * -0.202513 * 0.2213255 *  -15.8061 *
*     2931 *      2931 * 3.3084115 * 79711.712 * 0.2378758 * -0.341916 *    -8.142 *
*     2939 *      2939 * 2.3230072 * 69150.503 * 0.0316191 * 0.1859007 *   -3.8055 *
*     2945 *      2945 * 1.8064352 * 43565.428 * 0.0983458 * 0.4082256 *  -22.9569 *
*     2951 *      2951 * 271.61035 * 31439.678 * -0.381226 * 0.5647812 *    -6.018 *
*     2957 *      2957 * 951.80553 * 107308.79 * -0.385087 * 0.2653261 *   -1.6107 *
*     2958 *      2958 * 34.327585 * 4391.3422 * -0.628866 * 0.0959993 *  -15.2928 *
*     2973 *      2973 * 507.34955 * 70501.310 * -0.401391 * 0.4922463 *  -16.2132 *
*     2999 *      2999 * 12.929280 * 1790.8456 * 0.7971957 * -0.120674 *  -20.1072 *
*     3007 *      3007 * 706.07817 * 122692.05 * -0.656799 * -0.039636 *  -10.9386 *
*     3013 *      3013 * 1.5607540 * 15483.558 * -0.020403 * 0.4439879 *   -5.6109 *
*     3015 *      3015 * 1154.3822 * 136521.55 * -0.040017 * -0.744805 *  -22.3197 *
*     3026 *      3026 * 879.77235 * 116837.88 * 0.4781432 * -0.651918 *  -15.7176 *
*     3080 *      3080 * 8.2155030 * 1363.4693 * -0.120851 * -0.823739 *   -19.824 *
*     3084 *      3084 * 770.06141 * 126730.96 * -0.010152 * -0.746071 *  -23.5941 *
*     3101 *      3101 * 2.7586298 * 71721.032 * 0.7648032 * -0.131025 *  -18.2133 *
*     3106 *      3106 * 39.723106 * 8828.3688 * -0.135011 * 0.7161628 *   -1.9293 *
*     3115 *      3115 * 698.55235 * 126254.20 * -0.611890 * -0.391304 *  -15.7707 *
*     3133 *      3133 * 518.23197 * 120022.17 * -0.660525 * 0.2071883 *   -7.0092 *
*     3142 *      3142 * 540.82255 * 106904.92 * -0.301325 * 0.0685332 *  -14.3901 *
*     3153 *      3153 * 6.0164612 * 731.83893 * -0.283568 * -0.609567 *  -17.9832 *
*     3159 *      3159 * 2250.0793 * 104540.22 * 0.2845303 * -0.176304 *  -14.7264 *
*     3197 *      3197 * 33.075744 * 1525.5928 * -0.416715 * 0.0661048 *   -3.0444 *
*     3207 *      3207 * 24.999724 * 5787.3090 * -0.764306 * 0.0117004 *   -1.7877 *
*     3231 *      3231 * 922.52105 * 110170.81 * -0.203682 * -0.465680 *    -6.018 *
*     3246 *      3246 * 972.08227 * 124461.46 * -0.027854 * -0.730007 *  -17.8947 *
*     3253 *      3253 * 1582.3261 * 126090.63 * 0.2322046 * 0.4895602 *  -21.7356 *
*     3300 *      3300 * 2.7566871 * 57516.900 * 0.2748367 * 0.5789970 *  -21.3639 *
*     3302 *      3302 * 4.6440677 * 721.67810 * 0.7838840 * -0.031023 *  -17.0097 *
*     3305 *      3305 * 524.37072 * 86699.949 * -0.420049 * -0.355407 *   -1.2213 *
*     3315 *      3315 * 236.64592 * 69621.690 * -0.125750 * 0.7141094 *  -18.0717 *
