***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      125 *        0 *       125 * 6.3419181 * 1017.3736 *
*     1836 *        0 *      1836 * 14.858539 * 784.80801 *
*     2549 *        0 *      2549 * 7.0080879 * 828.76352 *
*     3142 *        0 *      3142 * 7.3602827 * 939.55547 *
*     6289 *        0 *      6289 * 5.4443687 * 794.55997 *
*     6379 *        0 *      6379 * 5.8168330 * 313.36144 *
*     7059 *        1 *      7059 * 1.0935328 * 291.37306 *
*     7276 *        0 *      7276 * 11.021719 * 594.82716 *
*     7716 *        0 *      7716 * 6.8726305 * 1167.4579 *
*     8252 *        0 *      8252 * 9.0313228 * 1418.9781 *
*     9851 *        1 *      9851 * 4.3139711 * 465.74936 *
*    11821 *        0 *     11821 * 7.4717761 * 867.07453 *
*    14704 *        0 *     14704 * 13.068511 * 1434.7458 *
*    15682 *        0 *     15682 * 11.760518 * 572.73953 *
*    17755 *        0 *     17755 * 6.1199756 * 562.17593 *
*    18870 *        0 *     18870 * 5.5199024 * 1363.0520 *
*    19279 *        0 *     19279 * 29.245498 * 1715.4816 *
*    19408 *        0 *     19408 * 5.8005189 * 860.49928 *
*    19801 *        0 *     19801 * 6.8734473 * 992.86065 *
*    20872 *        0 *     20872 * 2.5975410 * 585.56956 *
*    21398 *        0 *     21398 * 17.962121 * 2482.4522 *
*    21681 *        0 *     21681 * 7.4488293 * 896.91341 *
*    22550 *        0 *     22550 * 8.0822867 * 913.61578 *
*    23180 *        2 *     23180 * 2.6725082 * 592.58808 *
*    23267 *        0 *     23267 * 8.3503215 * 1119.1502 *
*    25914 *        0 *     25914 * 4.8957907 * 318.84931 *
*    26206 *        0 *     26206 * 5.1987998 * 1042.4175 *
*    27047 *        0 *     27047 * 8.5755993 * 172.50648 *
*    29364 *        0 *     29364 * 8.5544748 * 655.82678 *
*    30761 *        0 *     30761 * 8.1213370 * 913.24781 *
*    31267 *        0 *     31267 * 2.3193765 * 577.76995 *
*    32411 *        0 *     32411 * 5.4237047 * 767.74163 *
*    33818 *        0 *     33818 * 4.2651933 * 873.34575 *
*    34903 *        0 *     34903 * 2.9750088 * 460.37964 *
