***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       37 *        0 *        37 * 10.611247 * 1568.9239 *
*      250 *        0 *       250 * 16.859523 * 1626.8003 *
*      592 *        0 *       592 * 20.692696 * 1836.6450 *
*     1097 *        0 *      1097 * 10.979623 * 634.92401 *
*     1430 *        0 *      1430 * 18.386155 * 1741.4689 *
*     1451 *        0 *      1451 * 16.117013 * 1498.6941 *
*     1666 *        0 *      1666 * 11.490335 * 1243.5589 *
*     2152 *        0 *      2152 * 24.769121 * 1382.2076 *
*     2287 *        0 *      2287 * 10.527472 * 1377.0525 *
*     3020 *        0 *      3020 * 15.079338 * 1684.6335 *
*     3058 *        0 *      3058 * 10.271525 * 1274.4402 *
*     3235 *        0 *      3235 * 10.282905 * 917.82794 *
*     3348 *        0 *      3348 * 13.051010 * 1036.2271 *
*     3350 *        0 *      3350 * 5.1624347 * 952.24578 *
*     3817 *        0 *      3817 * 7.3831127 * 1253.6692 *
*     3910 *        0 *      3910 * 28.957053 * 2237.5307 *
*     4562 *        0 *      4562 * 9.9700058 * 1259.1350 *
*     4652 *        0 *      4652 * 11.867810 * 1456.8823 *
*     4801 *        0 *      4801 * 7.9585181 * 567.13926 *
*     4915 *        0 *      4915 * 23.455900 * 2055.0123 *
*     5057 *        0 *      5057 * 20.713653 * 2131.5293 *
*     5881 *        0 *      5881 * 15.350562 * 998.64155 *
*     5894 *        0 *      5894 *   5.56454 * 964.19952 *
*     5991 *        0 *      5991 * 12.499204 * 1741.5287 *
*     6382 *        0 *      6382 * 4.6210436 * 820.25059 *
*     6673 *        0 *      6673 * 36.537656 * 1885.7168 *
*     6936 *        0 *      6936 * 5.4954225 * 591.79935 *
*     7094 *        0 *      7094 * 7.2078024 * 1158.7832 *
*     7131 *        0 *      7131 * 25.791868 * 2210.9931 *
*     7186 *        0 *      7186 * 13.157692 * 1335.0617 *
*     7686 *        0 *      7686 * 13.488398 * 1714.6659 *
*     7802 *        0 *      7802 * 8.1150553 * 1644.2795 *
*     7855 *        0 *      7855 * 8.5816111 * 996.95968 *
*     8638 *        0 *      8638 * 17.581338 * 1870.3404 *
*     8853 *        0 *      8853 * 18.659913 * 2279.1312 *
*     9484 *        0 *      9484 * 26.723098 * 1867.8784 *
*     9541 *        0 *      9541 * 16.601995 * 1563.0556 *
*     9596 *        0 *      9596 * 24.398940 * 1528.8282 *
*    10025 *        0 *     10025 * 6.5940391 * 1142.2533 *
*    10060 *        0 *     10060 * 13.541311 * 1525.5261 *
*    10075 *        0 *     10075 * 7.3568058 * 910.81918 *
*    10167 *        0 *     10167 * 26.205941 * 2157.6337 *
*    10188 *        0 *     10188 * 5.1245047 * 394.99092 *
*    10307 *        0 *     10307 * 7.9152116 * 1078.6684 *
*    10837 *        0 *     10837 * 4.0326226 * 1259.7314 *
*    11002 *        1 *     11002 * 3.5694180 * 800.55892 *
*    11264 *        0 *     11264 * 18.684001 * 1362.9353 *
*    11451 *        0 *     11451 * 24.601926 * 1611.3780 *
*    11491 *        0 *     11491 * 15.875384 * 1505.1546 *
*    11713 *        0 *     11713 * 29.228192 * 2270.3936 *
*    11784 *        0 *     11784 * 9.8723146 * 1589.9938 *
*    11900 *        0 *     11900 * 15.797573 * 2301.2515 *
*    12095 *        0 *     12095 * 6.2320786 * 608.97757 *
*    12125 *        0 *     12125 * 34.844230 * 2572.8546 *
*    12266 *        0 *     12266 * 10.531083 * 1164.0949 *
*    12431 *        0 *     12431 * 16.989982 * 1201.3044 *
*    12526 *        0 *     12526 * 39.758875 * 681.70798 *
