***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     2957 *        0 *      2957 * 5.4757832 * 425.55230 *
*     9747 *        0 *      9747 * 5.4455543 * 820.36034 *
*    20071 *        0 *     20071 * 17.709484 * 2002.6367 *
*    23134 *        1 *     23134 * 3.3766901 * 908.11412 *
*    30518 *        0 *     30518 * 3.6532979 * 955.56963 *
*    48811 *        0 *     48811 * 18.421285 *  1523.063 *
*    49574 *        0 *     49574 * 5.0734567 * 792.81114 *
*    53771 *        0 *     53771 * 23.349045 * 2038.8136 *
*    64998 *        0 *     64998 * 11.995729 * 1696.7431 *
*    69534 *        0 *     69534 * 2.5359262 * 970.98605 *
*    75187 *        0 *     75187 * 1.4780651 * 416.47136 *
*    75435 *        0 *     75435 * 15.246148 * 1657.0195 *
*    77090 *        1 *     77090 * 3.3615737 * 563.63671 *
*    77286 *        0 *     77286 * 14.882089 * 1560.3657 *
*    77632 *        0 *     77632 * 19.367953 * 1941.7411 *
*    84955 *        0 *     84955 * 26.143685 * 1765.0852 *
*    88797 *        0 *     88797 * 4.8372471 * 999.95181 *
*    88927 *        0 *     88927 * 5.5817703 * 1037.0696 *
*   101841 *        0 *    101841 * 3.3617617 * 467.16096 *
*   106156 *        0 *    106156 * 4.9225713 * 752.15629 *
*   106497 *        0 *    106497 * 3.3928055 * 592.99211 *
*   127254 *        0 *    127254 * 29.757769 * 2465.2426 *
*   135288 *        0 *    135288 * 4.6427422 * 627.05591 *
*   147064 *        0 *    147064 * 8.2172447 * 600.10442 *
*   170180 *        0 *    170180 * 3.6465761 * 2163.8486 *
*   175455 *        0 *    175455 * 3.6867506 * 681.72333 *
*   186986 *        0 *    186986 * 25.034964 * 2648.8930 *
*   189566 *        0 *    189566 * 9.0108482 * 516.26500 *
*   193988 *        0 *    193988 * 12.028555 * 1482.1472 *
*   194311 *        0 *    194311 *  25.39209 * 2706.5322 *
*   201686 *        1 *    201686 * 12.470025 * 1232.4351 *
*   210388 *        0 *    210388 * 2.8391873 * 346.00064 *
*   214337 *        0 *    214337 * 4.6105208 * 447.85110 *
*   214585 *        2 *    214585 * 4.6529806 * 986.60956 *
*   215905 *        0 *    215905 * 12.151984 * 1669.5322 *
*   216646 *        0 *    216646 * 15.090212 * 648.01543 *
*   219274 *        0 *    219274 * 22.692796 * 2379.2210 *
*   238016 *        0 *    238016 * 1.9518715 * 430.83807 *
*   241937 *        0 *    241937 *  5.761837 * 478.06300 *
*   245726 *        0 *    245726 * 11.286882 * 973.05569 *
*   251815 *        0 *    251815 * 22.166796 * 1794.4648 *
*   259257 *        0 *    259257 * 7.3876416 * 1352.5433 *
*   259911 *        0 *    259911 * 7.8955175 * 1248.7759 *
*   269428 *        0 *    269428 * 25.232472 * 2654.5382 *
*   277938 *        0 *    277938 * 3.7582915 * 692.50075 *
*   284203 *        0 *    284203 * 3.9233193 * 1020.3802 *
*   294196 *        0 *    294196 * 5.2093636 * 804.56792 *
*   309029 *        0 *    309029 * 5.5305179 * 407.16003 *
*   311941 *        0 *    311941 * 4.4326436 * 336.88109 *
*   315037 *        0 *    315037 * 7.3257131 * 1332.6029 *
*   322251 *        0 *    322251 * 6.1352631 * 637.72033 *
*   322660 *        0 *    322660 * 6.2208824 * 596.45953 *
*   331168 *        1 *    331168 * 3.0631107 * 294.90369 *
*   335628 *        0 *    335628 * 3.2678226 * 297.97462 *
*   353434 *        0 *    353434 * 35.975292 * 2588.7265 *
*   354624 *        0 *    354624 * 5.4977911 * 276.78058 *
*   362453 *        1 *    362453 * 0.7670002 * 343.51298 *
*   371679 *        0 *    371679 * 6.2706547 * 473.72022 *
*   371900 *        0 *    371900 * 7.8472982 * 519.91783 *
*   377192 *        1 *    377192 * 6.9187658 * 816.01407 *
*   388198 *        1 *    388198 * 5.0548978 * 44.917146 *
*   389648 *        0 *    389648 * 11.384872 * 732.32149 *
*   403087 *        0 *    403087 * 5.9057025 * 565.10351 *
*   406580 *        0 *    406580 * 5.0235781 * 652.47932 *
*   407234 *        0 *    407234 * 37.217126 * 3106.0947 *
*   407940 *        0 *    407940 * 13.050853 * 1583.3267 *
*   417398 *        0 *    417398 *  7.922561 * 117.81254 *
*   420482 *        0 *    420482 * 3.5676495 * 851.22935 *
*   425028 *        0 *    425028 * 8.2974571 * 328.77589 *
*   436048 *        0 *    436048 * 2.4729843 * 1001.8561 *
*   440286 *        0 *    440286 * 12.185311 * 1449.9559 *
*   461313 *        0 *    461313 * 4.6279293 * 418.00460 *
*   472507 *        0 *    472507 * 3.8572257 * 671.50622 *
*   478749 *        1 *    478749 * 3.0370768 * 1245.5548 *
*   479055 *        0 *    479055 * 30.835796 * 2325.1100 *
*   481729 *        2 *    481729 * 1.1753072 * 660.05786 *
*   496279 *        1 *    496279 * 3.4029099 * 647.51446 *
*   499083 *        0 *    499083 * 2.4447702 * 460.07318 *
***********************************************************
