***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     8080 *        0 *      8080 * 32.002743 * 2670.5819 *
*     8413 *        0 *      8413 * 5.5878514 * 775.93135 *
*    36519 *        0 *     36519 * 2.6641170 * 957.88678 *
*    65255 *        0 *     65255 * 2.3115517 * 451.46579 *
*    70731 *        0 *     70731 * 23.579985 * 1228.3638 *
*    74097 *        1 *     74097 * 1.4651330 * 580.49944 *
*    76397 *        0 *     76397 * 5.3842001 * 516.58966 *
*    85431 *        0 *     85431 * 5.2766047 * 26.902101 *
*    88305 *        0 *     88305 * 6.3440638 * 1275.7089 *
*    90350 *        0 *     90350 * 10.878456 * 1540.9950 *
*    93257 *        0 *     93257 * 3.0753843 * 635.13712 *
*    94589 *        0 *     94589 * 15.888799 * 1619.5654 *
*   106243 *        0 *    106243 * 4.6797339 * 827.73638 *
*   108169 *        0 *    108169 * 35.805105 * 2222.0689 *
*   130201 *        0 *    130201 * 6.2925538 * 677.92355 *
*   136767 *        0 *    136767 * 5.5424127 * 370.44858 *
*   162412 *        0 *    162412 * 10.594128 * 1529.5888 *
*   163207 *        0 *    163207 * 1.9458876 * 669.58468 *
*   176301 *        0 *    176301 * 9.8096297 * 1420.5880 *
*   185043 *        0 *    185043 * 12.572145 * 1332.5134 *
*   187975 *        0 *    187975 * 10.219876 * 860.06371 *
*   208307 *        0 *    208307 * 11.093276 * 1515.8012 *
*   214960 *        0 *    214960 * 8.7894431 * 515.59058 *
*   218604 *        0 *    218604 * 8.2313986 * 1855.3284 *
*   235296 *        2 *    235296 * 2.4274230 * 2880.1674 *
*   238569 *        1 *    238569 * 17.416276 * 2245.5749 *
*   249810 *        0 *    249810 * 13.760331 * 1939.7545 *
*   250864 *        0 *    250864 * 4.8883815 * 324.64912 *
*   252200 *        0 *    252200 * 26.311464 *  2605.848 *
*   262072 *        1 *    262072 * 3.6214761 * 380.89466 *
*   265937 *        1 *    265937 * 2.4007769 * 512.63038 *
*   281494 *        0 *    281494 * 4.1433574 * 233.52147 *
*   303391 *        0 *    303391 * 3.2019700 * 238.03199 *
*   312765 *        0 *    312765 * 5.8322703 * 706.44261 *
*   315037 *        0 *    315037 * 14.992173 * 717.88579 *
*   319615 *        0 *    319615 * 6.9247036 * 352.04972 *
*   324655 *        0 *    324655 * 15.449635 * 1811.7147 *
*   331710 *        0 *    331710 * 38.629782 * 2219.0473 *
*   333576 *        0 *    333576 * 19.971059 * 1576.0509 *
*   340180 *        0 *    340180 * 7.0592979 * 1854.2998 *
*   340532 *        0 *    340532 * 6.3742997 * 313.89320 *
*   348059 *        0 *    348059 * 4.8146755 * 412.35542 *
*   348425 *        0 *    348425 * 6.8091482 * 909.63232 *
*   389883 *        0 *    389883 * 7.0217539 * 517.10838 *
*   403953 *        3 *    403953 * 1.5871540 * 465.65588 *
*   407966 *        1 *    407966 * 4.0466159 * 1058.3798 *
*   416601 *        0 *    416601 * 2.8155626 * 1306.3999 *
*   420737 *        1 *    420737 * 3.1536311 * 141.08082 *
*   424591 *        0 *    424591 * 1.7808078 * 418.79714 *
*   428622 *        0 *    428622 * 3.5706321 * 513.15924 *
*   430105 *        0 *    430105 * 13.983424 * 1075.8762 *
*   444667 *        0 *    444667 * 1.9076993 * 596.55799 *
*   474425 *        3 *    474425 * 2.7125951 * 2366.5705 *
*   474996 *        0 *    474996 * 2.6425160 * 302.29776 *
*   480144 *        1 *    480144 * 7.5400877 * 695.36239 *
*   492369 *        0 *    492369 * 5.3042216 * 382.86256 *
*   495999 *        0 *    495999 * 11.295978 * 928.72893 *
*   498275 *        0 *    498275 * 4.9632799 * 914.23558 *
*   500451 *        0 *    500451 * 22.711701 * 2589.2903 *
*   501870 *        0 *    501870 * 12.399238 * 876.12141 *
*   505141 *        1 *    505141 * 7.7379835 * 463.91469 *
*   513796 *        0 *    513796 * 5.1527131 * 831.52530 *
*   552151 *        0 *    552151 * 28.482874 * 2628.7660 *
*   552599 *        0 *    552599 * 10.376719 * 1400.5085 *
*   561321 *        0 *    561321 * 10.600190 * 1345.0158 *
*   568213 *        0 *    568213 * 4.7417354 * 871.29848 *
*   627244 *        0 *    627244 * 6.3274363 * 1358.5932 *
*   634684 *        1 *    634684 * 2.5271967 * 766.15083 *
*   647110 *        0 *    647110 * 12.048885 * 1841.3536 *
*   649376 *        0 *    649376 * 37.837368 * 3526.1710 *
***********************************************************
