***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      454 *        0 *       454 * 7.0492907 * 983.61347 *
*      738 *        0 *       738 * 7.1156232 * 1675.8137 *
*     1177 *        0 *      1177 * 11.374322 * 1063.8850 *
*     2208 *        0 *      2208 * 8.9473344 * 1537.3138 *
*     2393 *        0 *      2393 * 7.9311231 * 1414.1356 *
*     2686 *        0 *      2686 * 11.656933 * 1491.0930 *
*     3135 *        0 *      3135 * 8.6140953 * 1246.8691 *
*     4461 *        0 *      4461 * 10.445601 * 1417.9052 *
*     4594 *        0 *      4594 * 14.683999 * 769.56463 *
*     5087 *        0 *      5087 * 13.204652 * 1581.6231 *
*     5190 *        0 *      5190 * 4.2228847 * 847.00521 *
*     5363 *        0 *      5363 * 23.704250 * 1217.1452 *
*     5421 *        0 *      5421 * 33.739164 * 2541.6924 *
*     5756 *        0 *      5756 * 8.7184768 * 882.94797 *
*     6500 *        0 *      6500 * 7.1488028 * 1014.5066 *
*     7103 *        0 *      7103 * 3.5025435 * 892.95514 *
*     7800 *        0 *      7800 * 11.000495 * 904.31347 *
*     9404 *        0 *      9404 * 8.8369042 * 694.02121 *
*     9858 *        0 *      9858 * 9.2601676 * 737.51107 *
*    10005 *        0 *     10005 * 7.3310697 * 1149.2390 *
*    10211 *        0 *     10211 * 15.510925 * 1287.5749 *
*    10450 *        0 *     10450 * 12.277569 * 1337.8112 *
*    10593 *        0 *     10593 * 29.324555 * 2227.9232 *
*    11858 *        0 *     11858 *  5.331294 * 305.08006 *
*    12154 *        0 *     12154 * 14.603680 * 1349.1602 *
*    13178 *        0 *     13178 *  26.63654 * 2333.8251 *
*    13645 *        0 *     13645 * 8.4852487 * 1379.5386 *
*    13672 *        0 *     13672 * 6.2166845 * 956.09565 *
*    13749 *        1 *     13749 * 4.4871998 * 939.22889 *
*    13845 *        0 *     13845 * 6.3609721 * 730.14579 *
*    14224 *        0 *     14224 * 18.367531 * 1483.1021 *
*    14556 *        0 *     14556 * 21.415234 * 1208.4978 *
*    15290 *        0 *     15290 * 17.242449 * 1149.4538 *
*    15335 *        0 *     15335 * 7.5918156 * 1290.0891 *
*    16112 *        0 *     16112 * 6.8358889 * 769.01131 *
*    16408 *        0 *     16408 * 12.581489 * 1489.5433 *
*    16827 *        0 *     16827 * 31.602849 * 2362.7978 *
*    17417 *        0 *     17417 * 6.4565142 * 1544.5505 *
*    17565 *        0 *     17565 * 16.383896 * 1248.2721 *
*    17719 *        0 *     17719 * 7.1997620 * 1253.5133 *
*    17755 *        0 *     17755 * 12.265717 * 950.73407 *
*    17821 *        0 *     17821 * 7.7587863 * 1358.6363 *
*    18211 *        0 *     18211 * 7.9939658 * 1041.9876 *
*    18541 *        0 *     18541 * 10.475149 * 738.86835 *
*    18580 *        1 *     18580 * 8.4686123 * 1106.6238 *
*    18672 *        0 *     18672 * 5.3207639 * 927.08671 *
*    18812 *        0 *     18812 * 36.984574 * 2463.2995 *
*    18986 *        0 *     18986 * 9.4135084 * 1077.7539 *
*    19239 *        0 *     19239 * 3.7223181 * 1075.6719 *
*    20322 *        0 *     20322 * 6.9541364 * 1568.9360 *
*    20525 *        0 *     20525 * 3.9311962 * 1288.1113 *
*    20746 *        0 *     20746 * 6.5612772 * 1318.1114 *
*    21064 *        0 *     21064 * 17.173012 * 2178.5422 *
*    21582 *        0 *     21582 * 6.2283689 * 976.08865 *
*    21779 *        0 *     21779 * 24.630451 * 1645.7031 *
*    22193 *        0 *     22193 * 13.365502 * 979.06578 *
*    22645 *        0 *     22645 * 5.5800615 * 977.48792 *
*    22724 *        0 *     22724 * 13.195954 * 1165.9194 *
*    22980 *        0 *     22980 * 3.2392195 * 1245.8378 *
*    23387 *        0 *     23387 * 39.868844 * 899.37639 *
*    23882 *        0 *     23882 * 22.180112 * 2063.8522 *
*    24162 *        0 *     24162 * 9.5275225 * 777.63383 *
*    24253 *        0 *     24253 * 9.9814550 * 1103.9340 *
*    24263 *        0 *     24263 * 8.8420752 * 839.51014 *
*    24267 *        0 *     24267 * 16.890104 * 1282.4175 *
*    24274 *        0 *     24274 * 3.4526292 * 835.71587 *
*    24307 *        0 *     24307 * 13.506490 * 1373.6495 *
*    24370 *        0 *     24370 * 15.185848 * 1261.1331 *
*    24706 *        0 *     24706 * 8.9546191 * 1207.7277 *
*    25450 *        0 *     25450 * 7.0296959 * 1064.0141 *
*    25937 *        0 *     25937 * 21.789775 * 1580.5826 *
***********************************************************
