***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1295 *        0 *      1295 * 6.1588727 * 902.41067 *
*     1668 *        0 *      1668 * 8.3017898 * 1558.6467 *
*     2219 *        0 *      2219 * 23.158174 * 1587.8722 *
*     2373 *        0 *      2373 * 26.412891 * 1131.1448 *
*     2746 *        0 *      2746 * 9.0892132 * 1019.9813 *
*     2924 *        0 *      2924 * 6.6583880 * 1016.3185 *
*     4009 *        0 *      4009 * 21.159253 * 1509.2205 *
*     4241 *        0 *      4241 * 11.838358 * 1465.0853 *
*     4374 *        0 *      4374 * 28.519675 * 2220.1643 *
*     6755 *        0 *      6755 * 15.400627 * 1468.9113 *
*     9008 *        0 *      9008 *  5.289862 * 529.20256 *
*     9088 *        0 *      9088 * 16.214235 * 1290.6918 *
*     9231 *        0 *      9231 * 5.5127554 * 975.88715 *
*     9313 *        0 *      9313 * 2.6701897 * 548.01363 *
*     9565 *        0 *      9565 * 7.1297148 * 1690.9358 *
*     9842 *        0 *      9842 * 7.0696568 * 477.12112 *
*     9984 *        0 *      9984 * 23.500094 * 1180.8104 *
*    10518 *        0 *     10518 * 2.5810938 * 770.17237 *
*    10960 *        0 *     10960 * 6.7658461 * 1362.7447 *
*    11906 *        0 *     11906 * 18.745120 * 2456.1366 *
*    11935 *        0 *     11935 * 16.705296 * 1923.5045 *
*    12114 *        0 *     12114 * 5.9806155 * 1043.9317 *
*    12265 *        0 *     12265 * 10.939651 * 1199.8383 *
*    13018 *        0 *     13018 * 4.8432346 * 1168.3839 *
*    13118 *        0 *     13118 * 24.670836 * 2253.3959 *
*    13221 *        0 *     13221 * 26.914685 * 2545.9692 *
*    13393 *        0 *     13393 * 9.7849418 * 963.56851 *
*    13495 *        0 *     13495 * 7.9212168 * 801.25427 *
*    13755 *        0 *     13755 * 12.651463 * 1299.5364 *
*    13790 *        0 *     13790 * 12.624281 * 1284.0504 *
*    13867 *        0 *     13867 * 27.155984 * 2053.5082 *
*    14078 *        0 *     14078 * 5.3721623 * 1131.6945 *
*    14375 *        0 *     14375 * 5.0663200 * 856.79425 *
*    18074 *        0 *     18074 *  7.570778 * 585.25912 *
*    18637 *        0 *     18637 * 12.100628 * 1354.9568 *
*    18964 *        0 *     18964 * 20.752865 * 1499.9978 *
*    19420 *        0 *     19420 * 9.7747502 * 1175.1669 *
*    19524 *        0 *     19524 * 2.4199515 * 909.22257 *
*    19754 *        0 *     19754 * 11.510206 * 1420.4646 *
*    20654 *        0 *     20654 * 7.6927565 * 839.97539 *
*    20860 *        0 *     20860 * 15.497764 * 1358.7546 *
*    21165 *        0 *     21165 * 8.8508121 * 304.47206 *
*    21864 *        0 *     21864 * 14.762177 * 1068.0921 *
*    22360 *        0 *     22360 * 4.2542728 * 624.55268 *
*    22659 *        0 *     22659 * 14.637190 * 1007.2920 *
*    22988 *        0 *     22988 *  2.474938 * 421.76037 *
*    23032 *        0 *     23032 * 16.386066 * 1627.9753 *
*    23532 *        0 *     23532 * 24.789197 * 1610.6529 *
*    23747 *        0 *     23747 * 4.2092640 * 583.30946 *
*    24130 *        0 *     24130 * 7.2933259 * 1110.2704 *
*    24847 *        0 *     24847 * 17.540157 * 1239.4409 *
*    25222 *        0 *     25222 * 25.789908 * 2772.7414 *
*    25704 *        0 *     25704 * 15.061101 * 1791.5190 *
*    26694 *        0 *     26694 * 7.2084934 * 1471.0352 *
*    27247 *        0 *     27247 * 24.314492 * 1896.0213 *
*    27280 *        0 *     27280 * 9.8068874 * 1254.1911 *
*    27439 *        0 *     27439 * 16.797284 * 1767.1620 *
*    27679 *        0 *     27679 * 19.077089 * 2387.2545 *
*    28296 *        0 *     28296 * 20.085567 * 2604.3955 *
*    29466 *        0 *     29466 * 11.768502 * 1262.5813 *
*    29517 *        0 *     29517 * 12.562485 * 643.65836 *
*    29933 *        0 *     29933 * 11.344222 * 1148.2495 *
*    30727 *        0 *     30727 * 7.1191401 * 1079.9328 *
*    30965 *        0 *     30965 * 4.6421803 *  764.9446 *
*    31518 *        0 *     31518 * 14.034609 * 935.56307 *
*    32905 *        0 *     32905 * 12.940453 * 1440.1488 *
*    33021 *        0 *     33021 * 11.885722 * 682.31259 *
*    33029 *        0 *     33029 *  18.27275 * 2065.6057 *
*    33246 *        0 *     33246 * 4.9825054 * 927.90908 *
*    33620 *        0 *     33620 * 7.9294701 *  539.5846 *
*    33701 *        0 *     33701 * 4.7005084 * 937.21822 *
***********************************************************
