***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      184 *        0 *       184 * 6.3382501 * 499.61465 *
*      205 *        0 *       205 * 13.596778 * 1311.1854 *
*      474 *        0 *       474 * 22.536619 * 2106.9650 *
*      494 *        0 *       494 * 17.004543 * 1392.4282 *
*      700 *        0 *       700 * 36.581106 * 2210.1218 *
*      713 *        0 *       713 * 12.586758 * 1872.5825 *
*      724 *        0 *       724 * 25.811746 * 2041.0122 *
*      979 *        0 *       979 * 564.62933 * 36677.679 *
*     1130 *        0 *      1130 * 545.26463 * 61386.054 *
*     1377 *        1 *      1377 * 10.611229 * 1509.5106 *
*     1441 *        0 *      1441 * 24.580003 * 1681.3172 *
*     1629 *        0 *      1629 * 28.718488 * 2304.9085 *
*     1635 *        0 *      1635 * 24.485228 * 1214.8054 *
*     1893 *        0 *      1893 * 16.788584 * 1764.2644 *
*     1975 *        0 *      1975 * 12.417992 * 1738.3302 *
*     1978 *        0 *      1978 * 42.146893 * 3262.7963 *
*     2070 *        0 *      2070 * 11.098445 * 2086.5876 *
*     2431 *        0 *      2431 * 5.1630912 * 779.29639 *
*     2745 *        0 *      2745 * 17.961904 * 1473.8052 *
*     3075 *        0 *      3075 * 11.695354 * 1421.5951 *
*     3230 *        0 *      3230 * 6.6005131 * 2106.8382 *
*     3409 *        0 *      3409 * 9.2400910 * 1239.4041 *
*     3659 *        0 *      3659 * 5.8024406 * 1554.8728 *
*     3851 *        0 *      3851 * 14.596163 * 1260.7731 *
*     4000 *        0 *      4000 * 6.3948759 * 375.89417 *
*     4171 *        0 *      4171 * 12.177267 * 1825.3712 *
*     4193 *        0 *      4193 * 15.604691 * 2339.8737 *
*     4481 *        0 *      4481 * 16.571882 * 1769.0975 *
*     4579 *        0 *      4579 * 5.1336907 * 291.20685 *
*     4860 *        0 *      4860 * 107.92734 * 4654.9404 *
*     5044 *        0 *      5044 * 17.000370 * 975.22909 *
*     5185 *        0 *      5185 * 20.776730 * 1984.3738 *
*     5405 *        0 *      5405 * 13.152031 * 1143.8166 *
*     5478 *        0 *      5478 * 17.126589 * 1912.0676 *
*     6263 *        0 *      6263 * 1234.5673 * 151997.20 *
*     6269 *        0 *      6269 * 24.205657 * 1969.0051 *
*     6759 *        0 *      6759 * 26.473304 * 1292.4294 *
*     6890 *        0 *      6890 * 30.651731 * 2512.9684 *
*     7160 *        0 *      7160 * 88.612461 * 4119.3430 *
*     7261 *        0 *      7261 * 7.4359099 * 883.41094 *
