***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      122 *        0 *       122 * 9.9509520 * 1308.4426 *
*      257 *        0 *       257 * 8.4108971 * 554.47229 *
*      452 *        0 *       452 * 11.402661 * 958.31679 *
*      553 *        0 *       553 * 9.1356909 * 1102.4761 *
*      622 *        0 *       622 * 16.374859 * 1669.4487 *
*      695 *        0 *       695 * 10.434503 * 1386.0744 *
*      847 *        0 *       847 * 19.457036 * 1697.9579 *
*      953 *        0 *       953 * 3.9401111 * 512.96086 *
*     1013 *        0 *      1013 * 18.291637 * 2041.0860 *
*     1294 *        0 *      1294 * 17.960761 * 1573.8013 *
*     1300 *        0 *      1300 * 19.355489 * 1918.5105 *
*     2097 *        0 *      2097 * 19.648976 * 1272.9569 *
*     2384 *        0 *      2384 * 16.174091 * 1572.4185 *
*     2653 *        0 *      2653 * 19.986964 * 1721.5364 *
*     2793 *        0 *      2793 * 25.999260 * 1802.0873 *
*     2931 *        0 *      2931 * 12.409515 * 1258.0476 *
*     2967 *        0 *      2967 * 7.3179805 * 569.47332 *
*     2998 *        0 *      2998 * 27.695100 * 1675.1741 *
*     3129 *        0 *      3129 * 24.792620 * 2062.7664 *
*     3352 *        0 *      3352 * 4.9553408 * 654.35567 *
*     3501 *        0 *      3501 * 13.193955 * 1678.0931 *
*     3684 *        0 *      3684 * 10.461599 * 1725.2730 *
*     3771 *        0 *      3771 * 22.329631 * 1489.4603 *
*     3794 *        0 *      3794 * 15.308184 * 1546.8385 *
*     3838 *        0 *      3838 * 10.030322 * 1596.6809 *
*     3953 *        0 *      3953 * 17.058095 * 2845.7624 *
*     4004 *        0 *      4004 * 11.153311 * 857.68964 *
*     4045 *        0 *      4045 * 14.842483 * 1553.6204 *
*     4063 *        0 *      4063 * 7.0590723 * 937.84363 *
*     4497 *        0 *      4497 * 4.5828497 * 553.25259 *
*     4780 *        0 *      4780 * 24.108278 * 1974.4015 *
*     4877 *        0 *      4877 * 7.6480654 * 1405.4196 *
*     5484 *        0 *      5484 * 10.986154 * 1069.5043 *
*     5941 *        0 *      5941 * 16.382233 * 1698.2948 *
*     5977 *        0 *      5977 * 5.7501396 * 533.25197 *
*     6008 *        0 *      6008 * 6.9749883 * 502.49772 *
*     6143 *        0 *      6143 * 17.556297 * 2219.0732 *
*     6287 *        0 *      6287 * 14.119709 * 863.13499 *
*     6433 *        0 *      6433 * 6.4513516 * 1011.9887 *
*     6622 *        0 *      6622 * 13.565377 * 1645.8122 *
*     6699 *        0 *      6699 *  27.07968 * 1791.3958 *
*     6794 *        0 *      6794 * 5.3915660 * 601.85727 *
*     6819 *        0 *      6819 * 14.720205 * 1622.9244 *
*     6850 *        0 *      6850 * 7.6727159 * 1020.0649 *
*     6870 *        0 *      6870 * 7.9944451 * 1873.3336 *
*     6896 *        0 *      6896 * 23.513069 * 1814.4309 *
*     6987 *        0 *      6987 * 8.3091201 * 1335.1170 *
*     7680 *        0 *      7680 * 13.304122 * 1533.8867 *
*     7894 *        0 *      7894 * 28.054796 * 2261.7600 *
*     7920 *        0 *      7920 * 10.523693 * 1783.0750 *
*     7959 *        0 *      7959 * 24.012132 * 2445.4966 *
*     8132 *        0 *      8132 * 15.045885 * 1613.6409 *
*     8281 *        0 *      8281 * 20.833939 * 1518.0813 *
*     8449 *        0 *      8449 * 18.673909 * 2051.7825 *
*     8730 *        0 *      8730 * 8.1763965 * 1431.5512 *
*     8743 *        0 *      8743 * 13.008304 * 461.63991 *
*     8788 *        0 *      8788 * 26.962147 * 2369.3151 *
*     8852 *        0 *      8852 * 9.6434773 * 1393.0333 *
*     8888 *        0 *      8888 * 6.2621731 * 846.41300 *
*     9229 *        0 *      9229 * 11.800271 * 1023.5031 *
*     9285 *        0 *      9285 * 21.056794 * 1762.1031 *
*    10823 *        0 *     10823 * 15.325984 * 930.70611 *
***********************************************************
