************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*    10783 *     10783 * 4.6365206 *  436.0245 *
*    10919 *     10919 * 11.644807 * 911.08300 *
*    10952 *     10952 * 37.789625 * 2134.0727 *
*    11073 *     11073 * 2.5531279 * 610.28146 *
*    11169 *     11169 * 11.432654 * 1624.1690 *
*    11201 *     11201 * 8.0826220 * 202.71200 *
*    11205 *     11205 * 12.931432 * 919.46302 *
*    11288 *     11288 * 7.2960227 * 603.64712 *
*    11329 *     11329 * 6.4796007 * 693.99211 *
*    11366 *     11366 * 5.7760344 * 1100.6067 *
*    11514 *     11514 * 12.405386 * 1086.9990 *
*    11534 *     11534 * 3.0138367 * 1155.1496 *
*    11647 *     11647 * 11.798232 * 1229.4667 *
*    11816 *     11816 * 5.0737580 * 853.14974 *
*    11939 *     11939 * 38.877096 * 2662.9694 *
*    11964 *     11964 * 9.4891212 * 385.12950 *
*    12126 *     12126 * 13.108891 * 686.73533 *
*    12196 *     12196 * 4.1677569 * 589.91153 *
*    12202 *     12202 * 13.017271 * 2649.2057 *
*    12204 *     12204 * 8.0685088 * 917.38967 *
*    12376 *     12376 * 15.880541 * 1042.9272 *
*    12514 *     12514 * 30.958201 * 1762.5522 *
*    12582 *     12582 * 8.2896569 * 1251.2660 *
*    12622 *     12622 * 12.755416 * 1312.1642 *
*    12657 *     12657 * 39.485726 * 2615.5290 *
*    12665 *     12665 * 2.8946352 * 767.65852 *
*    12708 *     12708 * 1.5822180 * 1569.3801 *
*    12813 *     12813 * 13.621696 * 897.34604 *
*    12822 *     12822 * 39.636489 * 2033.8780 *
*    12909 *     12909 * 2.2846157 * 554.18070 *
*    13010 *     13010 * 3.1465504 * 298.71390 *
*    13194 *     13194 * 10.413532 * 1820.6943 *
*    13266 *     13266 * 19.026531 * 1949.3893 *
*    13268 *     13268 * 21.195903 * 1927.3668 *
*    13339 *     13339 * 21.931953 * 154.18828 *
*    13394 *     13394 * 7.3870358 * 1458.0405 *
*    13435 *     13435 * 13.417197 * 1928.6371 *
*    13468 *     13468 * 12.831706 * 1255.9475 *
*    13504 *     13504 * 31.698136 * 2346.2766 *
*    13635 *     13635 * 8.5126973 * 1232.1091 *
*    13695 *     13695 * 16.469013 * 1167.8924 *
*    13699 *     13699 * 7.5450065 * 703.40968 *
*    13773 *     13773 * 15.802596 * 1300.5298 *
*    13863 *     13863 * 4.5470724 * 798.82443 *
*    13979 *     13979 * 9.7278752 * 1101.3660 *
*    13996 *     13996 * 26.703508 * 1719.7601 *
*    14065 *     14065 * 12.815584 * 1237.9588 *
*    14073 *     14073 * 36.460140 * 2814.3346 *
*    14130 *     14130 * 26.402155 * 97.533044 *
*    14180 *     14180 * 35.741857 * 3012.4281 *
*    14204 *     14204 * 11.921511 * 1418.2078 *
*    14223 *     14223 * 29.901537 * 2986.4291 *
*    14442 *     14442 * 7.1241833 * 709.58978 *
*    14747 *     14747 * 13.991431 * 1552.7700 *
*    14780 *     14780 * 23.889357 * 3455.8965 *
*    14836 *     14836 * 20.721621 * 1738.0315 *
*    14887 *     14887 * 38.280255 * 3803.0135 *
*    15012 *     15012 * 13.948149 * 2319.9358 *
*    15075 *     15075 * 9.4401890 * 1059.9731 *
*    15093 *     15093 * 13.348977 * 1460.1817 *
*    15138 *     15138 * 24.208199 * 1845.4628 *
*    15342 *     15342 * 11.144550 * 925.86175 *
*    15487 *     15487 * 9.2032671 * 985.79269 *
*    15548 *     15548 * 10.623497 * 878.11182 *
*    15587 *     15587 * 4.2953147 * 453.68464 *
*    15661 *     15661 * 21.098836 * 1779.8855 *
*    15843 *     15843 * 10.210671 * 1612.3869 *
*    15855 *     15855 * 4.2798728 * 857.86652 *
*    15899 *     15899 * 30.568538 * 3962.9927 *
*    15949 *     15949 * 27.583685 * 314.13003 *
*    15955 *     15955 * 22.995969 * 3718.8162 *
*    15980 *     15980 * 31.792633 * 2398.9887 *
*    16086 *     16086 * 8.1285023 * 418.97485 *
*    16119 *     16119 * 11.997771 * 3965.4292 *
*    16290 *     16290 * 13.082020 * 1582.1975 *
*    16402 *     16402 * 5.9411305 * 644.13372 *
*    16573 *     16573 * 12.674667 * 572.35497 *
*    16650 *     16650 * 18.255703 * 1464.0898 *
*    16697 *     16697 * 16.019673 * 1550.6589 *
*    16717 *     16717 * 4.9095420 * 981.70792 *
*    16843 *     16843 * 2.2528376 * 1140.5778 *
*    16869 *     16869 * 7.6453548 * 923.14274 *
*    16878 *     16878 * 16.959317 * 1861.9959 *
*    16910 *     16910 * 12.402114 * 1844.5556 *
*    16996 *     16996 * 2.1892721 * 613.25547 *
*    17053 *     17053 * 5.8909290 * 1040.7926 *
*    17071 *     17071 * 8.9267297 * 1322.2580 *
*    17231 *     17231 * 27.948307 * 3685.6745 *
*    17322 *     17322 * 12.816271 * 1460.8435 *
*    17327 *     17327 * 21.835832 * 1334.7921 *
*    17338 *     17338 * 9.6329246 * 1162.6100 *
*    17412 *     17412 * 18.080440 * 1674.9716 *
*    17471 *     17471 * 19.915175 * 650.71090 *
*    17497 *     17497 * 13.919397 * 1575.7682 *
*    17556 *     17556 * 16.338739 * 1478.1152 *
*    17558 *     17558 * 16.424250 * 1927.2785 *
*    18009 *     18009 * 23.134426 * 1227.9100 *
*    18010 *     18010 * 16.707751 * 679.29159 *
*    18030 *     18030 * 13.888317 * 1690.7745 *
*    18089 *     18089 * 23.260317 * 1634.6230 *
*    18194 *     18194 * 3.5148836 * 340.86094 *
*    18346 *     18346 * 12.903969 * 908.99169 *
*    18394 *     18394 * 18.735832 * 1513.3349 *
*    18545 *     18545 * 5.7222398 * 711.97452 *
*    18557 *     18557 * 16.277042 * 1616.1841 *
*    18592 *     18592 * 10.076931 * 1111.2119 *
*    18973 *     18973 * 14.191529 * 1335.5279 *
*    19208 *     19208 * 9.3451502 * 702.17634 *
*    19270 *     19270 * 21.907456 * 2247.3162 *
*    19329 *     19329 * 22.747772 * 2297.9118 *
*    19379 *     19379 * 20.979938 * 2688.4774 *
*    19381 *     19381 * 16.020419 * 1119.6960 *
*    19435 *     19435 * 7.6148994 * 558.83844 *
*    19468 *     19468 * 24.173191 * 1486.5070 *
*    19488 *     19488 * 6.8458282 * 1102.7507 *
*    19521 *     19521 * 20.603076 * 1168.2437 *
*    19640 *     19640 * 6.8758385 * 2175.8907 *
*    19768 *     19768 * 5.0877055 * 982.49002 *
*    19787 *     19787 * 12.790919 * 2542.5555 *
*    19791 *     19791 * 11.414403 * 1730.8668 *
*    19803 *     19803 * 31.805427 * 2243.0056 *
*    19970 *     19970 * 27.419248 * 2204.0674 *
*    20000 *     20000 * 4.0752127 * 669.76635 *
*    20035 *     20035 * 5.9364123 * 858.88027 *
*    20048 *     20048 * 21.456651 * 766.51411 *
*    20106 *     20106 * 0.7460032 * 183.84326 *
*    20208 *     20208 * 11.181421 * 645.72680 *
*    20278 *     20278 * 7.1069739 * 464.33071 *
*    20339 *     20339 * 6.3936414 * 960.39063 *
*    20342 *     20342 * 9.3838690 * 1356.9087 *
*    20447 *     20447 * 5.5770503 * 772.89340 *
*    20477 *     20477 * 15.427007 * 2355.2051 *
*    20553 *     20553 * 2.6642367 * 655.00212 *
*    20653 *     20653 * 32.301243 * 2033.5187 *
*    20714 *     20714 * 5.6361348 * 341.74120 *
*    20716 *     20716 * 10.977092 * 881.30521 *
*    20820 *     20820 * 12.192300 * 3045.8078 *
*    20872 *     20872 * 3.2230744 * 1256.0087 *
*    20892 *     20892 * 13.599670 * 2093.3924 *
*    21147 *     21147 * 18.052942 * 1884.4452 *
*    21161 *     21161 * 21.895284 * 1842.0030 *
*    21309 *     21309 * 2.9957719 * 443.74055 *
*    21357 *     21357 * 8.4039785 * 748.13192 *
*    21397 *     21397 * 4.7517810 * 159.83140 *
*    21401 *     21401 * 13.065125 * 2027.1649 *
*    21555 *     21555 * 8.3984322 * 1032.8052 *
*    21578 *     21578 * 15.018344 * 2039.7517 *
*    21691 *     21691 * 25.166227 * 2065.3707 *
*    21699 *     21699 * 18.139991 * 2232.3345 *
*    21713 *     21713 * 25.409072 * 2227.0365 *
*    21790 *     21790 * 8.1982255 * 1762.7337 *
*    21969 *     21969 * 12.109745 * 2390.7066 *
*    22028 *     22028 * 8.7343274 * 1233.2911 *
*    22066 *     22066 * 12.022273 * 1205.5384 *
*    22223 *     22223 * 11.059287 * 1825.5421 *
*    22501 *     22501 * 4.1291934 * 3693.6558 *
*    22545 *     22545 * 23.578632 * 1111.2319 *
*    22630 *     22630 * 19.943686 * 2583.5370 *
*    22740 *     22740 * 5.3173373 * 1143.5351 *
*    22763 *     22763 * 4.8929539 * 1507.6124 *
*    22767 *     22767 * 20.880297 * 1563.4544 *
*    22843 *     22843 * 9.2606516 * 1165.3162 *
*    22969 *     22969 * 5.4607088 * 1457.6076 *
*    23001 *     23001 * 13.621816 * 925.24389 *
*    23017 *     23017 * 11.417556 * 1276.6083 *
*    23117 *     23117 * 1.7534248 * 2809.9983 *
*    23120 *     23120 * 6.5350871 * 826.11235 *
*    23201 *     23201 * 11.727478 * 1866.1517 *
*    23331 *     23331 * 18.588128 * 973.74860 *
*    23539 *     23539 * 16.043471 * 3891.3084 *
*    23553 *     23553 * 7.2389731 * 785.71320 *
*    23568 *     23568 * 4.4049558 * 567.07502 *
*    23658 *     23658 * 10.112281 * 976.39454 *
*    23777 *     23777 * 14.404676 * 847.54615 *
*    23796 *     23796 * 3.9939019 * 264.77854 *
*    23819 *     23819 * 6.3741052 * 473.03251 *
*    23821 *     23821 * 22.536002 * 1565.1533 *
*    23832 *     23832 * 15.093477 * 3114.6308 *
*    23844 *     23844 * 23.927025 * 3137.3886 *
*    23908 *     23908 * 14.698544 * 1489.6013 *
*    24010 *     24010 * 8.1919381 * 700.92082 *
*    24034 *     24034 * 11.026307 * 587.08206 *
*    24253 *     24253 * 21.288126 * 2978.7968 *
*    24458 *     24458 * 7.0676913 * 300.44951 *
*    24477 *     24477 * 9.1952924 * 657.67943 *
*    24486 *     24486 * 8.5265652 * 1795.7789 *
*    24503 *     24503 * 9.3971214 * 986.64680 *
*    24508 *     24508 * 27.059503 * 2645.9961 *
*    24806 *     24806 * 17.179590 * 920.23274 *
*    24828 *     24828 * 5.4404353 * 561.09730 *
*    24834 *     24834 * 25.997143 * 2403.9699 *
*    24865 *     24865 * 9.7590320 * 1574.4571 *
*    24949 *     24949 * 21.643695 * 2982.3626 *
*    25109 *     25109 * 24.097302 * 2929.3378 *
*    25128 *     25128 * 4.1460692 * 86.252777 *
*    25198 *     25198 * 4.5402402 * 472.87472 *
*    25231 *     25231 * 19.397813 * 2339.1022 *
*    25258 *     25258 * 24.232785 * 1426.9761 *
*    25297 *     25297 * 29.354769 * 2462.0777 *
*    25410 *     25410 * 30.494821 * 2267.0417 *
*    25561 *     25561 * 7.9134965 * 1162.1826 *
*    25598 *     25598 * 6.4415968 *  765.0948 *
*    25630 *     25630 * 5.8488736 * 711.22218 *
*    25728 *     25728 * 33.850131 * 2062.9239 *
*    25771 *     25771 * 9.2285174 * 1240.8705 *
*    25774 *     25774 * 14.435428 * 368.41984 *
*    25792 *     25792 * 26.803812 * 2182.0385 *
*    25826 *     25826 * 24.925669 * 1411.9392 *
*    25905 *     25905 * 15.639426 * 639.42608 *
*    25941 *     25941 * 28.790405 * 1551.4579 *
*    26089 *     26089 * 6.1895277 * 942.21536 *
*    26150 *     26150 * 34.793619 * 2990.1366 *
*    26270 *     26270 * 13.783475 * 1929.0072 *
*    26318 *     26318 * 17.370278 * 2048.5625 *
*    26468 *     26468 * 16.785033 * 2307.3417 *
*    26529 *     26529 * 14.225055 * 1003.5385 *
*    26561 *     26561 * 6.4171707 * 1548.0603 *
*    26938 *     26938 * 28.391479 * 1707.4064 *
*    27055 *     27055 * 5.5141621 * 529.56915 *
*    27209 *     27209 * 32.831641 * 252.79716 *
*    27322 *     27322 * 29.513227 * 1587.9270 *
*    27343 *     27343 * 11.955475 * 676.41468 *
*    27377 *     27377 * 3.7183474 * 1148.9462 *
*    27571 *     27571 * 11.637508 * 1473.5791 *
*    27671 *     27671 * 5.1259444 * 761.88609 *
*    27740 *     27740 * 13.887503 * 1683.3037 *
*    27899 *     27899 * 34.764619 * 2827.8279 *
*    27949 *     27949 * 35.577448 * 2995.1997 *
*    28036 *     28036 * 2.4600181 * 2592.0441 *
*    28129 *     28129 * 20.795716 * 1804.8915 *
*    28333 *     28333 * 7.3549060 * 1355.3962 *
*    28602 *     28602 * 18.807699 * 1326.3926 *
*    28713 *     28713 * 5.0604134 * 1092.0568 *
*    28753 *     28753 * 4.7732239 * 1041.8560 *
*    28852 *     28852 * 32.592346 * 2865.4051 *
*    28935 *     28935 * 20.479183 * 2327.5971 *
*    28943 *     28943 * 19.290936 * 1584.0370 *
*    28995 *     28995 * 8.8515010 * 1206.3363 *
*    29021 *     29021 * 12.977174 * 1723.4204 *
*    29082 *     29082 * 12.453629 * 2152.9440 *
*    29091 *     29091 * 12.670509 * 952.39295 *
*    29101 *     29101 * 9.5997186 * 2507.0822 *
*    29135 *     29135 * 14.396707 * 803.35174 *
*    29144 *     29144 * 8.6630153 * 340.25584 *
*    29237 *     29237 * 5.7718770 * 1094.8994 *
*    29330 *     29330 * 9.1724103 * 753.75848 *
*    29332 *     29332 * 7.7688372 * 1045.3874 *
*    29348 *     29348 * 13.364704 * 1708.4789 *
*    29409 *     29409 * 24.543396 * 1922.9099 *
*    29681 *     29681 * 17.158138 * 3966.1374 *
*    29712 *     29712 * 8.9663736 * 1713.3102 *
*    29867 *     29867 * 5.4583105 * 1695.2414 *
*    29923 *     29923 * 23.397585 * 2459.9929 *
*    30058 *     30058 * 32.776124 * 3193.7984 *
*    30075 *     30075 * 14.025731 * 887.94176 *
*    30092 *     30092 * 38.051092 * 2541.0534 *
*    30121 *     30121 * 6.8095866 * 1383.1830 *
*    30240 *     30240 * 18.189212 * 2036.5398 *
*    30259 *     30259 * 4.2300236 * 705.80835 *
*    30263 *     30263 * 7.8407168 * 1458.2699 *
*    30287 *     30287 * 8.8617362 * 1290.0652 *
*    30307 *     30307 * 9.8430333 *  1193.429 *
*    30355 *     30355 * 5.3675391 * 698.21581 *
*    30398 *     30398 * 12.458252 * 1234.1392 *
*    30432 *     30432 * 14.858472 * 39.363121 *
*    30499 *     30499 * 34.979739 * 3183.7275 *
*    30661 *     30661 * 10.160405 * 1079.4728 *
*    30706 *     30706 * 10.807322 * 1105.4260 *
*    30712 *     30712 * 11.899032 * 1505.6093 *
*    30739 *     30739 * 8.5047748 * 1292.9863 *
*    30989 *     30989 * 11.627447 * 1167.8494 *
*    31016 *     31016 * 33.222890 * 2813.0860 *
*    31041 *     31041 * 35.447321 * 2727.2408 *
*    31058 *     31058 * 9.2622730 * 855.52483 *
*    31090 *     31090 * 6.1591160 * 632.08014 *
*    31098 *     31098 * 12.694735 * 1214.3845 *
*    31132 *     31132 * 2.8706932 * 970.25827 *
*    31194 *     31194 * 8.9416152 * 1171.5535 *
*    31248 *     31248 * 3.2329866 * 3060.8526 *
*    31327 *     31327 * 19.691934 * 2040.6094 *
*    31342 *     31342 * 3.0949665 * 878.54087 *
*    31406 *     31406 * 3.2747199 * 161.59598 *
*    31425 *     31425 * 7.9369491 * 1446.2562 *
*    31439 *     31439 * 38.402806 * 2193.2113 *
*    31545 *     31545 * 18.398881 * 1721.8306 *
*    31662 *     31662 * 22.904618 * 1574.5593 *
*    31677 *     31677 * 10.995279 * 1855.0605 *
*    31726 *     31726 * 6.3405662 * 751.29843 *
*    31790 *     31790 * 9.8123679 * 1316.2313 *
*    31855 *     31855 * 8.8257353 * 1227.3136 *
*    31869 *     31869 * 7.7158035 * 389.17890 *
*    31942 *     31942 * 27.239737 * 3459.1020 *
*    32005 *     32005 * 30.414200 * 2258.6738 *
*    32045 *     32045 * 5.5398872 * 1164.2139 *
*    32068 *     32068 * 9.0949681 * 1176.2543 *
*    32129 *     32129 * 4.4001085 * 1136.1943 *
*    32274 *     32274 * 24.622490 * 2622.1582 *
*    32300 *     32300 * 13.323321 * 739.64572 *
*    32381 *     32381 * 4.9336827 * 403.50014 *
*    32501 *     32501 * 10.212023 * 1021.0715 *
*    32514 *     32514 * 4.5087649 * 598.47559 *
*    32596 *     32596 * 26.211636 * 960.22508 *
*    32715 *     32715 * 7.5160042 * 364.68022 *
*    32781 *     32781 * 1.6000485 * 467.08263 *
*    32810 *     32810 * 6.2996680 * 806.99760 *
*    33073 *     33073 * 12.166947 * 1031.8094 *
*    33211 *     33211 * 5.4148515 * 735.28239 *
*    33369 *     33369 * 5.0213692 * 3358.8562 *
*    33386 *     33386 * 31.776969 * 2288.7272 *
*    33410 *     33410 * 12.188826 * 1566.0209 *
*    33469 *     33469 * 6.3942832 * 379.54421 *
*    33503 *     33503 * 36.598859 * 968.41106 *
*    33524 *     33524 * 18.688796 * 2216.9304 *
*    33579 *     33579 * 7.3331215 * 825.25485 *
*    33606 *     33606 * 7.0795504 * 972.47443 *
*    33641 *     33641 * 11.350466 * 1457.6192 *
*    33705 *     33705 * 3.7765624 * 148.28016 *
*    33768 *     33768 * 19.017546 * 2697.4895 *
*    33985 *     33985 * 5.9569008 * 910.53221 *
*    33988 *     33988 * 9.0382128 * 788.55133 *
*    34000 *     34000 * 4.2350497 * 470.23064 *
*    34165 *     34165 * 12.122020 * 923.15018 *
*    34381 *     34381 * 28.883069 * 2646.6332 *
*    34395 *     34395 * 2.0761594 * 118.40242 *
*    34431 *     34431 * 33.966537 * 606.44666 *
*    34451 *     34451 * 39.459021 * 3652.2532 *
*    34466 *     34466 * 6.8596961 * 863.34777 *
*    34729 *     34729 * 2.1595298 * 1430.4212 *
*    34978 *     34978 * 8.3947340 * 1760.8544 *
*    35044 *     35044 * 26.437498 * 3857.3435 *
*    35051 *     35051 * 5.3812167 * 479.04648 *
*    35054 *     35054 * 19.731134 * 1886.6788 *
*    35149 *     35149 * 3.9813157 * 537.50850 *
*    35185 *     35185 * 10.489725 * 479.02154 *
*    35223 *     35223 * 9.4577949 * 636.93022 *
*    35260 *     35260 * 11.287524 * 1574.2884 *
*    35271 *     35271 * 5.5757963 * 674.72634 *
*    35329 *     35329 * 7.6474834 * 692.80720 *
*    35340 *     35340 * 7.4150627 * 1314.0732 *
*    35373 *     35373 * 4.0020623 * 1825.9755 *
*    35435 *     35435 * 7.4522203 * 1006.1157 *
*    35526 *     35526 * 10.535379 * 1418.9130 *
*    35731 *     35731 * 5.2328996 * 1140.3211 *
*    35824 *     35824 * 24.277937 * 1701.1840 *
*    35853 *     35853 * 8.9163026 * 1562.9682 *
*    35898 *     35898 * 23.502355 * 2129.0965 *
*    35900 *     35900 * 8.1853066 * 1244.2904 *
*    36058 *     36058 * 2.3775080 * 964.38820 *
*    36093 *     36093 * 23.709989 * 2364.1577 *
*    36121 *     36121 * 7.5373940 * 1254.9397 *
*    36161 *     36161 * 23.717973 * 2938.5813 *
*    36262 *     36262 * 0.7544341 * 1263.7802 *
*    36313 *     36313 * 22.416502 * 2588.8187 *
*    36391 *     36391 * 6.2064339 * 795.40015 *
*    36414 *     36414 * 12.125123 * 1875.5888 *
*    36415 *     36415 * 9.6818255 * 1413.3569 *
*    36445 *     36445 * 13.870651 * 2052.1683 *
*    36510 *     36510 * 17.692022 * 1381.6075 *
*    36672 *     36672 * 10.175148 * 326.50787 *
*    36817 *     36817 * 8.4571889 * 1203.1471 *
*    36893 *     36893 * 4.5772162 * 1233.4889 *
*    36901 *     36901 * 2.9518456 * 663.70246 *
*    37102 *     37102 * 13.363056 * 1176.4796 *
*    37218 *     37218 * 4.2138896 * 418.94697 *
*    37310 *     37310 * 24.939254 * 1617.6274 *
*    37428 *     37428 * 26.988122 * 3055.3810 *
*    37506 *     37506 * 8.9883828 * 665.60676 *
*    37615 *     37615 * 3.6219982 * 296.57787 *
*    37633 *     37633 * 14.542202 * 1401.4213 *
*    37711 *     37711 * 12.300447 * 533.33058 *
*    37723 *     37723 * 16.651473 * 1294.6377 *
*    37738 *     37738 * 8.6026485 * 717.11083 *
*    37889 *     37889 * 31.807870 * 741.72757 *
*    37982 *     37982 * 16.356783 * 626.53516 *
*    38034 *     38034 * 14.913343 * 1288.5114 *
*    38042 *     38042 * 8.0070624 * 1130.4047 *
*    38097 *     38097 * 8.1344312 * 1575.1200 *
*    38264 *     38264 * 26.855082 * 1112.6773 *
*    38320 *     38320 * 20.716610 * 1685.1216 *
*    38350 *     38350 * 32.320443 * 2669.8976 *
*    38451 *     38451 * 8.3691081 * 1381.0800 *
*    38658 *     38658 * 2.2101087 * 253.92619 *
*    38707 *     38707 * 5.0134783 * 1061.1946 *
*    38766 *     38766 * 18.713440 * 2494.1505 *
*    38772 *     38772 * 14.603880 * 610.52322 *
*    38855 *     38855 * 3.8456627 * 1032.7862 *
*    38875 *     38875 * 10.177305 * 344.98031 *
*    38887 *     38887 * 5.4424941 * 660.67984 *
*    38968 *     38968 * 15.889363 * 1447.9219 *
*    38997 *     38997 * 17.577222 * 1501.6188 *
