************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     5499 *      5499 * 11.896851 * 1741.0351 *
*     5531 *      5531 * 7.4363436 * 507.00033 *
*     5566 *      5566 * 21.381410 * 2057.2971 *
*     5609 *      5609 * 6.8249090 * 598.45216 *
*     5641 *      5641 * 32.832758 * 2434.7663 *
*     5800 *      5800 * 8.5330764 * 1064.9645 *
*     5883 *      5883 * 2.5167726 * 813.78431 *
*     5886 *      5886 * 37.990934 * 808.58552 *
*     5907 *      5907 * 4.9811277 * 1027.4262 *
*     5964 *      5964 * 8.0527636 * 673.76442 *
*     6043 *      6043 * 18.809989 * 3303.3876 *
*     6058 *      6058 * 7.6110693 * 824.83299 *
*     6162 *      6162 * 9.4571021 * 1245.0650 *
*     6178 *      6178 * 37.935619 * 2259.7825 *
*     6270 *      6270 * 12.287950 * 906.75192 *
*     6310 *      6310 * 18.287883 * 1877.8657 *
*     6338 *      6338 * 5.8843646 * 846.39269 *
*     6349 *      6349 * 8.1053441 * 394.82467 *
*     6407 *      6407 * 7.7130590 * 603.58303 *
*     6440 *      6440 * 24.624097 * 1698.7174 *
*     6567 *      6567 * 33.057079 * 2726.3753 *
*     6600 *      6600 * 6.6084261 * 1624.4916 *
*     6620 *      6620 * 15.720473 * 1663.0213 *
*     6630 *      6630 * 2.3293060 * 252.25580 *
*     6657 *      6657 * 5.4831014 * 605.35494 *
*     6703 *      6703 * 16.907760 * 2427.5638 *
*     6769 *      6769 * 2.9827790 * 475.10168 *
*     6804 *      6804 * 4.1070342 * 1004.9392 *
*     6843 *      6843 * 11.588283 * 1171.6805 *
*     7024 *      7024 * 4.9776460 * 478.23107 *
*     7059 *      7059 * 36.949760 *  2135.731 *
*     7074 *      7074 * 7.5351841 * 1267.2255 *
*     7174 *      7174 * 4.9482392 * 365.63903 *
*     7180 *      7180 * 10.355628 * 3747.6616 *
*     7225 *      7225 * 16.493095 * 1818.8491 *
*     7283 *      7283 * 10.395626 * 807.21417 *
*     7318 *      7318 * 6.9662436 * 789.34367 *
*     7328 *      7328 * 18.957985 * 2045.2574 *
*     7413 *      7413 * 13.004156 * 1584.6435 *
*     7415 *      7415 * 2.0642912 * 919.09455 *
*     7464 *      7464 *  24.61771 * 2284.7202 *
*     7468 *      7468 * 10.665074 * 1385.4280 *
*     7547 *      7547 * 39.873668 * 2918.0487 *
*     7552 *      7552 * 14.894386 * 714.06967 *
*     7593 *      7593 * 5.6855419 * 279.82223 *
*     7601 *      7601 * 9.3752964 * 1145.1937 *
*     7626 *      7626 * 23.158477 * 1758.9757 *
*     7667 *      7667 * 33.311314 * 2503.9244 *
*     7749 *      7749 *  11.42618 * 784.42683 *
*     7792 *      7792 * 13.686828 * 920.99808 *
*     7793 *      7793 * 19.445241 * 1891.5143 *
*     7878 *      7878 * 29.951814 * 2377.4822 *
*     7987 *      7987 * 10.906838 * 870.24883 *
*     8040 *      8040 * 27.661958 * 2079.3707 *
*     8099 *      8099 * 8.5466731 * 523.03889 *
*     8118 *      8118 * 2.9122918 * 469.62816 *
*     8128 *      8128 * 7.3645334 * 818.88145 *
*     8151 *      8151 * 28.467778 * 2162.5024 *
*     8152 *      8152 * 27.260870 * 2205.8182 *
*     8159 *      8159 * 17.455058 * 2416.7445 *
*     8360 *      8360 * 23.407559 * 2126.1259 *
*     8375 *      8375 * 5.6646703 * 998.61405 *
*     8391 *      8391 * 4.1200414 * 566.70853 *
*     8457 *      8457 * 15.710199 * 1467.6854 *
*     8500 *      8500 * 4.5495157 * 783.40257 *
*     8509 *      8509 * 6.9378996 * 3167.5175 *
*     8548 *      8548 * 3.2003466 * 1045.8834 *
*     8611 *      8611 * 3.0084855 * 273.98868 *
*     8628 *      8628 * 14.779691 * 1887.4626 *
*     8660 *      8660 * 17.317438 * 2422.5518 *
*     8694 *      8694 * 26.497129 * 1488.3001 *
*     8706 *      8706 * 13.222051 *  862.7382 *
*     8738 *      8738 * 13.154536 * 2036.1568 *
*     8805 *      8805 * 2.7718375 * 883.39948 *
*     8863 *      8863 * 22.749417 * 1799.2066 *
*     8869 *      8869 * 12.671823 * 1662.9872 *
*     8922 *      8922 * 10.682725 * 763.88802 *
*     8927 *      8927 * 31.631083 * 2312.0523 *
*     8960 *      8960 * 26.863568 * 1283.6054 *
*     8981 *      8981 * 3.0761507 *  1712.472 *
*     9001 *      9001 * 13.241323 * 825.41355 *
*     9145 *      9145 * 15.935873 * 1007.2505 *
*     9184 *      9184 * 7.9342326 * 1179.1999 *
*     9251 *      9251 * 2.0170566 * 447.29556 *
*     9273 *      9273 * 14.552156 * 1455.9569 *
*     9314 *      9314 * 7.1459229 * 575.53966 *
*     9340 *      9340 *   6.09319 * 567.42477 *
*     9393 *      9393 * 6.1484398 * 3015.5817 *
*     9477 *      9477 * 34.057966 * 1625.2423 *
*     9535 *      9535 * 38.644168 * 3579.9695 *
*     9612 *      9612 * 5.3920173 * 959.15727 *
*     9626 *      9626 * 15.869012 * 2690.0334 *
*     9637 *      9637 * 14.552649 * 1702.1141 *
*     9802 *      9802 * 38.966493 * 2972.5983 *
*     9852 *      9852 * 5.9061497 * 775.47502 *
*     9859 *      9859 * 16.993453 * 1523.8813 *
*     9863 *      9863 * 27.162339 * 2133.2009 *
*     9961 *      9961 * 26.851665 * 2637.6789 *
*    10002 *     10002 * 32.516875 * 2613.8159 *
*    10140 *     10140 * 9.0160245 * 1255.2497 *
*    10240 *     10240 * 8.3941067 * 859.78790 *
*    10245 *     10245 * 34.859637 * 1843.4066 *
*    10301 *     10301 * 28.716818 * 2182.1914 *
*    10355 *     10355 * 25.090047 * 1661.3339 *
*    10356 *     10356 * 3.5978023 * 3690.9382 *
*    10359 *     10359 * 19.298323 * 623.25524 *
*    10412 *     10412 * 30.400282 * 720.88555 *
*    10427 *     10427 * 14.557665 * 1682.4851 *
*    10429 *     10429 * 34.871255 * 2141.9575 *
*    10438 *     10438 * 4.6915895 * 1267.0317 *
*    10525 *     10525 * 24.958712 * 2352.4391 *
*    10526 *     10526 * 10.941546 * 1497.1376 *
*    10537 *     10537 * 12.141620 * 1556.8061 *
*    10629 *     10629 * 10.167639 * 1043.0320 *
*    10707 *     10707 * 9.3884201 * 331.02845 *
*    10744 *     10744 * 10.268282 * 706.37454 *
*    10808 *     10808 * 12.449806 * 1583.9847 *
*    10813 *     10813 * 22.595216 * 2463.3473 *
*    10911 *     10911 * 10.497805 * 939.16543 *
*    10916 *     10916 * 5.3085179 * 443.93428 *
*    10932 *     10932 * 15.271966 * 879.53939 *
*    10999 *     10999 * 35.901725 * 2459.7424 *
*    11020 *     11020 * 3.8340764 * 794.76177 *
*    11094 *     11094 * 14.716277 * 1474.4076 *
*    11103 *     11103 * 20.345421 * 1488.5238 *
*    11136 *     11136 * 18.274924 * 2139.0828 *
*    11231 *     11231 * 10.947874 * 1718.0417 *
*    11253 *     11253 * 21.796554 * 1405.5662 *
*    11294 *     11294 * 4.1717805 * 941.37895 *
*    11364 *     11364 * 21.657505 * 1474.9566 *
*    11376 *     11376 * 7.7865317 * 1256.1404 *
*    11396 *     11396 * 12.274262 * 1187.8083 *
*    11397 *     11397 * 5.4558189 * 775.94613 *
*    11444 *     11444 * 27.772333 * 2367.7283 *
*    11456 *     11456 * 13.624979 * 1755.2072 *
*    11571 *     11571 * 35.147564 * 2728.9980 *
*    11625 *     11625 * 28.877962 * 659.57330 *
*    11688 *     11688 * 5.2487202 * 132.83146 *
*    11731 *     11731 * 9.9571380 * 648.04015 *
*    11925 *     11925 * 16.539679 * 1070.3904 *
*    11942 *     11942 * 4.4046144 * 784.66363 *
*    11946 *     11946 * 14.793166 * 1869.7359 *
*    12061 *     12061 * 8.1205869 * 605.39033 *
*    12158 *     12158 * 14.863414 * 1650.9324 *
*    12183 *     12183 * 1.7785706 * 2779.5187 *
*    12204 *     12204 * 7.1333683 * 101.33486 *
*    12217 *     12217 * 5.8866877 * 1069.8185 *
*    12231 *     12231 * 5.8063010 * 279.39950 *
*    12277 *     12277 * 17.204513 * 2209.1993 *
*    12416 *     12416 * 16.591169 * 2104.2164 *
*    12453 *     12453 * 3.0196752 * 767.32319 *
*    12506 *     12506 * 5.5809291 * 213.88316 *
*    12518 *     12518 * 4.8124360 * 654.37323 *
*    12639 *     12639 * 33.146685 * 2288.1681 *
*    12658 *     12658 * 10.720190 * 768.29209 *
*    12675 *     12675 * 2.3238217 * 470.24882 *
*    12687 *     12687 * 14.495081 * 2850.5478 *
*    12749 *     12749 * 8.5004809 * 462.06928 *
*    12774 *     12774 * 25.263601 * 2059.5272 *
*    12817 *     12817 * 7.8617728 * 800.57985 *
*    12836 *     12836 * 22.063929 * 2211.6579 *
*    12876 *     12876 * 37.370965 * 1394.1059 *
*    12888 *     12888 * 27.078986 * 1621.7369 *
*    12942 *     12942 * 4.2619697 * 626.10810 *
*    13058 *     13058 * 16.735671 * 1007.0977 *
*    13073 *     13073 * 3.2925315 * 581.54391 *
*    13186 *     13186 * 7.4475583 * 1694.0502 *
*    13378 *     13378 * 37.484971 * 2931.8167 *
*    13529 *     13529 * 23.020544 * 1893.5484 *
*    13546 *     13546 * 3.1803102 * 650.71609 *
*    13587 *     13587 * 4.2170505 * 740.62234 *
*    13625 *     13625 * 1.9427560 * 872.70682 *
*    13727 *     13727 * 11.619899 * 718.30759 *
*    13728 *     13728 * 36.746777 * 1963.6131 *
*    13765 *     13765 * 6.3131684 * 1044.2163 *
*    13767 *     13767 * 8.4898880 * 1217.6427 *
*    13792 *     13792 * 1.8948019 * 679.63147 *
*    13823 *     13823 * 0.7534266 * 794.83805 *
*    13849 *     13849 * 11.149424 * 1228.7103 *
*    13863 *     13863 * 32.569207 * 2606.8121 *
*    13936 *     13936 * 16.689097 * 2178.4201 *
*    13951 *     13951 * 4.0406959 * 703.48619 *
*    13977 *     13977 * 29.676065 * 1526.8478 *
*    14083 *     14083 * 3.2059699 * 1603.7412 *
*    14102 *     14102 * 15.984267 * 1750.2462 *
*    14235 *     14235 * 9.1723535 * 1192.2425 *
*    14248 *     14248 * 2.8128738 * 289.40540 *
*    14258 *     14258 * 18.022309 * 969.82221 *
*    14371 *     14371 * 7.4183876 * 1055.5649 *
*    14411 *     14411 * 2.6089523 * 685.46472 *
*    14429 *     14429 * 32.908569 * 1614.7308 *
*    14449 *     14449 *  2.214085 * 803.61377 *
*    14474 *     14474 * 5.0942707 * 485.77065 *
*    14482 *     14482 * 8.9399444 * 1814.9754 *
*    14525 *     14525 * 5.8558891 * 806.78053 *
*    14537 *     14537 * 7.8720723 * 961.36646 *
*    14569 *     14569 * 9.7721558 * 1361.0296 *
*    14619 *     14619 * 4.6041437 * 610.43441 *
*    14653 *     14653 * 3.9752451 * 1002.9728 *
*    14689 *     14689 * 6.6796761 * 1358.2708 *
*    14704 *     14704 * 10.480148 * 2326.7921 *
*    14729 *     14729 * 8.3205862 * 1421.7926 *
*    14912 *     14912 * 22.104166 * 1625.4184 *
*    14996 *     14996 * 9.3193203 * 1517.1037 *
*    14999 *     14999 * 12.195393 * 1608.6504 *
*    15011 *     15011 * 2.0051673 * 1277.3491 *
*    15063 *     15063 * 39.624646 * 2557.6238 *
*    15132 *     15132 * 32.452039 * 978.12888 *
*    15279 *     15279 * 28.751298 * 1947.8266 *
*    15294 *     15294 * 3.3592699 * 615.22257 *
*    15352 *     15352 * 2.6316966 * 400.18926 *
*    15395 *     15395 * 4.3535127 * 1645.6514 *
*    15417 *     15417 * 29.198498 * 1515.2471 *
*    15425 *     15425 * 8.5784172 * 1009.5344 *
*    15547 *     15547 * 9.0459165 * 1834.2557 *
*    15651 *     15651 * 24.913004 * 1745.5786 *
*    15676 *     15676 * 18.650103 * 1446.3392 *
*    15678 *     15678 * 34.828700 * 2456.7777 *
*    15707 *     15707 * 15.327527 * 1376.7081 *
*    15743 *     15743 * 19.323009 * 1976.2917 *
*    15766 *     15766 * 8.4977922 * 1097.4987 *
*    15781 *     15781 * 4.9349794 * 973.25608 *
*    15834 *     15834 * 20.025209 * 1853.8437 *
*    15843 *     15843 * 6.3311040 * 835.11911 *
*    15845 *     15845 * 20.490166 * 2017.2991 *
*    15846 *     15846 * 14.060916 * 1482.7244 *
*    15916 *     15916 * 8.8168419 * 1376.2096 *
*    16016 *     16016 * 7.5876799 * 1422.8786 *
*    16061 *     16061 * 5.9974061 * 515.72031 *
*    16077 *     16077 * 12.894785 * 517.02877 *
*    16198 *     16198 * 11.099166 * 1602.8860 *
*    16217 *     16217 * 7.7319403 * 924.39641 *
*    16236 *     16236 * 11.550930 * 2113.0412 *
*    16245 *     16245 * 23.966947 * 2084.7796 *
*    16262 *     16262 * 14.495947 * 383.60620 *
*    16270 *     16270 *  7.238309 * 1006.0532 *
*    16416 *     16416 * 11.926923 * 865.06385 *
*    16426 *     16426 * 9.5888006 * 978.04149 *
*    16448 *     16448 * 23.449580 * 1947.9514 *
*    16483 *     16483 * 23.628683 * 1877.5978 *
*    16484 *     16484 * 30.367603 * 2522.0833 *
*    16541 *     16541 * 6.2460925 * 410.95977 *
*    16546 *     16546 * 1.9305964 * 687.02842 *
*    16550 *     16550 * 21.128340 * 1672.9664 *
*    16598 *     16598 * 14.107502 * 1519.4032 *
*    16659 *     16659 * 18.872021 * 2255.4314 *
*    16669 *     16669 * 10.843424 * 1776.1247 *
*    16747 *     16747 * 25.618138 * 3611.0793 *
*    16802 *     16802 * 1.6978711 * 603.50367 *
*    16821 *     16821 * 35.275081 * 1724.8412 *
*    16865 *     16865 * 10.905664 * 658.25475 *
*    16909 *     16909 * 5.7687940 * 697.68257 *
*    16941 *     16941 * 29.355982 * 2408.3077 *
*    16944 *     16944 * 7.7058745 * 933.64746 *
*    16956 *     16956 * 2.0711644 * 405.08943 *
*    17001 *     17001 * 6.2413762 * 568.85240 *
*    17033 *     17033 * 10.921719 * 959.24281 *
*    17039 *     17039 * 25.701670 * 2665.1413 *
*    17083 *     17083 * 30.107628 * 940.18552 *
*    17130 *     17130 * 2.4168612 * 418.89076 *
*    17132 *     17132 * 4.3607575 * 1172.7946 *
*    17163 *     17163 * 5.5602939 * 1301.7723 *
*    17168 *     17168 * 35.651583 * 2625.7799 *
*    17207 *     17207 * 32.390306 * 2038.0139 *
*    17210 *     17210 * 3.4671243 * 601.21177 *
*    17300 *     17300 * 1.2481493 * 881.98453 *
*    17357 *     17357 * 3.8542483 * 762.61196 *
*    17366 *     17366 * 12.420748 * 1190.3372 *
*    17375 *     17375 * 11.178059 * 630.80371 *
*    17419 *     17419 * 1.6833672 * 2523.8918 *
*    17470 *     17470 * 2.5612986 * 322.17207 *
*    17501 *     17501 * 8.4135417 * 688.93826 *
*    17531 *     17531 * 7.0558578 * 587.15211 *
*    17552 *     17552 * 11.675185 * 997.79808 *
*    17553 *     17553 * 14.526596 * 1362.5907 *
*    17598 *     17598 * 9.6466937 * 1117.5244 *
*    17748 *     17748 * 6.6078563 * 1267.8079 *
*    17827 *     17827 * 1.9709121 * 3063.4159 *
*    17859 *     17859 * 3.9938942 * 1030.8018 *
*    17896 *     17896 * 3.8061973 * 615.10448 *
*    17937 *     17937 * 27.799306 *  1810.135 *
*    17963 *     17963 * 5.2647010 * 838.09324 *
*    17998 *     17998 * 18.532869 * 2152.2922 *
*    18020 *     18020 * 19.704478 * 2335.3902 *
*    18135 *     18135 * 5.1704203 * 408.69056 *
*    18170 *     18170 * 4.5802417 * 740.06371 *
*    18249 *     18249 * 15.760534 * 1618.7614 *
*    18279 *     18279 *    6.0482 * 873.87014 *
*    18329 *     18329 * 32.181612 * 2554.3646 *
*    18461 *     18461 * 22.558845 * 1945.2165 *
*    18618 *     18618 * 6.1629622 * 872.56358 *
*    18630 *     18630 * 4.3981842 * 229.97924 *
*    18655 *     18655 * 38.536183 * 3700.8849 *
*    18722 *     18722 * 9.8962462 * 1130.2450 *
*    18757 *     18757 *  3.011641 * 372.33530 *
*    18851 *     18851 * 13.258395 *  844.6106 *
*    18854 *     18854 * 20.369811 * 2391.7847 *
*    18878 *     18878 * 14.876255 * 1376.7374 *
*    18906 *     18906 * 4.5009189 * 348.26013 *
*    18939 *     18939 * 11.468279 * 1514.3354 *
*    19003 *     19003 * 25.984949 * 2709.6430 *
*    19048 *     19048 * 31.233094 * 2035.0609 *
*    19066 *     19066 * 19.043675 * 1813.8771 *
*    19128 *     19128 * 15.930797 * 2061.6357 *
*    19156 *     19156 * 11.612097 * 514.50481 *
*    19284 *     19284 * 5.4868896 * 606.77255 *
*    19310 *     19310 * 13.275699 * 1657.0177 *
*    19344 *     19344 * 5.5679046 * 701.64919 *
*    19366 *     19366 * 26.949307 * 1765.4718 *
*    19413 *     19413 * 5.5558174 * 1576.0532 *
*    19507 *     19507 * 8.8049297 * 695.35507 *
*    19546 *     19546 * 17.293518 * 3037.5714 *
*    19553 *     19553 * 34.720132 * 3229.0223 *
*    19596 *     19596 * 21.504167 * 1393.3491 *
*    19681 *     19681 * 11.199715 * 1251.2641 *
*    19690 *     19690 * 10.853891 * 1298.1357 *
*    19710 *     19710 * 1.7318387 * 373.67249 *
*    19755 *     19755 * 14.163009 * 1085.5890 *
*    19768 *     19768 * 10.645238 * 1631.3278 *
*    19819 *     19819 * 3.8476268 * 335.14870 *
*    19893 *     19893 * 26.365945 * 1666.6553 *
*    19956 *     19956 * 9.8983289 * 943.75587 *
*    19980 *     19980 * 19.266358 * 1769.5026 *
*    19997 *     19997 * 21.748673 * 1757.1584 *
*    20034 *     20034 * 11.882432 * 1224.2509 *
*    20165 *     20165 * 3.5506973 * 662.86562 *
*    20168 *     20168 * 5.2576628 * 810.31958 *
*    20210 *     20210 * 10.082267 * 981.85624 *
*    20211 *     20211 * 1.7327342 * 341.14365 *
*    20240 *     20240 * 8.7504914 * 1119.6294 *
*    20279 *     20279 * 5.9420576 * 548.75567 *
*    20342 *     20342 * 8.0379128 * 1237.4157 *
*    20394 *     20394 * 12.831039 * 1245.0001 *
*    20506 *     20506 * 28.857513 * 2302.5974 *
*    20513 *     20513 * 31.122352 * 401.18669 *
*    20558 *     20558 * 25.055998 * 2559.5598 *
*    20604 *     20604 * 24.536253 * 1467.3852 *
*    20618 *     20618 * 13.280623 * 1368.8562 *
*    20642 *     20642 * 34.842489 * 2726.6911 *
*    20659 *     20659 * 12.471181 * 1357.5529 *
*    20684 *     20684 * 2.7338968 * 234.67669 *
*    20719 *     20719 * 5.8524221 * 459.19326 *
*    20737 *     20737 * 13.965843 * 1367.0756 *
*    20763 *     20763 * 10.080543 * 1325.8743 *
*    20798 *     20798 * 20.356554 * 1699.0225 *
*    20867 *     20867 * 9.6687595 * 1365.4643 *
*    20879 *     20879 * 12.083709 * 1478.9370 *
*    20911 *     20911 * 23.834522 * 2647.0655 *
*    20923 *     20923 * 26.784428 * 2291.1500 *
*    20930 *     20930 * 33.535784 * 1719.6099 *
*    20949 *     20949 * 2.5565747 * 421.01269 *
*    20954 *     20954 * 4.7596567 * 1373.9065 *
*    20971 *     20971 * 30.537674 * 1740.6667 *
*    21009 *     21009 * 1.9889493 * 552.45108 *
*    21101 *     21101 * 18.388877 * 1770.5196 *
*    21125 *     21125 * 7.5622699 * 330.36654 *
*    21187 *     21187 * 2.9852369 * 79.870380 *
*    21192 *     21192 * 2.3840939 * 2996.2752 *
*    21206 *     21206 * 6.1348782 * 1058.4829 *
*    21233 *     21233 * 8.7910748 * 814.11401 *
*    21246 *     21246 * 3.6749740 * 370.61960 *
*    21261 *     21261 * 10.435384 * 1193.1340 *
*    21312 *     21312 * 15.266395 * 1197.9448 *
*    21347 *     21347 * 26.748736 * 2558.8282 *
*    21515 *     21515 * 24.823675 * 2511.0402 *
*    21566 *     21566 * 4.7748518 * 863.44960 *
*    21581 *     21581 * 3.0693510 * 681.28136 *
*    21650 *     21650 * 5.5384041 * 841.06032 *
*    21672 *     21672 * 3.7821979 * 1201.4717 *
*    21685 *     21685 * 4.2831482 * 548.83430 *
*    21717 *     21717 * 18.664282 * 1924.2559 *
*    21722 *     21722 * 11.844967 * 759.66037 *
*    21759 *     21759 * 1.6630476 * 1121.6443 *
*    21761 *     21761 * 2.2124959 * 376.81694 *
*    21765 *     21765 * 8.2978188 * 910.92870 *
*    21802 *     21802 * 9.2868282 * 3274.2247 *
*    21810 *     21810 * 24.818774 * 1963.6273 *
*    22010 *     22010 * 2.5327096 * 1019.3529 *
*    22027 *     22027 * 8.5074606 * 1270.3100 *
*    22395 *     22395 * 15.688774 * 1452.9927 *
*    22442 *     22442 * 5.8009469 * 1154.7035 *
*    22516 *     22516 * 23.574180 * 1583.2402 *
*    22552 *     22552 * 2.3570618 * 809.79592 *
*    22556 *     22556 * 7.9833361 * 1423.8083 *
*    22689 *     22689 * 4.1813626 * 1368.5323 *
*    22716 *     22716 * 3.4636118 * 719.35716 *
*    22732 *     22732 * 5.7745478 * 605.01744 *
*    22747 *     22747 * 34.200184 * 3266.0267 *
*    22760 *     22760 * 7.8349227 * 842.00981 *
*    22801 *     22801 * 13.848992 * 1525.1516 *
*    22832 *     22832 * 1.9605978 * 974.80652 *
*    22839 *     22839 * 37.292879 * 2399.2757 *
*    22873 *     22873 * 14.171116 * 1464.6673 *
*    22930 *     22930 * 1.8230998 * 933.85970 *
*    22932 *     22932 * 36.241298 * 2807.5514 *
*    22934 *     22934 * 36.569697 * 1748.2765 *
*    23034 *     23034 * 12.909138 * 681.99229 *
*    23045 *     23045 * 20.918351 * 1655.2275 *
*    23057 *     23057 * 5.3097732 * 620.58235 *
