************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*   105609 *    105609 * 451.55205 * 101894.39 * -0.610531 * -0.470029 *      -6.4 *
*   105619 *    105619 * 520.74769 * 114476.46 * -0.634940 * -0.092668 *    -20.54 *
*   105620 *    105620 * 415.29809 * 121038.44 * -0.704691 * 0.3702350 *    -19.62 *
*   105641 *    105641 * 540.74503 * 108478.09 * 0.5908443 * 0.4961523 *     -2.18 *
*   105646 *    105646 * 3.6648257 * 1166.1390 * 0.4510626 * 0.3315398 *     -5.86 *
*   105651 *    105651 * 23.451878 * 2380.3691 * -0.567821 * -0.237783 *      -5.1 *
*   105656 *    105656 * 145.85795 * 56321.296 * 0.3244112 * 0.1434890 *     -1.44 *
*   105690 *    105690 * 8.3466412 * 1414.4031 * 0.2597849 * 0.6059814 *    -12.58 *
*   105701 *    105701 * 2529.4434 * 102112.05 * 0.3834643 * 0.4799584 *    -16.28 *
*   105718 *    105718 * 30.964624 * 2729.4320 * -0.360686 * 0.0824468 *    -17.04 *
*   105726 *    105726 * 758.67728 * 121765.74 * -0.636965 * -0.126376 *    -13.94 *
*   105738 *    105738 * 286.03820 *  53877.82 * -0.529139 * -0.044913 *    -22.56 *
*   105740 *    105740 * 54.404412 * 3260.9355 * -0.579028 * -0.025954 *    -18.76 *
*   105773 *    105773 * 569.60273 * 118000.24 * -0.673065 * -0.006303 *      -2.1 *
*   105785 *    105785 * 10.499579 * 1672.5648 * 0.2361969 * 0.2818271 *       -19 *
*   105792 *    105792 * 2.1640636 * 1040.2586 * -0.563881 * 0.0730615 *    -13.56 *
*   105802 *    105802 * 57.109414 * 466.00354 * -0.205696 * 0.2575682 *    -21.16 *
*   105822 *    105822 * 295.29369 * 74112.026 * -0.434694 * 0.7185885 *      -8.6 *
*   105833 *    105833 * 33.051489 * 1813.7707 * 0.2979148 * -0.031335 *    -18.78 *
*   105834 *    105834 * 58.138027 * 2997.1233 * -0.608043 * -0.253519 *    -18.22 *
*   105840 *    105840 * 300.61784 * 29005.828 * 0.1165689 * -0.690576 *    -16.04 *
*   105843 *    105843 * 87.072142 * 3866.8522 * 0.2830533 * -0.188398 *    -18.72 *
*   105910 *    105910 * 531.91580 * 112908.17 * -0.638117 * -0.252541 *     -5.36 *
*   105915 *    105915 * 419.60725 * 99282.906 * -0.748448 * 0.2843927 *     -19.4 *
*   105924 *    105924 * 538.05178 * 108210.32 * -0.442445 * -0.349214 *     -6.28 *
*   105931 *    105931 * 59.613079 * 10009.115 * 0.0102566 * -0.194148 *     -1.18 *
*   105936 *    105936 * 664.24015 * 117349.16 * -0.604244 * -0.316159 *    -19.34 *
*   105942 *    105942 * 422.25616 * 109813.18 * 0.1331603 * -0.666326 *    -11.78 *
*   105958 *    105958 * 62.684315 * 3544.4679 * -0.741678 * -0.352916 *     -9.06 *
*   105960 *    105960 * 26.934398 * 3792.4479 * 0.7109878 * -0.073761 *    -12.46 *
*   105974 *    105974 * 39.602205 * 3242.8257 * -0.227394 * 0.1056765 *     -9.98 *
*   105978 *    105978 * 23.242487 * 51575.626 * -0.506261 * 0.5603320 *     -1.48 *
*   106002 *    106002 * 1176.0979 * 336.33744 * -0.021883 * -0.280035 *     -6.46 *
*   106051 *    106051 * 8.7432583 * 672.58481 * -0.321447 * -0.209032 *    -22.86 *
*   106061 *    106061 * 614.54887 * 115268.58 * -0.601176 * -0.354181 *    -14.26 *
*   106065 *    106065 * 521.12889 * 106587.32 * -0.484643 * -0.578027 *     -5.96 *
*   106084 *    106084 * 46.915882 * 2194.2647 * -0.045885 * 0.3902651 *     -16.4 *
*   106085 *    106085 * 2.0542191 * 59762.944 * 0.5041877 * -0.048181 *     -21.4 *
*   106096 *    106096 * 801.55133 * 113919.66 * -0.466787 * -0.041415 *    -12.66 *
*   106118 *    106118 * 13.284997 * 1515.0897 * -0.335539 * -0.018108 *    -15.78 *
*   106124 *    106124 * 445.22626 * 109808.75 * -0.403647 * 0.2907940 *     -3.66 *
*   106135 *    106135 * 639.79452 * 123553.14 * -0.673882 * 0.1697253 *    -16.86 *
*   106137 *    106137 * 16.802802 * 1720.8249 * 0.3993711 * 0.5564570 *     -3.42 *
*   106164 *    106164 * 817.12976 * 115452.75 * -0.521885 * 0.0479199 *     -15.8 *
*   106171 *    106171 * 274.20125 * 94732.072 * -0.723009 * 0.3216729 *     -2.12 *
*   106172 *    106172 * 523.59510 * 100812.28 * -0.448954 * 0.2300513 *     -2.44 *
*   106219 *    106219 * 8.7326803 * 1073.1912 * -0.467688 * -0.073513 *     -1.28 *
*   106221 *    106221 * 64.594074 * 1291.3048 * -0.002415 * 0.6384518 *    -21.08 *
*   106264 *    106264 * 2.4009033 * 55210.782 * -0.536530 * 0.3492046 *    -20.18 *
*   106268 *    106268 * 365.29463 * 67823.162 * 0.0495466 * 0.7751829 *    -14.98 *
*   106277 *    106277 * 395.69598 * 107578.47 * -0.599411 * -0.406264 *     -9.58 *
*   106284 *    106284 * 755.72385 * 112610.89 * 0.8108029 * -0.017448 *     -6.88 *
*   106286 *    106286 * 15.609653 * 2011.1116 * -0.530016 * -0.639090 *    -17.58 *
*   106292 *    106292 * 61.415242 * 4130.5225 * -0.429151 * -0.049868 *     -22.8 *
*   106305 *    106305 * 3.0657942 * 612.79666 * 0.0834591 * 0.3630910 *     -18.4 *
*   106306 *    106306 * 18.598994 * 1343.5383 * -0.427476 * -0.095366 *    -10.56 *
*   106312 *    106312 * 524.97069 * 111799.87 * -0.520610 * -0.440780 *     -12.6 *
*   106318 *    106318 * 758.79510 * 110161.69 * -0.139638 * -0.654131 *     -1.82 *
*   106320 *    106320 * 395.52165 * 108982.05 * 0.0578822 * 0.4815238 *      -6.1 *
*   106332 *    106332 * 3.9690152 * 480.33930 * 0.6513842 * 0.0101341 *    -17.48 *
*   106349 *    106349 * 452.27741 * 119912.53 * -0.723558 * -0.414095 *      -5.3 *
*   106373 *    106373 * 74.047175 * 24067.256 * -0.589048 * -0.461299 *     -8.72 *
*   106417 *    106417 * 129.66961 * 5142.1190 * 0.3255459 * 0.5726495 *    -20.24 *
*   106421 *    106421 * 27.010980 * 1820.5207 * -0.337640 * 0.0887887 *      -1.9 *
*   106429 *    106429 * 11.698252 * 1522.9577 * -0.033541 * 0.0696114 *    -22.46 *
*   106435 *    106435 * 122.47224 * 4816.2015 * -0.312940 * 0.1191748 *     -9.12 *
*   106458 *    106458 * 692.99454 * 113323.22 * -0.398912 * 0.3857243 *     -4.38 *
*   106465 *    106465 * 13.633919 * 1253.8077 * 0.6928057 * -0.229409 *       -12 *
*   106473 *    106473 * 95.547076 * 4237.5054 * 0.3479882 * 0.6882374 *     -8.08 *
*   106480 *    106480 * 676.68320 * 115927.59 * -0.751504 * -0.332775 *     -16.9 *
*   106493 *    106493 * 8.3221447 * 1671.1484 * -0.144600 * -0.782606 *    -19.36 *
*   106495 *    106495 * 569.69107 * 109677.60 * 0.3162283 * 0.2476238 *     -8.12 *
*   106513 *    106513 * 610.32761 * 115815.87 * 0.4973122 * -0.401720 *    -19.06 *
*   106516 *    106516 * 72.814737 * 3070.1071 * -0.592315 * -0.029529 *    -23.34 *
*   106520 *    106520 * 5.0143649 * 71586.597 * 0.0284074 * 0.4029543 *     -4.94 *
*   106528 *    106528 * 55.441291 * 8462.8029 * -0.456478 * -0.392528 *    -20.48 *
*   106529 *    106529 * 130.32677 * 19715.525 * 0.5562348 * 0.5991844 *     -18.9 *
*   106541 *    106541 * 12.416188 * 1498.8889 * -0.738725 * -0.181030 *    -13.42 *
*   106551 *    106551 * 425.72034 * 85289.329 * -0.779044 * 0.3341152 *    -17.48 *
*   106554 *    106554 * 643.64772 * 113033.87 * 0.0002131 * -0.100984 *    -16.94 *
*   106559 *    106559 * 148.48844 * 35312.776 * 0.3483703 * -0.568511 *     -9.94 *
*   106564 *    106564 * 660.86551 * 112777.85 * -0.452658 * 0.1448399 *     -7.16 *
*   106568 *    106568 * 23.856771 * 2284.4288 * -0.142526 * -0.392553 *     -5.96 *
*   106570 *    106570 * 3.1570316 * 836.40573 * -0.313270 * -0.137775 *    -15.78 *
*   106571 *    106571 * 594.85636 * 106013.80 * -0.458832 * 0.1371685 *     -6.94 *
*   106573 *    106573 * 487.11186 * 118269.51 * -0.284118 * 0.5918988 *     -17.3 *
*   106595 *    106595 * 593.44352 * 111176.00 * 0.6425313 * 0.5321528 *     -4.36 *
*   106600 *    106600 * 2681.4676 * 112763.28 * 0.4695124 * -0.685655 *       -22 *
*   106601 *    106601 * 29.607226 * 1812.1071 * 0.2852301 * -0.047466 *    -20.12 *
*   106606 *    106606 * 80.849768 * 4441.7079 * -0.422138 * 0.1040383 *    -13.32 *
*   106630 *    106630 * 136.84030 * 15668.786 * 0.5610932 * 0.3230066 *      -5.5 *
*   106644 *    106644 * 1508.1244 * 114494.43 * 0.2951795 * 0.1914577 *     -22.3 *
*   106654 *    106654 * 684.64765 * 106034.55 * -0.190852 * -0.549147 *     -3.04 *
*   106661 *    106661 * 585.60552 * 120661.14 * -0.507443 * 0.3256586 *     -4.84 *
*   106671 *    106671 * 12.031807 * 671.33750 * -0.396127 * 0.0434378 *    -20.26 *
*   106698 *    106698 * 243.25893 * 20105.635 * -0.332418 * -0.075960 *     -8.58 *
*   106699 *    106699 * 7.2630181 * 1301.2254 * -0.641335 * -0.030352 *     -13.1 *
*   106704 *    106704 * 410.81196 * 102425.36 * -0.682177 * -0.257438 *    -13.02 *
*   106712 *    106712 * 100.26203 * 4921.1051 * 0.7223572 * -0.113818 *     -3.78 *
*   106727 *    106727 * 2.7826727 * 28408.603 * -0.734307 * 0.0360157 *    -16.48 *
*   106740 *    106740 * 239.24154 * 24781.264 * 0.7441334 * -0.114474 *     -7.66 *
*   106747 *    106747 * 198.83404 * 17153.072 * -0.216382 * -0.749897 *     -5.08 *
*   106778 *    106778 * 684.74105 * 113983.88 * -0.534621 * -0.442120 *    -14.26 *
*   106796 *    106796 * 45.494353 * 2599.7582 * -0.181366 * 0.3647876 *    -19.12 *
*   106821 *    106821 * 254.97785 * 65073.128 * -0.454499 * 0.3426841 *     -3.84 *
*   106823 *    106823 * 7.3813069 * 741.85352 * -0.314219 * -0.030915 *    -21.18 *
*   106827 *    106827 * 197.16738 * 25547.714 * -0.311909 * -0.208522 *     -6.66 *
*   106834 *    106834 * 563.11406 * 112320.29 * -0.387784 * 0.3479399 *    -19.06 *
*   106853 *    106853 * 1452.4864 * 40182.689 * 0.3125104 * 0.3965227 *       -11 *
*   106857 *    106857 * 795.49584 * 114999.40 * -0.352286 * -0.601647 *    -12.74 *
*   106872 *    106872 * 369.91514 * 113286.95 * 0.3279271 * -0.719058 *    -10.84 *
*   106886 *    106886 * 796.82974 * 115114.00 * 0.5960024 * 0.1755833 *    -13.76 *
*   106894 *    106894 * 635.42016 * 111622.66 * -0.599660 * -0.203817 *     -8.68 *
*   106898 *    106898 * 1264.5700 * 47691.027 * 0.0110452 * -0.793725 *    -15.24 *
*   106923 *    106923 * 615.89951 * 111853.75 * 0.8277108 * 0.1021136 *    -10.38 *
*   106933 *    106933 * 586.14527 * 112763.55 * 0.6066235 * -0.249427 *     -11.9 *
*   106938 *    106938 * 69.178787 * 3847.2340 * -0.459850 * -0.075727 *    -22.36 *
*   106952 *    106952 * 2.1114408 * 553.15836 * 0.0248237 * 0.1841938 *     -1.54 *
*   106956 *    106956 * 4.0280025 * 32820.589 * -0.121793 * -0.377743 *    -16.66 *
*   106964 *    106964 * 527.22389 * 79060.439 * -0.138856 * -0.814359 *    -10.22 *
*   106966 *    106966 * 761.44755 * 117052.95 * 0.0849693 * -0.696090 *    -13.74 *
*   106972 *    106972 *  14.32114 * 587.07976 * -0.163437 * 0.0517230 *    -15.06 *
*   106975 *    106975 * 449.00357 * 109428.91 * -0.405672 * 0.4205245 *      -1.9 *
*   106984 *    106984 * 1037.9431 * 111985.92 * 0.4686460 * -0.015656 *    -20.54 *
*   106987 *    106987 * 515.78145 * 111881.01 * 0.6234015 * -0.171489 *    -22.64 *
*   106996 *    106996 * 463.76638 * 114033.43 * 0.3275426 * -0.260009 *    -15.92 *
*   106998 *    106998 * 31.490990 * 2505.8593 * -0.517203 * -0.244111 *    -18.54 *
*   107008 *    107008 * 583.03017 * 119035.96 * -0.327555 * -0.576643 *      -3.9 *
*   107031 *    107031 * 10.878537 * 1757.6289 * -0.458148 * -0.217693 *     -5.94 *
*   107041 *    107041 * 283.56379 * 64016.877 * -0.845078 * 0.0120034 *     -4.44 *
*   107044 *    107044 * 834.80250 * 111647.10 * -0.476514 * 0.2523134 *      -1.8 *
*   107045 *    107045 * 44.210144 * 2548.8654 * -0.362936 * 0.0369155 *    -15.18 *
*   107048 *    107048 * 432.51969 * 109075.60 * -0.540603 * 0.1661807 *    -20.72 *
*   107049 *    107049 * 861.80712 * 118430.44 * -0.378773 * -0.333510 *    -17.42 *
*   107080 *    107080 * 31.370389 * 7842.8627 * -0.023452 * 0.3738866 *      -2.3 *
*   107099 *    107099 * 679.47521 * 4021.7900 * -0.644717 * -0.299599 *    -20.04 *
*   107110 *    107110 * 491.73379 * 115509.08 * -0.533161 * -0.661379 *    -11.84 *
*   107121 *    107121 * 537.56411 * 94007.997 * 0.1873330 * 0.5672270 *     -1.16 *
*   107137 *    107137 * 659.50569 * 111847.83 * 0.3072260 * -0.512994 *     -9.38 *
*   107148 *    107148 * 342.34246 * 109469.34 * -0.488932 * 0.2135226 *    -14.14 *
*   107156 *    107156 * 25.582127 * 3473.5305 * 0.6394993 * -0.076951 *     -6.74 *
*   107157 *    107157 * 6.2313959 * 1423.4165 * 0.3889879 * 0.6639915 *    -17.36 *
*   107179 *    107179 * 378.00276 * 106983.21 * -0.443025 * -0.176692 *     -2.38 *
*   107180 *    107180 * 708.23295 * 113860.28 * -0.266796 * -0.389856 *      -5.1 *
*   107197 *    107197 * 332.09116 * 43090.869 * 0.2162905 * 0.3742608 *     -13.3 *
*   107202 *    107202 * 224.80647 * 89726.124 * -0.555907 * 0.1638799 *    -13.14 *
*   107204 *    107204 * 77.119717 * 4886.5260 * -0.264170 * 0.4302088 *     -3.38 *
*   107209 *    107209 * 10.199101 * 979.44789 * -0.485693 * 0.5880761 *    -21.58 *
*   107237 *    107237 * 248.85206 * 100288.93 * -0.077137 * -0.669379 *     -7.06 *
*   107239 *    107239 * 3.4740135 * 53920.719 * 0.1695206 * 0.3675166 *     -8.72 *
*   107246 *    107246 * 646.46413 * 112963.27 * -0.445456 * 0.3095273 *    -19.74 *
*   107279 *    107279 * 259.78908 * 81245.236 * 0.1015167 * -0.750551 *    -14.94 *
*   107291 *    107291 * 12.086289 * 1608.9519 * 0.5310383 * 0.1475543 *    -12.42 *
*   107311 *    107311 * 625.22477 * 112910.15 * 0.4170205 * 0.6270391 *    -17.76 *
*   107320 *    107320 * 866.01326 * 24421.585 * 0.2015809 * -0.510484 *     -6.06 *
*   107360 *    107360 * 411.35277 * 112303.21 * 0.0117390 * -0.705213 *    -12.52 *
*   107362 *    107362 * 545.34499 * 102051.21 * 0.2601441 * 0.4891093 *     -9.64 *
*   107367 *    107367 * 685.54411 * 114671.45 * -0.553926 * -0.118365 *     -18.7 *
*   107374 *    107374 *  570.2716 * 112732.76 * -0.392971 * -0.642050 *    -19.94 *
*   107379 *    107379 * 1003.9656 * 35753.749 * 0.1686977 * 0.3383626 *     -9.58 *
*   107392 *    107392 * 9.8708365 * 493.33213 * -0.240216 * 0.4460074 *    -16.38 *
*   107393 *    107393 * 661.99982 * 118435.65 * -0.742978 * -0.304410 *     -14.2 *
*   107418 *    107418 * 7.6871607 * 1149.5058 * -0.470105 * -0.191423 *    -15.92 *
*   107421 *    107421 * 2803.3413 *  111840.4 * 0.7877604 * -0.000183 *     -22.5 *
*   107439 *    107439 * 584.17018 * 97175.263 * 0.3333806 * 0.5080220 *      -2.6 *
*   107464 *    107464 * 355.02906 * 104530.47 * -0.414337 * -0.262736 *    -12.72 *
*   107483 *    107483 * 2166.9604 * 109154.80 * -0.585491 * 0.4823666 *     -18.7 *
*   107495 *    107495 * 9.5616831 * 1234.4671 * -0.654165 * -0.533857 *     -20.7 *
*   107506 *    107506 * 656.34691 * 111357.97 * 0.3435584 * 0.1411632 *    -22.72 *
*   107516 *    107516 * 493.20266 * 108700.00 * 0.7183539 * 0.0098743 *     -6.74 *
*   107524 *    107524 * 5.9018199 * 73.562359 * -0.737859 * -0.151884 *     -8.66 *
*   107527 *    107527 * 7.0712221 * 53583.437 * 0.0630894 * 0.7228602 *    -18.76 *
*   107540 *    107540 * 92.714667 * 4019.8307 * -0.456010 * 0.6523534 *     -6.56 *
*   107552 *    107552 * 811.07177 * 111001.71 * 0.2082273 * -0.496727 *    -22.68 *
*   107555 *    107555 * 47.592176 * 8854.7049 * 0.3076142 * 0.6431076 *     -7.34 *
*   107556 *    107556 * 1388.0738 * 112219.42 * -0.466657 * -0.044326 *    -13.46 *
*   107562 *    107562 * 776.97656 * 82742.634 * 0.2464552 * 0.5538454 *    -13.94 *
*   107578 *    107578 * 20.009931 * 1885.2886 * -0.084066 * 0.7365142 *    -15.14 *
*   107593 *    107593 * 316.08861 * 112339.12 * -0.303768 * -0.656587 *    -19.84 *
*   107598 *    107598 * 18.411879 * 1908.5459 * -0.183805 * -0.161461 *     -3.28 *
*   107608 *    107608 * 1405.7061 * 85965.654 * -0.762820 * -0.155654 *     -20.3 *
*   107630 *    107630 * 60.636822 * 3457.3612 * -0.442870 * 0.2313183 *     -4.92 *
*   107663 *    107663 * 20.414754 * 1737.1332 * -0.086553 * 0.1749409 *     -5.86 *
*   107666 *    107666 * 10.810940 * 1501.9620 * 0.6266512 * -0.218586 *     -8.68 *
*   107673 *    107673 * 2757.0788 * 19972.905 * 0.4959062 * -0.043736 *    -19.96 *
*   107723 *    107723 * 7.4185750 * 1037.2689 * 0.4811844 * 0.2720936 *     -5.92 *
*   107724 *    107724 * 8.0371141 * 1040.5522 * 0.3891005 * 0.5879267 *     -2.84 *
*   107726 *    107726 * 574.28975 * 112308.34 * -0.549330 * -0.284500 *    -14.14 *
*   107733 *    107733 * 600.59821 * 3618.5424 * -0.642095 * -0.097049 *    -14.76 *
*   107756 *    107756 * 10.061635 * 1111.6115 * -0.396940 * 0.7133880 *     -4.08 *
*   107760 *    107760 * 173.82901 * 1491.6340 * 0.4241709 * 0.6899960 *    -19.72 *
*   107764 *    107764 * 459.09246 * 110300.66 * 0.5614888 * -0.506537 *     -13.1 *
*   107768 *    107768 * 427.58361 * 16972.072 * 0.1650533 * 0.6331088 *     -7.28 *
*   107778 *    107778 * 572.90059 * 108485.18 * -0.575943 * -0.316697 *     -8.26 *
*   107785 *    107785 * 340.94629 * 112919.63 * 0.0067668 * -0.334088 *    -11.02 *
*   107795 *    107795 * 7.9841716 * 1234.8260 * 0.4172000 * 0.4243206 *     -6.58 *
*   107803 *    107803 * 507.60576 * 112934.49 * -0.635936 * 0.0031528 *     -3.62 *
*   107806 *    107806 * 3.5373592 * 951.09324 * 0.5577468 * 0.0487236 *    -14.26 *
*   107813 *    107813 * 2.7559179 * 69068.380 * -0.250316 * 0.2777151 *      -7.5 *
*   107848 *    107848 * 566.82446 * 115569.56 * -0.481125 * -0.397488 *    -22.72 *
*   107854 *    107854 * 13.782514 * 1100.9576 * 0.5907442 * 0.5512759 *    -16.88 *
*   107859 *    107859 * 15.019748 * 1318.9381 * 0.0656013 * -0.302535 *     -2.58 *
*   107864 *    107864 * 103.54177 * 14935.804 * -0.779697 * -0.185024 *     -8.12 *
*   107894 *    107894 * 763.18802 * 108193.01 * -0.108609 * 0.6150196 *     -2.72 *
*   107903 *    107903 * 19.471866 * 2170.8986 * 0.5288483 * 0.5319858 *    -12.78 *
*   107961 *    107961 * 330.22262 * 65049.142 * 0.0538818 * 0.5721177 *    -16.22 *
*   107984 *    107984 * 282.60263 * 82006.062 * 0.3654736 * 0.6248730 *     -6.02 *
*   108002 *    108002 * 5182.5828 * 113405.10 * 0.6050961 * -0.169105 *    -11.32 *
*   108003 *    108003 * 12.601579 * 2344.0270 * 0.2768099 * 0.7727301 *     -6.44 *
*   108026 *    108026 * 618.20252 * 105824.83 * -0.193574 * -0.765447 *     -3.06 *
*   108037 *    108037 * 1.5542957 * 38902.141 * 0.5597574 * -0.120126 *     -3.82 *
*   108038 *    108038 * 577.39311 * 106320.80 * 0.3853473 * -0.647490 *        -3 *
*   108047 *    108047 * 719.31121 * 116389.84 * -0.704926 * 0.0260629 *     -7.66 *
*   108065 *    108065 * 4.8901446 * 60600.657 * 0.7658407 * -0.051492 *      -4.8 *
*   108066 *    108066 * 448.93636 * 96256.117 * 0.0461795 * -0.786965 *     -8.04 *
*   108088 *    108088 * 197.23181 * 30242.473 * 0.3559114 * -0.589259 *      -7.2 *
*   108124 *    108124 * 4.6653906 * 1655.6838 * 0.1275063 * -0.131323 *     -5.46 *
*   108129 *    108129 * 463.53076 * 101309.77 * 0.5173541 * -0.404359 *      -4.9 *
*   108146 *    108146 * 277.31675 * 87266.080 * -0.557462 * 0.2916092 *      -6.1 *
*   108163 *    108163 * 14.416836 * 1486.0890 * -0.115664 * -0.832336 *    -23.32 *
*   108164 *    108164 * 605.89124 * 39424.996 * -0.254551 * 0.1130824 *     -7.02 *
*   108174 *    108174 * 202.54095 * 27835.307 * -0.260023 * 0.1061892 *    -15.96 *
*   108183 *    108183 * 612.40742 * 111883.05 * -0.185132 * 0.6841524 *     -9.62 *
*   108190 *    108190 * 360.96172 * 77776.365 * 0.1057903 * 0.1545150 *     -7.36 *
*   108210 *    108210 * 209.48034 * 68458.145 * 0.0456559 * 0.2683738 *     -13.9 *
*   108219 *    108219 * 567.61611 * 107360.87 * -0.589018 * -0.353073 *     -13.7 *
*   108232 *    108232 * 1.8975851 * 112704.17 * -0.289612 * -0.176214 *    -11.96 *
*   108246 *    108246 * 1.8323052 * 81679.023 * -0.662438 * -0.205062 *    -23.96 *
*   108248 *    108248 * 619.77029 * 110444.14 * 0.2257748 * -0.116977 *     -5.14 *
*   108299 *    108299 * 2.6835238 * 54692.684 * -0.019265 * 0.2503810 *      -6.3 *
*   108302 *    108302 * 103.50371 * 9775.6736 * -0.238040 * 0.2847126 *     -14.3 *
*   108306 *    108306 * 490.96797 * 111496.83 * 0.5564291 * -0.137272 *      -8.3 *
*   108336 *    108336 * 5.7452603 * 338.59896 * -0.649763 * -0.039643 *    -17.38 *
*   108340 *    108340 * 2.4495865 * 32753.753 * 0.6473385 * -0.110770 *    -23.42 *
*   108344 *    108344 * 12.757241 * 1123.8045 * -0.427146 * 0.5756639 *    -10.34 *
*   108346 *    108346 * 6.0361413 * 733.61674 * -0.539202 * 0.5506365 *    -15.16 *
*   108360 *    108360 * 737.16075 * 111600.25 * -0.162377 * 0.6328046 *     -2.06 *
*   108384 *    108384 * 102.85664 * 4990.6468 * 0.5456252 * 0.5143373 *     -3.66 *
*   108389 *    108389 * 633.64858 * 110397.49 * -0.401068 * -0.342925 *     -9.28 *
*   108447 *    108447 * 840.38573 * 117698.11 * -0.507394 * -0.062668 *    -20.68 *
*   108456 *    108456 * 755.46498 * 64721.449 * -0.547026 * 0.0769332 *    -22.32 *
*   108460 *    108460 * 10.210770 * 2000.6766 * 0.3428412 * 0.5513279 *    -10.12 *
*   108487 *    108487 * 61.356514 * 9680.4086 * 0.1233475 * 0.3530385 *    -13.74 *
*   108493 *    108493 * 700.34300 * 105881.49 * 0.8218882 * -0.024446 *     -1.82 *
*   108495 *    108495 * 575.02505 * 113853.31 * -0.336535 * 0.6712133 *     -4.28 *
*   108520 *    108520 * 9.6988146 * 1572.4835 * -0.282606 * -0.053776 *     -1.88 *
*   108526 *    108526 * 929.41845 * 1809.9658 * -0.313077 * -0.041270 *    -23.24 *
*   108527 *    108527 * 511.24759 * 114168.00 * 0.2297429 * -0.008857 *     -21.4 *
*   108531 *    108531 * 6.8933736 * 663.69004 * 0.3000954 * 0.4936213 *     -1.54 *
*   108613 *    108613 * 532.94343 * 106325.62 * 0.6335303 * 0.5234162 *     -4.08 *
*   108615 *    108615 * 23.168702 * 2494.7365 * -0.363461 * 0.5533919 *    -13.16 *
*   108666 *    108666 * 193.34558 * 39600.797 * -0.435742 * 0.6852266 *    -13.12 *
*   108672 *    108672 * 594.50187 * 112059.96 * -0.621868 * 0.1119425 *     -2.96 *
*   108675 *    108675 * 45.811301 * 3531.9082 * -0.323834 * 0.6538495 *    -13.86 *
*   108693 *    108693 * 1040.0915 * 95875.183 * -0.766888 * 0.2148781 *    -16.92 *
*   108714 *    108714 * 689.41227 * 113327.39 * 0.1309071 * -0.560678 *    -11.04 *
*   108717 *    108717 * 495.23518 * 120444.64 * -0.756511 * -0.143761 *    -17.44 *
*   108718 *    108718 * 5.9915625 * 1118.4328 * 0.3220706 * -0.596325 *     -15.7 *
*   108723 *    108723 * 273.88876 * 91264.215 * 0.6170364 * 0.0568071 *    -12.22 *
*   108726 *    108726 * 622.08932 * 109868.05 * 0.6821568 * 0.2638325 *     -3.82 *
*   108731 *    108731 * 808.15103 * 6984.0401 * -0.379441 * 0.1960860 *    -15.02 *
*   108735 *    108735 * 603.58327 * 98084.988 * 0.2242727 * 0.5704321 *     -1.66 *
*   108737 *    108737 * 917.94179 * 116188.77 * -0.629191 * 0.2588893 *    -20.74 *
*   108743 *    108743 * 99.268223 * 4309.2793 * -0.533139 * 0.0044119 *    -10.68 *
*   108764 *    108764 * 25.081427 * 2242.6303 * 0.1964607 * -0.011612 *     -9.54 *
*   108767 *    108767 * 548.68221 * 109738.14 * 0.6998704 * 0.0077152 *        -6 *
*   108798 *    108798 * 410.94433 * 114990.21 * 0.6764981 * 0.0238336 *     -18.6 *
*   108799 *    108799 *  28.52532 * 1510.8540 * -0.363713 * 0.4646196 *       -18 *
*   108802 *    108802 * 614.25129 * 113517.21 * -0.427242 * 0.1981679 *    -14.38 *
*   108814 *    108814 * 1351.3545 * 112876.32 * 0.8317829 * -0.114579 *    -22.36 *
*   108821 *    108821 * 81.687451 * 3922.5222 * 0.0700446 * 0.2857432 *    -11.08 *
*   108826 *    108826 * 3.0032804 * 84903.552 * -0.823601 * -0.175966 *    -10.84 *
*   108827 *    108827 * 19.356323 * 1589.3017 * -0.263886 * 0.5982898 *    -18.16 *
*   108829 *    108829 * 155.29252 * 31327.200 * -0.056352 * 0.3247775 *      -6.1 *
*   108831 *    108831 * 28.273205 * 2692.5257 * -0.419872 * -0.231050 *    -21.84 *
*   108850 *    108850 * 37.452800 * 3119.2412 * -0.755887 * -0.173770 *    -13.92 *
*   108851 *    108851 * 586.90555 * 101244.09 * -0.586991 * 0.1209289 *    -19.12 *
*   108862 *    108862 * 7.4751928 * 697.49875 * 0.1021717 * -0.273981 *    -12.52 *
*   108877 *    108877 * 16.162335 * 3707.7892 * -0.022553 * 0.6012938 *     -1.14 *
*   108880 *    108880 * 6.4941766 * 700.24326 * -0.042649 * 0.1727680 *    -17.84 *
*   108884 *    108884 * 17.907441 * 1271.9016 * 0.1693765 * 0.6399110 *    -10.54 *
*   108888 *    108888 * 2566.4097 * 66320.937 * 0.2594929 * 0.2507412 *    -19.68 *
*   108891 *    108891 * 3692.1547 * 18837.820 * 0.2293010 * -0.642507 *    -22.22 *
*   108896 *    108896 * 235.89916 * 41487.140 * -0.293252 * 0.5658286 *    -22.56 *
*   108925 *    108925 * 3.6319227 * 1198.3869 * -0.266364 * 0.7286084 *      -5.3 *
*   108930 *    108930 * 583.38222 * 117046.07 * -0.255625 * 0.2474215 *     -8.06 *
*   108982 *    108982 * 816.85195 * 112421.98 * -0.156632 * 0.8249264 *     -6.34 *
*   108993 *    108993 * 1.6911116 * 531.50040 * -0.393785 * 0.2118896 *    -14.72 *
