************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     5877 *      5877 * 11.889087 * 1655.7789 *
*     5910 *      5910 * 8.0567394 * 1217.0761 *
*     5918 *      5918 * 14.526627 * 1330.1010 *
*     5958 *      5958 * 3.9736126 * 612.39163 *
*     5982 *      5982 * 5.9423397 * 727.09512 *
*     5997 *      5997 * 4.2601760 * 726.78455 *
*     6132 *      6132 * 17.852845 * 700.14705 *
*     6188 *      6188 * 19.140173 * 1492.1630 *
*     6206 *      6206 * 2.8074964 * 623.54320 *
*     6621 *      6621 * 10.161785 * 818.21361 *
*     6779 *      6779 * 5.9563610 * 562.51502 *
*     6900 *      6900 * 9.3388936 * 1477.5587 *
*     7003 *      7003 * 6.0319796 * 258.38675 *
*     7029 *      7029 * 32.927764 * 2227.2872 *
*     7088 *      7088 * 7.9132329 * 1138.4682 *
*     7109 *      7109 * 6.2624092 * 569.76867 *
*     7140 *      7140 * 8.1035114 * 1005.3060 *
*     7176 *      7176 * 5.7705265 * 295.06078 *
*     7211 *      7211 * 5.1659946 * 574.37433 *
*     7270 *      7270 * 4.6116708 * 885.99156 *
*     7280 *      7280 * 24.980104 * 359.74748 *
*     7343 *      7343 * 7.2224923 * 1389.0572 *
*     7605 *      7605 * 18.451825 * 1930.6347 *
*     7632 *      7632 * 5.8659280 * 609.72740 *
*     7753 *      7753 * 18.666646 * 1318.1668 *
*     7758 *      7758 * 14.701422 * 3274.4520 *
*     7818 *      7818 *  4.784976 * 931.78538 *
*     7839 *      7839 * 17.869087 * 1953.1189 *
*     7913 *      7913 * 15.852103 * 1765.4513 *
*     7932 *      7932 * 12.433741 * 1551.3145 *
*     8155 *      8155 * 18.673615 * 1612.8678 *
*     8258 *      8258 * 3.4934245 * 834.42535 *
*     8289 *      8289 * 13.178861 * 1219.1524 *
*     8832 *      8832 * 2.8471479 * 678.27973 *
*     8881 *      8881 * 15.153898 * 1290.5799 *
*     8889 *      8889 * 5.0050212 * 369.23593 *
*     9018 *      9018 * 8.2699577 * 3501.7444 *
*     9021 *      9021 * 6.5820485 * 414.24918 *
*     9091 *      9091 * 1.3796502 * 415.00070 *
*     9364 *      9364 * 14.704189 * 1980.0104 *
*     9378 *      9378 * 4.5508497 * 776.77643 *
*     9384 *      9384 * 5.0718511 * 684.53006 *
*     9410 *      9410 * 3.0992056 * 613.76053 *
*     9414 *      9414 * 8.9884886 * 971.60281 *
*     9467 *      9467 * 25.312328 * 1866.2108 *
*     9534 *      9534 * 10.336575 * 661.61837 *
*     9582 *      9582 * 29.894399 * 2283.3463 *
*     9623 *      9623 * 19.942233 * 1512.7974 *
*     9634 *      9634 *  18.68131 * 851.71827 *
*     9648 *      9648 * 11.296514 * 1031.9256 *
*     9687 *      9687 * 7.6266165 * 1186.1379 *
*     9719 *      9719 * 15.337295 * 396.01023 *
*     9740 *      9740 * 34.348563 * 3921.3294 *
*     9773 *      9773 * 4.6651625 * 896.45301 *
*     9821 *      9821 * 37.237402 * 2413.8980 *
*     9937 *      9937 * 5.8468832 * 428.59008 *
*    10061 *     10061 * 11.772318 * 2267.5677 *
*    10116 *     10116 * 32.504233 * 2861.9733 *
*    10424 *     10424 * 13.153778 * 1167.7076 *
*    10485 *     10485 * 14.611065 * 1966.4488 *
*    10620 *     10620 * 6.0756550 * 441.10998 *
*    10688 *     10688 * 23.006646 * 1488.6864 *
*    10696 *     10696 * 4.0157008 * 901.17316 *
*    10727 *     10727 * 7.9171395 *  1141.096 *
*    10945 *     10945 * 14.383228 * 1345.2656 *
*    10950 *     10950 * 28.046057 * 2232.5611 *
*    10963 *     10963 * 18.791088 * 474.50345 *
*    11058 *     11058 * 30.844004 * 2397.5874 *
*    11068 *     11068 * 22.999214 * 2544.7162 *
*    11129 *     11129 * 13.294975 * 912.11825 *
*    11235 *     11235 * 6.5204941 * 884.31733 *
*    11252 *     11252 * 3.8697592 * 365.58320 *
*    11278 *     11278 * 4.6734425 * 985.01628 *
*    11316 *     11316 * 22.355926 * 546.06224 *
*    11325 *     11325 * 5.1057759 * 624.52762 *
*    11394 *     11394 * 16.257986 * 2382.7152 *
*    11437 *     11437 * 4.3149310 * 1060.0643 *
*    11470 *     11470 * 7.9679851 * 327.57267 *
*    11535 *     11535 * 8.5774483 * 789.31070 *
*    11600 *     11600 * 17.894739 * 1748.3452 *
*    11608 *     11608 * 7.0569176 * 401.88105 *
*    11687 *     11687 * 23.461574 * 2129.3736 *
*    11757 *     11757 * 34.077695 * 1952.1450 *
*    11791 *     11791 * 27.886717 * 1837.7968 *
*    11800 *     11800 * 2.6120964 * 1889.2361 *
*    11815 *     11815 * 32.983242 * 2181.7093 *
*    11842 *     11842 * 17.051276 * 2331.0260 *
*    11899 *     11899 * 13.985536 * 1303.3334 *
*    12011 *     12011 * 8.4371401 * 1364.2922 *
*    12046 *     12046 * 19.909644 * 1794.3775 *
*    12102 *     12102 * 7.7070462 * 713.32985 *
*    12136 *     12136 * 5.5110996 * 508.61358 *
*    12156 *     12156 * 21.576026 * 1894.1981 *
*    12208 *     12208 * 18.012938 * 1441.3831 *
*    12277 *     12277 * 12.132176 * 1230.5305 *
*    12321 *     12321 * 2.2359664 * 566.70633 *
*    12340 *     12340 * 23.737003 * 1793.9179 *
*    12363 *     12363 * 18.692541 * 1660.1791 *
*    12367 *     12367 * 11.486081 * 1290.6492 *
*    12388 *     12388 * 17.353088 * 1793.2988 *
*    12485 *     12485 * 4.3990392 * 992.25271 *
*    12626 *     12626 * 5.4560906 * 419.96433 *
*    12675 *     12675 * 2.6113864 * 382.56815 *
*    12894 *     12894 * 9.4346658 * 865.13681 *
*    12919 *     12919 * 28.451178 * 1973.7009 *
*    12922 *     12922 * 30.211550 * 2220.1245 *
*    12942 *     12942 * 19.040233 * 1784.6331 *
*    12961 *     12961 * 20.220394 * 1635.5712 *
*    12988 *     12988 * 11.702101 * 1505.1759 *
*    13132 *     13132 * 12.328761 * 1622.4405 *
*    13143 *     13143 * 8.0979018 * 1187.6323 *
*    13287 *     13287 * 3.9480693 * 450.52731 *
*    13424 *     13424 * 7.0119358 * 1459.9028 *
*    13436 *     13436 * 19.979859 * 1623.3349 *
*    13442 *     13442 * 5.6625644 * 882.03741 *
*    13577 *     13577 * 5.4225974 * 282.42940 *
*    13594 *     13594 * 6.2711694 * 981.84361 *
*    13675 *     13675 * 5.8881420 * 269.37214 *
*    13723 *     13723 * 34.316219 * 682.82264 *
*    13767 *     13767 * 3.9800893 * 973.15805 *
*    13928 *     13928 * 3.4076289 * 326.11717 *
*    13996 *     13996 * 6.9170707 * 510.43827 *
*    14003 *     14003 * 3.5502615 * 438.53410 *
*    14066 *     14066 * 9.0524013 * 970.42027 *
*    14099 *     14099 * 10.673268 * 1704.3467 *
*    14282 *     14282 * 6.6062299 * 1118.8662 *
*    14402 *     14402 * 4.2240987 * 632.16504 *
*    14444 *     14444 * 2.6773216 * 261.23464 *
*    14470 *     14470 * 5.5603417 * 383.93713 *
*    14532 *     14532 * 11.788485 * 1057.7582 *
*    14549 *     14549 * 11.910385 * 1491.4191 *
*    14592 *     14592 * 6.8033086 * 986.93576 *
*    14634 *     14634 * 30.669618 * 2042.9067 *
*    14853 *     14853 * 15.486893 * 1600.0149 *
*    14859 *     14859 * 33.533457 * 1867.6379 *
*    14981 *     14981 * 9.7221472 * 1743.7059 *
*    15048 *     15048 * 3.5132006 * 547.58952 *
*    15278 *     15278 * 9.1719066 * 638.95784 *
*    15320 *     15320 * 10.393367 * 499.09786 *
*    15327 *     15327 * 10.112010 * 1475.5881 *
*    15518 *     15518 * 4.4676261 * 1036.4988 *
*    15547 *     15547 * 6.3251235 * 1764.5062 *
*    15633 *     15633 * 20.302810 * 1657.0276 *
*    15661 *     15661 * 9.2201737 * 1109.2492 *
*    15689 *     15689 * 37.648271 * 2646.2099 *
*    15776 *     15776 * 6.2616263 * 1673.4518 *
*    15778 *     15778 * 7.0274290 * 934.90740 *
*    15818 *     15818 * 22.300843 * 2289.5032 *
*    15826 *     15826 * 3.5333497 * 526.17115 *
*    15879 *     15879 * 15.845029 * 1111.6620 *
*    16011 *     16011 * 5.8100549 * 806.56430 *
*    16035 *     16035 * 18.679124 * 1837.1575 *
*    16079 *     16079 * 3.5919975 * 758.96805 *
*    16136 *     16136 * 4.6168492 * 231.66023 *
*    16137 *     16137 * 8.4547127 * 852.32363 *
*    16160 *     16160 * 5.1802949 * 822.42808 *
*    16167 *     16167 * 9.0415780 * 1118.9391 *
*    16344 *     16344 * 6.1938231 * 759.80269 *
*    16433 *     16433 * 4.4718685 * 1335.4054 *
*    16455 *     16455 * 12.774173 * 1362.1017 *
*    16466 *     16466 * 13.681666 * 1706.9100 *
*    16467 *     16467 * 8.4918584 * 641.51474 *
*    16479 *     16479 * 6.2106849 * 951.09547 *
*    16629 *     16629 * 7.0746497 * 558.55057 *
*    16704 *     16704 * 9.0712288 * 1303.2347 *
*    16706 *     16706 * 11.165557 * 1628.0983 *
*    16771 *     16771 * 17.684047 * 1408.6295 *
*    16838 *     16838 * 15.593683 * 1958.4353 *
*    16860 *     16860 * 9.5726984 * 1283.5514 *
*    16876 *     16876 * 2.2101298 * 1090.2074 *
*    16944 *     16944 * 8.8145555 * 1681.8160 *
*    17008 *     17008 * 6.5867581 * 840.40498 *
*    17169 *     17169 * 37.034079 * 2596.0993 *
*    17177 *     17177 * 26.836677 * 3174.4116 *
*    17178 *     17178 * 29.294503 * 2214.5436 *
*    17263 *     17263 * 7.8971358 * 1221.2575 *
*    17311 *     17311 * 18.767837 * 1829.8624 *
*    17327 *     17327 * 36.428231 * 2421.8077 *
*    17375 *     17375 * 1.6343532 * 1075.9351 *
*    17446 *     17446 * 15.793306 * 1213.3952 *
*    17553 *     17553 * 27.390233 * 2003.7799 *
*    17670 *     17670 * 26.971851 * 1960.6062 *
*    17761 *     17761 * 2.2314967 * 753.99782 *
*    17777 *     17777 * 2.0861146 * 519.47280 *
*    17845 *     17845 * 28.677793 * 637.12338 *
*    17896 *     17896 * 3.8763993 * 584.88219 *
*    18071 *     18071 * 6.9222234 * 538.98212 *
*    18076 *     18076 * 26.236055 * 2519.3308 *
*    18106 *     18106 * 35.156014 * 3626.0234 *
*    18143 *     18143 * 8.8143163 * 1474.0456 *
*    18176 *     18176 * 7.0334081 * 1086.8439 *
*    18426 *     18426 * 12.301447 * 565.56723 *
*    18494 *     18494 * 18.982180 * 3968.1205 *
*    18612 *     18612 * 14.373939 * 1348.9587 *
*    18658 *     18658 * 5.6314844 * 784.22692 *
*    18681 *     18681 *  21.22171 * 1599.4330 *
*    18788 *     18788 * 6.3817236 * 1829.4640 *
*    18824 *     18824 * 8.3327978 * 955.15952 *
*    18944 *     18944 * 11.273597 * 1339.4676 *
*    18985 *     18985 * 35.192115 * 2769.6785 *
*    19312 *     19312 * 14.270030 * 1617.5035 *
*    19346 *     19346 * 16.933246 * 1526.3927 *
*    19522 *     19522 * 39.778386 * 1568.2248 *
*    19548 *     19548 * 2.9643638 * 308.03554 *
*    19582 *     19582 * 3.9017476 * 778.13671 *
*    19670 *     19670 * 5.1727020 * 1356.2525 *
*    19796 *     19796 * 3.9242869 * 489.88519 *
*    19935 *     19935 * 32.647286 * 1911.9143 *
*    19956 *     19956 * 2.7713148 * 366.77564 *
*    19990 *     19990 * 12.481706 * 1602.5140 *
*    20015 *     20015 * 26.426772 * 1833.2758 *
*    20085 *     20085 * 13.720005 * 984.55077 *
*    20174 *     20174 * 13.637872 * 999.23857 *
*    20303 *     20303 * 5.0965909 * 1236.5975 *
*    20521 *     20521 * 3.3111526 * 426.94515 *
*    20539 *     20539 * 2.8538224 * 679.03525 *
*    20585 *     20585 * 34.918831 * 2220.1552 *
*    20614 *     20614 * 10.710258 * 1419.5319 *
*    20652 *     20652 * 7.0322543 * 1377.1688 *
*    20698 *     20698 * 8.0584641 * 1922.5747 *
*    20762 *     20762 * 21.500989 * 1713.3251 *
*    20787 *     20787 * 11.593589 * 1237.7847 *
*    21017 *     21017 * 16.659979 * 1866.2953 *
*    21246 *     21246 * 15.398025 * 1380.9215 *
*    21502 *     21502 * 22.734354 * 2007.9729 *
*    21596 *     21596 * 20.128791 * 1996.5598 *
*    21637 *     21637 * 15.930857 * 1782.0163 *
*    21661 *     21661 * 11.544859 * 1241.5704 *
*    21743 *     21743 * 33.550036 * 2368.4759 *
*    21788 *     21788 * 3.4516405 * 900.19615 *
*    21843 *     21843 * 27.336610 * 1333.5551 *
*    21915 *     21915 * 31.121463 * 2592.0819 *
*    21942 *     21942 * 7.0477539 * 834.16531 *
*    21944 *     21944 * 39.874931 * 2219.8027 *
*    21948 *     21948 * 21.471747 * 1799.3742 *
*    21974 *     21974 * 22.662712 * 1543.9375 *
*    22016 *     22016 * 7.5025970 * 557.29112 *
*    22025 *     22025 * 3.4101055 * 1191.6074 *
*    22071 *     22071 * 29.901989 * 2247.0483 *
*    22233 *     22233 * 12.354792 * 797.41833 *
*    22382 *     22382 * 4.7608564 * 586.91730 *
*    22390 *     22390 * 6.3485229 * 699.82455 *
*    22398 *     22398 * 1.7062068 * 262.66559 *
*    22472 *     22472 * 7.4355096 * 721.18666 *
*    22675 *     22675 * 26.592877 * 3170.0169 *
*    22699 *     22699 * 20.345598 * 1535.1092 *
*    23057 *     23057 * 31.714509 * 1839.3960 *
*    23165 *     23165 * 11.035500 * 1844.8601 *
*    23275 *     23275 * 2.3285612 * 772.44389 *
*    23284 *     23284 * 13.179177 * 1105.9172 *
*    23420 *     23420 * 6.2688324 * 626.37801 *
*    23427 *     23427 * 4.1728468 * 2047.9232 *
*    23432 *     23432 * 25.810965 * 1597.2475 *
*    23543 *     23543 * 8.3941458 * 1299.9987 *
*    23548 *     23548 * 3.9828353 * 417.26311 *
*    23625 *     23625 * 12.527004 * 1496.9604 *
*    23670 *     23670 * 5.0142584 * 386.57099 *
*    23837 *     23837 * 23.024921 * 2030.8208 *
*    23923 *     23923 * 9.4763205 * 506.87989 *
*    24027 *     24027 * 6.7781503 * 1063.9270 *
*    24044 *     24044 * 22.446635 * 1053.0298 *
*    24074 *     24074 * 16.267647 * 1383.0992 *
*    24094 *     24094 * 8.4818055 * 951.89203 *
*    24152 *     24152 * 3.6242673 * 1133.7177 *
*    24342 *     24342 * 29.733932 * 2655.4287 *
*    24355 *     24355 * 7.9825756 * 629.79783 *
*    24401 *     24401 * 8.3624625 * 929.00199 *
*    24429 *     24429 * 20.549174 * 1831.1729 *
*    24474 *     24474 * 3.1955507 * 577.91289 *
*    24553 *     24553 * 5.0966772 * 839.38946 *
*    24583 *     24583 * 9.7224496 * 1527.7429 *
*    24636 *     24636 * 3.5272146 * 562.71371 *
*    24647 *     24647 * 10.274476 * 1153.6869 *
*    24836 *     24836 * 37.202466 * 3217.0591 *
*    24855 *     24855 * 18.544997 * 1362.3833 *
*    24893 *     24893 * 5.3657752 * 1185.4597 *
*    24942 *     24942 * 11.655053 * 1008.4981 *
*    24958 *     24958 * 16.092182 * 1970.7262 *
*    24997 *     24997 * 5.8301169 * 982.75228 *
*    25057 *     25057 * 6.0299311 * 654.60150 *
*    25107 *     25107 * 18.365833 * 1974.6189 *
*    25117 *     25117 * 2.4048037 * 2079.2754 *
*    25186 *     25186 * 33.544750 * 2897.6076 *
*    25190 *     25190 * 2.4182822 * 319.27524 *
*    25253 *     25253 * 8.7768454 * 1326.8870 *
*    25320 *     25320 * 7.8878040 * 662.56037 *
*    25574 *     25574 * 7.8015907 * 1146.5444 *
*    25717 *     25717 * 11.822358 * 1258.3020 *
*    25805 *     25805 * 28.361525 * 2004.0977 *
*    25911 *     25911 * 8.1488066 * 968.74133 *
*    25936 *     25936 *  26.80314 * 1754.0797 *
*    25986 *     25986 * 34.726379 * 1175.6825 *
*    26039 *     26039 * 9.9747684 * 978.00250 *
*    26069 *     26069 * 30.363377 * 1969.1717 *
*    26222 *     26222 * 4.1903162 * 368.76438 *
*    26258 *     26258 * 27.221724 * 327.97194 *
*    26289 *     26289 * 1.8191273 * 986.62890 *
*    26301 *     26301 * 14.941233 * 1653.4936 *
*    26302 *     26302 * 16.414013 * 1411.5919 *
*    26417 *     26417 * 11.410767 * 1507.6202 *
*    26421 *     26421 * 7.5171099 * 1017.0181 *
*    26438 *     26438 * 10.916835 * 1070.0249 *
*    26480 *     26480 * 22.146895 * 1769.8908 *
*    26509 *     26509 * 3.3536676 * 788.22160 *
*    26669 *     26669 * 15.377289 * 2063.0473 *
*    26769 *     26769 * 8.5612012 * 1354.0019 *
*    26780 *     26780 * 8.4987128 * 1456.9184 *
*    26782 *     26782 * 32.757547 * 1093.2842 *
*    26793 *     26793 * 3.7994567 * 394.17439 *
*    26798 *     26798 * 6.3189354 * 1109.9355 *
*    26799 *     26799 * 10.002854 * 1324.0995 *
*    26839 *     26839 * 9.1770014 * 930.56722 *
*    26929 *     26929 * 27.459575 * 1723.2429 *
*    27133 *     27133 * 7.4477464 * 942.84905 *
*    27156 *     27156 * 4.6308551 * 495.27928 *
*    27179 *     27179 * 13.711328 * 1281.4875 *
*    27196 *     27196 * 10.132941 * 1403.4255 *
*    27481 *     27481 * 4.1100989 * 633.73167 *
*    27600 *     27600 * 12.682851 * 1473.9857 *
*    27654 *     27654 * 13.173194 * 1414.5850 *
*    27717 *     27717 * 8.5990727 * 876.63786 *
*    27799 *     27799 * 27.245313 * 1273.1252 *
*    27842 *     27842 * 12.724469 * 859.17099 *
*    27893 *     27893 * 20.286167 * 1429.6251 *
*    27938 *     27938 * 12.874321 * 1894.2294 *
*    28039 *     28039 * 3.4083723 * 564.07606 *
*    28117 *     28117 * 11.248764 * 1251.1359 *
*    28163 *     28163 * 4.6007834 * 1045.1799 *
*    28320 *     28320 * 20.976976 * 1902.2273 *
*    28353 *     28353 * 22.325991 * 1990.8399 *
*    28372 *     28372 * 23.837085 * 2349.2278 *
*    28430 *     28430 * 2.4654216 * 937.10925 *
*    28562 *     28562 * 9.5005262 * 1426.9801 *
*    28790 *     28790 * 6.7645477 * 1608.8821 *
*    28874 *     28874 * 19.005930 * 3645.0989 *
*    28889 *     28889 * 3.1985672 * 334.50903 *
*    28990 *     28990 * 10.943448 * 1053.7990 *
*    29093 *     29093 * 3.8999826 * 890.94553 *
*    29146 *     29146 * 28.946410 * 1875.6565 *
*    29238 *     29238 * 19.912082 * 2213.4486 *
*    29326 *     29326 * 17.732037 * 1649.4519 *
*    29374 *     29374 * 12.784685 * 785.97623 *
*    29474 *     29474 * 5.5527013 * 943.10578 *
*    29478 *     29478 * 4.1781996 * 360.09427 *
*    29544 *     29544 * 39.243309 * 2774.3722 *
*    29563 *     29563 * 19.734274 * 1364.6830 *
*    29820 *     29820 * 5.4616089 * 739.36730 *
*    29881 *     29881 * 5.0397703 * 522.79760 *
*    30044 *     30044 * 2.8189145 * 921.65042 *
*    30120 *     30120 * 21.976756 * 1126.5031 *
*    30142 *     30142 * 32.000417 * 2975.0182 *
*    30149 *     30149 * 8.2822402 * 1198.2123 *
*    30182 *     30182 * 2.1054996 * 377.06968 *
*    30194 *     30194 * 8.3002815 * 1591.9671 *
*    30221 *     30221 * 7.4859244 * 721.19193 *
*    30232 *     30232 * 4.7782532 * 917.62654 *
*    30277 *     30277 * 36.106280 * 2238.4411 *
*    30354 *     30354 * 6.3389869 * 1410.4578 *
*    30356 *     30356 * 8.8385955 * 2429.9771 *
*    30571 *     30571 * 36.113849 * 2970.9212 *
*    30655 *     30655 * 10.939738 * 1038.3401 *
*    30758 *     30758 * 5.0932448 * 358.80399 *
*    30786 *     30786 * 4.3753262 * 443.06786 *
*    30887 *     30887 * 10.962252 * 1551.6060 *
*    30983 *     30983 * 9.6753270 * 715.28193 *
*    31038 *     31038 * 8.0578107 * 1224.3174 *
*    31065 *     31065 * 21.860817 * 1409.5277 *
*    31104 *     31104 * 16.374683 * 1688.1709 *
*    31112 *     31112 * 29.484684 * 2301.6540 *
*    31162 *     31162 * 19.065048 * 1838.1697 *
*    31183 *     31183 * 5.7907847 * 601.97195 *
*    31288 *     31288 * 22.240721 * 2139.7382 *
*    31316 *     31316 * 18.052531 * 1258.1192 *
*    31323 *     31323 * 5.4053361 * 512.66830 *
*    31392 *     31392 * 14.561865 * 2060.1387 *
*    31449 *     31449 * 3.3665685 * 645.32044 *
*    31520 *     31520 * 2.2935835 * 1386.9473 *
*    31602 *     31602 * 27.195453 * 2496.0101 *
*    31747 *     31747 * 15.518358 * 1137.7887 *
*    31804 *     31804 * 13.657853 * 304.37955 *
*    31924 *     31924 * 3.4107092 * 1009.6482 *
*    32130 *     32130 * 9.8667439 * 990.18058 *
*    32169 *     32169 * 35.761890 * 1946.7344 *
*    32214 *     32214 * 5.7569726 * 680.74581 *
*    32354 *     32354 * 7.5872652 * 752.28668 *
*    32399 *     32399 * 9.0338400 * 1186.4954 *
*    32406 *     32406 * 2.2762542 * 831.81213 *
*    32515 *     32515 * 19.532233 * 2065.9049 *
*    32570 *     32570 * 13.669228 * 999.59872 *
*    32579 *     32579 * 22.523476 * 2097.9253 *
*    32595 *     32595 * 23.858734 * 2128.2178 *
*    32662 *     32662 * 13.425443 * 1693.3548 *
*    32852 *     32852 * 14.906727 * 1132.6801 *
*    32916 *     32916 * 16.671850 * 1447.9288 *
*    32967 *     32967 * 8.6868581 * 823.11212 *
*    32998 *     32998 * 14.372815 * 1658.7704 *
*    33405 *     33405 * 6.1713758 * 756.44076 *
*    33411 *     33411 * 16.884940 * 1922.3331 *
*    33423 *     33423 * 31.437602 * 830.25533 *
*    33457 *     33457 * 28.852206 * 2747.8718 *
*    33474 *     33474 * 9.4417331 * 2456.0619 *
*    33569 *     33569 * 23.312944 * 2110.1168 *
*    33782 *     33782 * 5.1805175 * 463.72705 *
*    33793 *     33793 * 5.7757281 * 1392.9894 *
*    33952 *     33952 * 22.724797 * 1900.4903 *
*    34068 *     34068 * 11.429301 * 1208.8906 *
*    34272 *     34272 * 13.941231 * 1425.4078 *
*    34350 *     34350 * 31.708208 * 2583.1533 *
*    34369 *     34369 * 21.603922 * 1849.6156 *
*    34391 *     34391 * 11.520077 * 1106.0810 *
*    34461 *     34461 * 36.922012 * 3406.1851 *
*    34579 *     34579 * 6.5785969 * 769.64660 *
*    34589 *     34589 * 4.3608393 * 599.17960 *
*    34603 *     34603 * 26.818111 * 2722.9180 *
*    34654 *     34654 * 6.5354478 * 1551.5552 *
*    34658 *     34658 * 2.2656671 * 321.10730 *
*    34720 *     34720 * 20.383356 * 1265.3202 *
