***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     8450 *        0 *      8450 * 5.2914877 * 297.86522 *
*     8816 *        0 *      8816 * 9.7273763 * 261.79518 *
*    29258 *        0 *     29258 * 9.4767007 * 1305.1055 *
*    29536 *        0 *     29536 * 3.0424612 * 270.03917 *
*    30862 *        0 *     30862 * 5.7324456 * 332.99156 *
*    30972 *        0 *     30972 * 7.9595646 * 1063.9669 *
*    35853 *        0 *     35853 * 10.071594 * 705.77069 *
*    38453 *        0 *     38453 * 7.9477530 * 740.48183 *
*    47455 *        0 *     47455 * 18.959184 * 530.29688 *
*    58922 *        0 *     58922 * 2.9661494 * 209.64677 *
*    60864 *        0 *     60864 * 15.002976 * 2449.2457 *
*    69216 *        0 *     69216 * 19.043318 * 1962.0264 *
*    69858 *        0 *     69858 * 5.1790051 * 579.03451 *
*    74247 *        1 *     74247 * 1.8731951 * 614.54528 *
*    79876 *        2 *     79876 * 3.9457292 * 3467.0479 *
*    83018 *        0 *     83018 * 11.169482 * 1059.1479 *
*    91644 *        0 *     91644 *  20.84754 * 2495.8336 *
*    97464 *        0 *     97464 * 7.6920038 * 582.86508 *
***********************************************************
