***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*    10519 *        0 *     10519 * 9.1236868 * 835.28522 *
*    12396 *        0 *     12396 * 29.793074 * 467.41995 *
*    16134 *        0 *     16134 * 4.3848869 * 642.56342 *
*    29928 *        0 *     29928 * 3.4290246 * 257.40426 *
*    45848 *        0 *     45848 * 31.697787 * 1945.4122 *
*    48490 *        0 *     48490 * 7.6822549 * 273.86709 *
*    48941 *        0 *     48941 * 3.2948887 * 476.19236 *
*    54199 *        0 *     54199 * 7.5601648 * 419.77999 *
*    56965 *        0 *     56965 * 7.3556259 * 758.01995 *
*    61510 *        0 *     61510 * 5.7379045 * 616.98732 *
*    61510 *        1 *     61510 * 7.7772585 * 616.98732 *
*    66965 *        0 *     66965 * 13.636377 * 1045.0390 *
*    74296 *        0 *     74296 * 15.433576 * 1390.9763 *
*    74507 *        0 *     74507 * 5.1178216 * 683.60542 *
*    75283 *        0 *     75283 * 8.3642093 * 548.63494 *
*    82788 *        0 *     82788 * 5.4597857 * 404.40514 *
*    87868 *        1 *     87868 * 5.9038570 * 653.39839 *
*    92886 *        2 *     92886 * 2.9255305 * 704.50259 *
*   109968 *        0 *    109968 * 9.6296681 * 1002.5954 *
*   114617 *        0 *    114617 * 4.6062013 * 892.30199 *
*   139488 *        3 *    139488 * 1.7053171 * 3579.9689 *
*   146470 *        0 *    146470 * 6.7128510 * 517.02507 *
*   163935 *        0 *    163935 * 4.1719458 * 483.09996 *
*   166043 *        0 *    166043 * 17.629488 * 1586.6628 *
*   179322 *        0 *    179322 * 5.1914555 *  781.2031 *
*   193970 *        1 *    193970 * 5.6423682 * 453.77943 *
*   194008 *        0 *    194008 * 2.7695646 * 630.20361 *
*   194494 *        0 *    194494 * 8.3747184 * 292.15524 *
*   206702 *        0 *    206702 * 8.0080106 * 2518.8052 *
*   213032 *        0 *    213032 * 5.2212694 * 705.95825 *
*   219883 *        0 *    219883 * 5.9467380 * 1167.6885 *
*   226325 *        1 *    226325 * 2.3790036 * 653.49516 *
*   237984 *        0 *    237984 * 6.2267694 * 822.09179 *
*   243311 *        0 *    243311 * 6.7685667 * 1064.7043 *
*   245959 *        0 *    245959 * 4.6957948 * 926.81509 *
*   255763 *        0 *    255763 * 5.6102629 * 1075.9861 *
*   256995 *        0 *    256995 * 12.755461 * 876.78113 *
*   263727 *        0 *    263727 * 2.1820754 * 556.98061 *
*   265500 *        0 *    265500 * 6.0292678 * 467.16878 *
*   271894 *        0 *    271894 *  10.25377 * 972.47668 *
*   273084 *        0 *    273084 * 25.823113 * 2624.1513 *
*   290198 *        0 *    290198 * 8.5510973 * 808.60380 *
*   323002 *        0 *    323002 * 10.665684 * 776.01702 *
*   327984 *        0 *    327984 * 5.1154417 * 1191.4141 *
*   333174 *        0 *    333174 * 3.7186380 * 940.90488 *
*   338658 *        1 *    338658 * 5.0317406 * 668.22533 *
*   353820 *        0 *    353820 * 3.7153949 * 692.03558 *
*   356223 *        0 *    356223 * 19.334748 * 2208.2076 *
*   356342 *        0 *    356342 * 7.2445446 * 1133.2663 *
*   358952 *        0 *    358952 * 1.8188312 * 569.95013 *
*   383932 *        0 *    383932 * 4.9248498 * 785.78402 *
*   387808 *        0 *    387808 * 2.6272888 * 926.71136 *
*   388051 *        0 *    388051 * 8.1388652 * 1066.8626 *
*   391335 *        0 *    391335 * 10.417275 * 890.09486 *
*   391948 *        0 *    391948 * 4.8052240 * 695.50628 *
*   403455 *        0 *    403455 * 8.9549840 * 594.74036 *
*   403572 *        1 *    403572 * 2.9132268 * 148.74258 *
*   412031 *        0 *    412031 * 7.7138689 * 1446.7117 *
*   415821 *        1 *    415821 * 15.928478 * 1166.4392 *
*   415998 *        1 *    415998 * 7.7125622 * 887.01619 *
*   420492 *        0 *    420492 * 15.077048 * 1623.1931 *
*   429050 *        1 *    429050 * 5.0877012 * 733.51163 *
*   431818 *        0 *    431818 * 7.3363858 * 1248.0290 *
*   450895 *        0 *    450895 * 7.7246197 * 794.70536 *
*   467195 *        0 *    467195 * 3.9637523 * 650.13478 *
*   472393 *        0 *    472393 * 6.5247971 * 270.38702 *
*   474531 *        0 *    474531 * 6.8915560 * 692.71313 *
*   480931 *        0 *    480931 * 2.5386150 * 743.94332 *
*   490628 *        0 *    490628 * 15.322695 * 1726.1152 *
*   493529 *        0 *    493529 * 1.6937093 * 638.28841 *
*   493688 *        0 *    493688 * 7.9267406 * 479.27645 *
*   494493 *        0 *    494493 * 1.9353725 * 513.87396 *
*   497623 *        0 *    497623 * 9.3549141 * 1160.5159 *
*   513758 *        0 *    513758 * 4.9807863 * 918.72907 *
*   529741 *        0 *    529741 * 9.7449574 * 884.58545 *
*   530473 *        0 *    530473 * 3.5891920 * 802.02328 *
*   535150 *        0 *    535150 * 9.7700082 * 1859.7901 *
*   536240 *        0 *    536240 * 10.753549 * 660.30809 *
*   564438 *        0 *    564438 * 2.8909952 *   726.419 *
*   564877 *        0 *    564877 * 9.8548352 * 1201.1030 *
*   570751 *        0 *    570751 * 5.5267452 * 768.24224 *
*   573487 *        0 *    573487 * 9.4560639 * 1739.2611 *
*   575794 *        0 *    575794 * 4.8735867 * 569.90040 *
*   576680 *        0 *    576680 * 5.6118306 * 768.23170 *
*   577973 *        0 *    577973 * 18.939680 * 866.02674 *
*   585159 *        0 *    585159 * 8.8606801 * 758.73639 *
*   595643 *        0 *    595643 * 22.189652 * 1870.1825 *
*   597198 *        1 *    597198 * 4.2822523 * 484.56749 *
*   597757 *        0 *    597757 * 6.5887717 * 994.15342 *
*   606882 *        0 *    606882 * 5.8687421 * 560.87957 *
*   609156 *        2 *    609156 * 1.9310506 * 1018.7996 *
*   612786 *        0 *    612786 * 8.7074715 * 820.75557 *
*   616511 *        0 *    616511 * 11.645625 * 575.94959 *
