***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1240 *        0 *      1240 * 14.192561 * 1966.5250 *
*    13555 *        0 *     13555 * 8.0194133 * 547.47699 *
*    15336 *        0 *     15336 *  6.415072 * 527.58229 *
*    32941 *        0 *     32941 * 6.1461786 * 644.88449 *
*    51190 *        0 *     51190 * 11.283996 * 1706.6028 *
*    65127 *        0 *     65127 * 4.5184458 * 596.85828 *
*    70981 *        0 *     70981 * 8.7205608 * 572.82579 *
*    74981 *        0 *     74981 * 6.1656658 * 581.36306 *
*    78170 *        0 *     78170 * 23.542549 * 1470.6707 *
*    80249 *        0 *     80249 * 5.7961681 * 1215.6806 *
*    93113 *        0 *     93113 * 4.4530149 * 819.74173 *
*    98918 *        0 *     98918 * 4.8158606 * 692.33105 *
*   105130 *        0 *    105130 * 8.7416418 * 829.66896 *
*   106286 *        0 *    106286 * 12.765888 * 620.46491 *
*   118014 *        0 *    118014 * 2.8611699 * 237.12180 *
*   126265 *        1 *    126265 * 2.6350970 * 396.95812 *
*   135575 *        0 *    135575 * 4.2287926 * 542.05406 *
*   139601 *        0 *    139601 * 1.6924764 * 339.82206 *
*   152073 *        0 *    152073 * 3.6796917 * 663.58071 *
*   153521 *        0 *    153521 * 26.209984 * 2873.9938 *
*   154638 *        0 *    154638 * 23.678386 * 2732.1879 *
*   160691 *        1 *    160691 * 4.6080828 * 474.70397 *
*   165879 *        0 *    165879 * 9.0159266 * 950.86280 *
*   184307 *        0 *    184307 * 36.646233 * 2291.4254 *
*   198605 *        0 *    198605 * 7.5087125 * 1218.2982 *
*   219776 *        0 *    219776 * 9.5550232 * 784.02519 *
*   254285 *        2 *    254285 * 2.7642685 *  708.2171 *
*   271961 *        0 *    271961 * 15.951198 * 1198.0452 *
*   275015 *        0 *    275015 * 16.438986 * 825.33836 *
*   280042 *        0 *    280042 * 19.214305 * 2692.5596 *
*   290504 *        0 *    290504 * 4.4959414 * 469.74062 *
*   291475 *        0 *    291475 * 9.3648076 * 652.48280 *
*   303730 *        1 *    303730 * 2.1110896 * 2318.7573 *
*   308538 *        0 *    308538 * 3.3281347 * 460.36351 *
*   308966 *        0 *    308966 * 13.029911 * 1689.8031 *
*   315668 *        0 *    315668 * 9.6938459 * 1344.0652 *
*   320899 *        0 *    320899 * 8.4177648 * 1124.5753 *
*   328036 *        1 *    328036 * 2.1650441 * 778.05290 *
*   344852 *        1 *    344852 * 2.7405597 * 763.46292 *
*   364966 *        1 *    364966 * 1.2936276 * 909.02307 *
*   374177 *        0 *    374177 * 7.7032578 * 978.48514 *
*   389286 *        2 *    389286 * 0.9324182 * 717.41916 *
*   395228 *        0 *    395228 * 24.434874 * 1720.7794 *
*   406190 *        0 *    406190 * 2.9518463 * 825.42916 *
*   411075 *        0 *    411075 * 30.990597 * 1650.9948 *
*   419146 *        0 *    419146 * 4.6373021 * 729.18382 *
*   422271 *        0 *    422271 * 3.3701545 * 140.68367 *
*   424322 *        0 *    424322 * 6.9365387 * 880.49146 *
*   425861 *        0 *    425861 * 20.569602 * 1395.3092 *
*   426201 *        0 *    426201 * 2.7151107 * 582.46086 *
*   427262 *        1 *    427262 * 7.1386658 * 603.34723 *
*   436359 *        0 *    436359 * 7.3871040 * 1509.3284 *
*   449714 *        0 *    449714 * 2.8094808 * 673.02301 *
*   459878 *        0 *    459878 * 4.6253274 * 553.98676 *
***********************************************************
