***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      376 *        0 *       376 * 4.1936530 * 44269.880 *
*    17140 *        0 *     17140 * 14.545053 * 1499.9903 *
*    18305 *        0 *     18305 * 8.5776738 * 1330.7762 *
*    19171 *        2 *     19171 * 1.6846661 * 29113.757 *
*    32341 *        5 *     32341 * 1.7908656 * 67268.124 *
*    55128 *        0 *     55128 * 140.28435 * 5464.9782 *
*    58742 *        0 *     58742 * 242.12113 * 24459.660 *
*    59281 *        1 *     59281 * 2.6809222 * 85359.780 *
*    64151 *        1 *     64151 * 4.1437486 * 35636.070 *
*    64748 *        0 *     64748 * 3.9965371 * 691.65539 *
*    67384 *        0 *     67384 * 6.5768916 * 705.31415 *
*    68147 *        0 *     68147 * 629.17172 * 120502.31 *
*    70426 *        0 *     70426 * 485.19562 * 79836.812 *
*    70935 *        1 *     70935 * 1.1299360 * 65543.666 *
*    75204 *        0 *     75204 * 3.2364939 * 71880.173 *
*    79331 *        0 *     79331 * 2.8108731 * 1009.8691 *
*    85095 *        0 *     85095 * 15.413088 * 3503.1912 *
*    91864 *        8 *     91864 * 4.0463001 * 4627.4880 *
*    92756 *        0 *     92756 * 10.766156 * 1524.7283 *
*    94771 *        1 *     94771 * 2.4380862 * 75026.226 *
*    99320 *        0 *     99320 * 243.03570 * 88693.595 *
*   101132 *        0 *    101132 * 649.56255 * 114707.30 *
*   103410 *        0 *    103410 * 17.645700 * 565.56250 *
*   106980 *        0 *    106980 * 2.1660167 * 659.05187 *
*   107344 *        0 *    107344 * 157.24282 * 19251.944 *
*   108401 *        0 *    108401 * 22.377793 * 1819.1926 *
*   109338 *        1 *    109338 *  3.839544 * 27992.121 *
*   112908 *        0 *    112908 * 21.334128 * 1813.6686 *
*   116728 *        3 *    116728 * 1.4493217 * 2704.5222 *
*   117771 *        0 *    117771 * 3.5556098 * 87865.395 *
*   118436 *        0 *    118436 * 9.0570594 * 2170.3377 *
*   118545 *        0 *    118545 * 10.122479 * 748.88262 *
*   119906 *        2 *    119906 * 4.2372278 * 60042.722 *
*   122119 *        0 *    122119 * 14.300004 * 1435.8901 *
*   127099 *        0 *    127099 * 262.27413 * 27047.808 *
*   130279 *        1 *    130279 * 1.6136317 * 429.22597 *
*   132067 *        2 *    132067 * 3.0098913 * 67418.307 *
*   137157 *        0 *    137157 * 8.1931590 * 1486.3315 *
