************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     2557 *      2557 * 2.0806057 * 16885.407 *
*     2570 *      2570 * 893.77760 * 135981.52 *
*     2572 *      2572 * 4.3496608 * 1352.1207 *
*     2575 *      2575 * 253.90943 * 26692.665 *
*     2580 *      2580 * 848.25893 * 121129.79 *
*     2589 *      2589 * 12.522637 * 1799.7249 *
*     2599 *      2599 * 2144.8274 * 144236.27 *
*     2604 *      2604 * 2.5277478 * 2096.2322 *
*     2669 *      2669 * 75.869024 * 48037.458 *
*     2672 *      2672 * 288.94185 * 22890.770 *
*     2698 *      2698 * 2.6564516 * 525.97248 *
*     2722 *      2722 * 16.588410 * 1938.9194 *
*     2768 *      2768 * 1.0274718 * 31099.024 *
*     2770 *      2770 * 2.6938602 * 131887.76 *
*     2779 *      2779 * 1641.9508 * 39830.819 *
*     2784 *      2784 * 1212.4458 * 131713.79 *
*     2793 *      2793 * 1.7308415 * 24916.021 *
*     2795 *      2795 * 3.0161498 * 56402.320 *
*     2797 *      2797 * 41.384022 * 2100.2567 *
*     2823 *      2823 * 15.280415 * 2365.1931 *
*     2852 *      2852 * 8814.0849 * 138294.06 *
*     2861 *      2861 * 3.4520271 * 75128.812 *
*     2866 *      2866 * 63.562511 * 9656.1758 *
*     2879 *      2879 * 5.1164643 * 1423.0173 *
*     2886 *      2886 * 453.77445 * 80116.614 *
*     2899 *      2899 * 2.7122508 * 24220.468 *
*     2919 *      2919 * 560.77390 * 59821.273 *
*     2924 *      2924 * 875.83423 * 130239.83 *
*     2929 *      2929 * 1022.6415 * 120996.19 *
*     2935 *      2935 * 230.88007 * 31478.176 *
*     2951 *      2951 * 3.7128509 * 69348.081 *
*     2952 *      2952 * 2.4859227 * 72957.990 *
*     2980 *      2980 * 2675.7621 * 146169.14 *
*     3030 *      3030 * 1466.1824 * 137617.72 *
*     3077 *      3077 * 1037.4016 * 127488.97 *
*     3100 *      3100 * 1031.2411 * 115965.75 *
*     3120 *      3120 * 932.51729 * 131890.49 *
*     3124 *      3124 * 1550.6113 * 917.38389 *
*     3128 *      3128 * 719.55050 * 99595.811 *
*     3129 *      3129 * 25.432638 * 1994.3798 *
*     3142 *      3142 * 138.32614 * 11504.110 *
*     3146 *      3146 * 801.24842 * 103689.14 *
*     3154 *      3154 * 2.6515890 * 63511.656 *
*     3175 *      3175 * 1065.2022 * 108760.43 *
*     3178 *      3178 * 4.2377639 * 123678.02 *
*     3197 *      3197 * 10.904778 * 71762.164 *
*     3241 *      3241 * 1110.8441 * 152708.56 *
*     3243 *      3243 * 31.237670 * 3007.3255 *
*     3264 *      3264 * 883.92578 * 135376.78 *
*     3278 *      3278 * 688.14495 * 108720.38 *
*     3286 *      3286 * 19.545028 * 1635.8705 *
*     3298 *      3298 * 3.7801800 * 68606.145 *
*     3300 *      3300 * 1599.8154 * 135576.34 *
*     3301 *      3301 * 1113.0539 * 136731.56 *
*     3305 *      3305 * 818.38623 * 98322.443 *
*     3324 *      3324 * 1274.1873 * 146289.23 *
*     3331 *      3331 * 453.09901 * 61789.024 *
*     3333 *      3333 * 684.91912 * 55894.996 *
*     3349 *      3349 * 3.9088024 * 80918.480 *
*     3350 *      3350 * 1.4627289 * 5218.1252 *
*     3354 *      3354 * 44.138633 * 2847.1360 *
*     3376 *      3376 * 897.19680 * 107183.34 *
*     3381 *      3381 * 151.21155 * 15235.844 *
*     3383 *      3383 * 2.7062155 * 74837.340 *
*     3438 *      3438 * 8.7005824 * 5296.0478 *
*     3441 *      3441 * 993.52996 * 131466.41 *
*     3460 *      3460 * 8.2237665 * 1227.1282 *
*     3481 *      3481 * 1364.2571 * 136806.80 *
*     3497 *      3497 * 1600.5730 * 24181.095 *
*     3503 *      3503 * 292.97163 * 19113.270 *
*     3508 *      3508 * 33.357127 * 2465.7564 *
*     3509 *      3509 * 103.87927 * 5051.9437 *
*     3518 *      3518 * 4.2687466 * 228.96089 *
*     3548 *      3548 * 734.44342 * 90890.414 *
*     3557 *      3557 * 12.937647 * 1533.9706 *
*     3574 *      3574 * 2.6637165 * 88297.104 *
*     3588 *      3588 * 1117.6863 * 108314.02 *
*     3601 *      3601 * 714.94110 * 75355.599 *
*     3609 *      3609 * 1143.5770 * 133810.76 *
*     3611 *      3611 * 1103.2569 * 82895.108 *
*     3616 *      3616 * 949.31981 * 118768.83 *
*     3625 *      3625 * 1997.6538 * 167347.54 *
*     3634 *      3634 * 975.36509 * 125118.19 *
*     3648 *      3648 * 1058.4968 * 150080.64 *
*     3654 *      3654 * 321.20816 * 19881.556 *
*     3659 *      3659 * 3.2125622 * 32375.316 *
*     3696 *      3696 * 1002.1266 * 139778.24 *
*     3712 *      3712 * 3.8299183 * 533.20439 *
*     3714 *      3714 * 1394.5878 * 144419.62 *
*     3729 *      3729 * 1213.4486 * 147135.32 *
*     3730 *      3730 * 11.583180 * 1325.1657 *
*     3733 *      3733 * 4.8184700 * 39947.702 *
*     3749 *      3749 * 8.1340350 * 977.07224 *
*     3765 *      3765 * 603.57973 * 62330.236 *
*     3775 *      3775 * 877.52728 * 135511.99 *
*     3789 *      3789 * 768.39379 * 90167.687 *
*     3794 *      3794 * 276.22298 * 37488.520 *
*     3801 *      3801 * 552.19447 * 71535.943 *
*     3805 *      3805 * 2.6994672 * 63410.074 *
*     3807 *      3807 * 1130.4777 * 129113.50 *
*     3808 *      3808 * 1071.2286 * 122744.94 *
*     3819 *      3819 * 23.589114 * 2074.7521 *
*     3827 *      3827 * 28.794313 * 1958.3095 *
*     3832 *      3832 * 820.21646 * 131375.17 *
*     3847 *      3847 * 1305.9468 * 127874.50 *
*     3868 *      3868 * 478.50622 * 40368.595 *
*     3869 *      3869 * 1242.7505 * 115758.01 *
*     3871 *      3871 * 1032.1178 * 126888.04 *
*     3877 *      3877 * 404.91478 * 51000.944 *
*     3899 *      3899 * 2.5861671 * 77000.508 *
*     3910 *      3910 * 927.67283 * 135347.41 *
*     3923 *      3923 * 1185.8331 * 140880.13 *
*     3940 *      3940 * 4.0020036 * 62906.257 *
*     3972 *      3972 * 1969.2809 * 3006.9491 *
*     4005 *      4005 * 2588.4496 * 138230.11 *
*     4025 *      4025 * 1381.6518 * 130314.20 *
*     4036 *      4036 * 2.4755385 * 1162.7978 *
*     4042 *      4042 * 1142.2254 * 98101.561 *
*     4097 *      4097 * 869.37591 * 116245.43 *
*     4099 *      4099 * 113.47175 * 4959.6696 *
*     4106 *      4106 * 5.0930830 * 34968.811 *
*     4116 *      4116 * 465.44925 * 44405.145 *
*     4119 *      4119 * 1052.6203 * 125790.42 *
*     4123 *      4123 * 816.09486 * 109738.61 *
*     4143 *      4143 * 853.67185 * 148401.44 *
*     4169 *      4169 * 814.57649 *  124664.5 *
*     4170 *      4170 * 10.196614 * 40732.049 *
*     4187 *      4187 * 970.96107 * 119585.05 *
*     4223 *      4223 * 10.643715 * 1736.9951 *
*     4228 *      4228 * 953.90304 * 108154.90 *
*     4239 *      4239 * 760.19774 * 114300.87 *
*     4240 *      4240 * 1279.6988 * 150679.90 *
*     4255 *      4255 * 1099.3011 * 119940.11 *
*     4257 *      4257 * 61.675127 * 13881.587 *
*     4284 *      4284 * 2.5379942 * 67081.279 *
*     4305 *      4305 * 808.37158 * 117079.76 *
*     4307 *      4307 * 1112.7365 * 126735.22 *
*     4386 *      4386 * 1449.1797 * 118798.00 *
*     4388 *      4388 * 791.42993 * 110018.65 *
*     4422 *      4422 * 1474.6687 * 129533.30 *
*     4426 *      4426 * 676.20942 * 135396.16 *
*     4433 *      4433 * 38.215822 * 3471.1059 *
*     4441 *      4441 * 19.502504 * 2886.9530 *
*     4450 *      4450 * 9.3009361 * 859.63735 *
*     4460 *      4460 * 1446.1733 * 126474.32 *
*     4467 *      4467 * 1179.4397 * 138358.83 *
*     4482 *      4482 * 1542.1494 * 137298.27 *
*     4491 *      4491 * 4.1867991 * 25341.865 *
*     4498 *      4498 * 1389.9285 * 143746.33 *
*     4502 *      4502 * 4.2049895 * 461.04775 *
*     4523 *      4523 * 1562.3667 * 139268.28 *
*     4545 *      4545 * 1123.9381 * 123302.25 *
*     4553 *      4553 * 801.18411 * 108973.74 *
*     4554 *      4554 * 992.38010 * 144199.50 *
*     4565 *      4565 * 7.7830194 * 1952.5103 *
*     4566 *      4566 * 3.4359801 * 33116.266 *
*     4571 *      4571 * 2.8736477 * 77100.369 *
*     4606 *      4606 * 1040.6611 * 132230.79 *
*     4607 *      4607 * 546.14371 * 88974.736 *
*     4622 *      4622 * 1170.1865 * 122527.19 *
*     4634 *      4634 * 1135.2975 * 150193.29 *
*     4645 *      4645 * 769.64650 * 98501.175 *
*     4655 *      4655 * 118.59385 * 4733.7700 *
*     4684 *      4684 * 971.84357 * 145575.43 *
