************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*      527 *       527 * 65.644234 * 3387.0729 *
*      532 *       532 * 947.22472 * 126975.99 *
*      536 *       536 * 59.479697 * 2954.3900 *
*      541 *       541 * 18.995852 * 2590.4696 *
*      551 *       551 * 1504.7470 * 139239.64 *
*      559 *       559 * 1041.1283 * 57357.093 *
*      563 *       563 * 27.416078 * 2053.8847 *
*      578 *       578 * 10.999259 * 721.62283 *
*      584 *       584 * 7.2931136 * 457.42060 *
*      593 *       593 * 3.0219890 * 1619.5264 *
*      608 *       608 * 10.103052 * 130.68901 *
*      616 *       616 * 790.81918 * 132995.16 *
*      617 *       617 * 1.3208289 * 77108.537 *
*      618 *       618 * 1509.7678 * 135870.72 *
*      622 *       622 * 742.50498 * 114308.98 *
*      626 *       626 * 2499.6951 * 85118.996 *
*      628 *       628 * 987.00490 * 135641.64 *
*      632 *       632 * 1598.6561 * 141049.96 *
*      633 *       633 * 1113.2717 * 124144.18 *
*      639 *       639 * 272.50917 * 4628.2215 *
*      640 *       640 * 85.828674 * 5113.3821 *
*      643 *       643 * 1217.4238 * 138804.75 *
*      656 *       656 * 5.2839868 * 1112.8877 *
*      658 *       658 * 16.759762 * 3057.1969 *
*      673 *       673 * 2.7684175 * 114152.78 *
*      682 *       682 * 897.15104 * 119204.72 *
*      705 *       705 * 3.9718051 * 915.42832 *
*      720 *       720 * 862.99805 * 132910.86 *
*      724 *       724 *  695.7323 * 80434.414 *
*      725 *       725 * 17.322429 * 1327.9697 *
*      735 *       735 * 84.622821 * 4806.4728 *
*      745 *       745 * 16.596871 * 2762.0429 *
*      746 *       746 * 4887.6857 * 131426.68 *
*      755 *       755 * 2.1785738 * 23745.367 *
*      769 *       769 * 4.7388215 * 28731.198 *
*      808 *       808 * 1666.7734 * 150008.94 *
*      816 *       816 * 986.48435 * 137339.86 *
*      842 *       842 * 31.172432 * 2295.7634 *
*      850 *       850 * 3819.1223 * 137983.63 *
*      876 *       876 * 931.32907 * 106718.96 *
*      884 *       884 *  1107.852 * 123215.10 *
*      885 *       885 * 2.7569360 * 31892.555 *
*      887 *       887 * 2192.6791 * 2476.3296 *
*      893 *       893 * 220.57240 * 17942.573 *
*      902 *       902 * 1705.8809 * 149977.86 *
*      931 *       931 * 2765.0836 * 122401.04 *
*      942 *       942 * 28.889909 * 2623.9050 *
*      951 *       951 * 2646.9566 * 148480.61 *
*      962 *       962 * 897.32260 * 122606.07 *
*      965 *       965 * 94.965898 * 4318.6709 *
*      970 *       970 * 12.604934 * 1810.9061 *
*      978 *       978 * 2065.8444 * 44339.471 *
*      981 *       981 * 2763.3694 * 127284.14 *
*      984 *       984 * 64.574775 * 3566.2722 *
*      987 *       987 * 6.5522279 * 1098.5381 *
*      992 *       992 * 577.85644 * 50307.763 *
*     1006 *      1006 * 575.78954 * 40129.310 *
*     1010 *      1010 * 32.679148 * 1708.4466 *
*     1022 *      1022 * 2.6544985 * 3346.8595 *
*     1050 *      1050 * 8.1514187 * 984.55332 *
*     1064 *      1064 * 876.82258 * 93295.060 *
*     1070 *      1070 * 2238.1093 * 160956.09 *
*     1072 *      1072 * 1035.9044 * 142395.27 *
*     1076 *      1076 * 560.32493 * 46241.915 *
*     1088 *      1088 * 1127.0116 * 147228.01 *
*     1090 *      1090 * 704.36478 * 75925.446 *
*     1100 *      1100 * 359.77658 * 38089.598 *
*     1103 *      1103 * 3.2903236 * 30071.115 *
*     1108 *      1108 * 2.6525275 * 52502.598 *
*     1116 *      1116 * 27.917526 * 2956.7052 *
*     1124 *      1124 * 337.27601 * 16995.589 *
*     1141 *      1141 * 993.93346 * 121597.68 *
*     1143 *      1143 * 959.23499 * 128940.76 *
*     1153 *      1153 * 2.0548828 * 36285.643 *
*     1154 *      1154 * 729.72435 * 116421.40 *
*     1158 *      1158 * 33.851776 * 2981.5946 *
*     1165 *      1165 * 1973.6333 * 152445.16 *
*     1170 *      1170 * 7.1194642 * 435.06547 *
*     1176 *      1176 * 751.20794 * 143515.30 *
*     1179 *      1179 * 769.69944 *  111640.4 *
*     1184 *      1184 * 17.847945 * 1967.6417 *
*     1195 *      1195 * 1013.0527 * 124870.89 *
*     1205 *      1205 * 2018.5617 * 147580.35 *
*     1215 *      1215 * 713.78958 * 132161.07 *
*     1238 *      1238 * 1003.8013 * 5180.3058 *
*     1239 *      1239 * 1115.4266 * 107336.57 *
*     1241 *      1241 * 6.4823937 * 1294.7115 *
*     1258 *      1258 * 745.26835 * 116072.69 *
*     1266 *      1266 * 28.662127 * 2163.5585 *
*     1282 *      1282 * 1151.4049 * 114884.67 *
*     1283 *      1283 * 454.98661 * 43422.215 *
*     1284 *      1284 * 1002.4390 * 116449.46 *
*     1289 *      1289 * 450.70022 * 68163.696 *
*     1297 *      1297 * 105.82791 * 4134.1093 *
*     1298 *      1298 * 8.4267373 * 1512.9562 *
*     1303 *      1303 * 1259.3365 * 144974.04 *
*     1306 *      1306 * 269.38102 * 14487.114 *
*     1308 *      1308 * 11.830728 * 2083.4347 *
*     1313 *      1313 * 1093.2663 * 113763.75 *
*     1327 *      1327 * 829.30946 * 127622.88 *
*     1330 *      1330 * 13.540826 * 908.87637 *
*     1333 *      1333 * 780.55049 * 107950.24 *
*     1336 *      1336 * 26.564504 * 1858.2057 *
*     1340 *      1340 * 8.5765853 * 447.71073 *
*     1349 *      1349 * 1111.1756 * 132427.54 *
*     1363 *      1363 * 2147.9284 * 146046.11 *
*     1366 *      1366 * 17.316653 * 1767.3942 *
*     1374 *      1374 * 2881.4426 * 143060.31 *
*     1379 *      1379 * 1180.6458 * 142393.13 *
*     1391 *      1391 * 6.0899401 * 410.43662 *
*     1399 *      1399 * 2675.8342 * 150337.14 *
*     1408 *      1408 * 5.6620981 * 1995.0199 *
*     1415 *      1415 * 1188.8733 * 99499.484 *
*     1416 *      1416 * 1028.1653 * 110810.52 *
*     1420 *      1420 * 1154.2316 * 98874.837 *
*     1424 *      1424 * 299.06733 * 18311.172 *
*     1429 *      1429 * 1704.0587 * 23239.871 *
*     1453 *      1453 * 687.41987 * 79580.800 *
*     1454 *      1454 * 764.69816 * 113427.21 *
*     1455 *      1455 * 2844.4093 * 148761.16 *
*     1463 *      1463 * 81.165748 * 3761.1211 *
*     1471 *      1471 * 22.831043 * 2545.2280 *
*     1476 *      1476 * 307.74589 * 53173.102 *
*     1485 *      1485 * 4.8719630 * 1112.0179 *
*     1504 *      1504 * 6.0454929 * 854.95591 *
*     1513 *      1513 * 1094.6721 * 132118.20 *
*     1515 *      1515 * 46.967290 * 3446.9134 *
*     1525 *      1525 * 886.30575 * 78696.986 *
*     1526 *      1526 * 946.31158 *  130764.8 *
*     1534 *      1534 * 743.41896 * 112724.99 *
*     1542 *      1542 * 23.207615 * 1786.1574 *
*     1543 *      1543 * 4.4076375 * 48188.826 *
*     1544 *      1544 * 405.06561 * 75527.152 *
*     1547 *      1547 * 14.287623 * 926.49159 *
*     1553 *      1553 * 1029.6168 * 120352.61 *
*     1557 *      1557 * 69.148470 * 4281.0651 *
*     1563 *      1563 * 980.61497 * 124813.50 *
*     1565 *      1565 * 618.83012 * 115935.06 *
*     1572 *      1572 * 1032.6274 * 141813.61 *
*     1576 *      1576 * 20.828795 * 1029.4231 *
*     1590 *      1590 * 34.450718 * 3437.4043 *
*     1594 *      1594 * 395.38822 * 24524.122 *
*     1599 *      1599 * 765.54644 * 131756.73 *
*     1627 *      1627 * 1167.7817 * 138195.61 *
*     1633 *      1633 * 820.57371 * 121171.32 *
*     1635 *      1635 * 23.380858 * 2674.5744 *
*     1637 *      1637 * 7.0717106 * 823.62571 *
*     1650 *      1650 * 9.5414718 * 247.28486 *
*     1653 *      1653 * 6.2015956 * 1112.5838 *
*     1668 *      1668 * 2166.3436 * 129710.37 *
*     1678 *      1678 * 8.1795645 * 1521.1141 *
*     1687 *      1687 * 3.2707686 * 273.97413 *
*     1697 *      1697 * 540.85361 * 80950.754 *
*     1711 *      1711 * 61.018240 * 3302.0856 *
*     1720 *      1720 * 1209.2389 * 150515.56 *
*     1724 *      1724 * 23.917234 * 2221.1545 *
*     1730 *      1730 * 994.41684 * 129230.52 *
*     1737 *      1737 * 569.34426 * 109290.24 *
*     1755 *      1755 * 886.14075 * 141181.00 *
*     1758 *      1758 * 989.77135 * 110750.18 *
*     1763 *      1763 * 653.41854 * 122976.02 *
*     1768 *      1768 * 2.3084752 * 752.50321 *
*     1772 *      1772 * 9.6674255 * 598.90331 *
*     1782 *      1782 * 107.67040 * 13704.865 *
*     1784 *      1784 * 819.78452 * 122028.44 *
*     1808 *      1808 * 1102.5090 * 142472.25 *
*     1810 *      1810 * 25.831090 * 2394.2487 *
*     1813 *      1813 * 4.0687183 * 708.33237 *
*     1817 *      1817 * 846.74403 * 126530.83 *
*     1827 *      1827 * 894.36210 * 127984.45 *
*     1828 *      1828 * 563.57652 * 124706.96 *
*     1847 *      1847 * 904.55712 * 141027.92 *
*     1849 *      1849 * 3.7629866 * 7752.1511 *
*     1852 *      1852 * 598.69563 * 112689.18 *
*     1861 *      1861 * 5325.5703 * 145627.88 *
*     1879 *      1879 * 854.00113 * 123633.90 *
*     1886 *      1886 * 1452.0449 * 149687.36 *
*     1887 *      1887 * 2862.7214 * 110413.69 *
*     1891 *      1891 * 880.91317 * 130046.93 *
*     1893 *      1893 * 404.35769 * 25095.663 *
*     1902 *      1902 * 1217.8689 * 133494.37 *
*     1916 *      1916 * 3.0182940 * 34996.564 *
*     1924 *      1924 * 927.97393 * 115552.99 *
*     1932 *      1932 * 4.0261881 * 298.22449 *
*     1936 *      1936 * 111.07386 * 4693.9108 *
*     1945 *      1945 * 74.988398 * 4595.1290 *
*     1946 *      1946 * 877.92481 * 110616.51 *
*     1949 *      1949 * 950.59698 * 104953.21 *
*     1955 *      1955 * 125.38918 * 5138.6360 *
*     1970 *      1970 * 1262.4198 * 149452.95 *
*     1971 *      1971 * 8.6486004 * 291.39836 *
*     1973 *      1973 * 4170.0762 * 146964.97 *
*     1978 *      1978 * 790.38243 * 101990.67 *
*     1980 *      1980 * 2196.9722 * 144037.04 *
*     1989 *      1989 * 285.85592 * 14287.303 *
*     1990 *      1990 * 1404.1719 * 151738.48 *
*     1994 *      1994 * 20.413798 * 1216.0462 *
*     2028 *      2028 * 751.78142 * 132628.81 *
*     2031 *      2031 * 2.2673103 * 112802.65 *
*     2032 *      2032 * 228.38244 * 27407.773 *
*     2036 *      2036 * 11.782707 * 809.87705 *
*     2040 *      2040 * 89.175246 * 4198.6096 *
*     2049 *      2049 * 858.17010 * 128422.96 *
*     2054 *      2054 * 724.39409 * 95410.278 *
*     2087 *      2087 * 10.306996 * 830.19725 *
*     2094 *      2094 * 1.7945154 * 4847.6608 *
*     2110 *      2110 * 1135.9607 * 115886.71 *
*     2115 *      2115 * 9.2388469 * 1337.0455 *
*     2119 *      2119 * 840.74612 * 106922.54 *
*     2120 *      2120 * 7.3202261 * 790.06375 *
*     2125 *      2125 * 1202.9852 * 139685.86 *
*     2128 *      2128 * 19.547399 * 1467.0149 *
*     2136 *      2136 * 791.40152 * 137677.18 *
*     2139 *      2139 * 2676.3733 * 142689.81 *
*     2142 *      2142 * 628.14516 * 4716.1590 *
*     2144 *      2144 * 457.59715 * 35761.959 *
*     2145 *      2145 * 891.17362 * 128164.62 *
*     2150 *      2150 *  18.78798 * 1300.3637 *
*     2157 *      2157 * 39.462321 * 3655.5696 *
*     2159 *      2159 * 873.91806 * 91325.359 *
*     2166 *      2166 * 2044.0808 *  157604.8 *
*     2175 *      2175 * 4.6534796 * 30698.169 *
*     2189 *      2189 * 2.5837079 * 56299.732 *
*     2195 *      2195 * 1145.1355 * 160189.14 *
*     2199 *      2199 * 545.04109 * 48845.196 *
*     2223 *      2223 * 884.40826 * 103338.62 *
*     2226 *      2226 * 766.10267 * 127009.16 *
*     2228 *      2228 * 12.461206 * 1826.5943 *
*     2231 *      2231 * 257.68501 * 21528.851 *
*     2241 *      2241 * 900.90548 * 114360.05 *
*     2243 *      2243 * 983.19237 * 114981.65 *
*     2248 *      2248 * 803.03602 * 140260.29 *
*     2252 *      2252 * 637.49986 * 64894.579 *
*     2256 *      2256 * 1280.6538 * 131810.06 *
*     2265 *      2265 * 3.2922919 *     52464 *
*     2267 *      2267 * 2190.8413 * 150590.18 *
*     2268 *      2268 * 1278.7925 * 135559.94 *
*     2275 *      2275 * 960.46274 * 111631.02 *
*     2279 *      2279 * 793.24877 * 110116.45 *
*     2285 *      2285 * 1249.0905 * 135238.09 *
*     2290 *      2290 * 4.3841690 * 149.24627 *
*     2304 *      2304 * 762.13342 * 129622.04 *
*     2309 *      2309 * 300.59616 * 20087.831 *
*     2313 *      2313 * 25.599826 * 2476.2852 *
*     2314 *      2314 * 1029.8044 * 111827.19 *
*     2319 *      2319 * 912.70131 * 101861.78 *
*     2321 *      2321 * 1309.6777 * 148714.39 *
*     2323 *      2323 * 15.934473 * 2197.5319 *
*     2324 *      2324 * 7.5968637 * 403.37353 *
*     2333 *      2333 * 4.1245480 * 37471.636 *
*     2334 *      2334 * 2.8870297 * 90443.645 *
*     2341 *      2341 * 1241.5945 * 126808.59 *
*     2345 *      2345 * 2100.1178 * 53467.645 *
*     2351 *      2351 * 1351.5965 * 148753.99 *
*     2357 *      2357 * 5.2486214 * 1110.7693 *
*     2370 *      2370 * 793.44124 * 57997.377 *
*     2376 *      2376 * 2342.5404 * 146080.43 *
*     2383 *      2383 * 5.7454051 * 368.58157 *
*     2385 *      2385 * 39.527521 * 2897.6233 *
*     2403 *      2403 * 987.51507 * 112584.97 *
*     2425 *      2425 * 962.58078 * 110141.51 *
*     2454 *      2454 * 14.659104 * 1031.2524 *
*     2464 *      2464 * 667.08103 * 130065.53 *
*     2473 *      2473 * 848.40918 * 154364.54 *
*     2488 *      2488 * 3302.5894 * 153241.63 *
*     2514 *      2514 * 3.8616440 * 202.22081 *
*     2535 *      2535 * 2300.7911 * 1469.4641 *
*     2542 *      2542 * 221.50400 * 17201.562 *
*     2551 *      2551 * 805.66745 * 121588.03 *
*     2552 *      2552 * 989.60910 * 69156.009 *
*     2555 *      2555 * 3.9038916 * 73135.866 *
*     2565 *      2565 * 2270.0907 * 156847.09 *
*     2574 *      2574 * 911.58599 * 16771.341 *
*     2584 *      2584 * 718.28410 * 129110.03 *
*     2588 *      2588 * 258.86549 * 32639.725 *
*     2598 *      2598 * 9.6542160 * 1505.3940 *
*     2609 *      2609 * 105.62383 * 11483.746 *
*     2617 *      2617 * 933.90531 * 126548.67 *
*     2627 *      2627 * 1283.1992 * 74305.731 *
*     2637 *      2637 * 2332.0355 * 149409.73 *
*     2639 *      2639 * 1392.3342 * 137167.62 *
*     2652 *      2652 * 17.502803 * 1845.5805 *
*     2656 *      2656 * 1256.4207 * 141187.14 *
*     2659 *      2659 * 1182.4568 * 126950.84 *
*     2660 *      2660 * 9.0214296 * 262.82631 *
*     2664 *      2664 * 2.5236216 * 46073.667 *
*     2667 *      2667 * 1892.2367 * 140057.35 *
*     2674 *      2674 * 1.9035295 * 117041.79 *
*     2687 *      2687 * 148.97749 * 16996.587 *
*     2695 *      2695 * 1031.2672 * 141603.74 *
*     2699 *      2699 * 1031.1281 * 131127.54 *
*     2700 *      2700 * 1118.8154 * 134160.58 *
*     2708 *      2708 * 822.16666 * 118094.24 *
*     2720 *      2720 * 11.657619 * 596.09666 *
*     2734 *      2734 * 3.5336554 * 63923.986 *
*     2735 *      2735 * 19.316793 * 2275.2638 *
*     2768 *      2768 * 1358.7341 * 131027.07 *
*     2775 *      2775 * 966.38962 * 120720.51 *
*     2793 *      2793 * 374.11466 * 33905.249 *
*     2796 *      2796 * 1059.8840 * 120021.73 *
*     2798 *      2798 * 1225.7642 * 143684.27 *
*     2810 *      2810 * 862.63844 * 108445.26 *
*     2813 *      2813 * 684.92256 * 107091.58 *
*     2821 *      2821 * 6.7193284 * 859.55904 *
*     2829 *      2829 * 1020.8883 * 130903.42 *
*     2832 *      2832 * 1013.3603 * 91363.630 *
*     2839 *      2839 * 395.56685 * 41325.475 *
*     2840 *      2840 * 591.15086 * 67102.942 *
*     2845 *      2845 * 310.49451 * 58458.937 *
*     2849 *      2849 * 724.72606 * 95395.053 *
*     2853 *      2853 * 56.246850 * 3250.5279 *
*     2861 *      2861 * 2.4158136 * 518.62627 *
*     2862 *      2862 * 534.12883 * 102685.11 *
*     2863 *      2863 * 17.653318 * 1598.9014 *
*     2874 *      2874 * 1294.9104 * 130175.65 *
*     2877 *      2877 * 5.1793036 * 63989.779 *
*     2879 *      2879 * 3.4321207 * 42410.888 *
*     2883 *      2883 * 1603.4422 * 145309.93 *
*     2902 *      2902 * 900.05675 * 111037.91 *
*     2904 *      2904 * 1148.7709 * 136213.76 *
*     2915 *      2915 * 1012.2080 * 127072.73 *
*     2917 *      2917 * 991.20479 * 130361.30 *
*     2920 *      2920 * 1791.6807 * 134194.70 *
*     2925 *      2925 * 30.362372 * 2385.3814 *
*     2941 *      2941 * 788.39002 * 91599.556 *
*     2950 *      2950 * 110.26733 * 13094.621 *
*     2952 *      2952 * 1201.8066 * 141074.73 *
*     2957 *      2957 * 1201.3059 * 138697.34 *
*     2962 *      2962 * 461.09541 * 18893.613 *
*     2967 *      2967 * 84.259669 * 4374.1842 *
*     2974 *      2974 * 637.55440 * 83428.576 *
*     2985 *      2985 * 5.4772102 * 830.80063 *
*     2989 *      2989 * 406.76742 * 74564.314 *
*     2990 *      2990 * 2343.7078 * 76116.364 *
*     3010 *      3010 * 17.563312 * 830.24818 *
*     3011 *      3011 * 1452.0072 * 140253.01 *
*     3014 *      3014 * 63.326956 * 3166.9675 *
*     3018 *      3018 * 1.8540217 * 56683.998 *
*     3024 *      3024 * 2.5565123 * 577.16496 *
*     3037 *      3037 * 210.08395 * 28259.842 *
*     3045 *      3045 * 3.8587923 * 110818.52 *
*     3060 *      3060 * 921.52361 * 115727.63 *
*     3069 *      3069 * 162.46507 * 20281.387 *
*     3076 *      3076 *  3.661269 * 736.92188 *
*     3078 *      3078 * 829.55183 * 86860.266 *
*     3081 *      3081 * 1499.1309 * 150159.05 *
*     3086 *      3086 * 73.097069 * 4277.1882 *
*     3095 *      3095 * 56.565922 * 3271.3614 *
*     3116 *      3116 * 785.75488 * 60328.546 *
*     3137 *      3137 * 249.31997 * 22927.318 *
*     3141 *      3141 * 1042.0548 * 121826.38 *
*     3144 *      3144 * 976.42671 * 115728.85 *
*     3151 *      3151 * 9.9329078 * 1049.5250 *
*     3161 *      3161 * 239.29211 * 21479.051 *
*     3165 *      3165 * 6.3013784 * 437.89962 *
*     3166 *      3166 * 17.461357 * 2403.6721 *
*     3171 *      3171 * 7.4606446 *  349.7428 *
*     3180 *      3180 * 69.460385 * 3041.2639 *
*     3188 *      3188 * 2.6312204 * 72240.037 *
*     3190 *      3190 * 769.53437 * 118995.61 *
*     3191 *      3191 * 1055.3130 * 119036.84 *
*     3205 *      3205 * 1145.8139 * 113774.13 *
*     3210 *      3210 * 768.86788 * 107898.70 *
*     3223 *      3223 * 1457.6373 * 122565.41 *
*     3224 *      3224 * 917.70861 * 121299.44 *
*     3225 *      3225 * 1022.3435 * 111974.03 *
*     3255 *      3255 * 3.5658261 * 236.80507 *
*     3256 *      3256 * 12.145661 * 1751.9549 *
*     3259 *      3259 * 2914.4328 * 2231.1681 *
*     3263 *      3263 * 13.839359 * 1257.8493 *
*     3266 *      3266 * 6.2213842 * 409.40969 *
*     3267 *      3267 * 1078.5996 * 120979.08 *
*     3269 *      3269 * 1104.3954 * 129518.53 *
*     3274 *      3274 * 167.70490 * 9662.1361 *
*     3281 *      3281 * 61.061643 * 3388.7567 *
*     3297 *      3297 * 1120.5007 * 117933.95 *
*     3380 *      3380 * 3.1342090 * 51556.316 *
*     3388 *      3388 * 17.581633 * 1567.6259 *
*     3391 *      3391 * 2369.9193 * 145157.60 *
*     3395 *      3395 * 278.72202 * 31992.177 *
*     3398 *      3398 * 5.6393546 * 493.16724 *
*     3399 *      3399 * 993.14054 * 137623.97 *
*     3420 *      3420 * 72.315988 * 4856.8268 *
*     3421 *      3421 * 953.89831 * 112667.67 *
*     3429 *      3429 * 3.3376501 * 59890.091 *
*     3431 *      3431 * 172.41741 * 12098.342 *
*     3438 *      3438 * 599.02787 * 107479.72 *
*     3455 *      3455 * 549.36518 * 78110.797 *
*     3465 *      3465 * 920.38934 * 120409.47 *
*     3484 *      3484 * 6.0806100 * 542.49367 *
*     3497 *      3497 * 15.998766 * 1264.1603 *
*     3500 *      3500 * 106.51999 * 4708.7809 *
*     3502 *      3502 * 2.9853264 * 186.37701 *
*     3529 *      3529 * 65.883556 * 83642.679 *
*     3532 *      3532 * 1002.6509 * 118983.52 *
*     3536 *      3536 * 546.77282 * 46474.210 *
*     3548 *      3548 * 939.67884 * 123310.80 *
*     3551 *      3551 * 430.72143 * 83767.647 *
*     3562 *      3562 * 992.79122 * 137538.02 *
*     3565 *      3565 * 18.099427 * 1756.5234 *
*     3568 *      3568 * 570.10178 * 113974.52 *
*     3575 *      3575 * 181.29509 * 18241.309 *
*     3590 *      3590 * 855.85928 * 108952.98 *
*     3592 *      3592 * 15.899561 * 1935.2104 *
*     3610 *      3610 * 2.0379406 * 17654.586 *
*     3629 *      3629 * 527.59353 * 102756.03 *
*     3651 *      3651 * 826.25246 * 138487.13 *
*     3652 *      3652 * 1939.1532 * 128414.69 *
*     3653 *      3653 * 9.6068492 * 940.39106 *
*     3676 *      3676 * 984.19334 * 132883.54 *
*     3680 *      3680 * 3.7795947 * 73758.269 *
*     3689 *      3689 * 2470.9081 * 141925.57 *
*     3690 *      3690 * 3.0067039 * 63279.954 *
*     3695 *      3695 * 878.21315 * 113551.22 *
*     3721 *      3721 * 540.27683 * 43662.438 *
*     3723 *      3723 * 2.9942244 * 62513.508 *
*     3727 *      3727 * 1619.8040 * 100995.31 *
*     3734 *      3734 * 2.4339322 * 568.36280 *
*     3749 *      3749 * 408.36129 * 46652.996 *
*     3750 *      3750 * 280.48888 * 17386.560 *
*     3759 *      3759 * 1042.4389 * 125429.22 *
*     3769 *      3769 * 886.89979 * 116835.12 *
*     3781 *      3781 * 284.87165 * 22997.758 *
*     3783 *      3783 * 14.164599 * 1387.2484 *
*     3791 *      3791 * 827.78369 * 111286.22 *
*     3793 *      3793 * 171.87555 * 15142.418 *
*     3796 *      3796 * 459.33717 * 59616.081 *
*     3799 *      3799 * 76.578747 * 3893.2216 *
*     3805 *      3805 * 1214.7279 * 114346.32 *
*     3807 *      3807 * 7.7643169 * 961.70388 *
*     3811 *      3811 * 781.86695 * 44904.011 *
*     3816 *      3816 * 890.49620 * 108700.00 *
*     3817 *      3817 * 1199.1898 * 132737.89 *
*     3827 *      3827 * 617.14629 * 113612.68 *
*     3828 *      3828 * 1230.0114 * 140888.51 *
*     3833 *      3833 * 947.88629 * 131376.71 *
*     3848 *      3848 * 22.040324 * 2060.4857 *
*     3854 *      3854 * 1023.2570 * 130017.31 *
*     3855 *      3855 * 18.706897 *  1149.951 *
*     3884 *      3884 * 1307.0042 * 142101.43 *
*     3888 *      3888 * 338.11694 * 36160.966 *
*     3892 *      3892 * 553.52019 * 76689.514 *
*     3906 *      3906 * 1640.4771 * 147733.78 *
*     3943 *      3943 * 26.445938 * 2773.4721 *
*     3948 *      3948 * 4.3643434 * 59238.198 *
*     3950 *      3950 * 1005.4978 * 135195.15 *
*     3952 *      3952 * 766.62094 * 110551.07 *
*     3954 *      3954 * 900.72691 * 137856.22 *
*     3956 *      3956 * 819.34572 * 117072.57 *
*     3958 *      3958 * 510.36782 * 39081.190 *
*     3986 *      3986 * 77.542254 * 3505.4027 *
*     3990 *      3990 * 1176.8579 * 149137.29 *
*     3996 *      3996 * 48.304729 * 33629.763 *
*     4003 *      4003 * 2.7941280 * 32777.604 *
