************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*      278 *       278 * 2062.9589 * 96243.819 * -0.047372 * -0.189569 *  -17.0664 *
*      283 *       283 * 711.59774 * 89957.928 * -0.572440 * -0.050259 *   -4.6488 *
*      288 *       288 * 3.8070678 * 32281.330 * 0.2045513 * 0.0836192 *   -3.1512 *
*      313 *       313 * 723.92138 * 47293.310 * -0.351256 * -0.511792 *  -23.9772 *
*      336 *       336 * 903.25574 * 110724.05 * 0.6711474 * -0.078930 *   -2.0436 *
*      346 *       346 * 1167.8579 * 16098.488 * 0.0566081 * -0.366503 *    -17.94 *
*      362 *       362 * 25.764504 * 1733.7277 * -0.439172 * 0.4116675 *  -19.6872 *
*      373 *       373 * 6.5883291 * 27255.999 * -0.066619 * 0.1017211 *   -6.0996 *
*      375 *       375 * 27.565446 * 12031.434 * -0.061199 * 0.7850335 *   -3.3852 *
*      380 *       380 * 894.49486 * 128865.07 * -0.170536 * -0.456762 *  -13.5252 *
*      387 *       387 * 352.53650 * 29198.468 * -0.268163 * -0.051119 *   -5.9124 *
*      412 *       412 * 1225.8465 * 135057.51 * -0.471317 * -0.367473 *  -13.1196 *
*      440 *       440 * 893.96559 * 71335.170 * -0.357152 * 0.5262934 *     -1.95 *
*      478 *       478 * 771.85671 * 139269.99 * -0.759947 * -0.302705 *  -14.1648 *
*      486 *       486 * 1024.6814 * 122468.60 * 0.3404927 * 0.2481845 *  -14.6016 *
*      497 *       497 * 4.8841711 * 29170.348 * 0.1539631 * 0.3768486 *  -10.4208 *
*      499 *       499 * 2208.2393 * 158993.49 * 0.1068525 * 0.1065255 *  -22.3392 *
*      517 *       517 * 5.9898574 * 2417.6923 * -0.718727 * -0.288760 *   -1.4976 *
*      524 *       524 * 1149.1229 * 125025.08 * 0.4731093 * 0.2193771 *   -8.6424 *
*      541 *       541 * 1139.3445 * 144275.81 * 0.8207311 * -0.031683 *  -19.8588 *
*      542 *       542 * 239.99026 * 19330.132 * -0.212342 * -0.068678 *   -11.934 *
*      573 *       573 * 7.1781574 * 64729.165 * -0.138993 * -0.803218 *   -10.452 *
*      574 *       574 * 5.3642710 * 40354.608 * -0.386888 * -0.302412 *   -22.854 *
*      582 *       582 * 4.7783649 * 46404.752 * -0.787370 * 0.1213991 *   -3.2448 *
*      583 *       583 * 869.70657 * 150020.14 * 0.5430185 * 0.2425826 *  -21.5904 *
*      609 *       609 * 2.9647747 * 71008.068 * 0.2897735 * 0.3356122 *  -17.2224 *
*      630 *       630 * 625.14516 * 66355.772 * -0.672928 * -0.500281 *  -13.3848 *
*      635 *       635 * 105.86551 * 2610.2397 * -0.271798 * -0.478342 *  -14.3208 *
*      648 *       648 * 1107.2464 * 153843.01 * -0.716291 * -0.440474 *  -20.6388 *
*      670 *       670 * 851.19388 * 128372.47 * -0.549024 * 0.3156721 *  -19.3284 *
*      691 *       691 * 1421.8332 * 146789.53 * 0.2956981 * -0.764583 *  -20.4516 *
*      696 *       696 * 1.4888187 * 82785.840 * 0.2043096 * 0.7483266 *  -14.3364 *
*      711 *       711 * 1.3601823 * 62010.289 * -0.319474 * -0.019400 *  -22.8852 *
*      715 *       715 * 675.50197 * 67926.935 * 0.4159875 * 0.1171077 *    -4.602 *
*      717 *       717 * 19.524405 * 2511.4095 * 0.1194361 * 0.3359889 *   -1.2636 *
*      730 *       730 * 1450.4864 * 137284.22 * 0.4266482 * -0.105300 *  -15.2568 *
*      732 *       732 * 6.0951454 * 1426.8245 * 0.0213216 * 0.0300384 *   -5.0076 *
*      738 *       738 * 794.85945 * 96997.684 * -0.441392 * 0.3608500 *    -8.814 *
*      742 *       742 * 3365.5357 * 115523.08 * -0.019166 * 0.4571613 *  -18.9228 *
*      764 *       764 * 1016.5598 * 134112.40 * -0.463837 * 0.1526402 *  -15.2724 *
*      784 *       784 * 2250.9309 * 142249.01 * -0.119069 * 0.7311187 *  -17.5032 *
*      788 *       788 * 31.014597 * 2214.2634 * 0.1258710 * 0.4348477 *   -3.5724 *
*      828 *       828 * 2541.9522 * 135337.33 * -0.379376 * -0.279094 *  -20.4672 *
*      833 *       833 * 2.7746782 * 67718.984 * -0.726893 * 0.2209047 *   -1.9656 *
*      848 *       848 * 1130.3212 * 121806.29 * 0.1202674 * -0.100488 *   -6.3336 *
*      855 *       855 * 2.0941424 * 35157.521 * -0.225982 * 0.5006319 *   -5.2728 *
*      859 *       859 * 18.214041 * 276.81488 * 0.3785819 * 0.4896208 *   -5.7252 *
*      864 *       864 * 980.66506 * 108192.47 * -0.359810 * 0.5608842 *   -5.8344 *
*      874 *       874 * 768.69897 * 89846.863 * -0.443998 * 0.5729387 *    -1.482 *
*      887 *       887 * 4.1299941 * 30586.911 * 0.4794687 * 0.5409504 *  -17.3316 *
*      892 *       892 * 21.384790 * 2014.5664 * -0.195383 * 0.2819478 *   -22.932 *
*      914 *       914 * 698.22903 * 97385.487 * 0.4706938 * -0.649186 *   -2.4804 *
*      920 *       920 * 22.596386 * 5750.1600 * -0.129848 * 0.5704951 *   -2.7768 *
*      921 *       921 * 778.59192 * 101788.60 * 0.7818851 * 0.3246572 *   -4.0404 *
*      927 *       927 * 2038.5752 * 14547.313 * 0.5015468 * -0.589219 *  -22.7916 *
*      933 *       933 * 2.9897982 * 75310.872 * 0.0426802 * 0.7204051 *   -4.6644 *
*      953 *       953 * 835.02470 * 100289.20 * -0.745332 * -0.165488 *    -2.652 *
*      963 *       963 * 1359.5316 * 134890.01 * -0.634517 * -0.235266 *  -14.1024 *
*      989 *       989 * 16.693521 * 1912.5899 * 0.2745653 * 0.6433669 *  -21.6372 *
*      999 *       999 * 1205.1010 * 120047.35 * -0.366493 * -0.324512 *   -5.2884 *
*     1019 *      1019 * 1049.9758 * 90232.731 * 0.3622212 * -0.174538 *  -13.2444 *
*     1029 *      1029 * 3.6148934 * 57258.343 * -0.036304 * -0.825191 *   -8.9856 *
*     1039 *      1039 * 761.57253 * 83557.677 * 0.4987456 * 0.1055831 *   -1.8096 *
*     1040 *      1040 * 11.068176 * 1398.0255 * -0.385663 * 0.3017483 *    -19.11 *
*     1052 *      1052 * 1028.7965 * 148871.91 * -0.399886 * 0.2568113 *  -20.8416 *
*     1059 *      1059 * 941.42395 * 125583.08 * 0.6527470 * -0.099924 *  -16.0368 *
*     1062 *      1062 * 2.4957997 * 21904.068 * 0.1854203 * -0.192824 *     -5.85 *
*     1081 *      1081 *  29.65848 * 1008.5606 * -0.429756 * -0.159140 *  -22.3236 *
*     1092 *      1092 * 37.764882 * 3270.7615 * 0.0556092 * 0.4337297 *   -1.4352 *
*     1094 *      1094 * 8.8381647 * 640.49516 * 0.3689196 * 0.2830673 *  -13.0728 *
*     1097 *      1097 * 1519.5641 * 141765.78 * -0.554114 * 0.3645306 *  -14.9136 *
*     1121 *      1121 * 1101.5167 * 120594.27 * -0.613425 * -0.272965 *   -6.2556 *
*     1122 *      1122 * 1252.6712 * 137763.95 * -0.652302 * -0.127415 *   -21.138 *
*     1128 *      1128 * 1179.5076 * 146412.15 * 0.4878962 * -0.662000 *   -21.996 *
*     1139 *      1139 * 465.78256 * 47195.228 * 0.1854614 * -0.450110 *  -11.0292 *
*     1142 *      1142 * 881.85602 * 119763.29 * 0.2543416 * 0.2575115 *   -6.6456 *
*     1156 *      1156 * 1260.6435 * 120554.29 * 0.1513028 * 0.6396222 *   -5.7876 *
*     1159 *      1159 * 4990.7159 * 153296.83 * 0.3588766 * -0.527092 *   -23.868 *
*     1173 *      1173 * 1674.0788 * 29908.345 * 0.4270605 * -0.013160 *   -22.074 *
*     1177 *      1177 * 815.34843 * 106012.92 * -0.211240 * 0.2220656 *  -11.4348 *
*     1180 *      1180 * 1107.3306 * 151055.01 * 0.7491807 * -0.331393 *  -22.7604 *
*     1183 *      1183 * 55.903893 * 2460.0416 * -0.487979 * 0.6786277 *   -1.6692 *
*     1189 *      1189 * 13.281111 * 1133.5689 * -0.449082 * -0.113452 *   -18.876 *
*     1224 *      1224 * 2627.6138 * 121840.52 * -0.572124 * -0.378909 *   -9.3132 *
*     1231 *      1231 * 671.51195 * 71502.919 * -0.725526 * -0.013034 *  -11.0292 *
*     1246 *      1246 * 2620.2672 * 118089.24 * 0.7666179 * -0.003707 *   -7.2228 *
*     1266 *      1266 * 1090.8515 * 132982.64 * -0.464907 * 0.2845738 *   -13.104 *
*     1308 *      1308 * 1064.3232 * 135713.13 * 0.3253962 * 0.7814191 *  -14.6016 *
*     1334 *      1334 * 759.19187 * 140214.49 * -0.235931 * 0.8101060 *  -16.7856 *
*     1357 *      1357 * 4.1185012 * 83903.154 * -0.413821 * 0.7352333 *  -19.8744 *
*     1376 *      1376 * 1229.8917 * 130198.03 * 0.6643620 * -0.081937 *  -13.1976 *
*     1377 *      1377 * 24.336332 * 1623.7715 * -0.107463 * -0.069432 *   -1.2948 *
*     1385 *      1385 * 15.403021 * 1301.9766 * -0.283941 * -0.050403 *  -10.0464 *
*     1427 *      1427 * 855.69267 * 103882.83 * -0.817322 * 0.2071089 *   -9.1572 *
*     1445 *      1445 * 1257.8144 * 116450.51 * 0.3852753 * 0.6043288 *   -2.1216 *
*     1473 *      1473 * 877.06689 * 122369.68 * 0.1285713 * 0.1893409 *   -8.8296 *
*     1493 *      1493 * 1292.4111 * 137949.56 * -0.625227 * -0.102165 *  -15.2724 *
*     1525 *      1525 * 1069.7720 * 140516.43 * 0.2893694 * -0.772758 *  -17.7372 *
*     1528 *      1528 * 2534.8656 * 3471.7084 * 0.4721986 * 0.0953350 *  -16.8948 *
*     1537 *      1537 * 228.54939 * 15307.297 * -0.658009 * -0.474390 *  -23.6028 *
*     1550 *      1550 * 15.286114 * 1071.2598 * 0.8305277 * -0.079239 *   -1.8252 *
*     1560 *      1560 * 1569.9956 * 135041.22 * -0.457108 * 0.0300364 *  -12.9948 *
*     1565 *      1565 * 971.71366 * 140938.06 * -0.568253 * -0.240623 *   -16.926 *
*     1580 *      1580 * 1114.2179 * 126439.11 * 0.5863302 * 0.0962517 *   -7.5504 *
*     1585 *      1585 * 6.7180243 * 1776.8907 * -0.643633 * -0.094437 *   -4.5552 *
*     1612 *      1612 * 46.031239 * 3399.5336 * 0.3568932 * 0.3122143 *   -8.6268 *
*     1620 *      1620 * 809.88381 * 104900.46 * 0.8241882 * -0.130065 *   -1.4976 *
*     1628 *      1628 * 1198.5360 * 156115.97 * -0.681203 * 0.2883159 *  -21.2784 *
*     1634 *      1634 * 3.0553676 * 71284.461 * 0.7269251 * 0.1788900 *  -20.9508 *
*     1646 *      1646 * 915.64127 * 103153.41 * 0.2131547 * -0.524003 *   -1.1544 *
*     1650 *      1650 * 31.584756 * 1931.9721 * -0.104738 * -0.015054 *  -20.9664 *
*     1654 *      1654 * 1143.5259 * 134679.46 * -0.274614 * 0.6981333 *     -9.75 *
*     1660 *      1660 * 1320.3394 * 130302.56 * 0.1523845 * -0.309317 *    -10.53 *
*     1703 *      1703 * 1025.1855 * 120219.51 * 0.3630880 * -0.524496 *   -5.4132 *
*     1730 *      1730 * 748.16608 * 108704.11 * 0.3149554 * -0.666696 *   -2.9328 *
*     1755 *      1755 * 4.0410949 * 848.71205 * 0.4132674 * -0.239974 *  -18.2052 *
*     1766 *      1766 * 491.05873 * 64773.892 * -0.272349 * 0.3991563 *   -14.976 *
*     1767 *      1767 * 1117.0049 * 142207.63 * 0.1963849 * 0.6446477 *   -18.954 *
*     1772 *      1772 * 856.69381 * 150805.33 * -0.458213 * -0.534093 *  -21.7464 *
*     1789 *      1789 * 572.46772 * 80054.826 * -0.324172 * 0.2811383 *   -3.7908 *
*     1811 *      1811 * 715.46085 * 152449.06 * 0.2475439 * 0.2900607 *  -23.2752 *
*     1824 *      1824 * 3.5471256 * 66674.718 * 0.6606588 * 0.2293534 *  -21.8088 *
*     1839 *      1839 * 8.0057473 * 1263.1279 * -0.365246 * -0.286097 *   -1.1388 *
*     1845 *      1845 * 927.06603 * 135512.39 * -0.636683 * -0.268083 *  -20.8728 *
*     1862 *      1862 * 16.238694 * 1837.2174 * -0.682372 * -0.095816 *   -1.9812 *
*     1886 *      1886 * 2706.1906 * 138792.85 * 0.0676506 * -0.531250 *  -16.9572 *
*     1914 *      1914 * 949.97632 * 119119.91 * 0.7763056 * 0.0014947 *   -9.0948 *
*     1916 *      1916 * 788.74265 * 111034.09 * -0.583781 * 0.0216727 *   -6.3648 *
*     1918 *      1918 * 137.29377 * 10499.014 * -0.621376 * 0.0562444 *   -8.5956 *
*     1939 *      1939 * 897.61667 * 135750.08 * -0.470786 * -0.379054 *   -15.912 *
*     1950 *      1950 * 532.62134 * 44807.443 * 0.2736764 * -0.586713 *   -3.7128 *
*     1958 *      1958 * 2.1037395 * 73153.073 * 0.1771684 * -0.328388 *   -1.4352 *
*     1969 *      1969 * 2.5843226 * 924.91470 * 0.7965819 * -0.126024 *  -14.9604 *
*     1980 *      1980 * 62.951304 * 930.91225 * -0.539075 * -0.121114 *  -19.1412 *
*     1992 *      1992 * 13.604758 * 1543.7668 * -0.760637 * -0.283459 *   -3.1824 *
*     1997 *      1997 * 3.2414768 * 23697.927 * -0.600645 * 0.5757363 *   -8.7672 *
*     2016 *      2016 * 1176.5640 * 116855.33 * 0.3536459 * -0.753861 *   -4.2744 *
*     2026 *      2026 * 4.6024818 * 925.23413 * -0.387344 * 0.4867709 *  -17.7684 *
*     2067 *      2067 * 1272.5737 * 132007.37 * 0.2117021 * -0.606631 *  -13.5876 *
*     2075 *      2075 * 13.308139 * 289.94999 * 0.0924338 * -0.720321 *  -21.5748 *
*     2082 *      2082 * 891.18902 * 120140.43 * 0.2867517 * 0.4754220 *   -8.2368 *
*     2084 *      2084 * 43.796879 * 2748.2306 * -0.816552 * 0.0693322 *   -3.0732 *
*     2093 *      2093 * 871.79895 * 116962.29 * -0.475096 * -0.155776 *   -19.734 *
*     2109 *      2109 * 3.9337840 * 628.70055 * -0.695432 * 0.2611733 *  -18.1584 *
*     2114 *      2114 * 1145.2406 * 122695.50 * -0.471181 * 0.2477818 *   -3.7908 *
*     2124 *      2124 * 9.9466669 * 958.53457 * 0.0389869 * 0.8157049 *   -2.5896 *
*     2132 *      2132 * 1169.5536 * 151794.32 * -0.512750 * -0.206488 *  -21.8088 *
*     2144 *      2144 * 891.50456 * 95959.919 * 0.7056697 * 0.3306337 *  -18.2052 *
*     2145 *      2145 * 3.0041523 * 49290.951 * -0.026736 * -0.811706 *   -3.9468 *
*     2146 *      2146 * 1.5294058 * 53086.081 * 0.2654736 * 0.4473800 *     -3.12 *
*     2147 *      2147 * 250.58329 * 11389.597 * 0.6568830 * 0.3500659 *   -1.1388 *
*     2161 *      2161 * 922.22319 * 116440.35 * -0.563658 * -0.510103 *  -21.9336 *
*     2177 *      2177 * 8.8212097 * 950.37178 * 0.1348802 * -0.465502 *    -1.482 *
*     2190 *      2190 * 1091.3438 * 105568.20 * -0.705647 * 0.1844067 *  -19.7652 *
*     2191 *      2191 * 1.9259162 * 147020.07 * -0.483163 * 0.3237007 *  -22.6356 *
*     2223 *      2223 * 4.4835002 * 78116.694 * -0.359343 * -0.137206 *   -7.1292 *
*     2239 *      2239 * 859.74169 * 128600.98 * -0.431720 * 0.4774124 *   -9.4224 *
*     2245 *      2245 * 402.60189 * 50560.041 * -0.846354 * -0.007496 *   -8.0184 *
*     2249 *      2249 * 1218.3363 * 153982.55 * -0.753378 * 0.2981225 *  -21.1848 *
*     2250 *      2250 * 624.51725 * 104179.77 * 0.1189568 * 0.0304937 *    -1.014 *
*     2253 *      2253 * 942.96182 * 100599.43 * -0.630020 * -0.065787 *  -10.4364 *
*     2256 *      2256 * 502.02083 * 49337.437 * -0.701589 * 0.0269440 *  -18.1584 *
*     2261 *      2261 * 886.51547 * 116778.92 * -0.504201 * 0.0798233 *   -8.0808 *
*     2262 *      2262 * 1170.5002 * 126475.10 * -0.819882 * -0.115903 *  -18.1584 *
*     2280 *      2280 * 6.4888255 * 1223.2594 * 0.7036064 * -0.362607 *  -15.2412 *
*     2287 *      2287 * 3.4970076 * 71964.287 * -0.525561 * 0.0502751 *  -11.9808 *
*     2290 *      2290 * 1053.4768 * 115147.87 * -0.224459 * 0.6125557 *   -1.7784 *
*     2294 *      2294 * 760.02997 * 107884.85 * -0.090309 * -0.183783 *   -1.3728 *
*     2297 *      2297 * 878.81711 * 138428.98 * -0.470137 * -0.317252 *  -14.2272 *
*     2298 *      2298 * 911.92688 * 100051.04 * -0.602888 * 0.3433090 *  -12.8388 *
*     2300 *      2300 * 11.858733 * 2265.1296 * -0.177310 * 0.5975210 *  -22.9632 *
*     2315 *      2315 * 2918.5201 * 114818.90 * 0.2065962 * 0.4216573 *  -23.4156 *
*     2321 *      2321 * 6.3821283 * 57720.564 * -0.772943 * -0.188239 *   -20.436 *
*     2341 *      2341 * 997.87189 * 117195.29 * 0.1819088 * 0.8219538 *   -1.9344 *
*     2375 *      2375 * 30.695858 * 4741.8574 * -0.041081 * 0.4273104 *   -3.5568 *
*     2393 *      2393 * 2.7971291 * 64904.315 * -0.782286 * -0.191519 *  -14.9604 *
*     2397 *      2397 * 1988.3468 * 130964.90 * -0.498242 * 0.2162925 *  -10.1868 *
*     2403 *      2403 * 69.158503 * 4966.1860 * -0.582873 * -0.055975 *  -17.5812 *
*     2406 *      2406 * 16.590173 * 110888.94 * 0.2982667 * 0.3355416 *   -4.9608 *
*     2422 *      2422 *  2.122207 * 113750.87 * 0.5009074 * -0.653012 *  -16.5048 *
*     2459 *      2459 * 638.16677 * 119003.79 * -0.395609 * 0.2409433 *  -19.8744 *
*     2468 *      2468 * 1146.2127 * 110652.40 * -0.452863 * 0.1986246 *   -1.3884 *
*     2477 *      2477 * 834.19508 * 132158.02 * -0.279307 * 0.2776379 *   -19.578 *
*     2491 *      2491 * 10.708727 * 1790.5015 * 0.0629951 * 0.7919175 *   -4.1184 *
*     2506 *      2506 *  501.8707 * 94753.783 * -0.135527 * 0.0005035 *     -2.73 *
*     2515 *      2515 * 31.038176 * 2913.5869 * -0.301770 * 0.6481845 *  -21.1224 *
*     2565 *      2565 * 11.654756 * 1062.5328 * 0.5061816 * 0.1453648 *  -16.0212 *
*     2583 *      2583 * 3.7752615 * 65962.389 * -0.031553 * 0.1340951 *  -13.9776 *
*     2588 *      2588 * 749.67346 * 115264.81 * 0.6524347 * 0.3206768 *     -6.24 *
*     2602 *      2602 * 2.3266604 * 9417.7056 * 0.1363555 * 0.2449208 *   -20.436 *
*     2633 *      2633 * 705.01614 * 129368.21 * 0.5055103 * -0.505682 *   -9.8436 *
*     2643 *      2643 * 2.4064856 * 918.96330 * -0.314055 * 0.4582275 *  -12.0432 *
*     2648 *      2648 * 1.6048524 * 84129.414 * -0.474325 * -0.653691 *  -21.0288 *
*     2679 *      2679 * 907.44906 * 114309.43 * 0.1387344 * -0.225456 *   -3.1044 *
*     2696 *      2696 * 2.7412174 * 37469.000 * 0.1377402 * -0.794907 *  -11.4816 *
*     2705 *      2705 * 1386.9344 * 140998.60 * -0.166492 * 0.3529031 *  -11.4348 *
*     2717 *      2717 * 24.142180 * 2948.7560 * -0.824850 * 0.1911008 *   -2.4492 *
*     2739 *      2739 * 745.27204 * 107926.14 * 0.1983665 * -0.721693 *  -11.3256 *
*     2744 *      2744 * 766.11245 * 96022.389 * -0.207273 * 0.8231593 *   -1.8252 *
*     2753 *      2753 * 5.9935580 * 11082.825 * -0.001861 * 0.6806127 *   -9.5628 *
*     2756 *      2756 * 36.441098 * 3254.0452 * -0.421666 * 0.1798653 *  -20.9508 *
*     2779 *      2779 * 14.550502 * 1484.5878 * -0.626445 * -0.291645 *   -2.7612 *
*     2784 *      2784 * 520.44292 * 31108.951 * -0.143949 * 0.4535824 *    -1.092 *
*     2787 *      2787 * 905.88381 * 136884.29 * 0.0957088 * 0.2681328 *  -15.4752 *
*     2800 *      2800 * 635.86595 * 115285.57 * 0.1568143 * 0.7536718 *   -7.6908 *
*     2808 *      2808 * 1008.9836 * 119481.03 * -0.210582 * 0.6059930 *   -5.0388 *
*     2819 *      2819 * 782.40347 * 126610.21 * -0.452302 * 0.3684342 *  -13.9152 *
*     2846 *      2846 * 8.1446742 * 442.30927 * 0.6332361 * 0.0303432 *   -20.904 *
*     2848 *      2848 * 1466.6571 * 123734.21 * 0.7004565 * -0.203722 *   -6.8016 *
*     2852 *      2852 * 1349.6087 * 102367.28 * -0.662329 * -0.106933 *  -18.6888 *
*     2860 *      2860 * 2.4243907 * 12871.342 * -0.328818 * -0.609696 *  -10.7016 *
*     2880 *      2880 * 2.2975044 * 67234.904 * -0.494389 * 0.1135446 *   -8.9544 *
*     2885 *      2885 * 220.41097 * 19290.713 * 0.2738071 * -0.175655 *   -4.0716 *
*     2892 *      2892 * 1191.3007 * 137429.29 * 0.3300440 * -0.764623 *  -15.1476 *
*     2894 *      2894 * 2.0783114 * 62557.999 * -0.571270 * -0.057186 *  -24.0084 *
*     2897 *      2897 * 2.3160012 * 40478.007 * -0.029180 * -0.230164 *   -2.1528 *
*     2899 *      2899 * 17.723720 * 1947.8389 * -0.116803 * -0.671812 *   -8.2056 *
*     2913 *      2913 * 16.772359 * 879.66462 * -0.581499 * 0.5874094 *    -1.092 *
*     2915 *      2915 * 780.65621 * 124360.07 * -0.543488 * -0.528750 *  -11.7156 *
*     2929 *      2929 * 1317.6214 * 122638.19 * 0.1750807 * -0.571489 *   -6.9264 *
*     2933 *      2933 * 897.06208 * 119025.99 * -0.517382 * 0.1940531 *    -4.368 *
*     2946 *      2946 * 50.830746 * 2756.4822 * -0.302988 * -0.147237 *    -9.282 *
*     2953 *      2953 * 1039.9084 * 103212.60 * -0.675845 * -0.107239 *   -7.8312 *
*     2957 *      2957 * 2.8447886 * 21627.885 * 0.5755144 * 0.0019119 *   -8.3928 *
*     2960 *      2960 * 1.5691803 * 116559.47 * 0.2867047 * -0.002748 *   -7.1448 *
*     2963 *      2963 * 971.33337 * 130172.51 * 0.1763295 * 0.7553530 *  -10.7952 *
*     2966 *      2966 * 2.9761944 * 47831.401 * 0.7067124 * 0.1248226 *   -10.062 *
*     2967 *      2967 * 968.98054 * 106122.19 * -0.824129 * 0.0062173 *   -8.4552 *
*     2974 *      2974 * 2.7813663 * 69126.083 * 0.5527406 * 0.3618260 *   -3.5724 *
*     2977 *      2977 * 11289.821 * 99607.773 * -0.180081 * -0.585192 *  -16.2396 *
*     2987 *      2987 * 18.091654 * 936.35520 * -0.823766 * 0.0775312 *   -2.4336 *
*     2996 *      2996 * 2.0428734 * 56927.639 * 0.0012053 * 0.4403538 *   -1.5132 *
*     3005 *      3005 * 1.9012720 * 66581.995 * -0.357140 * 0.6980022 *  -20.8416 *
*     3016 *      3016 * 2.2632259 * 127243.03 * 0.2515746 * 0.6338843 *  -20.9976 *
*     3021 *      3021 * 21.986455 * 3798.0745 * -0.761058 * -0.334160 *   -2.7768 *
*     3022 *      3022 * 1440.9932 * 5112.0796 * -0.688199 * 0.3974473 *  -21.7932 *
*     3039 *      3039 * 922.45722 * 131094.98 * 0.3235009 * -0.192013 *  -14.9448 *
*     3049 *      3049 * 84.260820 * 4587.3779 * -0.213212 * -0.149498 *  -21.6216 *
*     3052 *      3052 * 5.9833070 * 1041.1970 * -0.485324 * 0.2030716 *   -1.5912 *
*     3060 *      3060 * 2.5764622 * 25837.926 * -0.221963 * 0.7449539 *  -20.6544 *
*     3070 *      3070 * 1181.4284 * 115279.60 * -0.086902 * 0.7630922 *   -1.9968 *
*     3102 *      3102 * 2394.5377 * 42662.102 * 0.1600943 * 0.4279541 *   -6.6924 *
*     3105 *      3105 * 4.4578978 * 792.13016 * -0.620006 * -0.239392 *   -4.0248 *
*     3113 *      3113 * 1.3922783 * 32106.766 * -0.408907 * 0.0250475 *  -24.0552 *
*     3126 *      3126 * 21.391533 * 1770.5577 * -0.842646 * 0.0331906 *   -17.472 *
*     3135 *      3135 * 7.5642472 * 753.03134 * 0.2890653 * -0.709499 *   -19.578 *
*     3136 *      3136 * 868.21797 * 51306.929 * 0.1103794 * -0.132364 *  -11.2476 *
*     3144 *      3144 * 366.26422 * 39015.068 * 0.5358539 * -0.188419 *   -3.8376 *
*     3155 *      3155 * 1526.9445 * 124576.72 * 0.0047617 * 0.4925291 *   -1.8876 *
*     3157 *      3157 * 886.16174 * 109468.07 * 0.1844781 * -0.706849 *   -4.5552 *
*     3172 *      3172 * 1175.8462 * 120217.82 * -0.297442 * 0.4898322 *   -4.7112 *
*     3184 *      3184 * 1.4928892 * 46199.355 * -0.649235 * 0.1240457 *  -15.1476 *
*     3185 *      3185 * 2918.3655 * 145457.47 * -0.209407 * 0.1279532 *  -20.4984 *
*     3187 *      3187 * 24.360166 * 2699.9989 * 0.2213693 * -0.115883 *   -6.5988 *
*     3225 *      3225 * 1604.1039 * 136160.69 * -0.752310 * -0.273520 *  -14.6952 *
*     3231 *      3231 * 14.264831 * 1619.8035 * -0.351827 * 0.6372700 *  -10.8576 *
*     3247 *      3247 * 3.9822281 * 47425.841 * -0.503715 * 0.0924065 *  -22.8228 *
*     3252 *      3252 * 1157.6991 * 141462.53 * -0.683152 * 0.0031517 *  -14.3988 *
*     3278 *      3278 * 43.961310 *  2822.881 * -0.479537 * 0.0366634 *   -1.7316 *
