***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       25 *        0 *        25 * 28.800701 * 2026.8899 *
*      233 *        0 *       233 * 3.8290798 * 454.61417 *
*      352 *        0 *       352 * 16.919947 * 2469.9183 *
*      368 *        0 *       368 * 11.112241 * 1617.2486 *
*      978 *        0 *       978 * 6.1020491 * 921.66686 *
*     1242 *        0 *      1242 * 13.380792 * 1764.6164 *
*     1625 *        0 *      1625 * 10.089370 * 1048.0651 *
*     1992 *        0 *      1992 * 4.1127339 * 687.39550 *
*     2184 *        0 *      2184 * 7.1367794 * 1133.4957 *
*     3052 *        0 *      3052 * 10.118508 * 1478.3975 *
*     3186 *        0 *      3186 * 26.175115 * 2412.1789 *
*     3590 *        0 *      3590 *  20.26339 * 1769.5829 *
*     4534 *        0 *      4534 * 10.641623 * 1585.5031 *
*     4817 *        0 *      4817 * 4.9402197 * 1058.8391 *
*     4994 *        0 *      4994 * 7.6939919 * 1362.6825 *
*     5232 *        0 *      5232 * 15.834769 * 1379.0413 *
*     5703 *        0 *      5703 * 14.848333 * 2135.3989 *
*     5919 *        0 *      5919 * 12.863895 * 1986.0087 *
*     5928 *        0 *      5928 *  18.08982 * 2430.8976 *
*     6412 *        0 *      6412 * 21.526483 * 1785.6946 *
*     6689 *        0 *      6689 * 31.025428 * 2244.7807 *
*     7647 *        1 *      7647 * 3.7363001 * 1076.0964 *
*     7995 *        0 *      7995 * 5.6104814 * 1353.1774 *
*     8756 *        0 *      8756 * 20.663157 * 1579.0925 *
*     8995 *        0 *      8995 * 9.4255858 * 978.23410 *
*     9186 *        0 *      9186 * 10.301549 * 1445.4783 *
*     9394 *        0 *      9394 * 10.798660 * 1831.3186 *
*    10101 *        0 *     10101 * 32.044332 * 1591.3082 *
*    10146 *        0 *     10146 * 18.890502 * 1480.8853 *
*    10674 *        0 *     10674 * 3.9174915 * 641.04824 *
*    10876 *        0 *     10876 * 7.9800546 * 881.96359 *
*    11027 *        0 *     11027 * 12.587866 * 1776.8349 *
*    12990 *        0 *     12990 * 29.249155 * 1757.0438 *
*    13208 *        0 *     13208 * 23.391288 * 1236.6989 *
*    13624 *        0 *     13624 * 10.316902 * 1939.9204 *
*    13825 *        0 *     13825 * 19.022548 * 2252.0066 *
*    13920 *        0 *     13920 * 14.033219 * 1979.5433 *
*    14195 *        0 *     14195 * 9.5991903 * 1438.5518 *
*    14265 *        0 *     14265 * 28.018953 * 2139.0843 *
*    14402 *        0 *     14402 * 10.416910 * 1681.0646 *
*    14468 *        0 *     14468 * 15.354848 * 1213.6710 *
*    14668 *        0 *     14668 * 10.941890 * 937.92052 *
*    14787 *        0 *     14787 * 12.617793 * 1658.0607 *
*    15304 *        0 *     15304 * 23.023866 * 1414.8008 *
*    15730 *        0 *     15730 * 11.567881 * 1452.2566 *
