***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      366 *        0 *       366 * 2.2996322 * 418.98187 *
*     3445 *        0 *      3445 * 6.6201572 * 698.25615 *
*     4098 *        0 *      4098 * 2.4292200 * 456.41688 *
*     5244 *        0 *      5244 * 4.5835239 * 777.04754 *
*     5935 *        0 *      5935 * 3.4155131 * 405.79671 *
*     6037 *        0 *      6037 * 8.1629327 * 858.55033 *
*     6969 *        0 *      6969 * 27.070538 * 1975.5039 *
*     7296 *        0 *      7296 * 3.9253625 * 942.99588 *
*     7317 *        0 *      7317 * 3.9187660 * 696.75748 *
*     7713 *        0 *      7713 * 4.7688559 * 818.74900 *
*     8860 *        0 *      8860 * 3.2110658 * 603.19967 *
*     8931 *        0 *      8931 * 4.9315219 * 1244.2204 *
*     9866 *        2 *      9866 * 11.690602 * 705.03088 *
*    10171 *        0 *     10171 *  7.854307 * 460.34107 *
*    11586 *        0 *     11586 * 6.5841379 * 1046.3578 *
*    12086 *        0 *     12086 * 5.2584983 * 1404.4481 *
*    13201 *        0 *     13201 * 3.0116435 * 541.74947 *
*    13465 *        0 *     13465 *  11.45416 * 1467.3976 *
*    13876 *        0 *     13876 * 10.525434 * 1484.8882 *
*    14145 *        0 *     14145 *  12.29096 * 1116.8798 *
*    15518 *        0 *     15518 * 19.775192 * 1111.3620 *
*    15680 *        0 *     15680 * 4.8472484 * 79.434950 *
*    16670 *        0 *     16670 * 3.1499204 * 819.13614 *
*    16924 *        0 *     16924 * 2.6529740 * 831.05205 *
*    17951 *        0 *     17951 * 3.7083046 * 820.13114 *
*    20367 *        0 *     20367 * 5.2253193 * 429.41412 *
*    22000 *        0 *     22000 * 12.669217 * 1820.6210 *
*    22376 *        0 *     22376 * 7.1262153 * 1042.0933 *
*    22634 *        0 *     22634 * 9.6721828 * 1288.7159 *
*    23576 *        0 *     23576 * 13.089059 * 852.83666 *
*    24908 *        0 *     24908 * 11.851370 * 726.55375 *
*    24947 *        0 *     24947 * 9.7770715 * 1249.4726 *
*    25627 *        0 *     25627 * 6.4401852 * 425.09646 *
*    25754 *        0 *     25754 * 9.2368778 * 980.51224 *
*    26499 *        0 *     26499 * 10.921926 * 1375.9579 *
*    26616 *        0 *     26616 * 4.0632243 * 690.20570 *
*    26922 *        0 *     26922 * 3.5442641 * 324.67701 *
*    28594 *        0 *     28594 * 4.2747644 * 1024.1979 *
*    28810 *        1 *     28810 * 2.1404822 * 652.75330 *
*    29373 *        0 *     29373 * 5.7244235 *  572.4273 *
*    30082 *        0 *     30082 * 14.093658 * 1472.8376 *
*    30221 *        0 *     30221 * 3.5603449 * 562.29003 *
*    30488 *        0 *     30488 * 7.6622772 * 732.26345 *
*    31027 *        0 *     31027 * 8.0729588 * 1336.8585 *
*    31596 *        0 *     31596 * 6.0279502 * 865.57431 *
*    31619 *        0 *     31619 * 5.0563564 *  672.3314 *
*    32004 *        0 *     32004 * 2.2076279 * 604.49670 *
*    33013 *        0 *     33013 * 4.6321712 * 545.35611 *
*    33112 *        0 *     33112 * 17.380930 * 948.10616 *
*    34071 *        0 *     34071 * 2.7874172 * 880.71964 *
*    36447 *        0 *     36447 * 14.801795 * 1476.0126 *
*    36453 *        0 *     36453 * 4.8498561 * 503.18869 *
*    36728 *        0 *     36728 * 4.7888551 * 152.34032 *
*    37813 *        0 *     37813 * 3.8886193 * 932.61783 *
*    38682 *        0 *     38682 * 3.7735306 * 1248.5672 *
*    38790 *        0 *     38790 * 1.9890974 * 230.11401 *
*    40107 *        0 *     40107 * 16.519972 * 2035.1177 *
*    40588 *        0 *     40588 * 7.2785157 * 855.36737 *
*    40858 *        0 *     40858 * 2.4388419 * 323.05565 *
*    40983 *        0 *     40983 * 16.854311 * 2145.5350 *
*    42945 *        0 *     42945 * 3.7753863 * 506.65065 *
*    45926 *        0 *     45926 * 6.6097793 * 775.19091 *
*    46400 *        0 *     46400 * 7.2873725 * 937.69689 *
*    46833 *        0 *     46833 * 15.086653 * 1246.6267 *
*    47757 *        0 *     47757 * 9.0958880 * 800.87595 *
*    47768 *        0 *     47768 * 3.2575616 * 853.57985 *
*    48716 *        0 *     48716 * 7.3604596 * 675.86787 *
*    48836 *        0 *     48836 * 7.9025054 * 751.31691 *
*    49173 *        0 *     49173 * 2.1804991 * 571.09028 *
*    50019 *        0 *     50019 * 5.2291065 * 1238.2354 *
*    50195 *        0 *     50195 * 11.923349 * 780.58018 *
*    50839 *        0 *     50839 * 2.5582679 * 631.90633 *
*    51682 *        0 *     51682 * 2.8871439 * 356.31992 *
*    51804 *        0 *     51804 * 5.3147957 * 388.64175 *
*    54607 *        0 *     54607 * 7.9016006 * 502.15425 *
*    54711 *        0 *     54711 * 5.3083753 * 728.25784 *
*    56631 *        0 *     56631 * 39.027718 * 3401.0782 *
*    56692 *        0 *     56692 * 14.137782 * 384.69114 *
*    58643 *        0 *     58643 * 5.0230959 * 1045.5568 *
*    59266 *        0 *     59266 * 9.7435724 * 892.23481 *
*    60106 *        0 *     60106 * 5.3341813 * 889.36754 *
