***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      104 *        0 *       104 * 6.3549248 * 960.76669 *
*      172 *        0 *       172 * 1.7589653 * 445.67729 *
*      194 *        0 *       194 * 3.4702686 * 824.16974 *
*      411 *        0 *       411 * 37.091686 * 2396.8681 *
*      476 *        0 *       476 * 4.6718950 * 572.79416 *
*      516 *        0 *       516 * 5.2809075 * 369.68126 *
*      786 *        0 *       786 * 3.5041111 * 797.09044 *
*      799 *        0 *       799 * 3.1395745 * 626.38459 *
*      849 *        0 *       849 * 16.547885 * 1032.3380 *
*     1457 *        0 *      1457 * 14.227523 * 1930.4393 *
*     1469 *        0 *      1469 * 8.8916018 * 1038.7466 *
*     1504 *        0 *      1504 * 4.3252749 * 542.17688 *
*     1679 *        0 *      1679 * 3.4054207 * 992.55840 *
*     2194 *        0 *      2194 * 14.985221 * 1093.0629 *
*     2246 *        0 *      2246 * 13.044381 * 1148.0465 *
*     2528 *        0 *      2528 * 6.9174556 * 944.10054 *
*     2951 *        0 *      2951 * 3.6152775 * 599.13799 *
*     3125 *        0 *      3125 * 4.3486031 * 871.52068 *
*     3184 *        0 *      3184 * 3.5554397 * 618.95605 *
*     3206 *        0 *      3206 * 15.679451 * 1123.7970 *
*     3267 *        0 *      3267 * 6.3473495 * 986.94349 *
*     3403 *        0 *      3403 * 6.3115053 * 662.98760 *
*     3449 *        0 *      3449 * 4.1115350 * 885.61633 *
*     4466 *        0 *      4466 * 10.062855 * 1605.5459 *
*     4533 *        0 *      4533 * 5.1353301 * 569.12040 *
*     4580 *        0 *      4580 * 25.453819 * 2571.7244 *
*     5193 *        0 *      5193 * 11.391323 * 590.72303 *
*     5370 *        0 *      5370 * 6.8005673 * 845.65249 *
*     6490 *        0 *      6490 * 7.0966434 * 782.12638 *
*     6544 *        0 *      6544 * 4.4438844 * 303.16108 *
*     6560 *        0 *      6560 * 11.197286 * 850.92438 *
*     6598 *        0 *      6598 * 6.6552091 * 946.24517 *
*     6811 *        0 *      6811 * 28.292094 * 2107.8643 *
*     6922 *        0 *      6922 * 14.097604 *   855.859 *
*     7210 *        0 *      7210 * 4.2633203 * 924.75059 *
*     7548 *        0 *      7548 * 33.403152 * 2558.6350 *
*     7603 *        0 *      7603 * 8.8885945 * 719.48829 *
*     7801 *        0 *      7801 * 2.7202626 * 507.08522 *
*     7826 *        0 *      7826 * 8.9282778 * 579.02866 *
*     8287 *        0 *      8287 * 6.0760749 * 936.90657 *
*     8302 *        0 *      8302 * 31.182684 * 3036.0324 *
*     8346 *        0 *      8346 * 7.1176166 * 683.18655 *
*     8349 *        0 *      8349 * 5.5591608 * 998.73093 *
*     8363 *        0 *      8363 * 10.122024 * 945.76329 *
*     8432 *        0 *      8432 * 4.5824644 * 654.78457 *
*     9487 *        0 *      9487 * 9.6946162 * 1346.2727 *
*     9666 *        0 *      9666 * 5.9098075 * 697.08959 *
*    10183 *        0 *     10183 * 3.6085341 * 859.52781 *
*    10263 *        0 *     10263 * 6.8124456 * 1166.2277 *
*    10656 *        0 *     10656 * 8.1834077 * 1085.7011 *
*    10787 *        0 *     10787 * 5.6052415 * 872.19055 *
*    10929 *        0 *     10929 * 3.5882894 * 765.20579 *
*    11028 *        0 *     11028 * 17.444748 * 1137.6996 *
*    11249 *        0 *     11249 * 10.541083 * 796.50355 *
*    11266 *        0 *     11266 * 6.7802433 * 763.93727 *
*    11297 *        0 *     11297 * 3.0488574 * 639.53232 *
*    11526 *        0 *     11526 * 4.7877931 * 1043.1467 *
*    12008 *        0 *     12008 * 16.686294 * 392.92141 *
*    12680 *        0 *     12680 * 7.6563978 * 645.03722 *
*    13089 *        0 *     13089 * 7.2502085 * 1407.5812 *
*    13427 *        0 *     13427 * 24.607688 * 2003.9747 *
*    13669 *        0 *     13669 * 24.641079 * 1281.3624 *
*    13745 *        0 *     13745 * 5.3374127 * 1265.2494 *
*    13974 *        0 *     13974 * 4.7874691 * 529.66980 *
*    13993 *        0 *     13993 * 3.4770835 * 308.22197 *
*    14092 *        0 *     14092 * 24.176503 * 1825.8704 *
*    14132 *        0 *     14132 * 10.915688 * 1523.8301 *
*    14243 *        0 *     14243 * 9.2944208 * 650.99583 *
*    14672 *        0 *     14672 * 2.0539121 * 275.95897 *
*    15493 *        0 *     15493 * 11.793497 * 774.91815 *
*    15525 *        0 *     15525 * 6.4732571 * 921.72695 *
*    15905 *        0 *     15905 * 10.758941 * 1421.9169 *
*    15996 *        0 *     15996 * 7.1025895 * 838.82575 *
*    16218 *        0 *     16218 * 4.9833637 *  905.6198 *
*    16289 *        0 *     16289 * 11.366049 * 1675.5826 *
*    16665 *        0 *     16665 * 7.1644890 * 617.03558 *
*    16838 *        0 *     16838 * 3.7089417 * 753.76972 *
*    16905 *        0 *     16905 * 4.0749162 * 528.82524 *
*    17007 *        0 *     17007 * 15.441747 * 1064.7304 *
*    17939 *        0 *     17939 * 18.996236 * 3544.0234 *
*    18151 *        0 *     18151 * 4.4952067 * 774.82384 *
*    18175 *        0 *     18175 * 4.8238052 * 695.18956 *
*    18217 *        0 *     18217 * 3.7370385 * 301.73177 *
*    18514 *        0 *     18514 * 5.6989799 * 1105.8341 *
*    18671 *        0 *     18671 *  3.585345 * 1241.6582 *
*    18685 *        0 *     18685 * 6.3445137 * 976.63077 *
*    18891 *        0 *     18891 * 23.624318 * 1411.8952 *
*    18934 *        0 *     18934 * 8.9518421 * 986.06148 *
*    19835 *        0 *     19835 * 10.206979 * 740.53464 *
*    19863 *        0 *     19863 * 9.8650726 * 1098.0290 *
*    19897 *        0 *     19897 * 5.3536975 * 1082.3531 *
*    20196 *        0 *     20196 * 12.247464 * 1575.2666 *
*    20546 *        0 *     20546 * 4.8743610 * 917.95620 *
*    20837 *        0 *     20837 * 7.7816415 * 855.09071 *
*    21018 *        0 *     21018 * 9.3181712 * 625.60935 *
*    21441 *        0 *     21441 * 7.1637511 * 1056.4705 *
*    21640 *        0 *     21640 * 31.906751 *  1841.507 *
*    21897 *        0 *     21897 * 8.1279850 * 1060.2469 *
*    22086 *        0 *     22086 * 3.7203052 * 796.53541 *
*    22122 *        0 *     22122 * 20.933595 * 1719.1551 *
*    22165 *        0 *     22165 * 7.9975101 * 756.45139 *
*    22397 *        0 *     22397 * 6.1293296 * 984.95913 *
*    22761 *        0 *     22761 * 15.844957 * 2348.4992 *
*    22787 *        0 *     22787 * 4.5763752 * 986.42044 *
*    22891 *        0 *     22891 * 5.3561843 * 775.47871 *
*    23223 *        0 *     23223 * 10.898530 * 957.50261 *
*    23276 *        0 *     23276 * 8.5540151 * 1116.8005 *
*    23773 *        0 *     23773 * 7.1430333 * 841.88988 *
*    24118 *        0 *     24118 * 3.0220203 * 472.05733 *
*    24316 *        0 *     24316 * 11.798957 * 1745.8347 *
*    24418 *        0 *     24418 * 34.305724 * 1983.3352 *
*    24479 *        0 *     24479 * 4.0850009 * 566.05327 *
*    24538 *        0 *     24538 * 5.8568639 * 761.79157 *
*    24717 *        0 *     24717 * 4.7400077 * 514.37933 *
*    24759 *        0 *     24759 * 22.626883 * 1359.9029 *
*    24829 *        0 *     24829 * 14.506649 * 1502.8662 *
*    25080 *        0 *     25080 * 10.832941 * 766.88532 *
*    25106 *        0 *     25106 *  12.01355 * 1133.9426 *
*    25659 *        0 *     25659 * 6.9792435 * 681.16142 *
*    25663 *        0 *     25663 * 5.5651893 * 779.73605 *
*    25905 *        0 *     25905 * 20.279032 * 1335.8000 *
***********************************************************
