***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       79 *        0 *        79 * 13.181901 * 1424.8699 *
*      523 *        0 *       523 * 9.8081115 * 1061.4647 *
*      878 *        0 *       878 *  11.35662 * 1122.5640 *
*     1276 *        0 *      1276 * 6.0270414 * 904.75086 *
*     1294 *        0 *      1294 * 20.582806 * 1529.0763 *
*     1621 *        0 *      1621 * 6.2428898 * 1100.0731 *
*     2664 *        0 *      2664 * 3.3279031 * 850.29182 *
*     2810 *        0 *      2810 * 2.9330674 * 347.83617 *
*     3720 *        0 *      3720 * 7.0596177 * 678.52681 *
*     3803 *        0 *      3803 * 13.196367 * 1069.9172 *
*     4140 *        0 *      4140 * 7.2822005 * 735.58032 *
*     4396 *        0 *      4396 * 5.9727001 * 414.37585 *
*     4422 *        0 *      4422 * 7.9208863 * 1511.6063 *
*     4463 *        0 *      4463 * 5.0694306 * 609.34753 *
*     4789 *        0 *      4789 *  33.63792 * 920.99204 *
*     4842 *        0 *      4842 * 17.557812 * 713.07078 *
*     4891 *        0 *      4891 * 26.382279 * 2348.5366 *
*     4960 *        0 *      4960 * 4.1753631 * 664.16846 *
*     4975 *        0 *      4975 * 15.666135 * 1304.1763 *
*     5126 *        0 *      5126 * 19.586342 * 1630.9923 *
*     5148 *        0 *      5148 * 3.2137720 * 509.41166 *
***********************************************************
