***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       74 *        0 *        74 * 7.1790518 * 1000.5467 *
*      250 *        0 *       250 *  4.342587 *  405.1926 *
*      326 *        0 *       326 * 6.1911609 * 525.05538 *
*      569 *        0 *       569 * 8.1883787 * 784.70493 *
*      584 *        0 *       584 * 3.6163212 * 659.93197 *
*      651 *        0 *       651 * 17.141334 * 1096.1807 *
*     1327 *        0 *      1327 * 8.9778064 * 1456.3213 *
*     1816 *        0 *      1816 * 4.3713928 * 1128.5481 *
*     1892 *        0 *      1892 * 30.429965 * 1972.2476 *
*     2014 *        0 *      2014 * 9.7506760 * 444.53110 *
*     2018 *        0 *      2018 * 13.990995 * 1264.3035 *
*     2399 *        0 *      2399 * 7.5665803 * 1291.1439 *
*     2472 *        0 *      2472 * 16.620074 * 1629.3536 *
*     2558 *        0 *      2558 * 7.0894645 * 669.74740 *
*     2599 *        0 *      2599 * 4.2112474 * 105.62831 *
*     2732 *        0 *      2732 * 7.5248985 * 722.88974 *
*     3221 *        0 *      3221 * 9.0894156 * 1276.9374 *
*     4141 *        0 *      4141 * 4.0314037 * 540.77966 *
*     4474 *        0 *      4474 * 10.342126 *   1094.27 *
*     4488 *        0 *      4488 * 14.326876 * 1606.1827 *
*     4517 *        0 *      4517 * 5.2402532 * 746.92356 *
*     4900 *        0 *      4900 * 10.321066 * 627.54478 *
*     5008 *        0 *      5008 * 7.1768123 * 1000.9721 *
*     5422 *        0 *      5422 * 8.7326030 * 351.95469 *
*     5536 *        0 *      5536 * 5.8824857 * 644.39460 *
*     5724 *        0 *      5724 * 3.6384472 * 912.19523 *
*     5847 *        0 *      5847 * 9.8346495 * 520.69102 *
*     6118 *        0 *      6118 * 11.211029 * 1797.2006 *
*     6345 *        0 *      6345 * 4.3225264 * 86.453656 *
*     6410 *        0 *      6410 * 19.320283 * 1139.2889 *
*     6684 *        0 *      6684 * 3.9751010 * 823.58598 *
*     6768 *        0 *      6768 * 12.094605 * 1220.2246 *
*     7513 *        0 *      7513 * 4.3547745 * 636.17146 *
*     7668 *        0 *      7668 * 22.317418 * 1585.8141 *
*     7889 *        0 *      7889 * 13.152128 * 1492.8997 *
*     8008 *        0 *      8008 * 5.7870558 * 260.83728 *
*     8231 *        0 *      8231 * 10.239402 * 1060.8076 *
*     8382 *        0 *      8382 * 7.7438475 * 1201.8597 *
*     8571 *        0 *      8571 * 8.2397034 * 943.73783 *
*     8896 *        0 *      8896 * 10.787253 * 598.42730 *
*     8998 *        0 *      8998 * 12.405707 * 1344.0093 *
*     9758 *        0 *      9758 * 5.1664942 * 593.88924 *
*    10056 *        0 *     10056 * 7.4159881 * 450.92037 *
*    10239 *        0 *     10239 * 12.922547 * 1191.0260 *
***********************************************************
