***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1918 *        0 *      1918 * 21.384943 * 1369.3947 *
*     2299 *        0 *      2299 * 10.952003 * 1591.2328 *
*     5689 *        0 *      5689 * 15.000031 * 946.22405 *
*     6205 *        0 *      6205 * 10.248166 * 672.60020 *
*     6891 *        0 *      6891 * 39.648278 * 2204.5719 *
*     7380 *        0 *      7380 * 11.921815 * 1312.4397 *
*     9062 *        0 *      9062 * 12.333061 * 880.26736 *
*    10539 *        0 *     10539 * 7.5741309 * 1300.8826 *
*    11989 *        0 *     11989 * 23.207994 * 1635.4656 *
*    15556 *        1 *     15556 * 4.0381050 * 1041.8860 *
*    15972 *        0 *     15972 * 15.482210 * 1068.8647 *
*    16883 *        0 *     16883 * 7.7249060 * 893.79251 *
*    17369 *        0 *     17369 * 1.7443183 * 496.80053 *
*    17611 *        0 *     17611 * 6.7624627 * 929.80337 *
*    17911 *        0 *     17911 * 10.458540 * 879.54899 *
*    19259 *        0 *     19259 * 4.1560615 * 1018.6018 *
*    21208 *        0 *     21208 * 4.5153036 * 317.28423 *
*    23519 *        0 *     23519 * 5.8180860 * 636.36887 *
*    27012 *        0 *     27012 * 17.763349 * 1415.0352 *
*    27985 *        0 *     27985 * 19.080740 * 1759.5354 *
*    29513 *        0 *     29513 * 9.7441406 * 1010.5440 *
*    31231 *        0 *     31231 * 4.5250080 * 1082.8269 *
*    32249 *        0 *     32249 * 10.956517 * 1327.1603 *
*    32399 *        0 *     32399 * 11.118677 * 1388.3943 *
*    34809 *        0 *     34809 * 18.754223 * 1507.0858 *
*    34885 *        0 *     34885 * 4.4985890 * 1193.9371 *
*    37287 *        0 *     37287 * 8.6242637 * 1232.7488 *
*    38783 *        0 *     38783 * 4.2635946 * 1456.3114 *
*    40507 *        0 *     40507 * 15.314746 * 1689.7374 *
*    41437 *        0 *     41437 * 5.7788869 * 334.90832 *
*    41443 *        0 *     41443 * 7.5889651 * 616.03609 *
*    42746 *        0 *     42746 * 2.6886227 * 1124.4923 *
*    43046 *        0 *     43046 * 7.4102730 * 908.79936 *
*    43506 *        1 *     43506 * 3.8634570 * 768.00717 *
*    44303 *        0 *     44303 * 26.936090 * 1838.8579 *
*    45260 *        0 *     45260 * 7.0482943 * 749.81815 *
*    45951 *        0 *     45951 * 14.415911 *   1147.47 *
*    46489 *        0 *     46489 * 6.2976544 * 1490.9311 *
***********************************************************
