***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1978 *        1 *      1978 * 8.4197392 * 339.97047 *
*     2386 *        1 *      2386 * 3.1760794 * 34272.281 *
*     2896 *        0 *      2896 * 3.3930167 * 68634.359 *
*     3111 *        2 *      3111 * 3.4736907 * 81758.307 *
*    15282 *        0 *     15282 * 4.3551705 * 548.47067 *
*    15589 *        1 *     15589 * 29.517291 * 56105.171 *
*    18855 *        0 *     18855 * 1092.4234 * 124568.15 *
*    19078 *        0 *     19078 * 902.07529 * 118885.06 *
*    19167 *        0 *     19167 * 74.418262 * 4434.4530 *
*    23367 *        1 *     23367 * 8.2883067 * 2472.1824 *
*    23400 *        2 *     23400 * 2.4852059 * 72999.670 *
*    25264 *        0 *     25264 * 11.251418 * 876.43152 *
*    31967 *        1 *     31967 * 8.5592127 * 871.34942 *
*    35031 *        2 *     35031 * 1.0186176 * 79650.879 *
*    38694 *        2 *     38694 * 2.3786175 * 81209.785 *
*    48875 *        1 *     48875 * 3.0914417 *  73785.82 *
*    49411 *        1 *     49411 * 1.6316481 * 88378.914 *
*    52526 *        0 *     52526 * 1.9220857 * 61343.011 *
*    54497 *        0 *     54497 * 1.5881471 * 73972.048 *
*    59895 *        0 *     59895 * 5.7640006 * 937.31084 *
*    61286 *        1 *     61286 * 0.9372264 * 57495.864 *
*    64481 *        1 *     64481 * 3.2258912 * 70823.550 *
*    67615 *        0 *     67615 * 4.0991855 * 538.99684 *
*    72506 *        0 *     72506 * 1039.5772 * 118445.25 *
*    72964 *        1 *     72964 * 2.7408839 * 75376.702 *
*    75253 *        0 *     75253 * 4.9670002 *  380.5934 *
*    79730 *        2 *     79730 * 2.9011098 * 956.06779 *
*    80522 *        3 *     80522 * 4.4187387 * 49258.655 *
*    81882 *        0 *     81882 * 3.7948480 * 43361.903 *
*    99544 *        2 *     99544 * 1.9632534 * 52211.134 *
*   101815 *        1 *    101815 * 3.4091078 * 44723.361 *
*   103022 *        0 *    103022 * 4.2780412 * 296.48273 *
*   109615 *        1 *    109615 * 11.985235 * 940.08775 *
*   120196 *        0 *    120196 * 16.026573 * 2513.2249 *
*   120882 *        1 *    120882 * 4.2314235 * 69821.798 *
*   126804 *        2 *    126804 * 6.1360483 * 434.21994 *
*   129476 *        2 *    129476 * 3.3404348 * 77579.095 *
*   141853 *        0 *    141853 * 7.6124610 * 533.40245 *
*   142341 *        0 *    142341 * 2.3995517 * 864.58118 *
*   144682 *        0 *    144682 * 15.478274 * 973.15538 *
*   144885 *        1 *    144885 * 4.2205830 * 362.73594 *
*   145593 *        0 *    145593 * 100.90933 * 4030.4210 *
*   150738 *        1 *    150738 * 2.4350375 * 81265.736 *
*   153570 *        0 *    153570 * 64.558143 * 5037.1529 *
*   153766 *        0 *    153766 * 4.4907703 *  977.8694 *
*   156339 *        1 *    156339 * 3.1384856 * 75444.950 *
*   164560 *        1 *    164560 * 2.2338688 * 30810.556 *
*   172047 *        0 *    172047 * 18.067655 * 1561.4824 *
*   181260 *        0 *    181260 * 1114.8827 * 113302.82 *
*   181358 *        1 *    181358 * 3.6290284 * 3105.0092 *
*   181403 *        1 *    181403 * 2.0382470 * 59784.765 *
*   184972 *        2 *    184972 * 1.5281727 * 65563.577 *
*   187266 *        1 *    187266 * 2.3356755 * 68821.451 *
*   193153 *        0 *    193153 * 7.4079986 * 756.61774 *
*   210148 *        0 *    210148 * 15.663688 * 1251.9739 *
*   220891 *        2 *    220891 * 4.0372090 * 32359.062 *
*   225092 *        0 *    225092 * 13.507561 * 1999.1674 *
*   228203 *        1 *    228203 * 3.9823423 * 44927.105 *
*   229116 *        0 *    229116 * 108.12687 * 4161.8107 *
*   233341 *        3 *    233341 * 3.4474223 * 61910.483 *
*   235558 *        1 *    235558 * 3.8652495 * 51433.745 *
*   242144 *        0 *    242144 * 3.4089986 * 84720.589 *
*   266197 *        0 *    266197 * 1870.3547 * 916.63999 *
*   274675 *        5 *    274675 * 2.6879700 * 100662.09 *
*   280642 *        0 *    280642 * 5.8612764 * 694.32891 *
*   290663 *        0 *    290663 * 1387.8056 * 143217.44 *
*   291118 *        0 *    291118 * 5.3923508 * 1145.2394 *
*   306086 *        4 *    306086 * 0.8265831 * 92403.795 *
*   307416 *        2 *    307416 * 1.5329501 * 17606.270 *
*   319851 *        1 *    319851 * 17.078442 * 1683.9840 *
*   320182 *        1 *    320182 * 2.7352080 * 44185.943 *
*   320403 *        0 *    320403 * 3.2658716 * 23923.957 *
*   323715 *        1 *    323715 * 19.038207 * 1731.6853 *
*   325867 *        2 *    325867 * 3.6977689 * 82325.013 *
*   331086 *        0 *    331086 * 2.9928687 * 573.41594 *
*   342583 *        0 *    342583 * 2.6530447 * 101419.67 *
*   344466 *        1 *    344466 * 20.239098 * 1241.5345 *
***********************************************************
