***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      664 *        0 *       664 * 14.069507 * 796.40779 *
*     2558 *        0 *      2558 * 873.08788 * 69416.280 *
*     3094 *        0 *      3094 * 5.4492704 * 90396.902 *
*     4435 *        1 *      4435 * 5.4678603 * 408.15262 *
*     4728 *        4 *      4728 * 2.5438199 * 91402.933 *
*     5198 *        0 *      5198 * 5.7732534 * 1651.4277 *
*     6002 *        0 *      6002 * 3.4669210 * 70337.401 *
*     6004 *        2 *      6004 * 2.0601087 * 68074.118 *
*     7176 *        2 *      7176 * 2.7907623 * 72504.812 *
*     9095 *        1 *      9095 * 1.7229912 *  84725.78 *
*    10110 *        2 *     10110 * 2.5135391 * 39576.529 *
*    10595 *        5 *     10595 * 1.6357264 * 95848.583 *
*    16905 *        1 *     16905 * 7.4564084 * 73299.688 *
*    19216 *        0 *     19216 * 13.549240 * 1248.3645 *
*    19357 *        1 *     19357 * 1.8242668 * 44848.947 *
*    20450 *        2 *     20450 * 1.6493608 * 107825.70 *
*    20746 *        1 *     20746 * 9.1831044 * 327.50852 *
*    20903 *        3 *     20903 * 1.1461925 * 38956.772 *
*    21601 *        1 *     21601 * 4.4449242 * 11392.238 *
*    22706 *        0 *     22706 * 704.88865 * 52099.098 *
*    24883 *        0 *     24883 * 10.484218 * 1479.7568 *
*    26205 *        1 *     26205 * 3.8242063 * 87128.774 *
*    27659 *        1 *     27659 * 2.2245197 * 87728.512 *
*    31424 *        4 *     31424 * 3.2865493 * 7485.1287 *
*    31552 *        1 *     31552 * 2.4026844 * 76561.286 *
*    31812 *        0 *     31812 * 2.5694285 * 1233.6475 *
*    34741 *        2 *     34741 * 0.6026883 * 28766.350 *
*    35133 *        0 *     35133 * 10.618962 * 840.87809 *
*    35623 *        0 *     35623 * 6.7439138 * 487.58175 *
*    36774 *        2 *     36774 * 2.8235969 * 48283.201 *
*    38675 *        0 *     38675 * 17.911643 * 1664.0940 *
*    38676 *        2 *     38676 * 4.9807164 * 92042.190 *
*    39053 *        1 *     39053 * 1.1875489 * 83334.395 *
*    39243 *        1 *     39243 * 4.4060415 * 46727.707 *
*    39718 *        2 *     39718 * 2.5487302 * 87640.991 *
*    40073 *        5 *     40073 * 1.0204465 * 29048.491 *
*    46131 *        0 *     46131 * 4.8223489 * 74107.344 *
*    47529 *        4 *     47529 * 1.9576488 * 85403.401 *
*    48707 *        1 *     48707 * 3.7380062 * 30918.665 *
*    49195 *        1 *     49195 * 2.2979931 * 13633.615 *
*    49195 *        3 *     49195 * 1.4575927 * 13633.615 *
*    51115 *        0 *     51115 * 3.2211799 * 81089.891 *
*    53057 *        1 *     53057 * 2.4168438 * 38935.209 *
*    53412 *        2 *     53412 * 3.3566476 * 18003.576 *
*    54059 *        1 *     54059 * 1.1249447 * 54467.537 *
*    54157 *        4 *     54157 * 1.3426343 * 1308.8034 *
*    61773 *        2 *     61773 * 2.2149752 * 87709.462 *
*    64205 *        0 *     64205 * 86.217449 * 8518.6928 *
*    64410 *        0 *     64410 * 747.68946 * 70274.880 *
*    66059 *        0 *     66059 * 4.9660390 * 771.65600 *
*    69859 *        1 *     69859 * 2.5723318 * 92833.466 *
*    71550 *        0 *     71550 * 1781.4776 * 138459.53 *
*    72559 *        0 *     72559 * 5.9080453 * 77680.933 *
*    72993 *        2 *     72993 * 2.0140842 * 32837.439 *
*    75456 *       10 *     75456 * 0.6968893 * 94402.226 *
*    76278 *        0 *     76278 * 10.153232 * 1206.7384 *
*    76883 *        5 *     76883 * 1.8046921 * 84578.140 *
*    78691 *        1 *     78691 * 12.425007 * 72690.046 *
***********************************************************
