***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      166 *        1 *       166 * 7.5138191 * 985.79990 *
*      293 *        0 *       293 * 4.6655655 * 518.85507 *
*      487 *        0 *       487 * 2.6321094 * 540.45574 *
*      722 *        0 *       722 * 6.4513691 * 511.95790 *
*     1724 *        0 *      1724 * 10.367476 * 1239.5188 *
*     3165 *        0 *      3165 * 6.5346857 * 1087.5302 *
*     4124 *        0 *      4124 * 3.1094579 * 630.43150 *
*     4329 *        0 *      4329 * 5.3722274 * 1173.1543 *
*     4335 *        0 *      4335 * 2.6652443 * 526.02584 *
*     4374 *        0 *      4374 * 150.85357 * 12195.279 *
*     5098 *        0 *      5098 * 7.8571460 * 1235.1878 *
*     5554 *        0 *      5554 * 4.6692198 * 1042.8716 *
*     6512 *        0 *      6512 * 6.7646304 * 1031.7728 *
*     8035 *        0 *      8035 * 1.6895057 * 594.74844 *
*     8823 *        0 *      8823 * 2.2678129 * 71077.908 *
*    10426 *        0 *     10426 * 2654.5253 * 119815.84 *
*    11014 *        0 *     11014 * 14.626117 * 446.44574 *
*    11402 *        0 *     11402 * 156.02209 * 26804.101 *
*    13327 *        0 *     13327 * 8.2834656 * 790.20703 *
*    13581 *        0 *     13581 * 4.1383668 * 1016.6055 *
*    13726 *        0 *     13726 * 1.7614033 * 601.54551 *
*    13801 *        0 *     13801 * 8.9635539 * 1359.6896 *
*    13819 *        0 *     13819 * 28.103963 * 1892.4792 *
*    14332 *        0 *     14332 * 6.7965180 * 860.37674 *
*    16016 *        0 *     16016 * 5.8226627 * 1013.6546 *
*    16508 *        0 *     16508 * 5.1624245 * 891.78300 *
*    17355 *        0 *     17355 * 14.646128 * 1194.9536 *
*    17403 *        0 *     17403 * 79.418746 * 3549.2985 *
*    18589 *        0 *     18589 * 54.678908 * 3611.6249 *
*    18777 *        0 *     18777 * 12.614790 * 1191.1734 *
*    19752 *        0 *     19752 * 8.3606613 * 1071.8349 *
*    19923 *        0 *     19923 * 15.931368 * 1318.2004 *
