***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1024 *        0 *      1024 * 3.8833459 * 907.19907 *
*     1694 *        0 *      1694 * 21.936102 * 2338.4090 *
*     3178 *        0 *      3178 * 6.7274030 * 1015.8912 *
*     3365 *        0 *      3365 * 4.8934912 * 806.48614 *
*     4083 *        0 *      4083 * 3.2259000 * 556.47890 *
*     4265 *        0 *      4265 * 10.572371 * 1344.1695 *
*     5086 *        0 *      5086 * 10.130807 * 1050.2524 *
*     6250 *        0 *      6250 * 13.091703 * 1640.2608 *
*     6836 *        0 *      6836 * 887.39741 * 116947.18 *
*     6970 *        0 *      6970 * 24.118124 * 1943.6964 *
*     7181 *        1 *      7181 * 2.2228376 * 58220.352 *
*     7344 *        0 *      7344 * 19.104599 * 1996.6963 *
*     9679 *        0 *      9679 * 9.3633901 * 889.67229 *
*     9743 *        0 *      9743 * 1.6678553 * 74232.953 *
*    10235 *        0 *     10235 * 23.291105 * 2035.8043 *
*    12229 *        0 *     12229 * 918.55701 * 113086.65 *
*    16244 *        0 *     16244 * 9.5675537 * 274.78520 *
*    16747 *        0 *     16747 * 8.0404444 *  877.6268 *
*    17887 *        0 *     17887 * 737.88514 * 117764.56 *
*    17893 *        0 *     17893 * 6.2797788 * 964.70545 *
*    19300 *        0 *     19300 * 10.337071 * 1080.4357 *
*    20247 *        0 *     20247 * 37.480400 * 2658.6576 *
*    20507 *        0 *     20507 * 6.6791225 * 1024.1559 *
*    21115 *        0 *     21115 * 5.8780990 * 1095.5018 *
*    21133 *        0 *     21133 * 43.539132 * 1770.0824 *
*    21443 *        0 *     21443 * 4.1274078 * 885.89402 *
*    22180 *        0 *     22180 * 5.3121692 * 919.52679 *
*    22629 *        0 *     22629 * 2.5867111 * 656.77462 *
*    24076 *        0 *     24076 * 5.7387794 * 1055.4233 *
*    24726 *        0 *     24726 * 10.822156 * 1030.6387 *
*    24898 *        0 *     24898 * 532.21666 * 117858.35 *
*    25133 *        0 *     25133 * 21.942106 * 762.86318 *
*    25474 *        0 *     25474 * 599.11922 * 109614.07 *
*    25835 *        0 *     25835 * 23.348194 * 1550.3039 *
*    27374 *        0 *     27374 * 5.6834477 * 802.18780 *
*    27499 *        1 *     27499 * 4.5672083 * 60389.678 *
*    28559 *        0 *     28559 * 14.152670 * 1518.0859 *
*    29187 *        0 *     29187 * 4.9528144 * 800.33531 *
*    29193 *        0 *     29193 * 8.2673127 *    819.04 *
*    30514 *        0 *     30514 * 7.7420727 * 801.25201 *
*    30952 *        0 *     30952 * 6.8062523 * 1099.7998 *
*    31442 *        0 *     31442 * 96.234542 * 3772.9056 *
*    31987 *        0 *     31987 * 20.370713 * 2412.6660 *
*    32131 *        0 *     32131 * 7.5977047 * 1212.7335 *
*    33519 *        0 *     33519 * 4.7554367 * 745.99942 *
*    33706 *        0 *     33706 * 4.9626252 * 1084.6629 *
*    34045 *        0 *     34045 * 525.05036 * 123236.78 *
*    34464 *        0 *     34464 * 7.2410878 * 447.29436 *
*    34611 *        0 *     34611 * 10.895557 * 733.98097 *
*    36216 *        0 *     36216 * 5.5911846 * 560.99541 *
*    38823 *        1 *     38823 * 3.5759758 * 50356.200 *
*    38872 *        0 *     38872 * 9.5871099 * 666.91540 *
*    40869 *        0 *     40869 * 12.075545 * 1392.2220 *
*    40993 *        0 *     40993 * 16.567030 * 932.51083 *
*    42494 *        0 *     42494 * 541.14747 * 109660.85 *
*    42582 *        0 *     42582 * 6.3828609 * 1378.9228 *
*    43458 *        0 *     43458 * 12.033091 * 1968.3188 *
