***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      298 *        0 *       298 * 15.949047 * 1674.4723 *
*      775 *        0 *       775 * 23.030845 * 1561.0351 *
*      871 *        0 *       871 * 12.551583 * 1640.4847 *
*     1228 *        0 *      1228 * 16.816549 * 1974.3531 *
*     1266 *        0 *      1266 * 9.4461781 * 1747.6111 *
*     1811 *        0 *      1811 * 5.8471997 * 535.18584 *
*     2301 *        0 *      2301 * 123.39513 * 5297.7647 *
*     2731 *        0 *      2731 * 5.8655908 * 1435.9368 *
*     2807 *        0 *      2807 * 10.485296 * 1128.0825 *
*     3435 *        0 *      3435 *  9.311234 * 1146.9171 *
*     3786 *        0 *      3786 * 20.579834 * 1110.3189 *
*     3835 *        0 *      3835 * 6.3655202 * 1667.9785 *
*     4166 *        0 *      4166 * 7.1568632 * 1396.2240 *
*     4282 *        0 *      4282 * 7.6958473 * 1519.4731 *
*     4307 *        0 *      4307 * 12.188899 * 1497.2991 *
*     4627 *        0 *      4627 * 19.790391 * 2038.5076 *
*     4652 *        0 *      4652 * 12.951687 * 1274.1381 *
*     4730 *        0 *      4730 * 6.7984603 * 1423.9340 *
*     4769 *        0 *      4769 * 10.220804 * 1365.2741 *
*     5042 *        0 *      5042 * 13.175531 * 1879.3703 *
*     5067 *        0 *      5067 * 7.4209551 * 1279.9225 *
*     5116 *        0 *      5116 * 12.934201 * 2174.4845 *
*     5235 *        0 *      5235 * 7.9213005 * 1411.6126 *
*     5323 *        0 *      5323 * 17.665365 * 1045.3466 *
*     5450 *        1 *      5450 * 954.21438 * 112216.78 *
*     5806 *        0 *      5806 * 652.34607 * 115798.12 *
*     5826 *        0 *      5826 * 18.433609 * 1325.3304 *
*     6161 *        0 *      6161 * 569.68894 * 81249.919 *
*     6610 *        0 *      6610 * 5.0198397 * 873.57438 *
*     6835 *        0 *      6835 * 11.286593 * 1551.6460 *
*     7396 *        0 *      7396 * 8.4775815 *  932.1572 *
*     8017 *        0 *      8017 * 13.452906 * 2263.5437 *
*     8143 *        0 *      8143 * 15.007406 * 1653.9978 *
*     8307 *        0 *      8307 * 8.6558247 * 969.51248 *
*     8586 *        0 *      8586 * 29.363163 * 1785.0721 *
*     8672 *        0 *      8672 * 820.22293 * 1377.2083 *
*     9052 *        0 *      9052 * 4.9912819 * 806.38395 *
*     9526 *        0 *      9526 * 9.4242861 * 1569.1893 *
*     9941 *        0 *      9941 * 17.092136 * 1874.5650 *
*    10024 *        0 *     10024 * 38.221911 * 2975.8136 *
*    10205 *        1 *     10205 * 13.843117 * 1149.5506 *
*    10209 *        0 *     10209 * 23.302470 * 1881.6517 *
*    10261 *        0 *     10261 * 27.744919 * 2315.6741 *
***********************************************************
