***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      315 *        0 *       315 * 58.693302 * 4038.9885 *
*      662 *        0 *       662 * 194.43619 * 30711.219 *
*      698 *        0 *       698 * 3.3311911 * 1187.4096 *
*     1306 *        0 *      1306 * 6.0206549 * 911.37366 *
*     1742 *        0 *      1742 * 32.590008 * 2471.2050 *
*     1962 *        0 *      1962 * 13.113842 * 898.05299 *
*     2122 *        0 *      2122 * 12.731282 * 1472.1998 *
*     2208 *        0 *      2208 * 11.596724 * 1781.7926 *
*     2381 *        0 *      2381 * 15.771200 * 1280.5897 *
*     2455 *        0 *      2455 * 5.7766095 * 1095.0649 *
*     2598 *        0 *      2598 * 6.0325519 * 1640.8567 *
*     2684 *        0 *      2684 * 5.9245036 * 1270.1219 *
*     3157 *        0 *      3157 * 16.180642 * 2613.0274 *
*     3370 *        0 *      3370 * 597.74723 * 116870.14 *
*     4458 *        0 *      4458 * 13.939961 * 1436.9765 *
*     4615 *        2 *      4615 * 1.9512587 * 724.37733 *
*     5122 *        0 *      5122 * 6.9280103 * 837.60526 *
*     5191 *        0 *      5191 * 3.4725811 * 459.25053 *
*     5515 *        0 *      5515 * 7.0559755 * 1682.4969 *
*     5678 *        0 *      5678 * 8.7381508 * 1434.5915 *
*     6431 *        0 *      6431 * 21.760831 * 1597.1367 *
*     7094 *        0 *      7094 * 11.596841 * 1521.8632 *
*     7151 *        0 *      7151 * 14.099656 * 2319.9004 *
*     7634 *        0 *      7634 * 5.0548530 * 598.53538 *
*     7878 *        0 *      7878 * 9.4587238 * 1376.0489 *
*     7953 *        0 *      7953 * 9.7040233 * 1361.1000 *
*     8038 *        0 *      8038 * 1713.3887 * 2856.8497 *
*     8129 *        0 *      8129 * 18.626437 * 1473.7318 *
*     8320 *        0 *      8320 * 3.9859923 * 406.98308 *
*     8457 *        0 *      8457 * 4.6406970 * 1018.2558 *
*     8486 *        0 *      8486 * 12.333545 * 418.15562 *
*     9236 *        0 *      9236 * 16.745475 * 1871.1516 *
*     9280 *        0 *      9280 * 5.4189365 * 1309.8817 *
*     9449 *        0 *      9449 * 16.287608 * 1395.2554 *
*     9493 *        0 *      9493 * 7.1830495 * 1121.0261 *
*     9638 *        0 *      9638 * 8.1117175 * 1209.8957 *
*    10034 *        0 *     10034 * 13.511377 * 1675.8351 *
*    10317 *        0 *     10317 * 7.1929857 * 859.41617 *
*    11005 *        0 *     11005 * 6.2305890 * 1056.7741 *
*    11121 *        0 *     11121 * 34.317771 * 2359.7063 *
*    11144 *        0 *     11144 * 5.4896545 * 937.06823 *
*    11415 *        0 *     11415 * 24.834114 * 2316.9074 *
*    11434 *        0 *     11434 * 10.159693 * 1396.8315 *
*    11517 *        0 *     11517 * 378.41492 * 97718.060 *
*    11660 *        0 *     11660 * 3.8582944 * 730.80330 *
*    11960 *        0 *     11960 * 9.0259920 * 1204.1579 *
*    12070 *        0 *     12070 * 664.71808 * 114212.63 *
*    12126 *        0 *     12126 * 19.456636 * 1424.0731 *
*    12589 *        0 *     12589 * 8.2059936 * 1276.4859 *
*    12593 *        0 *     12593 * 17.801698 * 1939.1118 *
*    12690 *        0 *     12690 * 7.4660506 * 1414.8092 *
*    12942 *        0 *     12942 * 90.811152 * 4653.6117 *
*    13335 *        0 *     13335 * 7.6656684 * 1466.2520 *
*    13511 *        0 *     13511 * 102.17789 * 4454.1360 *
*    13930 *        0 *     13930 * 4.3155595 * 683.49898 *
*    13947 *        0 *     13947 * 23.658715 * 1771.2373 *
*    13996 *        0 *     13996 * 13.716324 * 1281.7523 *
*    14490 *        0 *     14490 * 9.4597057 * 1228.2670 *
*    14851 *        0 *     14851 * 9.3550232 * 1448.9583 *
*    15236 *        0 *     15236 * 3.1145328 * 503.78726 *
*    16109 *        0 *     16109 * 1772.0581 * 111116.39 *
*    16600 *        0 *     16600 * 14.874639 * 1252.5788 *
*    16726 *        0 *     16726 * 15.834396 *  1074.441 *
*    17897 *        0 *     17897 * 19.429003 * 1890.8218 *
*    18106 *        0 *     18106 * 13.488728 * 1630.8731 *
*    18448 *        0 *     18448 * 13.835495 * 1544.5445 *
*    19503 *        0 *     19503 * 10.005293 * 1339.5273 *
*    19760 *        0 *     19760 * 5.5017764 * 1447.2359 *
*    20381 *        0 *     20381 * 10.366990 * 1518.8585 *
*    21492 *        0 *     21492 *   22.1475 * 1039.7461 *
*    21578 *        0 *     21578 * 14.268672 * 1409.2514 *
*    21840 *        0 *     21840 * 12.083251 * 1748.5617 *
*    22114 *        0 *     22114 * 8.1783114 * 1344.0521 *
*    22124 *        0 *     22124 * 12.557939 * 1929.4573 *
*    22404 *        0 *     22404 * 332.04752 * 112940.67 *
*    22971 *        0 *     22971 * 29.036990 * 1884.0493 *
*    23098 *        0 *     23098 * 4.1715252 * 1345.5137 *
*    23294 *        0 *     23294 * 22.655380 * 1899.8106 *
*    23327 *        0 *     23327 * 163.26815 * 20257.824 *
*    23572 *        0 *     23572 * 4.9534448 * 92.099931 *
*    24217 *        0 *     24217 * 9.1408051 * 1585.5381 *
*    24428 *        0 *     24428 * 12.154730 * 2151.6892 *
*    25301 *        0 *     25301 * 846.81169 * 119982.58 *
*    25305 *        0 *     25305 * 24.458342 * 1158.7444 *
*    25674 *        0 *     25674 * 5.5249676 * 502.29508 *
*    25681 *        0 *     25681 * 6.9332109 * 842.02307 *
*    25853 *        2 *     25853 * 3.5567088 * 111086.23 *
