***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       74 *        0 *        74 * 7.7331952 * 1077.7778 *
*      250 *        0 *       250 * 4.6777866 * 436.46898 *
*      326 *        0 *       326 * 6.6690500 * 565.58385 *
*      369 *        0 *       369 * 212.80399 * 28979.821 *
*      569 *        0 *       569 * 8.8204309 * 845.27548 *
*      584 *        0 *       584 * 3.8954612 * 710.87142 *
*      651 *        0 *       651 * 18.464456 * 1180.7937 *
*     1327 *        0 *      1327 * 9.6707938 * 1568.7332 *
*     1816 *        0 *      1816 * 4.7088160 * 1215.6596 *
*     1892 *        0 *      1892 * 32.778822 * 2124.4833 *
*     2014 *        0 *      2014 * 10.503320 * 478.84398 *
*     2018 *        0 *      2018 * 15.070945 * 1361.8937 *
*     2209 *        0 *      2209 * 97.213348 * 3990.8904 *
*     2399 *        0 *      2399 * 8.1506366 * 1390.8059 *
*     2472 *        0 *      2472 * 17.902959 * 1755.1217 *
*     2558 *        0 *      2558 * 7.6366927 * 721.44449 *
*     2599 *        0 *      2599 * 4.5363091 * 113.78164 *
*     2633 *        0 *      2633 * 123.63782 * 10593.670 *
*     2732 *        0 *      2732 * 8.1057375 * 778.68883 *
*     2820 *        0 *      2820 * 2738.2451 * 766.66057 *
*     3221 *        0 *      3221 * 9.7910180 * 1375.5029 *
*     3336 *        0 *      3336 * 128.13758 * 3496.7263 *
*     4141 *        0 *      4141 * 4.3425835 * 582.52187 *
*     4474 *        0 *      4474 * 11.140424 * 1178.7355 *
*     4488 *        0 *      4488 * 15.432752 * 1730.1622 *
*     4490 *        0 *      4490 * 387.87889 * 106992.27 *
*     4517 *        0 *      4517 * 5.6447428 *  804.5778 *
*     4900 *        0 *      4900 * 11.117738 * 675.98430 *
*     5008 *        0 *      5008 * 7.7307828 * 1078.2361 *
*     5422 *        0 *      5422 * 9.4066634 * 379.12169 *
*     5536 *        0 *      5536 * 6.3365485 * 694.13474 *
*     5724 *        0 *      5724 * 3.9192951 * 982.60661 *
*     5847 *        0 *      5847 * 10.593775 * 560.88261 *
*     6118 *        0 *      6118 * 12.076396 * 1935.9246 *
*     6345 *        0 *      6345 * 4.6561776 * 93.126922 *
*     6410 *        0 *      6410 * 20.811596 * 1227.2294 *
*     6683 *        0 *      6683 * 644.62191 * 120318.64 *
*     6684 *        0 *      6684 * 4.2819348 * 887.15771 *
*     6768 *        0 *      6768 * 13.028175 * 1314.4124 *
*     7513 *        0 *      7513 * 4.6909149 * 685.27686 *
*     7668 *        0 *      7668 * 24.040076 * 1708.2215 *
*     7889 *        0 *      7889 * 14.167326 * 1608.1350 *
*     8008 *        0 *      8008 * 6.2337525 * 280.97103 *
*     8231 *        0 *      8231 * 11.029771 * 1142.6903 *
*     8382 *        0 *      8382 * 8.3415869 * 1294.6300 *
*     8484 *        0 *      8484 * 622.01772 * 4461.0537 *
*     8571 *        0 *      8571 * 8.8757173 * 1016.5839 *
*     8896 *        0 *      8896 * 11.619910 * 644.61927 *
*     8998 *        0 *      8998 * 13.363291 * 1447.7520 *
*     9758 *        0 *      9758 * 5.5652904 * 639.73092 *
*    10056 *        0 *     10056 * 7.9884203 * 485.72643 *
*    10239 *        0 *     10239 * 13.920025 * 1282.9601 *
***********************************************************
