************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*    20928 *     20928 * 12.581578 * 997.95313 *
*    20949 *     20949 * 4.5918104 * 1031.7485 *
*    21057 *     21057 * 18.319032 * 2120.3609 *
*    21114 *     21114 * 26.887454 * 2328.2240 *
*    21159 *     21159 * 31.286122 * 3350.3501 *
*    21343 *     21343 * 3.6722487 * 484.96510 *
*    21362 *     21362 * 6.3645181 * 582.71898 *
*    21373 *     21373 * 5.0623222 * 3739.4692 *
*    21385 *     21385 * 9.1386254 * 1311.8493 *
*    21416 *     21416 * 4.0435367 * 388.01257 *
*    21461 *     21461 * 12.487699 * 959.03077 *
*    21479 *     21479 * 11.367137 * 1252.2576 *
*    21600 *     21600 * 36.443626 * 2659.5979 *
*    21621 *     21621 * 6.8377899 * 1064.6560 *
*    21692 *     21692 * 5.4344918 * 1179.9659 *
*    21702 *     21702 * 6.7996931 * 113.23219 *
*    21875 *     21875 * 4.4911435 * 445.37323 *
*    21893 *     21893 * 18.367502 * 1656.6516 *
*    21948 *     21948 * 7.4989392 * 522.34156 *
*    21953 *     21953 * 5.9400991 * 929.84465 *
*    22035 *     22035 * 2.6381193 * 585.52586 *
*    22163 *     22163 * 34.724148 * 2811.3276 *
*    22256 *     22256 * 1.2124861 * 1277.1303 *
*    22402 *     22402 * 2.6368600 * 501.38390 *
*    22596 *     22596 * 6.7374241 * 947.67460 *
*    22672 *     22672 * 12.385527 * 640.80694 *
*    22692 *     22692 * 8.1467836 * 1689.9740 *
*    22853 *     22853 * 24.206522 * 2086.0867 *
*    22875 *     22875 * 12.471397 * 1073.3326 *
*    22881 *     22881 * 1.3428718 * 592.64258 *
*    22918 *     22918 * 1.7411445 * 1245.7881 *
*    22926 *     22926 * 8.1048285 * 418.61631 *
*    23145 *     23145 * 2.2178333 * 1686.8808 *
*    23286 *     23286 * 2.7995847 * 183.24845 *
*    23350 *     23350 * 14.423817 * 2065.6754 *
*    23438 *     23438 * 4.7970316 * 597.87334 *
*    23459 *     23459 * 39.262198 * 1618.5652 *
*    23527 *     23527 * 5.7898255 * 799.05474 *
*    23609 *     23609 * 9.7130619 * 649.95312 *
*    23660 *     23660 * 7.9640252 * 1123.3523 *
*    23753 *     23753 * 8.6641321 * 3042.3046 *
*    23774 *     23774 * 20.111619 * 1296.8894 *
*    23776 *     23776 * 4.3910806 * 398.23925 *
*    23781 *     23781 * 2.0869047 * 2186.3435 *
*    23887 *     23887 * 13.065684 * 2115.9624 *
*    23891 *     23891 * 13.789333 * 1659.5959 *
*    23910 *     23910 * 1.8805295 * 346.04725 *
*    23988 *     23988 * 9.6880916 * 725.19181 *
*    23996 *     23996 * 7.8182973 * 896.87741 *
*    24114 *     24114 * 0.7896863 * 336.47037 *
*    24241 *     24241 * 8.8843546 * 1108.9117 *
*    24418 *     24418 * 12.589592 * 901.88187 *
*    24620 *     24620 * 5.5485247 * 716.77278 *
*    24774 *     24774 * 6.9006314 * 1005.4996 *
*    24778 *     24778 * 13.903774 * 1690.2756 *
*    24811 *     24811 * 10.060295 * 602.72573 *
*    24834 *     24834 * 28.696479 * 2267.9237 *
*    25114 *     25114 * 2.8731310 * 514.17587 *
*    25197 *     25197 * 7.8450666 * 728.97273 *
*    25206 *     25206 * 2.4762990 * 2246.7868 *
*    25231 *     25231 * 4.3534957 * 649.53919 *
*    25285 *     25285 * 13.762690 * 1898.0105 *
*    25288 *     25288 * 2.2296751 * 743.88759 *
*    25324 *     25324 * 27.954426 * 866.27076 *
*    25494 *     25494 * 2.6355867 * 1717.7570 *
*    25523 *     25523 * 9.7922594 * 1698.6203 *
*    25626 *     25626 * 13.832480 * 2195.3449 *
*    25668 *     25668 * 8.2592555 * 1243.0583 *
*    25726 *     25726 * 8.4344900 * 729.94361 *
*    25791 *     25791 * 10.484522 * 406.98161 *
*    25820 *     25820 * 5.7214282 * 517.03371 *
*    25890 *     25890 * 13.413482 * 2172.9987 *
*    25975 *     25975 * 15.783603 * 1745.6449 *
*    25999 *     25999 * 8.5132189 * 1179.3939 *
*    26068 *     26068 * 11.260208 * 609.56633 *
*    26118 *     26118 * 4.5263977 * 1153.3343 *
*    26259 *     26259 * 4.6609684 * 748.27899 *
*    26289 *     26289 * 10.291302 * 1268.1011 *
*    26410 *     26410 * 9.2071473 * 1111.6173 *
*    26423 *     26423 * 10.426832 * 464.09828 *
*    26453 *     26453 * 21.551502 * 1886.9631 *
*    26535 *     26535 * 38.219801 * 3308.5959 *
*    26569 *     26569 * 12.331069 * 2508.4141 *
*    26573 *     26573 * 1.8819929 * 318.49485 *
*    26626 *     26626 * 2.1575633 * 1017.0902 *
*    26772 *     26772 * 20.065448 * 2251.2512 *
*    26774 *     26774 * 29.406332 * 2087.5741 *
*    26816 *     26816 * 2.4873994 * 1444.5782 *
*    26859 *     26859 * 3.7388153 * 313.51584 *
*    26928 *     26928 * 2.5882257 * 3855.6747 *
*    26961 *     26961 * 2.3942385 * 718.14063 *
*    27043 *     27043 * 12.142509 * 1141.9992 *
*    27195 *     27195 * 1.6086766 * 560.34796 *
*    27349 *     27349 * 7.6284350 * 967.72280 *
*    27435 *     27435 * 5.2199608 * 736.88872 *
*    27473 *     27473 * 24.519150 * 2590.3131 *
*    27653 *     27653 * 22.700972 * 2179.6165 *
*    27663 *     27663 * 5.9380964 * 880.32351 *
*    27838 *     27838 * 18.876641 * 1611.1739 *
*    27860 *     27860 * 12.371439 * 1166.9887 *
*    28026 *     28026 * 4.5823882 * 836.69513 *
*    28115 *     28115 * 2.7227031 * 436.57235 *
*    28122 *     28122 * 8.0354348 * 904.32717 *
*    28125 *     28125 * 4.2001847 * 952.85141 *
*    28250 *     28250 * 14.269554 * 1101.2566 *
*    28325 *     28325 * 5.5359939 * 955.56510 *
*    28423 *     28423 * 2.1827247 * 1307.3458 *
*    28495 *     28495 * 9.8970128 * 1395.1445 *
*    28522 *     28522 * 27.460433 * 1587.7244 *
*    28674 *     28674 * 7.0200241 * 289.38628 *
*    28691 *     28691 * 7.0759436 * 817.19755 *
*    28832 *     28832 * 3.5556794 * 341.21760 *
*    28882 *     28882 * 9.5563946 * 745.51247 *
*    28904 *     28904 * 15.179966 * 1936.4006 *
*    29123 *     29123 * 27.826482 * 1923.7351 *
*    29129 *     29129 * 4.5287507 * 712.34450 *
*    29229 *     29229 * 12.816239 * 1415.3330 *
*    29411 *     29411 * 12.726518 * 187.15381 *
*    29512 *     29512 * 7.8285407 * 1014.4884 *
*    29524 *     29524 * 2.1276726 * 272.13391 *
*    29552 *     29552 * 3.8014737 * 407.20500 *
*    29570 *     29570 * 16.323635 * 1541.4519 *
*    29574 *     29574 * 2.3023157 * 626.75762 *
*    29583 *     29583 * 6.0418629 * 683.45137 *
*    29623 *     29623 * 14.690224 * 2116.5620 *
*    29624 *     29624 * 5.2086799 * 1151.8812 *
*    29849 *     29849 * 29.200909 * 2240.6525 *
*    29861 *     29861 * 6.6915964 * 998.26332 *
*    29891 *     29891 * 3.0072472 * 1174.8634 *
*    30017 *     30017 * 22.785929 * 1964.4424 *
*    30324 *     30324 * 19.703258 * 1476.7104 *
*    30333 *     30333 * 2.1424422 * 1197.2786 *
*    30409 *     30409 * 4.7252926 * 412.38105 *
*    30427 *     30427 * 2.7276473 * 867.29765 *
*    30505 *     30505 * 6.8916229 * 1157.1167 *
*    30533 *     30533 * 3.5234686 * 171.71698 *
*    30562 *     30562 * 10.599104 * 1508.0280 *
*    30625 *     30625 * 3.5352692 * 1033.8246 *
*    30669 *     30669 * 2.0405154 * 390.71084 *
*    30843 *     30843 * 38.779740 * 3114.4615 *
*    30936 *     30936 * 7.2100424 * 1295.7241 *
*    30989 *     30989 * 2.4187232 * 506.08401 *
*    31079 *     31079 * 9.1810349 * 3982.7003 *
*    31080 *     31080 * 2.1857119 * 385.15776 *
*    31090 *     31090 * 6.5338634 * 976.13261 *
*    31098 *     31098 * 16.009648 * 1464.7066 *
*    31119 *     31119 * 4.4620420 * 237.35475 *
*    31153 *     31153 * 3.4481782 * 808.63978 *
*    31194 *     31194 * 12.999027 * 684.93602 *
*    31474 *     31474 * 5.6059834 * 693.57313 *
*    31478 *     31478 * 8.8335697 * 937.36360 *
*    31603 *     31603 * 9.5096504 * 838.61978 *
*    31625 *     31625 * 3.2431254 * 1016.4878 *
*    31632 *     31632 * 3.1285807 * 480.62750 *
*    31678 *     31678 * 2.3998412 * 3493.8795 *
*    31770 *     31770 * 2.4517754 * 1128.3041 *
*    31924 *     31924 * 13.499857 * 1438.5972 *
*    32107 *     32107 * 7.5135133 * 790.38008 *
*    32158 *     32158 * 28.023481 * 2628.7215 *
*    32236 *     32236 * 7.7542076 * 914.37528 *
*    32277 *     32277 * 9.6329374 * 1392.1267 *
*    32414 *     32414 * 25.880356 * 2160.7796 *
*    32458 *     32458 * 3.4525613 * 1172.9837 *
*    32638 *     32638 * 2.7079178 * 466.50940 *
*    32753 *     32753 * 5.6713772 * 1654.0932 *
*    32969 *     32969 * 31.602219 * 2186.9539 *
*    33018 *     33018 * 2.5622094 * 755.84531 *
*    33060 *     33060 * 15.355127 * 1761.3707 *
*    33063 *     33063 * 4.8026449 * 1234.8137 *
*    33136 *     33136 * 11.548650 * 1733.0192 *
*    33142 *     33142 * 21.294312 * 1393.6571 *
*    33178 *     33178 * 31.893205 * 2582.8675 *
*    33206 *     33206 * 8.3667071 * 1311.6831 *
*    33318 *     33318 * 11.413699 * 1569.7696 *
*    33337 *     33337 * 28.906507 * 2292.0276 *
*    33465 *     33465 * 4.8967867 * 168.88655 *
*    33547 *     33547 * 34.223239 * 2548.8585 *
*    33581 *     33581 * 9.0502881 * 738.27880 *
*    33622 *     33622 * 11.909441 * 1543.5820 *
*    33689 *     33689 * 12.844092 * 1332.1888 *
*    33832 *     33832 * 11.398462 * 999.84646 *
*    33976 *     33976 * 14.455439 * 1627.7115 *
*    34073 *     34073 * 2.6970401 * 1019.3149 *
*    34139 *     34139 * 2.9307357 * 1542.9449 *
*    34141 *     34141 * 4.9349168 * 691.79977 *
*    34244 *     34244 * 18.486034 * 1913.9925 *
*    34297 *     34297 * 4.0074802 * 979.70739 *
*    34337 *     34337 * 14.455975 * 624.56791 *
*    34362 *     34362 * 9.1265096 * 1136.1456 *
*    34425 *     34425 * 6.0532138 * 989.23519 *
*    34437 *     34437 * 1.3599168 * 493.18538 *
*    34508 *     34508 * 10.625527 * 515.35222 *
*    34704 *     34704 * 12.351672 * 2682.1742 *
*    34872 *     34872 * 9.1913375 * 1571.9036 *
*    34886 *     34886 * 5.1528153 * 672.82796 *
*    34911 *     34911 * 5.9427650 * 401.62278 *
*    34916 *     34916 * 6.5066548 * 454.47689 *
*    34944 *     34944 * 8.0477636 * 847.22763 *
*    35108 *     35108 * 31.438384 * 2456.3601 *
*    35379 *     35379 * 17.116246 * 1556.1404 *
*    35383 *     35383 * 24.513083 * 1989.6051 *
*    35412 *     35412 * 26.377272 * 1602.3182 *
*    35441 *     35441 * 4.0188692 * 977.67947 *
*    35512 *     35512 * 6.5075960 * 1121.3524 *
*    35519 *     35519 * 3.4413174 * 851.90570 *
*    35555 *     35555 * 27.046521 * 2999.9583 *
*    35557 *     35557 * 16.538533 * 1217.0636 *
*    35577 *     35577 * 5.9447727 * 2710.3823 *
*    35643 *     35643 * 6.9326386 * 561.25195 *
*    35671 *     35671 * 8.2861882 * 1016.6708 *
*    35724 *     35724 * 4.9560624 * 567.56509 *
*    35816 *     35816 * 17.382602 * 1099.5667 *
*    35871 *     35871 * 4.6080520 * 395.34197 *
