***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*       55 *        0 *        55 * 39.848355 * 2596.7606 *
*       99 *        0 *        99 * 421.20994 * 100802.24 *
*      188 *        0 *       188 * 23.939963 * 1848.8099 *
*      552 *        0 *       552 * 9.7665267 * 827.08034 *
*     1086 *        0 *      1086 * 8.7405646 * 1245.0737 *
*     1248 *        0 *      1248 * 3.1906804 * 732.42499 *
*     1497 *        0 *      1497 * 6.7782457 * 1279.7364 *
*     1743 *        0 *      1743 * 19.735409 * 1307.6530 *
*     2394 *        0 *      2394 * 9.5236806 * 988.69482 *
*     2501 *        0 *      2501 * 8.5218955 * 511.04706 *
*     3452 *        0 *      3452 * 23.132741 * 829.36646 *
*     3779 *        0 *      3779 * 24.058904 * 1967.9139 *
*     3879 *        0 *      3879 * 438.66644 * 115066.14 *
*     4631 *        0 *      4631 * 396.00756 * 62491.767 *
*     4958 *        0 *      4958 * 385.14796 * 86310.833 *
*     4987 *        0 *      4987 * 24.618107 * 2667.7571 *
*     5220 *        0 *      5220 * 20.234061 * 7985.6225 *
*     5695 *        0 *      5695 * 32.557205 * 2726.9299 *
*     6451 *        0 *      6451 * 29.672331 * 2566.6673 *
*     6531 *        0 *      6531 * 38.263366 * 2484.9910 *
*     7001 *        0 *      7001 * 730.48048 * 115324.06 *
*     7366 *        0 *      7366 * 24.087661 * 2081.8698 *
*     7391 *        0 *      7391 * 3.7911020 * 1563.5190 *
*     7996 *        0 *      7996 * 6.3556771 * 903.81529 *
*     8478 *        0 *      8478 * 18.393941 * 1476.3877 *
*     8566 *        0 *      8566 * 26.928636 * 1585.5399 *
*     9074 *        0 *      9074 * 8.6716394 * 1670.2484 *
*     9387 *        0 *      9387 * 20.536712 * 1816.2057 *
*     9580 *        0 *      9580 * 18.800990 * 2140.8342 *
*     9724 *        0 *      9724 * 29.408234 * 2329.1481 *
*     9978 *        0 *      9978 * 22.428221 * 1709.0138 *
*    11658 *        0 *     11658 * 25.501179 * 2322.6152 *
*    11911 *        0 *     11911 * 20.704011 * 1653.8198 *
*    12122 *        0 *     12122 * 9.3920463 * 1053.6042 *
*    12471 *        0 *     12471 * 27.219086 * 1600.7876 *
*    12810 *        0 *     12810 * 156.31012 * 22054.865 *
