***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      361 *        0 *       361 * 18.792698 * 913.78181 *
*      544 *        0 *       544 * 12.338255 * 1776.1091 *
*      615 *        0 *       615 * 456.28951 * 115459.13 *
*      885 *        0 *       885 * 34.626145 * 1965.4223 *
*     2493 *        0 *      2493 * 14.326289 * 1724.1467 *
*     2676 *        0 *      2676 * 24.878004 * 2464.1792 *
*     2897 *        0 *      2897 * 9.8590173 * 1627.4168 *
*     3447 *        0 *      3447 * 5.3452612 * 1006.9235 *
*     3477 *        0 *      3477 * 29.820726 * 2529.3974 *
*     4094 *        0 *      4094 * 394.73432 * 99179.257 *
*     4118 *        0 *      4118 * 47.183284 * 3493.4882 *
*     4582 *        0 *      4582 * 101.84956 * 4437.5030 *
*     5095 *        0 *      5095 * 38.707631 * 1955.6421 *
*     6008 *        0 *      6008 * 230.28398 * 36569.270 *
*     6672 *        0 *      6672 * 2593.9218 * 3894.7485 *
*     6792 *        0 *      6792 * 14.557782 * 1933.0752 *
*     6919 *        0 *      6919 * 30.402051 * 1872.0590 *
*     7212 *        0 *      7212 * 11.839832 * 783.59582 *
*     7216 *        0 *      7216 * 10.237560 * 1009.9962 *
*     7242 *        0 *      7242 * 19.282941 * 1438.9457 *
*     7368 *        0 *      7368 * 566.26499 * 89037.408 *
*     7395 *        0 *      7395 * 10.073630 * 773.36558 *
*     7412 *        0 *      7412 * 13.736290 * 1986.9309 *
*     7777 *        0 *      7777 * 12.293822 * 1718.1257 *
*     7993 *        0 *      7993 * 23.695269 * 1763.4682 *
*     7994 *        0 *      7994 * 4.8218213 * 534.11549 *
*     8096 *        0 *      8096 * 12.500626 * 1590.4990 *
*     8902 *        0 *      8902 * 17.613382 * 1553.3211 *
*     8977 *        0 *      8977 * 232.78475 * 28722.249 *
*     9137 *        0 *      9137 * 17.108377 * 1886.1859 *
*     9340 *        0 *      9340 * 4.4277075 * 1233.5047 *
*     9496 *        0 *      9496 * 27.511188 * 2796.9705 *
*     9498 *        0 *      9498 * 13.776806 * 1362.0232 *
*     9589 *        0 *      9589 * 33.516039 * 1802.0827 *
*     9892 *        0 *      9892 * 29.554643 * 1719.1171 *
*    10296 *        0 *     10296 * 2711.1951 * 4616.4130 *
*    10316 *        0 *     10316 * 1489.0195 * 1050.6266 *
*    10474 *        0 *     10474 * 19.017843 * 1800.7506 *
*    10603 *        0 *     10603 * 13.074836 * 2455.9688 *
*    11027 *        0 *     11027 * 8.9511463 * 1169.4186 *
*    11042 *        0 *     11042 * 8.8375448 * 1229.9464 *
*    11503 *        0 *     11503 * 17.471611 * 919.27798 *
*    11849 *        0 *     11849 * 2.1706111 * 319.86777 *
*    11981 *        0 *     11981 * 4.5161682 * 1470.0454 *
*    12286 *        0 *     12286 * 15.397304 * 1661.3969 *
*    12405 *        0 *     12405 * 22.245013 * 2172.2366 *
*    12623 *        0 *     12623 * 26.078619 * 2408.7371 *
*    12746 *        0 *     12746 * 284.00528 * 34908.141 *
*    12805 *        0 *     12805 * 22.630891 * 2577.4981 *
*    12825 *        0 *     12825 * 14.910501 * 1720.6568 *
*    13012 *        0 *     13012 * 14.515083 * 1564.2408 *
*    13056 *        0 *     13056 * 8.3770857 * 1347.0186 *
*    13263 *        0 *     13263 * 3.0844480 * 684.30260 *
*    13473 *        0 *     13473 * 10.608785 * 1714.2977 *
*    13502 *        0 *     13502 * 9.9865503 * 1268.7811 *
*    13596 *        0 *     13596 * 10.672701 * 944.56589 *
*    13756 *        0 *     13756 * 12.119534 * 1585.7579 *
*    14066 *        0 *     14066 * 23.186453 * 1729.8768 *
*    14790 *        0 *     14790 * 5.7995113 * 1268.1691 *
*    14899 *        0 *     14899 *  28.11235 * 2005.1060 *
*    15191 *        0 *     15191 * 10.469975 * 1005.5034 *
*    15462 *        0 *     15462 * 12.410719 * 1803.6371 *
*    17158 *        2 *     17158 *   2.69811 * 50119.071 *
*    17281 *        0 *     17281 * 14.984969 * 1519.9158 *
*    17690 *        0 *     17690 * 12.018854 * 1642.2425 *
*    18113 *        0 *     18113 * 91.182620 * 4515.9356 *
*    18146 *        0 *     18146 * 9.3049248 * 954.44943 *
*    18566 *        0 *     18566 * 650.18436 * 112103.28 *
*    18717 *        0 *     18717 * 439.97896 * 94360.961 *
*    18723 *        0 *     18723 * 15.209181 * 1166.6338 *
*    18868 *        0 *     18868 * 9.3232894 * 1310.0979 *
*    19110 *        0 *     19110 * 56.776901 * 3916.3359 *
*    19207 *        0 *     19207 * 13.092709 * 1791.3387 *
*    19344 *        0 *     19344 * 19.447674 * 2558.9787 *
*    19827 *        0 *     19827 * 20.837277 * 1810.1741 *
*    19874 *        0 *     19874 * 166.92240 * 30584.591 *
*    19933 *        0 *     19933 * 24.609256 * 2179.9251 *
*    19981 *        0 *     19981 * 6.2152342 * 933.76881 *
*    20269 *        0 *     20269 * 49.353262 * 3029.3921 *
*    20365 *        0 *     20365 * 4.0656571 * 894.80697 *
*    20429 *        0 *     20429 * 18.758433 * 2258.0072 *
*    20658 *        0 *     20658 * 11.226380 * 1236.8056 *
*    21204 *        0 *     21204 * 222.13949 * 26680.376 *
*    21359 *        0 *     21359 * 121.17779 * 21161.739 *
*    21726 *        0 *     21726 * 8.2591714 * 1558.4874 *
*    22056 *        0 *     22056 * 1721.1844 *  25789.66 *
*    22663 *        0 *     22663 * 27.149522 * 1787.4180 *
*    22735 *        0 *     22735 * 10.846060 * 1306.9462 *
*    22738 *        0 *     22738 * 17.607111 * 2080.5531 *
*    22764 *        0 *     22764 * 29.981191 * 2090.7030 *
*    22819 *        0 *     22819 * 6.8056260 * 428.32818 *
*    23371 *        0 *     23371 * 15.162072 * 1809.8292 *
*    23490 *        0 *     23490 * 3.4143343 * 875.38601 *
*    23637 *        0 *     23637 * 603.77272 * 111118.67 *
*    23725 *        0 *     23725 * 17.253744 * 1553.7265 *
*    23769 *        0 *     23769 * 16.466135 * 1231.7521 *
*    23879 *        0 *     23879 * 48.843320 * 2535.1348 *
*    24050 *        0 *     24050 * 15.472058 * 1677.9910 *
*    24171 *        0 *     24171 * 6.4652641 * 1379.3515 *
*    24534 *        0 *     24534 * 47.615556 * 3481.1783 *
*    24574 *        0 *     24574 * 12.470668 * 890.62873 *
*    25449 *        0 *     25449 * 15.677851 * 1841.4810 *
*    25452 *        0 *     25452 * 20.419488 * 1504.7414 *
*    25608 *        0 *     25608 * 5.4750982 * 1036.7058 *
*    25620 *        0 *     25620 * 239.46719 * 74742.982 *
*    25629 *        0 *     25629 * 25.758475 * 1988.1452 *
*    25776 *        0 *     25776 * 37.689163 * 2763.7073 *
*    26180 *        0 *     26180 * 9.2412795 * 1217.4520 *
*    26524 *        0 *     26524 * 13.405506 * 1636.1984 *
*    27016 *        0 *     27016 * 559.36667 * 111473.90 *
*    27087 *        0 *     27087 * 42.601728 * 1627.4454 *
*    27269 *        0 *     27269 * 24.373952 * 2080.1518 *
*    28101 *        0 *     28101 * 44.128399 * 3316.1020 *
*    28612 *        0 *     28612 * 20.363304 * 2000.2708 *
*    28662 *        0 *     28662 * 367.89187 * 107770.73 *
*    28695 *        0 *     28695 * 71.212710 * 4425.1989 *
*    29518 *        0 *     29518 * 29.357639 * 2259.7584 *
*    29849 *        0 *     29849 * 17.430118 * 2009.5437 *
*    30096 *        0 *     30096 * 11.369467 * 1615.8880 *
*    30288 *        0 *     30288 * 823.36459 * 46546.881 *
*    30469 *        0 *     30469 * 27.095333 * 2434.5561 *
*    30751 *        0 *     30751 * 14.152565 * 1692.0779 *
*    30762 *        0 *     30762 * 5.1376187 * 866.38858 *
*    31014 *        0 *     31014 * 25.840079 * 2052.5772 *
*    31115 *        0 *     31115 * 6.8340352 * 420.98767 *
*    31296 *        0 *     31296 * 17.167225 * 2264.8058 *
*    32284 *        0 *     32284 * 10.583428 * 1694.5438 *
*    32651 *        0 *     32651 * 78.013379 * 16691.348 *
*    32772 *        0 *     32772 * 45.816830 * 2325.2914 *
