************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     7046 *      7046 * 5.3799263 * 299.07422 *
*     7107 *      7107 * 19.582250 * 1383.5624 *
*     7110 *      7110 * 11.477312 * 1020.0057 *
*     7135 *      7135 * 6.7796395 * 1304.9266 *
*     7185 *      7185 * 35.282421 * 1040.7274 *
*     7302 *      7302 * 12.437007 * 3063.1065 *
*     7341 *      7341 * 10.736282 * 1276.6177 *
*     7511 *      7511 * 9.5096460 * 1462.4979 *
*     7535 *      7535 * 14.492088 * 1518.2246 *
*     7577 *      7577 * 4.7357349 * 597.76461 *
*     7686 *      7686 * 7.2051726 * 1123.7234 *
*     7708 *      7708 * 10.388280 * 1162.5357 *
*     7724 *      7724 * 8.4790287 * 695.81720 *
*     7796 *      7796 * 5.9852913 * 854.41643 *
*     7803 *      7803 * 12.761472 * 162.17103 *
*     7852 *      7852 * 32.982102 * 3271.7254 *
*     7869 *      7869 * 6.4005525 * 667.00324 *
*     7892 *      7892 * 25.017380 * 2050.1053 *
*     7949 *      7949 * 17.308339 * 1845.6553 *
*     7964 *      7964 * 8.9161728 * 428.45932 *
*     8088 *      8088 * 19.290445 * 1676.7333 *
*     8123 *      8123 * 5.0714428 * 712.25609 *
*     8324 *      8324 * 14.847229 * 1571.5718 *
*     8355 *      8355 * 31.589627 * 3985.8734 *
*     8393 *      8393 * 26.609703 * 1940.6806 *
*     8405 *      8405 * 18.209728 * 1437.1205 *
*     8406 *      8406 * 15.870838 * 1125.0859 *
*     8431 *      8431 * 2.6918098 * 762.41637 *
*     8435 *      8435 * 15.452078 * 1209.6104 *
*     8473 *      8473 * 10.488631 * 486.90597 *
*     8476 *      8476 * 39.741657 * 1518.9508 *
*     8528 *      8528 * 5.6224187 * 812.88590 *
*     8563 *      8563 * 4.7595378 * 783.31426 *
*     8813 *      8813 * 11.675689 * 1296.9761 *
*     8873 *      8873 * 23.795761 * 1733.5106 *
*     8895 *      8895 * 3.0452456 * 498.82721 *
*     9111 *      9111 * 26.895343 * 2743.9061 *
*     9175 *      9175 * 20.053109 * 1757.8112 *
*     9226 *      9226 * 4.9634427 * 984.99501 *
*     9236 *      9236 * 27.116538 * 1687.7542 *
*     9333 *      9333 * 5.6770563 * 873.45612 *
*     9360 *      9360 * 9.8093079 * 1579.4684 *
*     9405 *      9405 * 9.8738991 * 897.82900 *
*     9427 *      9427 * 35.654632 *  1431.008 *
*     9473 *      9473 * 4.3171496 * 876.76937 *
*     9541 *      9541 * 1.7490699 * 515.79881 *
*     9596 *      9596 * 15.964875 * 1637.0838 *
*     9720 *      9720 * 39.625052 * 2546.3817 *
*     9757 *      9757 * 11.207244 * 1623.9339 *
*     9783 *      9783 * 38.533103 * 2097.2266 *
*     9877 *      9877 * 11.188902 * 1455.4126 *
*     9939 *      9939 * 9.1137733 * 1286.2971 *
*     9994 *      9994 * 14.431904 * 1576.1495 *
*    10049 *     10049 * 13.645429 * 1330.0956 *
*    10126 *     10126 * 2.2345001 * 2175.4999 *
*    10145 *     10145 * 5.3599546 * 1124.3929 *
*    10251 *     10251 * 16.543825 * 2221.0144 *
*    10257 *     10257 * 10.036253 * 1885.0246 *
*    10258 *     10258 * 17.201890 * 2008.0339 *
*    10309 *     10309 * 9.1233168 * 405.73022 *
*    10317 *     10317 * 11.275890 * 1644.6664 *
*    10345 *     10345 * 17.930071 * 1485.3660 *
*    10419 *     10419 * 15.520688 * 1896.3678 *
*    10432 *     10432 * 22.599928 *  1323.812 *
*    10565 *     10565 * 4.7024994 * 1059.0066 *
*    10647 *     10647 * 2.4610202 * 792.58991 *
*    10656 *     10656 * 31.041788 * 2888.4005 *
*    10663 *     10663 * 4.3795361 * 1135.1171 *
*    10670 *     10670 * 9.5862069 * 1488.9834 *
*    10683 *     10683 * 37.097426 * 3101.3963 *
*    10712 *     10712 * 7.8308216 * 1198.0388 *
*    10722 *     10722 * 6.8405429 * 291.85252 *
*    10725 *     10725 * 2.3332142 * 3711.9234 *
*    10735 *     10735 * 4.1299920 * 684.32114 *
*    10769 *     10769 * 3.1041887 * 558.54827 *
*    10801 *     10801 * 6.7249308 * 172.09132 *
*    10818 *     10818 * 3.1383984 * 1037.9633 *
*    10830 *     10830 * 2.1906769 * 491.00763 *
*    10834 *     10834 * 4.3403827 * 151.98330 *
*    10881 *     10881 * 15.555915 * 1761.1418 *
*    10896 *     10896 * 26.877932 * 1989.7406 *
*    11005 *     11005 * 11.348891 * 1289.4953 *
*    11065 *     11065 * 4.9727637 * 1301.3126 *
*    11083 *     11083 * 7.0210546 * 1026.7346 *
*    11088 *     11088 * 6.3456474 * 471.49086 *
*    11090 *     11090 * 20.818544 * 1830.8690 *
*    11137 *     11137 * 12.696856 * 890.41589 *
*    11155 *     11155 * 7.1332850 * 1165.3560 *
*    11219 *     11219 * 2.7850987 * 282.37124 *
*    11237 *     11237 * 11.960229 * 1140.3217 *
*    11281 *     11281 * 4.4930393 * 886.20582 *
*    11299 *     11299 * 14.159274 * 1050.7069 *
*    11341 *     11341 * 5.8595332 * 436.66861 *
*    11373 *     11373 * 1.4834443 * 287.39386 *
*    11485 *     11485 * 13.062251 * 2363.1345 *
*    11501 *     11501 * 6.0211752 * 1083.9273 *
*    11504 *     11504 * 35.748237 * 2129.8142 *
*    11514 *     11514 * 19.447327 * 2768.9136 *
*    11542 *     11542 * 22.038077 * 3299.3961 *
*    11597 *     11597 * 23.453841 * 1316.9959 *
*    11637 *     11637 * 5.5044807 * 476.40353 *
*    11655 *     11655 * 3.0171969 * 400.11262 *
*    11695 *     11695 * 23.605645 * 2454.0512 *
*    11706 *     11706 * 10.266068 * 757.10268 *
*    11768 *     11768 * 10.570170 * 1084.3451 *
*    11825 *     11825 * 7.6489432 * 911.59548 *
*    11892 *     11892 * 18.031245 * 1440.4776 *
*    12096 *     12096 * 3.2679054 * 634.87203 *
*    12103 *     12103 * 27.760092 * 2208.9542 *
*    12152 *     12152 * 12.535404 * 1115.1281 *
*    12182 *     12182 * 9.2239267 * 850.76307 *
*    12191 *     12191 * 17.171560 * 2053.8329 *
*    12234 *     12234 * 37.520484 * 2722.9502 *
*    12241 *     12241 * 5.7102553 * 543.85259 *
*    12263 *     12263 * 3.4257889 * 710.06113 *
*    12285 *     12285 * 12.484892 * 1089.1577 *
*    12365 *     12365 * 34.795878 * 1886.2813 *
*    12389 *     12389 * 26.922645 * 1484.7939 *
*    12456 *     12456 * 23.703994 *  2198.745 *
*    12477 *     12477 * 2.6880110 * 1065.7922 *
*    12486 *     12486 * 5.4415243 * 593.03089 *
*    12567 *     12567 * 6.3319812 * 777.07000 *
*    12588 *     12588 * 5.7010792 * 1168.2983 *
*    12593 *     12593 * 38.646071 * 2634.2766 *
*    12598 *     12598 * 5.2962012 * 520.85972 *
*    12614 *     12614 * 2.6622372 * 481.46108 *
*    12640 *     12640 * 33.649071 * 2451.4972 *
*    12643 *     12643 * 36.258211 * 2342.3757 *
*    12769 *     12769 * 21.773760 * 1977.0665 *
*    12830 *     12830 * 14.823612 * 1244.7201 *
*    12865 *     12865 * 38.292024 * 3341.5808 *
*    12897 *     12897 * 16.906717 * 1784.4426 *
*    12912 *     12912 * 2.3201418 * 621.49220 *
*    12993 *     12993 * 3.3888971 * 260.72491 *
*    12996 *     12996 * 9.3279200 * 1166.4948 *
*    13102 *     13102 * 3.4606540 * 610.13833 *
*    13130 *     13130 * 20.056580 * 1905.6462 *
*    13226 *     13226 * 21.037709 * 1829.1442 *
*    13288 *     13288 * 4.2841817 * 671.57645 *
*    13319 *     13319 * 2.6555012 * 994.65451 *
*    13395 *     13395 * 4.3538895 * 883.63936 *
*    13434 *     13434 * 5.2990853 * 1255.6094 *
*    13450 *     13450 * 10.329357 * 1719.8594 *
*    13506 *     13506 * 22.181521 * 1978.2811 *
*    13549 *     13549 * 10.749072 * 1192.2937 *
*    13559 *     13559 * 6.6608053 * 942.97705 *
*    13572 *     13572 * 6.0085572 * 407.74040 *
*    13626 *     13626 * 2.8810953 * 772.98749 *
*    13630 *     13630 * 10.221367 * 1240.5723 *
*    13679 *     13679 * 18.008103 * 1355.8806 *
*    13702 *     13702 * 9.4808912 * 1375.5580 *
*    13818 *     13818 * 10.920703 * 1057.2446 *
*    13820 *     13820 * 22.556745 * 1963.3511 *
*    13903 *     13903 * 0.7775547 * 291.19460 *
*    14028 *     14028 * 14.342949 * 1759.7528 *
*    14060 *     14060 * 6.1880397 * 1051.2781 *
*    14121 *     14121 * 12.926713 * 1716.3689 *
*    14188 *     14188 * 29.730698 * 2867.7998 *
*    14209 *     14209 * 18.983676 * 1454.9376 *
*    14230 *     14230 * 22.516688 * 595.60921 *
*    14241 *     14241 * 30.520049 * 1160.0584 *
*    14242 *     14242 * 4.8505040 * 763.04570 *
*    14253 *     14253 * 10.057468 * 1553.8455 *
*    14259 *     14259 * 3.2387626 * 1011.4804 *
*    14504 *     14504 * 12.720633 * 2209.4022 *
*    14518 *     14518 * 13.236503 * 1724.6319 *
*    14701 *     14701 *   4.10524 * 993.28263 *
*    14708 *     14708 * 35.618416 * 2441.3096 *
*    14801 *     14801 * 6.6293553 * 877.27806 *
*    14808 *     14808 * 5.9092200 * 1312.5049 *
*    14814 *     14814 * 30.755103 * 2575.0501 *
*    14865 *     14865 * 37.396299 * 2125.1920 *
*    14889 *     14889 * 16.686665 * 1354.4843 *
*    14940 *     14940 * 11.297143 * 1801.0419 *
*    14977 *     14977 * 17.565333 * 1697.9941 *
*    15073 *     15073 * 26.802092 * 2648.5921 *
*    15202 *     15202 * 16.360756 * 1553.4785 *
*    15334 *     15334 * 5.2442008 * 302.18487 *
*    15354 *     15354 * 20.848260 * 2333.7166 *
*    15392 *     15392 * 27.275456 * 1836.7616 *
*    15402 *     15402 * 5.7729586 * 571.58720 *
*    15417 *     15417 * 7.5364874 * 1367.1229 *
*    15444 *     15444 * 7.8519260 * 1394.0904 *
*    15446 *     15446 * 9.6355454 * 969.53992 *
*    15512 *     15512 *  5.578725 * 524.12398 *
*    15646 *     15646 * 8.1948329 * 985.86863 *
*    15853 *     15853 * 1.5204694 * 894.71301 *
*    15914 *     15914 * 16.639100 * 1435.2037 *
*    16003 *     16003 * 16.534409 * 1674.3125 *
*    16033 *     16033 * 4.9009407 * 300.74970 *
*    16104 *     16104 * 14.784590 * 1346.6393 *
*    16142 *     16142 * 4.6116657 * 660.57188 *
*    16166 *     16166 * 9.4299332 * 879.84818 *
*    16202 *     16202 * 24.072588 * 1834.5473 *
*    16209 *     16209 * 28.889584 * 2245.8856 *
*    16238 *     16238 * 26.519716 * 2511.4618 *
*    16338 *     16338 * 6.1201965 * 668.09966 *
*    16369 *     16369 * 4.2512696 * 221.82933 *
*    16418 *     16418 * 39.774716 * 2780.2179 *
*    16444 *     16444 * 30.291242 * 2128.4933 *
*    16468 *     16468 * 18.792952 * 1246.5452 *
*    16518 *     16518 * 14.720319 * 2151.5492 *
*    16564 *     16564 * 3.6591920 * 881.46747 *
*    16580 *     16580 * 7.1563523 * 433.14074 *
*    16621 *     16621 * 11.124508 * 1020.2756 *
*    16642 *     16642 * 31.661272 * 2574.2887 *
*    16693 *     16693 * 25.721285 * 1192.1094 *
*    16708 *     16708 * 7.6705594 * 800.51395 *
*    16721 *     16721 * 7.3127245 * 872.59197 *
*    16848 *     16848 * 8.3911195 * 1895.0966 *
*    16853 *     16853 * 14.670541 * 1296.2888 *
*    16880 *     16880 * 17.795499 * 973.76111 *
*    16890 *     16890 * 19.499723 * 2305.9139 *
*    16915 *     16915 * 2.1990409 * 173.51367 *
*    16972 *     16972 * 14.528129 * 1148.5186 *
*    17005 *     17005 * 20.478401 * 1407.6359 *
*    17083 *     17083 * 9.4691109 * 1367.7280 *
*    17095 *     17095 * 6.6233262 * 294.57138 *
*    17100 *     17100 * 3.0628957 * 560.45160 *
*    17168 *     17168 * 17.208986 * 1474.5552 *
*    17177 *     17177 * 10.035735 * 987.40810 *
*    17190 *     17190 * 18.168249 * 1869.6236 *
*    17245 *     17245 * 2.7535782 * 269.97179 *
*    17325 *     17325 * 3.5098435 * 523.03817 *
*    17398 *     17398 * 4.9530779 * 627.89059 *
*    17414 *     17414 * 14.468894 * 1216.1917 *
*    17482 *     17482 * 2.6033848 * 507.55744 *
*    17488 *     17488 * 3.9452722 * 477.45502 *
*    17538 *     17538 * 14.056895 * 2179.9287 *
*    17558 *     17558 * 16.749329 * 1802.1368 *
*    17567 *     17567 * 7.9080071 * 744.17574 *
*    17589 *     17589 * 7.5953950 * 1598.5109 *
*    17697 *     17697 * 20.185504 * 1794.0457 *
*    17702 *     17702 * 5.6203193 * 1192.1864 *
*    17724 *     17724 * 16.791333 * 2488.8710 *
*    17773 *     17773 * 9.3051362 * 1578.2926 *
*    17954 *     17954 * 9.7741882 * 1333.9989 *
*    17961 *     17961 * 18.722027 * 1558.2223 *
*    18043 *     18043 * 11.013195 * 593.69098 *
*    18221 *     18221 * 10.904612 * 878.21290 *
*    18319 *     18319 * 16.225851 * 1579.5930 *
*    18383 *     18383 * 9.1315572 * 511.88390 *
*    18401 *     18401 * 11.141050 * 1544.0659 *
*    18446 *     18446 * 22.175005 * 1818.4249 *
*    18486 *     18486 * 4.4744805 * 1107.9092 *
*    18491 *     18491 * 12.248438 * 452.87027 *
*    18551 *     18551 * 5.5710410 * 673.83202 *
*    18562 *     18562 * 11.771916 * 1656.6803 *
*    18658 *     18658 * 34.274463 * 178.96763 *
*    18703 *     18703 * 15.440845 * 1679.4547 *
*    18726 *     18726 * 28.244323 * 2258.4168 *
*    18776 *     18776 * 2.8127361 * 827.54220 *
*    18813 *     18813 * 6.1225017 * 983.45918 *
*    18831 *     18831 * 10.867450 * 943.63049 *
*    18887 *     18887 * 3.1613836 * 248.72026 *
*    18932 *     18932 * 9.7155316 * 1962.8792 *
*    18975 *     18975 * 7.6065712 * 1134.6129 *
*    19207 *     19207 * 13.795911 * 1800.7001 *
*    19214 *     19214 * 23.606706 * 1808.9361 *
*    19280 *     19280 * 7.2322436 * 2216.0388 *
*    19467 *     19467 * 4.9798643 * 1537.0451 *
*    19480 *     19480 * 21.276339 * 1486.4083 *
*    19501 *     19501 * 4.2429249 * 399.99078 *
*    19523 *     19523 * 14.909904 * 1826.7076 *
*    19627 *     19627 * 29.168250 * 1799.2435 *
*    19767 *     19767 * 4.4043719 * 815.61779 *
*    19846 *     19846 * 8.2515587 * 1039.7556 *
*    20008 *     20008 * 2.5395509 * 861.50403 *
*    20131 *     20131 * 4.9506760 * 51.770166 *
*    20287 *     20287 * 6.9462385 * 797.65208 *
*    20309 *     20309 * 24.365759 * 1769.4781 *
*    20338 *     20338 * 17.040970 * 1246.9913 *
*    20461 *     20461 * 12.658723 * 1367.8923 *
*    20467 *     20467 * 9.3919453 * 1704.9092 *
*    20555 *     20555 * 2.3379499 * 670.89280 *
*    20564 *     20564 * 5.8325205 * 347.95092 *
*    20608 *     20608 * 4.8756177 * 990.96938 *
*    20825 *     20825 * 17.072570 * 1211.6917 *
*    20886 *     20886 * 13.952125 * 1212.9317 *
*    20915 *     20915 * 32.750032 * 3633.7328 *
*    20930 *     20930 * 3.8793167 * 449.53834 *
*    20935 *     20935 * 2.9723038 * 408.94459 *
*    20997 *     20997 * 7.9759165 * 805.92644 *
*    21002 *     21002 * 14.138156 * 853.94823 *
*    21020 *     21020 * 15.405018 * 1625.8946 *
*    21049 *     21049 * 9.9876656 * 1006.4548 *
*    21120 *     21120 * 10.409229 * 690.96128 *
*    21302 *     21302 * 5.3740428 * 1121.1718 *
*    21318 *     21318 *  3.082091 * 2145.0542 *
*    21334 *     21334 * 14.186505 * 1218.1180 *
*    21348 *     21348 * 22.971046 * 2292.1911 *
*    21429 *     21429 * 7.2608943 * 869.50810 *
*    21452 *     21452 * 3.7319063 * 1241.5014 *
*    21493 *     21493 * 24.657256 * 1028.8039 *
*    21500 *     21500 * 39.903908 * 2425.6242 *
*    21663 *     21663 * 31.735109 * 2471.5354 *
*    21691 *     21691 * 4.4547312 * 1285.6948 *
*    21795 *     21795 * 12.917873 * 253.24087 *
*    21872 *     21872 * 17.926013 * 1290.1110 *
*    21878 *     21878 * 15.201404 * 1865.9363 *
*    22019 *     22019 * 18.592135 * 350.82805 *
*    22294 *     22294 * 4.5722485 * 607.40795 *
*    22309 *     22309 * 9.4112165 * 1207.7731 *
*    22368 *     22368 * 9.4960392 * 906.64482 *
*    22401 *     22401 * 10.251751 * 1879.3269 *
*    22431 *     22431 * 9.3662511 * 495.65652 *
*    22476 *     22476 * 2.1637091 * 179.95200 *
*    22482 *     22482 * 0.8214789 * 3455.2240 *
*    22495 *     22495 * 2.4829266 * 692.58611 *
*    22604 *     22604 * 33.059253 * 2709.3229 *
*    22640 *     22640 * 10.023905 * 673.03126 *
*    22654 *     22654 * 38.139929 * 2384.1414 *
*    22734 *     22734 * 20.490589 * 1539.7862 *
*    22872 *     22872 * 5.6681479 * 421.93282 *
*    22969 *     22969 * 10.724857 * 855.51136 *
*    22982 *     22982 * 1.5806105 * 472.59094 *
*    23047 *     23047 * 19.170281 * 1502.3799 *
*    23096 *     23096 * 3.6918871 * 305.72248 *
*    23100 *     23100 * 4.0201146 * 589.56033 *
*    23211 *     23211 * 11.457981 * 1833.6914 *
*    23259 *     23259 * 5.8220471 * 1207.8760 *
*    23320 *     23320 * 8.7866821 * 1033.5686 *
*    23360 *     23360 * 5.7649468 * 561.69728 *
*    23377 *     23377 * 28.004588 * 2488.2727 *
*    23378 *     23378 * 6.2175672 * 1218.4075 *
*    23446 *     23446 *  2.907554 * 815.24484 *
*    23449 *     23449 * 22.909280 * 1494.1132 *
*    23459 *     23459 * 4.5643171 * 873.88313 *
*    23502 *     23502 * 7.2973250 * 1033.0568 *
*    23566 *     23566 * 10.206297 * 616.47773 *
*    23654 *     23654 * 22.770440 * 2040.2560 *
*    23705 *     23705 * 6.8811905 * 1566.0834 *
*    23721 *     23721 * 22.702819 * 1423.3059 *
*    23797 *     23797 * 29.692554 * 2552.1272 *
*    23808 *     23808 * 6.9149040 * 519.65004 *
*    23869 *     23869 * 29.669553 * 3182.8197 *
*    23938 *     23938 * 5.3218550 * 769.92995 *
*    24080 *     24080 * 39.467133 * 3577.1067 *
*    24191 *     24191 * 25.344761 * 1690.7494 *
*    24192 *     24192 * 2.9143598 * 372.88057 *
*    24240 *     24240 * 23.242426 * 2197.9163 *
*    24250 *     24250 * 6.6149071 * 495.51116 *
*    24308 *     24308 * 2.9886505 * 1655.1524 *
*    24321 *     24321 * 7.1339097 * 1170.3176 *
*    24338 *     24338 * 4.9995756 * 1158.7899 *
*    24368 *     24368 * 6.7705950 * 158.25666 *
*    24378 *     24378 * 8.0121218 * 1195.5645 *
*    24401 *     24401 * 2.5067704 * 808.69871 *
*    24421 *     24421 * 23.572940 * 2147.7108 *
*    24448 *     24448 * 15.730304 * 1710.6186 *
*    24631 *     24631 * 35.880600 * 2990.7477 *
*    24632 *     24632 * 16.643687 * 3737.6135 *
*    24670 *     24670 * 19.942881 * 1680.3848 *
*    24751 *     24751 * 1.3801374 * 302.34250 *
*    24759 *     24759 * 9.0788930 * 370.74222 *
*    24775 *     24775 * 16.155474 *  2052.094 *
*    24781 *     24781 * 9.3353945 * 1660.9216 *
*    24854 *     24854 * 33.469183 * 3194.3988 *
*    24954 *     24954 * 18.158968 * 2042.0408 *
*    25005 *     25005 * 10.833855 * 928.50433 *
*    25040 *     25040 * 6.3313972 * 2311.8768 *
*    25043 *     25043 * 5.9374839 * 318.76543 *
*    25077 *     25077 * 4.5016847 * 675.13704 *
*    25127 *     25127 * 5.7863622 * 695.51948 *
*    25160 *     25160 * 4.4448928 * 1292.7301 *
*    25182 *     25182 * 19.059655 * 637.44062 *
*    25220 *     25220 * 10.327756 * 910.26535 *
*    25232 *     25232 * 10.449989 * 798.66718 *
*    25236 *     25236 * 15.252500 * 1090.5453 *
*    25410 *     25410 * 14.559577 * 1903.8363 *
*    25429 *     25429 * 11.119903 * 836.72180 *
*    25430 *     25430 * 15.917678 * 1371.3404 *
*    25447 *     25447 * 17.136493 * 1588.1525 *
*    25505 *     25505 * 28.263231 * 2515.0327 *
*    25544 *     25544 * 6.9934389 * 443.27283 *
