***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*    11652 *        1 *     11652 * 1.0008261 * 303.56209 *
*    12940 *        0 *     12940 * 4.7696697 * 396.05218 *
*    13315 *        0 *     13315 * 4.0472406 * 506.73220 *
*    29330 *        0 *     29330 * 7.6110904 * 2312.6082 *
*    32466 *        2 *     32466 * 1.2122750 * 295.64571 *
*    34129 *        0 *     34129 * 5.9088020 * 909.86905 *
*    37127 *        0 *     37127 * 15.877579 * 2422.3081 *
*    54515 *        0 *     54515 * 2.5535127 * 408.20275 *
*    57815 *        0 *     57815 * 5.6839582 * 968.46728 *
*    60616 *        1 *     60616 * 5.8186713 * 541.30227 *
*    77739 *        0 *     77739 * 3.6242242 * 826.77131 *
*    88074 *        0 *     88074 * 22.469852 * 1374.9255 *
*   109416 *        0 *    109416 * 4.6985802 *  316.8515 *
*   112642 *        0 *    112642 * 5.1295615 * 418.19630 *
*   129212 *        0 *    129212 * 7.7800622 * 1129.6135 *
*   133579 *        3 *    133579 * 1.7857367 * 3649.5944 *
*   133899 *        0 *    133899 * 20.780422 * 1823.4784 *
*   134167 *        0 *    134167 * 14.124400 * 1245.2077 *
*   134980 *        0 *    134980 * 7.5017395 * 1906.7510 *
*   147557 *        0 *    147557 * 9.2614536 * 987.57101 *
*   158567 *        2 *    158567 * 1.1872441 * 433.15467 *
*   158813 *        0 *    158813 * 18.716261 * 2275.9054 *
***********************************************************
