***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     5105 *        0 *      5105 * 3.4304352 * 410.34203 *
*     6366 *        0 *      6366 * 13.704469 * 1162.1003 *
*    10728 *        0 *     10728 * 2.5170866 * 482.77375 *
*    11757 *        0 *     11757 * 2.5770474 * 528.22305 *
*    13504 *        0 *     13504 * 5.3253266 * 1175.3697 *
*    13819 *        0 *     13819 * 3.4629933 * 386.20635 *
*    15709 *        0 *     15709 * 22.283625 * 1336.1231 *
*    15712 *        0 *     15712 * 5.5666332 * 329.48230 *
*    26898 *        0 *     26898 * 8.6061664 * 387.13205 *
*    29833 *        0 *     29833 * 9.6414583 * 1447.7116 *
*    30709 *        0 *     30709 * 6.7365178 * 1746.2945 *
*    32070 *        0 *     32070 * 8.3561058 * 793.17170 *
*    34718 *        0 *     34718 * 4.2040136 * 646.18898 *
*    38847 *        0 *     38847 * 7.2884827 * 1437.4623 *
*    41818 *        0 *     41818 * 23.509543 * 2431.5632 *
*    43316 *        0 *     43316 * 3.2021988 * 224.73049 *
*    45697 *        0 *     45697 * 5.0474497 * 1215.9626 *
*    47431 *        0 *     47431 * 19.563786 * 1364.5124 *
*    49364 *        0 *     49364 * 1.8911484 * 499.04585 *
*    50140 *        0 *     50140 * 4.4691256 * 176.66446 *
*    50744 *        0 *     50744 * 12.847689 * 851.32255 *
*    51008 *        0 *     51008 * 23.218328 * 1644.3561 *
*    52087 *        0 *     52087 * 12.728858 * 1634.7278 *
*    52972 *        0 *     52972 * 1.2185531 * 229.68543 *
*    54411 *        0 *     54411 * 24.281173 * 2314.7329 *
*    54529 *        0 *     54529 * 5.8187706 * 553.34800 *
*    54926 *        0 *     54926 * 9.5644512 * 1045.2199 *
*    56762 *        0 *     56762 * 5.1401052 * 311.60136 *
*    57145 *        0 *     57145 * 9.1653934 * 1856.3620 *
*    57706 *        0 *     57706 * 2.4743074 * 481.93777 *
*    59804 *        0 *     59804 * 5.7051634 * 181.39363 *
*    60632 *        0 *     60632 * 4.8249787 * 391.07872 *
*    60899 *        0 *     60899 * 9.0630040 * 1688.2032 *
*    63703 *        0 *     63703 * 3.6681539 * 735.77667 *
*    64556 *        0 *     64556 * 2.0861049 * 403.39967 *
*    65303 *        0 *     65303 * 23.889517 * 1879.7612 *
*    65473 *        0 *     65473 * 3.3396567 * 209.05046 *
*    65674 *        0 *     65674 * 27.571399 * 1630.2555 *
*    68056 *        0 *     68056 * 2.2042942 * 580.45266 *
*    68808 *        1 *     68808 * 1.4151158 * 283.32622 *
*    68918 *        0 *     68918 * 17.180978 * 1116.7052 *
*    69131 *        0 *     69131 * 3.4628640 * 586.08239 *
*    69633 *        0 *     69633 * 6.7992907 * 507.65189 *
*    69891 *        0 *     69891 * 7.2985411 * 1475.0164 *
*    69909 *        0 *     69909 * 34.465988 * 2362.2577 *
*    70428 *        0 *     70428 * 11.043419 * 1214.4780 *
*    70806 *        0 *     70806 *  14.61533 * 527.31594 *
*    72722 *        0 *     72722 * 12.042952 * 531.11440 *
*    73989 *        0 *     73989 * 13.040869 * 2340.5490 *
*    75271 *        0 *     75271 * 13.672851 * 1831.5621 *
*    75665 *        0 *     75665 * 4.5655567 * 635.01319 *
*    76727 *        0 *     76727 * 2.8825604 * 678.93410 *
*    77051 *        0 *     77051 * 4.8746572 * 414.27075 *
***********************************************************
