***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     8878 *        0 *      8878 * 4.3200427 * 181.85475 *
*     8878 *        2 *      8878 * 2.6901222 * 181.85475 *
*    19171 *        0 *     19171 * 5.7452019 * 780.77295 *
*    24313 *        0 *     24313 * 6.4975218 * 513.85166 *
*    30357 *        0 *     30357 * 14.357175 * 1689.1974 *
*    41132 *        0 *     41132 * 23.294318 * 3761.5914 *
*    41963 *        0 *     41963 * 3.1439043 * 659.51702 *
*    50781 *        0 *     50781 * 5.0978412 * 848.52310 *
*    53721 *        0 *     53721 * 6.1685027 * 413.10826 *
*    77036 *        0 *     77036 * 4.8313370 * 648.49922 *
*    77708 *        0 *     77708 * 15.249106 * 1200.5623 *
*    78932 *        0 *     78932 * 9.1433912 * 1188.5761 *
*    84472 *        0 *     84472 * 5.2185735 * 1260.6348 *
*    88138 *        0 *     88138 * 10.866905 * 1294.6365 *
*    90204 *        0 *     90204 * 2.9741640 * 1028.3913 *
*   102078 *        0 *    102078 * 5.6576512 * 662.44197 *
*   113189 *        0 *    113189 * 7.1254838 * 827.16260 *
*   117850 *        0 *    117850 * 19.995897 * 1731.1642 *
*   122200 *        0 *    122200 * 5.6619866 * 383.24065 *
*   129912 *        0 *    129912 * 14.843717 * 1695.3141 *
*   131019 *        0 *    131019 * 7.0331945 * 560.50815 *
*   134261 *        0 *    134261 *  26.41418 * 2479.9525 *
*   144136 *        0 *    144136 * 8.8333183 * 500.26409 *
*   149193 *        0 *    149193 * 20.745615 * 1514.1593 *
*   150040 *        0 *    150040 * 6.0212540 * 382.35154 *
*   153577 *        0 *    153577 * 5.0497492 * 703.90336 *
*   158911 *        0 *    158911 * 5.6351676 *  873.5288 *
*   169114 *        0 *    169114 * 9.9031916 * 649.37854 *
*   170558 *        1 *    170558 * 7.5380622 * 574.73152 *
*   175636 *        0 *    175636 * 4.9975229 * 893.03427 *
*   183603 *        0 *    183603 * 2.6249301 * 753.47510 *
*   190204 *        0 *    190204 * 15.980680 * 1828.0554 *
*   198380 *        0 *    198380 * 8.7240141 * 715.54573 *
*   199428 *        0 *    199428 * 2.2980955 * 1269.7507 *
*   200504 *        0 *    200504 * 7.0139214 * 1079.1916 *
*   213777 *        0 *    213777 * 2.3404279 * 470.11502 *
*   219354 *        2 *    219354 * 2.4351213 * 660.50479 *
*   219488 *        0 *    219488 * 13.622101 * 1440.2641 *
*   228666 *        0 *    228666 *  7.042194 * 644.40611 *
*   243248 *        1 *    243248 * 6.1533521 * 622.28612 *
*   253350 *        0 *    253350 * 3.4137398 * 861.91464 *
*   253674 *        0 *    253674 * 5.4896480 * 636.05615 *
*   256774 *        0 *    256774 * 8.8908584 * 1214.1122 *
*   257729 *        0 *    257729 * 3.2863583 * 698.75507 *
*   257928 *        0 *    257928 * 14.047212 * 1083.1518 *
*   262000 *        0 *    262000 * 9.8144484 * 1602.7798 *
*   264862 *        0 *    264862 * 5.0719082 * 197.01275 *
*   273583 *        0 *    273583 * 11.110366 * 1777.1426 *
*   277183 *        0 *    277183 * 8.4422528 * 1163.3245 *
*   278885 *        0 *    278885 * 6.9712820 * 430.69049 *
*   295598 *        0 *    295598 * 4.9335908 * 869.15618 *
*   328042 *        0 *    328042 * 4.3443619 * 686.81920 *
*   329538 *        0 *    329538 * 3.5072092 * 1097.5526 *
*   330402 *        0 *    330402 * 15.899585 * 658.44780 *
*   343767 *        0 *    343767 * 3.5337798 * 453.46612 *
*   371930 *        1 *    371930 * 6.1033565 * 907.98887 *
*   379062 *        0 *    379062 * 10.699351 * 864.11635 *
*   385033 *        0 *    385033 * 22.229896 * 2803.9853 *
*   388907 *        0 *    388907 * 5.5298994 * 1007.1267 *
*   394561 *        1 *    394561 * 11.985401 * 494.24187 *
*   395616 *        1 *    395616 * 3.7138972 * 852.40801 *
*   397549 *        0 *    397549 * 2.6936409 * 363.59581 *
*   400688 *        0 *    400688 * 10.619945 * 1461.1099 *
*   407593 *        0 *    407593 * 7.9479953 * 431.05741 *
*   409212 *        1 *    409212 * 4.2768392 * 675.69941 *
*   412565 *        0 *    412565 * 5.3541626 * 1047.5605 *
*   417669 *        1 *    417669 * 11.017670 * 175.87285 *
*   444467 *        0 *    444467 * 30.209365 * 2375.5109 *
*   445287 *        0 *    445287 * 4.8634091 * 645.33894 *
*   456373 *        0 *    456373 * 5.0287441 * 855.55004 *
*   465221 *        0 *    465221 * 4.8138733 * 528.79499 *
*   474467 *        0 *    474467 * 4.6373498 * 698.50471 *
*   489149 *        0 *    489149 * 28.504199 * 2280.0637 *
*   489684 *        1 *    489684 * 3.4833421 * 762.75947 *
*   500867 *        0 *    500867 * 4.9795229 * 666.66938 *
*   531604 *        0 *    531604 * 6.0256348 * 1234.5385 *
*   532610 *        0 *    532610 * 7.3840139 * 1805.1598 *
*   533204 *        0 *    533204 * 15.844058 * 1754.2915 *
*   543264 *        0 *    543264 * 8.6618742 * 748.34941 *
*   557652 *        0 *    557652 * 3.1631639 * 483.33784 *
*   579300 *        1 *    579300 * 11.581115 * 1006.1594 *
*   579332 *        0 *    579332 * 11.268679 * 790.84125 *
*   581197 *        4 *    581197 * 1.7005452 * 3021.3132 *
*   588910 *        0 *    588910 * 3.8800304 * 186.85271 *
*   590088 *        0 *    590088 * 2.0148652 * 583.03189 *
*   595461 *        0 *    595461 *  17.04005 * 2135.0869 *
*   600497 *        0 *    600497 * 10.173616 * 452.54785 *
*   610221 *        0 *    610221 * 4.9888090 * 693.33821 *
*   614406 *        0 *    614406 * 19.719385 * 1824.2620 *
*   630756 *        1 *    630756 * 7.2167166 * 659.04833 *
*   636049 *        0 *    636049 * 7.0126564 * 667.01900 *
*   641807 *        1 *    641807 * 5.3577466 * 561.63148 *
