***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*    17140 *        0 *     17140 * 13.502787 * 1392.5044 *
*    18305 *        0 *     18305 * 7.9630170 * 1235.4158 *
*    64748 *        0 *     64748 * 3.7101542 * 642.09291 *
*    67384 *        0 *     67384 * 6.1056063 * 654.77292 *
*    79331 *        0 *     79331 * 2.6094522 * 937.50415 *
*    85095 *        0 *     85095 * 14.308621 * 3252.1603 *
*    92756 *        0 *     92756 * 9.9946782 * 1415.4697 *
*   101456 *        1 *    101456 * 0.9322831 * 3188.2414 *
*   103410 *        0 *    103410 * 16.381249 * 525.03556 *
*   106980 *        0 *    106980 * 2.0108048 * 611.82570 *
*   108401 *        0 *    108401 * 20.774250 * 1688.8334 *
*   112908 *        0 *    112908 * 19.805373 * 1683.7052 *
*   116728 *        3 *    116728 * 1.3454666 * 2510.7222 *
*   118436 *        0 *    118436 * 8.4080509 * 2014.8161 *
*   118545 *        0 *    118545 * 9.3971251 * 695.21938 *
*   122119 *        0 *    122119 * 13.275298 * 1332.9975 *
*   130279 *        1 *    130279 * 1.4980024 * 398.46860 *
*   137157 *        0 *    137157 * 7.6060556 * 1379.8243 *
*   141552 *        0 *    141552 * 2.6034321 * 245.90460 *
*   170099 *        0 *    170099 * 28.258064 * 2750.9103 *
*   180168 *        0 *    180168 * 9.1129234 * 1408.6994 *
*   180844 *        0 *    180844 * 3.0009928 * 940.38170 *
*   197140 *        0 *    197140 * 8.2432984 * 486.87759 *
*   199800 *        0 *    199800 * 5.4815883 * 532.36937 *
*   205330 *        1 *    205330 * 5.5986495 * 1009.2407 *
*   219128 *        0 *    219128 * 8.6855910 * 807.79293 *
*   223242 *        0 *    223242 * 5.5444677 * 710.94318 *
*   224231 *        0 *    224231 * 8.4757983 * 920.82093 *
*   273612 *        0 *    273612 *  8.547147 * 888.13022 *
*   282476 *        1 *    282476 * 6.0169029 * 1023.1503 *
*   306253 *        0 *    306253 * 15.797331 * 1906.9247 *
*   342602 *        0 *    342602 * 12.731726 * 647.24701 *
*   348577 *        1 *    348577 * 5.2656480 * 416.39762 *
*   356109 *        5 *    356109 * 6.2975681 * 424.38967 *
*   359212 *        0 *    359212 * 8.4592230 * 548.19124 *
*   360022 *        0 *    360022 * 4.6500566 * 1072.5076 *
*   364698 *        0 *    364698 * 3.9343229 * 587.35317 *
*   397037 *        0 *    397037 * 4.2959993 * 812.79213 *
*   400267 *        2 *    400267 * 7.2310501 * 562.34657 *
*   403140 *        0 *    403140 * 12.988839 * 2264.8777 *
*   423905 *        0 *    423905 * 4.0812320 * 301.46630 *
*   432510 *        0 *    432510 * 4.1525912 * 873.32706 *
*   436408 *        0 *    436408 * 7.1619358 * 763.31280 *
*   452384 *        0 *    452384 * 10.934843 * 355.80131 *
*   452952 *        0 *    452952 * 24.732055 * 2084.6739 *
*   460396 *        0 *    460396 * 13.721463 * 680.58013 *
*   475318 *        0 *    475318 * 17.204623 * 906.43568 *
*   477100 *        0 *    477100 * 2.2324528 * 600.50601 *
*   488566 *        0 *    488566 * 4.1242133 * 1088.3537 *
*   490622 *        0 *    490622 * 4.3466066 * 466.63022 *
*   493526 *        0 *    493526 * 7.9000696 * 885.51209 *
*   505806 *        0 *    505806 * 9.2299868 * 1449.2941 *
*   519422 *        0 *    519422 * 3.4925164 * 632.52794 *
*   523562 *        0 *    523562 * 8.2108001 * 698.52303 *
*   528534 *        1 *    528534 * 5.3003557 * 465.27502 *
*   539886 *        0 *    539886 * 17.060936 * 2627.1103 *
*   540772 *        0 *    540772 * 5.4760526 * 1107.9261 *
*   540817 *        1 *    540817 * 12.388075 * 1158.7761 *
*   547947 *        1 *    547947 * 9.1769099 * 733.36329 *
*   548510 *        0 *    548510 * 4.9321792 * 1156.1800 *
*   550702 *        1 *    550702 * 1.1307955 * 761.11518 *
*   554771 *        0 *    554771 * 2.6991405 * 703.31146 *
*   556001 *        1 *    556001 * 2.8549319 * 427.26716 *
*   566199 *        0 *    566199 * 10.379504 * 945.64049 *
*   572190 *        0 *    572190 * 9.2375894 * 1580.0238 *
*   574102 *        0 *    574102 * 11.923720 * 1197.7837 *
*   582159 *        0 *    582159 * 4.2273928 * 827.90603 *
*   582486 *        0 *    582486 * 4.9901289 * 635.71722 *
*   582509 *        0 *    582509 * 5.5299229 * 739.70030 *
*   591155 *        0 *    591155 * 9.3950886 * 459.08069 *
*   591155 *        1 *    591155 * 7.6128097 * 459.08069 *
*   600675 *        0 *    600675 * 6.0055726 * 1888.6613 *
*   608620 *        2 *    608620 * 3.2009982 *  186.5013 *
*   624237 *        0 *    624237 * 20.003585 * 1074.8983 *
*   640094 *        1 *    640094 * 5.1452486 * 642.92194 *
*   642790 *        0 *    642790 * 18.880931 * 1618.5668 *
*   645857 *        0 *    645857 * 12.254111 * 1950.7876 *
*   650429 *        0 *    650429 * 10.353968 * 1413.9034 *
*   659581 *        0 *    659581 * 12.492200 * 2517.4821 *
*   673425 *        0 *    673425 * 4.2099439 * 1000.2969 *
*   696315 *        0 *    696315 * 26.454613 *  2654.356 *
*   696504 *        0 *    696504 * 10.679880 * 876.20599 *
*   705366 *        1 *    705366 * 10.933087 * 238.31576 *
***********************************************************
