***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
*    26190 *        0 *     26190 * 10.994456 * 1316.3828 *
*    26268 *        0 *     26268 * 7.5685968 * 857.03772 *
*    26356 *        0 *     26356 * 27.916859 * 1584.3040 *
*    26539 *        0 *     26539 * 12.145652 * 769.27964 *
*    26683 *        0 *     26683 * 31.632054 * 2199.2300 *
*    26777 *        0 *     26777 * 7.6465165 * 295.33909 *
*    26804 *        0 *     26804 * 6.7950356 * 1091.1183 *
*    27027 *        0 *     27027 * 20.178018 * 1465.1217 *
*    27089 *        0 *     27089 * 9.1505167 * 1512.2106 *
*    27113 *        0 *     27113 * 35.664123 * 2373.1291 *
*    27129 *        0 *     27129 * 7.3274463 * 930.91870 *
*    27131 *        0 *     27131 * 5.4815690 * 1874.3739 *
*    27321 *        0 *     27321 * 13.608065 * 1628.3442 *
*    27612 *        0 *     27612 * 15.094850 * 1904.3232 *
*    27653 *        0 *     27653 * 8.6570813 * 960.70245 *
*    27736 *        0 *     27736 * 3.3996371 * 601.93406 *
*    27749 *        0 *     27749 * 34.565623 * 2535.1563 *
*    28256 *        0 *     28256 * 3.0205244 * 179.41909 *
*    28420 *        0 *     28420 * 14.587823 * 1372.2878 *
*    28675 *        0 *     28675 * 4.1005878 * 1340.4163 *
*    28683 *        0 *     28683 * 10.411165 * 1246.5983 *
*    28759 *        0 *     28759 * 2.9181067 * 333.32277 *
*    29003 *        0 *     29003 * 35.086157 * 1593.5132 *
*    29022 *        0 *     29022 * 7.7619253 * 588.06575 *
*    29047 *        0 *     29047 * 17.827941 * 1225.1248 *
*    29167 *        0 *     29167 * 10.007279 * 384.24090 *
*    29439 *        0 *     29439 * 6.3931759 * 1460.6100 *
*    29487 *        0 *     29487 * 8.8774049 * 848.62778 *
*    29633 *        0 *     29633 * 12.003562 * 1939.3309 *
*    29669 *        0 *     29669 * 7.7442674 * 1213.5438 *
*    30262 *        0 *     30262 * 12.231486 * 1261.8730 *
*    30802 *        0 *     30802 * 13.143545 * 1500.8418 *
*    30814 *        0 *     30814 * 9.5799800 * 569.79816 *
*    30882 *        0 *     30882 * 5.7487390 * 1183.8867 *
*    31487 *        0 *     31487 * 32.278417 * 1062.6481 *
*    31616 *        0 *     31616 * 32.904377 * 2618.3023 *
*    31620 *        0 *     31620 * 22.775542 * 1238.9146 *
*    31893 *        0 *     31893 * 17.557324 * 608.16995 *
*    32123 *        0 *     32123 * 9.9680971 * 2003.0761 *
*    32715 *        0 *     32715 * 20.677682 * 1648.5148 *
*    32748 *        0 *     32748 * 2.7351372 * 982.25366 *
*    32794 *        0 *     32794 * 20.596275 * 2620.1097 *
*    32835 *        0 *     32835 * 10.127460 * 1517.4908 *
*    32889 *        0 *     32889 * 20.412660 * 2019.6034 *
*    33412 *        0 *     33412 * 8.3064076 * 843.00539 *
*    33725 *        0 *     33725 * 24.808736 * 1229.5190 *
*    33753 *        0 *     33753 * 7.7866898 * 1211.6385 *
*    34691 *        0 *     34691 * 6.3072285 * 999.86359 *
*    34831 *        0 *     34831 * 8.7920629 * 820.93576 *
*    34953 *        0 *     34953 * 38.827335 * 1399.3397 *
*    35304 *        0 *     35304 * 25.473586 * 1929.7831 *
*    35579 *        0 *     35579 * 6.6380427 * 1504.8438 *
*    36606 *        0 *     36606 * 8.9205584 * 1359.3157 *
*    37129 *        0 *     37129 * 5.6562255 * 772.35845 *
*    38308 *        0 *     38308 * 5.2710467 * 947.74801 *
*    38374 *        0 *     38374 * 5.2342713 * 627.29740 *
*    38740 *        0 *     38740 * 12.193620 * 399.00090 *
*    39029 *        0 *     39029 * 5.7557228 * 1618.0009 *
*    39190 *        0 *     39190 * 20.993104 * 1866.2082 *
*    39442 *        0 *     39442 *  27.85592 * 2775.4794 *
*    39468 *        0 *     39468 * 22.854754 * 2099.2949 *
*    39740 *        0 *     39740 * 24.376430 * 1661.9044 *
*    40465 *        0 *     40465 * 18.802955 * 1522.6239 *
*    40841 *        0 *     40841 * 13.987909 * 1604.4625 *
*    40927 *        0 *     40927 * 17.413565 * 967.28727 *
*    40935 *        0 *     40935 * 3.8099711 * 902.62931 *
*    41090 *        0 *     41090 * 3.5955518 * 711.30187 *
*    41196 *        0 *     41196 * 13.486786 * 894.87257 *
*    41542 *        0 *     41542 * 7.4051985 * 1697.2864 *
*    42282 *        0 *     42282 * 11.635653 * 1514.9547 *
*    42461 *        0 *     42461 * 17.933591 * 1933.6388 *
*    42674 *        0 *     42674 * 26.938859 * 2404.4733 *
*    42810 *        0 *     42810 * 14.303520 * 1983.7643 *
*    42980 *        0 *     42980 *  15.11681 * 1726.0157 *
*    43272 *        0 *     43272 * 12.984246 * 541.84727 *
*    43905 *        0 *     43905 * 18.213958 * 1899.0495 *
*    44314 *        0 *     44314 * 14.545724 * 1345.4579 *
*    44654 *        0 *     44654 * 6.6614344 * 562.74014 *
*    45095 *        0 *     45095 * 9.2752384 * 1165.5699 *
*    45183 *        0 *     45183 * 4.3576802 * 885.97240 *
*    45327 *        0 *     45327 * 8.5480129 * 1285.8319 *
*    45365 *        0 *     45365 * 10.289019 * 1053.7912 *
*    45928 *        0 *     45928 * 14.283526 * 2025.3846 *
*    46038 *        0 *     46038 * 4.5670038 * 811.72775 *
*    46720 *        0 *     46720 * 34.426761 * 2130.5555 *
*    47432 *        0 *     47432 * 5.4483108 * 1083.1008 *
*    47465 *        0 *     47465 * 13.224717 * 1843.5529 *
*    48144 *        0 *     48144 * 12.956301 * 1409.6789 *
*    48394 *        0 *     48394 * 4.1456726 * 869.71284 *
*    48488 *        0 *     48488 * 16.992855 * 656.12795 *
*    48584 *        0 *     48584 * 10.689136 * 1353.8200 *
*    48616 *        0 *     48616 * 10.893094 * 2050.4900 *
*    48997 *        0 *     48997 * 16.779299 * 1793.6104 *
*    49228 *        0 *     49228 * 13.803146 * 1035.9634 *
*    49253 *        0 *     49253 * 24.757370 * 1458.6540 *
*    49320 *        0 *     49320 * 8.1998858 * 1706.2576 *
*    49620 *        0 *     49620 * 5.8744485 * 861.02489 *
*    49721 *        0 *     49721 * 6.0974657 * 1159.8524 *
*    50102 *        0 *     50102 * 13.616970 *  1640.736 *
*    50655 *        0 *     50655 * 15.955455 * 1921.6222 *
*    51116 *        0 *     51116 * 4.3139903 * 655.11216 *
*    51342 *        0 *     51342 * 33.273303 * 2444.9270 *
*    51789 *        0 *     51789 * 23.995126 * 1991.9686 *
*    52113 *        0 *     52113 * 10.252888 * 950.93415 *
*    52115 *        0 *     52115 * 18.842743 * 1550.9249 *
*    52335 *        0 *     52335 * 7.1517689 * 1289.4015 *
*    52551 *        0 *     52551 * 1.9893992 * 377.06476 *
*    52956 *        0 *     52956 * 7.0863954 * 1499.5366 *
*    53107 *        1 *     53107 * 28.289837 * 1055.5881 *
*    53326 *        0 *     53326 * 27.902553 * 2412.9087 *
*    53836 *        0 *     53836 * 10.463560 * 1479.9071 *
*    54007 *        0 *     54007 * 10.947340 * 1355.7466 *
*    54055 *        0 *     54055 *  3.375213 * 763.77108 *
*    54144 *        0 *     54144 * 21.356694 * 1680.2337 *
*    54252 *        0 *     54252 * 9.4500224 * 1712.8388 *
*    54583 *        0 *     54583 * 30.014163 * 2166.3806 *
*    55175 *        0 *     55175 * 4.1810193 * 1195.6314 *
*    55518 *        0 *     55518 * 23.246166 * 2096.5631 *
*    55856 *        0 *     55856 * 14.145276 * 1601.7184 *
*    55920 *        1 *     55920 * 9.5800644 * 1390.0285 *
*    56467 *        0 *     56467 * 20.754668 * 2103.4173 *
*    56855 *        0 *     56855 * 32.530123 * 2091.7053 *
*    56997 *        0 *     56997 * 4.8466461 * 480.06012 *
*    57611 *        0 *     57611 * 12.140878 * 1514.7980 *
*    57723 *        0 *     57723 * 11.687437 * 1070.4715 *
*    57967 *        0 *     57967 * 21.215217 * 1645.3526 *
*    57983 *        0 *     57983 * 6.5545580 * 1169.1929 *
*    58017 *        0 *     58017 * 27.494950 * 2362.3456 *
*    58472 *        0 *     58472 * 12.498514 * 372.43817 *
*    58925 *        0 *     58925 * 9.8957266 * 1351.2345 *
*    59448 *        0 *     59448 * 10.093365 * 1492.2088 *
*    59782 *        0 *     59782 * 9.1187836 * 1828.0155 *
*    60134 *        0 *     60134 * 16.697296 * 1436.1484 *
*    60632 *        0 *     60632 * 13.901470 * 1524.2583 *
*    60813 *        0 *     60813 * 6.9539291 * 1249.5973 *
*    60903 *        0 *     60903 * 9.2675413 * 992.46174 *
*    61024 *        0 *     61024 * 8.8613324 * 986.29167 *
*    61155 *        0 *     61155 * 6.5414235 * 986.58543 *
*    61358 *        0 *     61358 * 13.310100 * 1387.4588 *
*    61843 *        0 *     61843 * 13.012209 * 1056.4524 *
*    62835 *        0 *     62835 * 13.292307 * 1596.2145 *
*    63253 *        0 *     63253 * 12.879654 * 1889.7503 *
*    63854 *        0 *     63854 * 8.0407331 * 202.51075 *
*    63975 *        0 *     63975 * 5.0529581 * 448.01136 *
*    64523 *        0 *     64523 * 11.026535 * 1175.4296 *
*    64843 *        0 *     64843 * 12.438666 * 1299.4797 *
*    65320 *        0 *     65320 * 4.9588960 * 613.69766 *
*    65342 *        0 *     65342 * 13.733643 * 1719.9274 *
*    65350 *        0 *     65350 * 8.3212740 * 1349.8238 *
*    65522 *        0 *     65522 * 18.851830 * 2094.9387 *
*    65612 *        0 *     65612 * 12.024583 * 1270.3329 *
*    66956 *        0 *     66956 * 10.105207 * 1463.8202 *
*    68359 *        0 *     68359 * 26.150900 * 2517.2548 *
*    68472 *        0 *     68472 * 9.8392516 * 1523.5029 *
*    68979 *        0 *     68979 * 24.806675 * 1591.3137 *
*    68983 *        0 *     68983 * 11.656565 *  1642.264 *
*    69168 *        0 *     69168 * 28.807279 * 2033.8885 *
*    69433 *        0 *     69433 * 13.345079 * 1122.5516 *
*    69611 *        0 *     69611 * 35.325615 * 2761.5658 *
*    70079 *        0 *     70079 * 8.0154342 *  555.0108 *
*    70557 *        0 *     70557 * 19.980237 * 1943.6587 *
*    70963 *        0 *     70963 * 6.0350963 * 1377.6242 *
*    72135 *        0 *     72135 * 16.931928 * 1611.9634 *
*    72511 *        0 *     72511 * 4.2744213 * 402.67913 *
*    72710 *        0 *     72710 * 4.2365385 *   707.361 *
*    73178 *        0 *     73178 * 19.106520 * 3000.2472 *
*    73455 *        0 *     73455 * 25.022585 * 2118.4443 *
*    73698 *        0 *     73698 * 20.982084 * 2082.3278 *
*    73764 *        0 *     73764 * 17.893042 * 2287.3144 *
*    73915 *        0 *     73915 * 36.706488 * 2948.7359 *
*    74198 *        0 *     74198 * 21.687731 * 2004.0685 *
*    74205 *        0 *     74205 * 7.9165384 * 1178.4654 *
*    74262 *        0 *     74262 * 10.336525 * 1523.1519 *
*    74348 *        0 *     74348 * 14.645287 * 1716.8847 *
*    74467 *        0 *     74467 * 4.1389303 * 766.20401 *
*    74688 *        0 *     74688 * 6.5532260 * 1117.3457 *
*    74750 *        0 *     74750 * 14.659445 * 1157.1892 *
*    74774 *        0 *     74774 * 6.6683214 * 947.48663 *
*    74798 *        0 *     74798 * 17.179679 * 1620.6793 *
*    74887 *        0 *     74887 * 12.690216 * 1943.0075 *
*    75373 *        0 *     75373 * 30.072871 * 1451.4063 *
*    75981 *        0 *     75981 * 10.560167 * 1945.1788 *
*    76130 *        0 *     76130 * 13.064156 * 1221.0516 *
*    76635 *        0 *     76635 * 14.901876 * 2348.6356 *
*    76834 *        0 *     76834 * 15.733984 * 443.38018 *
*    77256 *        0 *     77256 * 8.6541956 * 1616.3250 *
*    77258 *        0 *     77258 * 14.632793 * 1536.6505 *
*    77283 *        0 *     77283 * 28.140260 * 2542.4416 *
*    77329 *        0 *     77329 * 6.8528417 * 1152.6653 *
*    77542 *        0 *     77542 * 33.321095 * 1950.8259 *
*    77699 *        0 *     77699 * 12.364979 * 997.05288 *
*    77856 *        0 *     77856 * 15.441400 * 1336.7739 *
*    77889 *        0 *     77889 * 18.320965 * 1522.3174 *
*    78124 *        0 *     78124 * 38.284661 * 2816.2156 *
*    78130 *        0 *     78130 * 22.135118 * 2457.1649 *
*    78678 *        0 *     78678 * 21.459516 * 1635.9794 *
*    78815 *        0 *     78815 * 15.267277 * 1769.7925 *
*    79150 *        0 *     79150 * 5.7757823 * 1161.1272 *
*    79216 *        0 *     79216 * 13.302558 * 1768.5261 *
*    79336 *        0 *     79336 * 5.4153896 * 931.12116 *
*    79424 *        0 *     79424 * 25.378229 * 2267.8753 *
*    79632 *        0 *     79632 * 10.421928 * 1378.9757 *
*    80043 *        0 *     80043 * 3.0811742 * 500.04122 *
*    80149 *        0 *     80149 * 10.353025 * 909.13551 *
*    80238 *        0 *     80238 * 19.568440 * 2089.2929 *
*    80643 *        0 *     80643 * 31.498356 * 2404.3522 *
*    80706 *        0 *     80706 * 9.8296589 * 823.87187 *
*    81079 *        0 *     81079 * 2.3720793 * 359.51798 *
*    81680 *        0 *     81680 * 5.1008607 * 445.89710 *
*    82985 *        0 *     82985 * 34.276559 * 2871.2771 *
*    83223 *        0 *     83223 * 22.340435 * 1681.0551 *
*    83709 *        0 *     83709 * 5.1714941 * 1321.6561 *
*    83726 *        0 *     83726 * 14.358402 * 1374.8659 *
*    83992 *        0 *     83992 * 8.9681524 * 1354.1621 *
*    84516 *        0 *     84516 * 30.343567 * 2651.7033 *
*    84769 *        0 *     84769 * 12.425511 * 946.53795 *
*    85057 *        0 *     85057 * 13.987467 *  1352.503 *
*    85126 *        0 *     85126 * 14.463492 * 1095.2790 *
*    85664 *        0 *     85664 * 10.856314 * 1588.7085 *
*    85712 *        0 *     85712 * 17.303411 * 1239.1692 *
*    85772 *        0 *     85772 * 24.897069 * 1933.4233 *
*    85971 *        0 *     85971 * 20.417808 * 1943.6759 *
*    86075 *        0 *     86075 * 5.5044115 * 1126.2430 *
*    86444 *        0 *     86444 * 2.5439827 * 880.38037 *
*    86867 *        0 *     86867 * 19.292206 * 1348.4557 *
*    87789 *        0 *     87789 * 25.325026 * 2420.7912 *
*    88065 *        0 *     88065 * 6.3615168 * 332.76841 *
*    88356 *        0 *     88356 * 4.1422313 * 750.89642 *
*    88447 *        0 *     88447 * 5.4204494 * 774.94920 *
*    88497 *        0 *     88497 * 10.623851 * 1529.7666 *
*    88544 *        0 *     88544 * 17.782317 * 993.20036 *
*    88778 *        0 *     88778 * 18.639954 * 1362.7136 *
*    89311 *        0 *     89311 * 9.3410129 * 1118.3830 *
*    89327 *        0 *     89327 * 24.449206 * 1619.2217 *
*    90277 *        0 *     90277 * 22.322428 * 2073.7141 *
*    90536 *        0 *     90536 * 20.509506 * 1475.6050 *
*    90761 *        0 *     90761 * 18.941164 * 1182.5632 *
*    91490 *        0 *     91490 * 8.3313304 * 1011.2017 *
*    92161 *        0 *     92161 * 16.297394 * 1663.4026 *
*    92685 *        0 *     92685 * 13.366154 * 1759.3096 *
*    92704 *        0 *     92704 * 3.7829886 * 1237.0442 *
*    93129 *        0 *     93129 * 3.8108219 * 1230.4663 *
*    93178 *        0 *     93178 * 5.4076822 * 1304.1925 *
*    93252 *        0 *     93252 * 7.8104707 * 687.22419 *
*    93326 *        0 *     93326 * 29.848867 * 1973.7504 *
*    93638 *        0 *     93638 * 8.8083828 * 1628.6896 *
*    93774 *        0 *     93774 * 4.3313300 * 981.85274 *
*    93968 *        0 *     93968 * 5.4428174 * 1293.2975 *
*    94173 *        0 *     94173 * 21.956610 * 1661.2021 *
*    94244 *        0 *     94244 * 16.611806 * 2052.7329 *
*    94695 *        0 *     94695 * 18.560513 * 1768.0233 *
*    94766 *        0 *     94766 * 9.1751430 * 1232.9178 *
*    94900 *        0 *     94900 * 18.762930 * 2198.7210 *
*    94914 *        0 *     94914 * 1.3471628 * 799.49697 *
*    95825 *        0 *     95825 * 23.218171 * 1210.4975 *
*    96022 *        0 *     96022 * 19.793931 * 1724.4652 *
*    96758 *        0 *     96758 * 12.468884 * 2278.8004 *
*    97166 *        0 *     97166 * 7.0095857 * 1171.4486 *
*    97248 *        0 *     97248 * 14.951306 * 1359.8474 *
*    97456 *        0 *     97456 * 21.864051 * 1224.9127 *
*    97466 *        0 *     97466 * 12.412365 * 1295.8229 *
*    97572 *        0 *     97572 * 5.7160957 * 1059.9247 *
*    97811 *        0 *     97811 * 14.894064 * 1709.0980 *
*    98051 *        0 *     98051 * 15.096374 * 1109.7276 *
*    98145 *        0 *     98145 * 12.481687 * 1342.2256 *
*    98227 *        0 *     98227 * 20.472760 * 2491.7105 *
*    98568 *        0 *     98568 * 11.678003 * 1089.1780 *
*    98702 *        0 *     98702 * 25.702282 * 1701.6444 *
*    98741 *        0 *     98741 * 18.994939 * 1926.3840 *
*    98851 *        0 *     98851 * 4.2630748 * 1491.0310 *
*    99684 *        0 *     99684 * 16.963226 * 1344.5542 *
*    99730 *        0 *     99730 * 8.2715799 * 1118.0271 *
*   100305 *        0 *    100305 * 13.934045 * 1235.5791 *
*   100497 *        0 *    100497 * 3.4874336 * 948.22121 *
*   100939 *        0 *    100939 * 8.6398411 * 1215.8340 *
*   101066 *        0 *    101066 * 19.363976 * 1231.9035 *
*   101451 *        0 *    101451 * 5.2272980 * 1123.8643 *
*   101788 *        0 *    101788 * 11.686717 * 1705.4063 *
*   102072 *        0 *    102072 * 19.321442 * 1591.5689 *
*   102226 *        0 *    102226 * 24.261463 * 1584.0408 *
*   102448 *        0 *    102448 * 4.9256418 * 1165.0628 *
*   102619 *        0 *    102619 * 7.8716305 * 954.54348 *
*   102809 *        0 *    102809 * 9.0040130 * 466.73435 *
*   103273 *        0 *    103273 * 21.602365 * 2012.1367 *
*   103287 *        0 *    103287 * 9.8377245 * 1818.8009 *
*   103384 *        0 *    103384 * 19.005362 * 1808.9950 *
*   103691 *        0 *    103691 * 17.458009 * 1596.0692 *
*   103847 *        0 *    103847 * 6.6551878 * 1295.1828 *
*   103940 *        0 *    103940 * 28.552675 * 2391.9296 *
*   104917 *        0 *    104917 * 13.622484 *  1494.105 *
*   105233 *        0 *    105233 * 9.7532234 * 1599.1788 *
*   105248 *        0 *    105248 * 11.699046 * 1913.8351 *
*   105327 *        0 *    105327 * 5.4806857 * 664.02306 *
*   105440 *        0 *    105440 * 30.550088 * 1514.9407 *
*   105862 *        0 *    105862 * 23.837475 * 1733.1003 *
*   105923 *        0 *    105923 * 3.6620580 * 275.28233 *
*   105970 *        0 *    105970 * 27.314613 * 2649.9546 *
*   106345 *        0 *    106345 * 20.082573 * 3656.3367 *
*   106613 *        0 *    106613 * 11.519186 * 1587.3655 *
*   106624 *        0 *    106624 * 21.150555 * 1295.2276 *
*   106924 *        0 *    106924 * 15.149810 * 1609.4372 *
*   107029 *        0 *    107029 * 30.813566 * 3180.8013 *
*   107389 *        0 *    107389 * 11.304862 * 1132.5994 *
*   107774 *        0 *    107774 * 8.7653181 * 1141.6772 *
*   108184 *        0 *    108184 * 3.1184468 * 991.06072 *
*   108388 *        0 *    108388 *  7.678028 * 1584.2655 *
*   108795 *        0 *    108795 * 2.7378223 * 527.53058 *
*   108887 *        0 *    108887 * 9.3414839 * 1226.7853 *
*   109636 *        0 *    109636 * 5.6665873 * 613.37142 *
*   109975 *        0 *    109975 * 12.463949 * 1236.7041 *
*   109976 *        0 *    109976 * 8.8516061 * 953.20205 *
*   110452 *        0 *    110452 * 12.015551 * 1318.6264 *
*   110514 *        0 *    110514 * 3.1161188 * 542.17640 *
*   110580 *        0 *    110580 * 17.624311 * 2592.2201 *
*   110586 *        0 *    110586 * 30.764226 * 2548.5197 *
*   110866 *        0 *    110866 * 28.429027 * 2212.5263 *
*   112070 *        0 *    112070 * 5.3716258 * 1263.6456 *
*   112574 *        0 *    112574 * 19.917438 * 2256.7075 *
*   112719 *        0 *    112719 * 14.696289 * 1458.0820 *
*   113107 *        0 *    113107 * 36.802014 * 2141.8335 *
*   113117 *        0 *    113117 * 16.758281 * 1857.0221 *
*   113324 *        0 *    113324 * 10.749382 * 1802.8581 *
*   113442 *        0 *    113442 * 17.975081 * 1474.9029 *
*   113460 *        0 *    113460 * 14.137617 * 1174.2822 *
*   113544 *        0 *    113544 * 21.653249 * 1123.7478 *
*   113819 *        0 *    113819 * 13.087416 * 1207.1961 *
*   113826 *        0 *    113826 * 10.103428 * 1135.6848 *
*   113875 *        0 *    113875 * 16.408249 * 1874.2661 *
*   113914 *        0 *    113914 * 6.7000890 * 1030.9467 *
*   114192 *        0 *    114192 * 25.802691 * 1297.8467 *
*   114407 *        0 *    114407 * 13.750336 * 1639.2573 *
*   114582 *        0 *    114582 * 13.655236 * 1100.7944 *
*   114904 *        0 *    114904 * 22.378834 * 2891.3029 *
*   115244 *        0 *    115244 * 28.782806 * 2109.7497 *
*   115303 *        0 *    115303 * 9.2019713 * 844.82133 *
*   115771 *        0 *    115771 * 32.135345 * 1931.6696 *
*   116613 *        0 *    116613 * 12.366904 * 2073.4615 *
*   116620 *        0 *    116620 * 4.4353241 * 1139.9267 *
*   116628 *        0 *    116628 * 9.6351490 * 510.23561 *
*   116747 *        0 *    116747 * 19.347768 * 2256.7478 *
*   117541 *        0 *    117541 * 6.4078486 * 1219.4219 *
*   117789 *        0 *    117789 * 8.9173963 * 1416.8860 *
*   118031 *        0 *    118031 * 18.692664 *  1232.367 *
*   118111 *        0 *    118111 * 35.331026 * 2350.4073 *
*   118121 *        0 *    118121 * 14.203549 * 1632.5120 *
*   118662 *        0 *    118662 * 21.064014 * 1386.7585 *
*   119283 *        0 *    119283 * 19.413293 * 1087.8800 *
*   119330 *        0 *    119330 * 9.0575793 * 1247.3900 *
*   119517 *        0 *    119517 * 9.4156788 * 1481.9617 *
*   119549 *        0 *    119549 * 8.1957360 * 1051.6902 *
*   119734 *        0 *    119734 * 2.7921503 * 1130.8630 *
*   119876 *        0 *    119876 * 15.719827 * 1837.4592 *
*   119896 *        0 *    119896 * 27.233076 * 3686.7437 *
*   120898 *        0 *    120898 * 12.618718 * 741.63024 *
*   121446 *        0 *    121446 * 11.188432 *  1501.028 *
