***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      364 *        0 *       364 * 6.5722110 * 783.48816 *
*      792 *        0 *       792 * 13.711731 * 1653.0600 *
*     1611 *        0 *      1611 * 25.812877 * 2025.0125 *
*     1642 *        0 *      1642 * 11.813704 * 1671.0229 *
*     2230 *        0 *      2230 * 8.7989590 * 367.47307 *
*     2376 *        0 *      2376 * 6.7229971 * 1440.6791 *
*     2465 *        0 *      2465 * 9.8060252 * 1133.5257 *
*     2615 *        0 *      2615 * 7.3501122 * 1533.6016 *
*     2823 *        0 *      2823 * 14.151490 * 1120.9766 *
*     3037 *        0 *      3037 * 5.0746078 * 1568.0477 *
*     3185 *        0 *      3185 * 29.372781 * 2348.8457 *
*     3291 *        0 *      3291 * 5.8834701 * 873.89348 *
*     3662 *        0 *      3662 * 26.858804 * 2898.5476 *
*     3868 *        0 *      3868 * 9.8085424 * 1173.0383 *
*     3942 *        0 *      3942 * 7.7910159 * 797.99248 *
*     4013 *        0 *      4013 * 5.1465167 * 1043.1975 *
*     5121 *        0 *      5121 * 6.6232119 * 1192.8313 *
*     5258 *        0 *      5258 * 12.370439 * 681.96385 *
*     5560 *        0 *      5560 * 8.0562974 * 983.53321 *
*     5652 *        0 *      5652 * 24.659993 * 1145.3955 *
*     5733 *        0 *      5733 * 3.6926819 * 518.12480 *
*     5914 *        0 *      5914 * 25.701645 * 2523.0368 *
*     5969 *        0 *      5969 * 26.831924 * 2493.6982 *
*     6136 *        0 *      6136 * 14.769128 * 1489.5100 *
*     6245 *        0 *      6245 * 7.8855167 * 1328.7731 *
*     6707 *        0 *      6707 * 21.078828 * 1912.7944 *
*     7065 *        0 *      7065 * 13.208241 * 1423.1957 *
*     7221 *        0 *      7221 * 23.301881 * 2155.6069 *
*     8359 *        0 *      8359 * 8.9484388 * 371.94583 *
*     8377 *        0 *      8377 * 5.1866202 * 459.81769 *
*     9920 *        0 *      9920 * 3.3035189 * 562.05905 *
*    11415 *        0 *     11415 * 19.636528 * 1421.2359 *
*    11534 *        0 *     11534 * 18.770769 * 1495.7621 *
*    12350 *        0 *     12350 * 8.1994140 * 786.64160 *
*    12375 *        0 *     12375 * 35.350425 * 2817.1880 *
*    12615 *        0 *     12615 * 13.641990 * 1536.2655 *
*    12666 *        0 *     12666 * 18.616980 * 866.70944 *
*    12735 *        0 *     12735 * 5.0771250 * 724.17038 *
*    13316 *        0 *     13316 * 34.642552 * 2682.8879 *
*    13654 *        0 *     13654 * 7.4872745 * 916.72155 *
*    13974 *        0 *     13974 * 13.441903 * 1328.4350 *
*    14424 *        0 *     14424 * 0.7932694 * 210.25032 *
*    14576 *        0 *     14576 * 7.5397519 * 49.059029 *
*    14718 *        0 *     14718 * 38.939646 * 2499.0443 *
*    14721 *        0 *     14721 *  8.642672 * 1190.6537 *
*    14743 *        0 *     14743 * 11.118537 * 1030.4185 *
*    14910 *        0 *     14910 * 23.613201 * 1527.3230 *
*    15075 *        0 *     15075 * 13.463675 * 1425.7133 *
*    15344 *        0 *     15344 * 6.9110716 * 2201.4780 *
*    15522 *        0 *     15522 * 33.046045 * 2215.8416 *
*    16704 *        0 *     16704 * 18.101837 * 2025.1541 *
*    16735 *        0 *     16735 * 9.7919800 * 1311.8279 *
*    16996 *        0 *     16996 * 10.712706 *  2178.015 *
*    17083 *        0 *     17083 * 13.331012 * 1940.2756 *
*    17375 *        0 *     17375 * 23.368422 * 1844.7947 *
*    17425 *        0 *     17425 * 4.4754425 * 1798.0453 *
*    17606 *        0 *     17606 * 12.184146 * 1165.7588 *
*    17615 *        0 *     17615 * 6.3595416 * 863.11783 *
*    17819 *        0 *     17819 * 11.956420 * 1326.0346 *
*    18031 *        0 *     18031 * 32.836695 * 2199.4351 *
*    18371 *        0 *     18371 * 35.383436 * 2030.1921 *
*    18911 *        0 *     18911 * 14.135811 * 1345.9158 *
*    18926 *        0 *     18926 * 20.529928 * 1466.9916 *
*    19311 *        0 *     19311 * 9.0184493 * 619.10851 *
*    19692 *        0 *     19692 * 15.328918 * 2515.9322 *
*    19719 *        0 *     19719 * 10.494248 * 1226.9800 *
*    20453 *        0 *     20453 * 13.465947 * 2119.0084 *
*    20594 *        0 *     20594 * 25.762094 * 3152.4203 *
*    20773 *        0 *     20773 * 5.0377618 * 353.75449 *
*    20936 *        0 *     20936 * 11.829390 * 1414.9424 *
*    21321 *        0 *     21321 * 9.8691537 * 1221.9601 *
*    21556 *        0 *     21556 * 10.317216 * 1849.9991 *
*    22210 *        0 *     22210 * 14.303130 * 1510.3882 *
*    22970 *        0 *     22970 * 20.780491 * 2095.0626 *
*    23118 *        1 *     23118 * 22.165304 * 1356.1692 *
*    23606 *        0 *     23606 * 10.973707 * 1210.1866 *
*    23791 *        0 *     23791 * 9.7565048 * 1256.0526 *
*    23843 *        0 *     23843 * 21.287781 * 2324.3921 *
*    24250 *        0 *     24250 * 9.3441121 * 1065.9818 *
*    24252 *        0 *     24252 * 14.267106 * 1572.3743 *
*    25968 *        0 *     25968 * 10.612760 * 1456.7455 *
*    25993 *        0 *     25993 * 3.7372944 * 922.76848 *
*    26465 *        0 *     26465 * 7.0441114 * 1244.7432 *
*    27401 *        0 *     27401 * 4.8621764 * 1242.9427 *
*    27477 *        0 *     27477 * 7.9215597 * 1322.7984 *
*    27842 *        0 *     27842 * 7.6554212 * 1143.1172 *
*    28219 *        0 *     28219 * 9.5204566 * 1256.6195 *
*    28305 *        0 *     28305 * 6.7134360 * 1138.4401 *
*    28491 *        0 *     28491 * 32.649597 * 2731.5042 *
*    28540 *        0 *     28540 * 4.9734790 * 899.18152 *
*    28589 *        0 *     28589 * 12.052270 * 1189.0697 *
*    28927 *        0 *     28927 * 19.420613 * 1318.2741 *
*    28939 *        0 *     28939 * 14.694693 * 1098.6330 *
*    29011 *        0 *     29011 * 15.811920 * 1847.2324 *
*    29364 *        0 *     29364 *  21.64753 * 1768.7209 *
*    29617 *        0 *     29617 * 7.9156412 * 1523.1190 *
*    30864 *        0 *     30864 * 11.127832 * 1459.6386 *
*    30876 *        0 *     30876 * 12.621554 * 1512.7030 *
*    31160 *        0 *     31160 * 13.515974 * 2340.9211 *
*    32010 *        0 *     32010 * 8.3684192 * 1731.3276 *
*    32291 *        0 *     32291 * 8.1950385 * 916.66545 *
*    32309 *        0 *     32309 * 12.267121 * 1832.0572 *
*    32817 *        0 *     32817 * 7.8839039 * 1951.6154 *
*    32873 *        0 *     32873 * 9.1826729 * 1680.3805 *
*    32981 *        0 *     32981 * 5.5902615 * 1049.8919 *
*    33081 *        0 *     33081 * 12.198949 * 1507.0320 *
*    33138 *        0 *     33138 * 3.6646131 * 587.39095 *
*    33190 *        0 *     33190 * 6.1383854 * 541.37356 *
*    33353 *        0 *     33353 * 12.390664 * 1182.3114 *
*    33383 *        0 *     33383 * 25.717345 * 2408.4387 *
*    33579 *        0 *     33579 * 33.503712 * 2122.1735 *
*    33665 *        0 *     33665 * 5.0611589 * 991.57396 *
*    34056 *        0 *     34056 * 5.6538555 * 1314.5496 *
*    34535 *        0 *     34535 * 20.159411 * 1674.9157 *
*    34662 *        0 *     34662 * 5.0297221 * 1700.1170 *
*    35400 *        0 *     35400 * 4.0822136 * 1188.3344 *
*    35406 *        0 *     35406 * 23.105911 * 2119.0142 *
*    35541 *        0 *     35541 * 5.5666741 * 1279.2371 *
*    36119 *        0 *     36119 * 14.889809 * 1679.5994 *
*    36507 *        0 *     36507 * 13.358478 * 1494.6967 *
*    36643 *        0 *     36643 * 31.870666 * 2310.2443 *
*    36707 *        0 *     36707 * 11.002711 * 1054.2677 *
*    36857 *        0 *     36857 * 9.9496946 * 1487.8978 *
*    37148 *        0 *     37148 * 14.452417 * 1589.7902 *
*    37845 *        0 *     37845 * 11.650508 * 1569.4823 *
*    37861 *        0 *     37861 * 11.663713 * 1152.7734 *
*    38082 *        0 *     38082 * 17.002775 * 1215.1428 *
*    39094 *        0 *     39094 * 15.999536 * 1607.7956 *
*    39168 *        0 *     39168 * 8.0684010 * 1351.8965 *
*    39737 *        0 *     39737 * 13.568414 * 1764.5607 *
*    39784 *        0 *     39784 * 7.7409386 * 345.98600 *
*    39950 *        0 *     39950 * 13.142429 * 1752.2083 *
*    40087 *        0 *     40087 * 31.895169 * 2403.7766 *
*    40455 *        0 *     40455 * 4.6562475 * 580.04098 *
*    40869 *        0 *     40869 * 13.951472 * 1676.4486 *
*    41141 *        0 *     41141 * 19.307877 * 1331.5073 *
*    41329 *        0 *     41329 * 5.2370369 * 432.59998 *
*    41386 *        0 *     41386 * 12.433287 * 1500.0904 *
*    41509 *        0 *     41509 * 13.879712 * 1911.1299 *
*    41614 *        0 *     41614 * 16.747793 * 1814.5753 *
*    41659 *        0 *     41659 * 3.6332256 * 1027.1317 *
*    42514 *        0 *     42514 *  34.00455 * 2177.1772 *
*    42869 *        0 *     42869 * 8.4104639 * 780.71328 *
*    43379 *        0 *     43379 * 13.065262 * 1352.0991 *
*    43559 *        0 *     43559 * 11.956523 * 1433.6429 *
*    43637 *        0 *     43637 * 21.750666 * 1081.4948 *
*    43641 *        0 *     43641 * 11.742568 * 2039.8582 *
*    44083 *        0 *     44083 * 9.4296703 * 2163.5541 *
*    44342 *        0 *     44342 * 34.740738 * 2273.6292 *
*    44370 *        0 *     44370 *   14.4764 * 994.62320 *
*    45071 *        0 *     45071 * 11.804857 * 1697.0122 *
*    45399 *        0 *     45399 * 24.087478 * 1735.7007 *
*    45495 *        0 *     45495 * 5.2639601 * 699.62941 *
*    45537 *        0 *     45537 * 10.754330 * 645.22464 *
*    46099 *        0 *     46099 * 38.473043 * 2256.4306 *
*    46104 *        0 *     46104 * 17.258637 * 1979.7585 *
*    47106 *        0 *     47106 * 11.904009 * 1282.0017 *
*    47172 *        0 *     47172 * 12.380389 * 1210.0288 *
*    47680 *        0 *     47680 * 22.762172 * 1617.9719 *
*    47987 *        0 *     47987 * 5.2395499 * 686.31953 *
*    48197 *        1 *     48197 * 33.332468 * 2225.0270 *
*    48666 *        0 *     48666 * 10.492458 * 803.90735 *
*    48891 *        0 *     48891 * 13.779712 * 1474.6114 *
*    49366 *        0 *     49366 * 23.810789 * 2288.7368 *
*    49578 *        0 *     49578 * 6.3182686 * 1454.1946 *
*    49762 *        0 *     49762 * 6.4157578 * 1223.5624 *
*    49870 *        0 *     49870 * 16.254617 * 1461.6644 *
*    50248 *        0 *     50248 * 17.675669 * 1590.2316 *
*    50420 *        0 *     50420 * 5.0322507 * 644.01669 *
*    50430 *        0 *     50430 * 24.028464 * 2059.0812 *
*    51835 *        0 *     51835 * 15.746379 * 1642.1335 *
*    52057 *        0 *     52057 * 17.489187 * 1564.7157 *
*    52091 *        0 *     52091 * 26.815830 * 1644.2999 *
*    52143 *        0 *     52143 * 30.415740 * 1772.1373 *
*    52290 *        0 *     52290 * 13.588291 * 1047.3198 *
*    52390 *        0 *     52390 * 11.517011 * 2053.6612 *
*    52906 *        0 *     52906 * 32.087568 *  1888.853 *
*    52963 *        0 *     52963 * 8.7796311 * 1253.6860 *
*    52975 *        0 *     52975 * 11.001145 * 1266.5495 *
*    53532 *        0 *     53532 * 16.030243 * 1473.4062 *
*    53606 *        0 *     53606 * 8.5919629 * 948.26885 *
*    53950 *        0 *     53950 * 15.727281 * 1885.3009 *
*    54049 *        0 *     54049 * 12.894053 * 1643.5882 *
*    54788 *        0 *     54788 * 11.148482 * 1546.0384 *
*    55392 *        0 *     55392 * 10.243037 * 954.10556 *
*    55973 *        0 *     55973 * 12.528205 * 1344.2334 *
*    55975 *        0 *     55975 * 36.805295 * 1619.9166 *
*    56246 *        0 *     56246 * 25.407244 * 1728.0304 *
*    56685 *        0 *     56685 * 4.1566712 * 1339.7852 *
*    56720 *        0 *     56720 * 8.2952618 * 1128.3504 *
*    57044 *        0 *     57044 * 4.1229254 * 1063.3853 *
*    57046 *        0 *     57046 * 4.1674266 * 603.18339 *
*    57064 *        0 *     57064 * 17.414923 * 1882.7192 *
*    57402 *        0 *     57402 * 12.427350 * 1495.9711 *
*    57573 *        0 *     57573 * 24.471466 * 1713.7618 *
*    57715 *        0 *     57715 * 31.673958 * 2938.6543 *
*    57751 *        0 *     57751 * 12.824820 * 1350.8224 *
*    58071 *        0 *     58071 * 9.9773537 * 1411.2654 *
*    58222 *        0 *     58222 * 10.289089 * 1395.4628 *
*    58996 *        0 *     58996 * 15.515846 * 1447.3677 *
*    59054 *        0 *     59054 * 17.699926 * 1496.9598 *
*    59535 *        0 *     59535 * 23.421048 * 1687.9567 *
*    59578 *        0 *     59578 * 4.5761819 * 638.70802 *
*    59591 *        0 *     59591 * 14.425336 * 2062.0399 *
*    59776 *        0 *     59776 * 10.443914 * 1706.9823 *
*    60007 *        0 *     60007 * 19.837351 * 1923.4091 *
*    60109 *        0 *     60109 * 12.470353 * 1598.4135 *
*    60465 *        0 *     60465 * 7.0563197 * 1373.6159 *
*    61267 *        0 *     61267 * 17.452623 * 1866.0904 *
*    61532 *        0 *     61532 * 6.9117322 * 963.83546 *
*    61679 *        0 *     61679 * 25.067139 * 2073.6297 *
*    61715 *        0 *     61715 * 11.363482 * 975.15681 *
*    62602 *        0 *     62602 * 14.364692 * 1300.8583 *
*    62781 *        0 *     62781 * 3.5223294 * 1180.9265 *
*    62928 *        0 *     62928 * 9.6516496 * 1486.0052 *
*    63328 *        0 *     63328 * 10.095508 * 809.66042 *
*    63344 *        0 *     63344 * 10.793322 * 1597.4724 *
*    63577 *        0 *     63577 * 3.3813166 * 671.53414 *
*    64494 *        0 *     64494 * 19.646158 * 1608.1866 *
*    64848 *        0 *     64848 * 26.114983 * 2177.1563 *
*    65640 *        0 *     65640 * 11.352194 * 1270.0649 *
*    65677 *        0 *     65677 * 11.586820 * 1324.5399 *
*    66150 *        0 *     66150 * 12.784215 * 1668.6871 *
*    66183 *        0 *     66183 * 19.131278 * 1462.9266 *
*    66270 *        0 *     66270 * 11.807272 * 1357.9294 *
*    66537 *        0 *     66537 * 14.738225 * 1637.3653 *
*    66553 *        0 *     66553 * 1.4023777 *  526.2174 *
*    67059 *        0 *     67059 * 18.889064 * 2426.3459 *
*    67111 *        0 *     67111 * 19.439887 * 1615.8930 *
*    67335 *        0 *     67335 * 14.285597 * 909.12634 *
*    67411 *        0 *     67411 * 16.836898 * 1424.6851 *
*    67492 *        0 *     67492 * 14.453370 * 1598.4392 *
*    67620 *        0 *     67620 * 4.9504002 * 1477.1178 *
*    68148 *        0 *     68148 * 12.601881 * 1348.6740 *
*    68357 *        0 *     68357 * 5.1975153 * 896.25419 *
*    68581 *        0 *     68581 * 7.0408338 * 1355.9707 *
*    68681 *        0 *     68681 * 19.832055 * 2019.1682 *
*    69279 *        0 *     69279 * 23.746931 * 1176.1107 *
*    69437 *        0 *     69437 * 10.662003 * 1883.3504 *
*    70271 *        0 *     70271 * 14.336448 * 1525.2758 *
*    70778 *        0 *     70778 * 12.593977 * 1241.9690 *
*    71422 *        0 *     71422 * 22.634167 * 1497.8742 *
*    71486 *        0 *     71486 * 6.1092147 * 1328.3412 *
*    71918 *        0 *     71918 * 9.1962834 * 1110.7024 *
*    72367 *        0 *     72367 * 5.6778839 * 1397.5760 *
*    72546 *        0 *     72546 * 9.6868662 * 1339.6657 *
*    72587 *        0 *     72587 * 5.3305779 * 261.68982 *
*    72711 *        0 *     72711 * 8.2435589 * 684.01852 *
*    73084 *        0 *     73084 * 14.467366 * 1576.6865 *
*    73415 *        0 *     73415 * 23.141603 * 2159.3335 *
*    73420 *        0 *     73420 * 11.873664 * 1186.3589 *
*    74274 *        0 *     74274 * 11.085488 * 1070.2667 *
*    74402 *        0 *     74402 * 10.821967 * 997.36790 *
*    74408 *        0 *     74408 * 8.8758287 * 1111.2383 *
*    75517 *        0 *     75517 * 6.3435550 * 1052.9897 *
*    75586 *        0 *     75586 * 16.900145 * 1703.7916 *
*    76777 *        0 *     76777 * 5.1759139 * 464.86378 *
