***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      166 *        0 *       166 * 12.559111 * 1872.8101 *
*      554 *        0 *       554 * 16.107249 * 1776.7872 *
*      878 *        0 *       878 * 4.2382682 * 948.64163 *
*     1235 *        0 *      1235 * 9.2849953 * 1104.9559 *
*     1268 *        0 *      1268 * 35.825506 * 1690.9632 *
*     1778 *        0 *      1778 * 3.0051418 * 330.27177 *
*     1797 *        0 *      1797 * 5.2589270 * 989.86036 *
*     2028 *        0 *      2028 * 2.4561466 * 426.63888 *
*     2227 *        0 *      2227 * 17.587880 * 1915.0896 *
*     2550 *        0 *      2550 * 6.5080272 * 1060.5746 *
*     2678 *        0 *      2678 * 3.9346342 * 1306.1423 *
*     2720 *        0 *      2720 * 12.040336 * 1277.8183 *
*     2968 *        0 *      2968 * 14.341604 * 1500.8301 *
*     3294 *        0 *      3294 * 9.5656005 * 1217.8184 *
*     3581 *        0 *      3581 * 18.367163 * 1253.9078 *
*     4499 *        0 *      4499 * 10.978494 * 1238.2413 *
*     5210 *        0 *      5210 * 20.411355 * 1721.6918 *
*     5725 *        0 *      5725 * 38.106987 * 2770.6167 *
*     5943 *        0 *      5943 * 23.686101 * 1928.1440 *
*     6070 *        0 *      6070 * 3.6061327 * 1002.8541 *
*     6391 *        0 *      6391 * 7.1272336 * 378.82418 *
*     6668 *        0 *      6668 * 11.736251 * 647.48949 *
*     6711 *        0 *      6711 * 8.3536081 * 1309.4631 *
*     7391 *        0 *      7391 * 30.980386 * 2560.8031 *
*     7405 *        0 *      7405 * 11.731970 * 1253.1961 *
*     7595 *        0 *      7595 * 4.1329403 * 506.51264 *
*     7990 *        0 *      7990 * 11.383810 * 1362.4437 *
*     8170 *        0 *      8170 * 20.137507 * 1461.4786 *
*     8465 *        0 *      8465 * 10.158705 * 1463.2333 *
*     8657 *        0 *      8657 * 9.4781942 * 1079.1897 *
*     8675 *        0 *      8675 * 12.785968 * 1627.9747 *
*     9275 *        0 *      9275 * 14.701064 * 1875.7444 *
*    10434 *        0 *     10434 * 15.190893 * 1263.8865 *
*    10440 *        0 *     10440 * 8.4223099 * 856.59310 *
*    10923 *        0 *     10923 * 8.9589662 * 1438.7368 *
*    10973 *        0 *     10973 * 10.589156 * 1239.6127 *
*    11180 *        0 *     11180 * 22.598097 * 2149.6776 *
*    11345 *        0 *     11345 * 3.7110593 * 474.05734 *
*    11362 *        0 *     11362 * 14.290306 * 914.84860 *
*    11371 *        0 *     11371 *  16.69822 * 340.59675 *
*    11731 *        0 *     11731 * 18.124989 * 1348.1172 *
*    11822 *        0 *     11822 * 20.019368 * 1732.2460 *
*    11870 *        0 *     11870 * 8.5717588 * 1310.4455 *
*    11924 *        0 *     11924 * 9.6797075 * 1183.0377 *
*    12102 *        0 *     12102 * 17.869848 * 1305.7405 *
*    12217 *        0 *     12217 * 30.337859 * 1912.8978 *
*    12383 *        0 *     12383 * 11.861086 * 1357.0641 *
*    12530 *        0 *     12530 * 7.4714469 * 1702.0514 *
*    12586 *        0 *     12586 * 10.513740 * 1532.4230 *
*    13553 *        0 *     13553 * 5.4546035 * 1037.4750 *
*    14118 *        0 *     14118 * 13.692595 * 1634.6714 *
*    14301 *        0 *     14301 * 12.214769 * 1534.8003 *
*    14511 *        0 *     14511 * 5.9665550 *   1047.78 *
*    14728 *        0 *     14728 * 7.2602250 * 1481.9455 *
*    14973 *        0 *     14973 * 6.4722055 * 1203.1315 *
*    14983 *        0 *     14983 * 20.395456 * 1982.0754 *
*    15159 *        0 *     15159 * 11.499324 * 2181.4638 *
*    15414 *        0 *     15414 * 5.7429883 * 781.81334 *
*    15449 *        0 *     15449 * 9.0693611 * 1099.0635 *
*    15545 *        0 *     15545 * 6.7817219 * 816.68098 *
*    15790 *        0 *     15790 * 19.531670 * 2102.1533 *
*    16099 *        0 *     16099 * 22.617308 * 1856.0891 *
*    16229 *        0 *     16229 * 16.723959 * 2174.1541 *
*    17014 *        1 *     17014 * 2.4791329 * 669.98572 *
*    17229 *        0 *     17229 * 5.3084364 * 1673.1051 *
*    17538 *        0 *     17538 * 20.309937 * 1911.0403 *
*    17546 *        0 *     17546 * 13.261988 * 1164.7745 *
*    17553 *        0 *     17553 * 15.670731 * 1983.0314 *
*    17629 *        0 *     17629 * 12.168947 * 640.05478 *
*    18545 *        0 *     18545 * 12.481312 * 1494.4423 *
*    18821 *        0 *     18821 * 8.3630590 * 1029.3679 *
*    20258 *        0 *     20258 * 3.7083781 * 1587.0763 *
*    20408 *        0 *     20408 * 5.4706823 * 540.99925 *
*    20884 *        0 *     20884 * 13.396524 * 1436.5486 *
*    21011 *        0 *     21011 * 6.3398240 * 732.90122 *
*    21938 *        0 *     21938 * 20.457272 * 2106.9969 *
*    22004 *        0 *     22004 * 20.643527 * 1646.4689 *
*    22086 *        0 *     22086 * 12.399375 * 1406.8330 *
*    22860 *        0 *     22860 * 16.223516 * 1960.2414 *
*    23008 *        0 *     23008 * 20.153748 * 2021.0331 *
*    23228 *        0 *     23228 * 16.010872 * 1049.9781 *
*    23245 *        0 *     23245 * 31.132640 * 2511.5862 *
*    23719 *        0 *     23719 * 16.643255 * 1055.9102 *
*    23842 *        0 *     23842 * 17.465915 * 2447.0957 *
*    23856 *        0 *     23856 * 8.8144514 * 1219.9448 *
*    24990 *        0 *     24990 * 14.526963 * 1605.4918 *
*    25014 *        0 *     25014 * 7.2786588 * 949.43541 *
*    25130 *        0 *     25130 * 15.578183 * 1319.1906 *
*    25247 *        0 *     25247 * 24.164444 * 1540.6088 *
*    25819 *        0 *     25819 * 17.900605 * 1013.1382 *
*    26050 *        0 *     26050 * 6.4684651 * 1680.5911 *
*    26094 *        0 *     26094 * 19.423586 * 1334.7783 *
*    26275 *        0 *     26275 * 8.0164178 * 832.17265 *
*    26386 *        0 *     26386 * 12.262035 * 1690.2935 *
*    26999 *        0 *     26999 * 20.913367 * 1142.1043 *
*    27268 *        0 *     27268 * 7.0411037 * 699.51036 *
*    27898 *        0 *     27898 * 15.783889 * 2090.9815 *
*    27918 *        0 *     27918 * 18.247786 * 1967.5316 *
*    28067 *        0 *     28067 * 3.7354969 * 425.54571 *
*    28666 *        0 *     28666 * 22.686933 * 2001.5219 *
*    28896 *        0 *     28896 * 29.985734 * 1942.7387 *
*    28960 *        0 *     28960 * 5.5033223 * 1146.8794 *
*    28971 *        0 *     28971 * 7.6715373 * 471.81841 *
*    29111 *        0 *     29111 * 18.190778 * 1568.9632 *
*    29173 *        0 *     29173 * 20.490393 * 2166.3808 *
*    29359 *        0 *     29359 * 8.3232514 * 1533.1668 *
*    29489 *        0 *     29489 * 38.963498 * 2747.9430 *
*    29494 *        0 *     29494 * 10.791235 * 439.37277 *
*    29742 *        0 *     29742 * 31.066110 * 1795.6287 *
*    29776 *        0 *     29776 * 3.8535758 * 758.82187 *
*    29779 *        0 *     29779 * 35.533716 * 2031.6895 *
*    29873 *        0 *     29873 * 5.9293459 * 641.83443 *
*    30033 *        0 *     30033 * 24.883584 * 2016.6094 *
*    30251 *        0 *     30251 * 10.736456 * 2037.8346 *
*    30264 *        0 *     30264 * 2.5610254 * 984.39789 *
*    30467 *        0 *     30467 * 19.501639 * 1833.3308 *
*    30619 *        0 *     30619 * 12.605780 * 2157.8375 *
*    30842 *        0 *     30842 * 25.738298 *   1862.65 *
*    31154 *        0 *     31154 * 16.773534 * 1357.0326 *
*    31359 *        0 *     31359 * 30.519509 * 1614.9564 *
*    31586 *        0 *     31586 * 19.781024 * 2120.5645 *
*    32184 *        0 *     32184 * 10.627691 * 1597.4792 *
*    32388 *        0 *     32388 * 20.775477 * 2107.3475 *
*    33334 *        0 *     33334 * 8.3069109 * 548.37194 *
*    33432 *        0 *     33432 * 11.886464 * 1170.1761 *
*    34029 *        0 *     34029 * 23.365412 * 1599.8377 *
*    34306 *        0 *     34306 * 20.908361 * 1240.3037 *
*    34624 *        0 *     34624 * 36.168684 * 2408.5043 *
*    35026 *        0 *     35026 * 24.254842 * 2550.1795 *
*    35055 *        0 *     35055 * 21.095582 * 1996.9676 *
*    35387 *        0 *     35387 * 7.0407775 * 867.27321 *
*    35458 *        0 *     35458 * 2.2483574 * 672.99723 *
*    35533 *        0 *     35533 * 23.813774 * 2015.2679 *
*    35700 *        0 *     35700 * 28.053496 * 1717.4966 *
*    35730 *        0 *     35730 * 3.5523694 * 1203.1259 *
*    35990 *        0 *     35990 * 4.2649484 * 759.28027 *
*    36006 *        0 *     36006 * 29.045688 * 780.94861 *
*    36997 *        0 *     36997 * 11.229208 * 1106.8759 *
*    37035 *        0 *     37035 * 7.0184538 * 1465.0544 *
*    38093 *        0 *     38093 * 4.7720213 * 825.30454 *
*    38348 *        0 *     38348 * 10.758351 * 1412.2860 *
*    38697 *        0 *     38697 * 12.061337 * 821.17291 *
*    38821 *        0 *     38821 * 17.259456 *  2528.806 *
*    39124 *        0 *     39124 * 10.369879 * 864.99180 *
*    39321 *        0 *     39321 * 4.7652573 * 439.71467 *
*    39808 *        0 *     39808 * 14.631579 * 1510.1207 *
*    39816 *        0 *     39816 * 27.465082 * 2005.0926 *
*    40182 *        0 *     40182 * 12.863575 * 1421.1145 *
*    40216 *        0 *     40216 * 6.3386007 * 879.96458 *
*    40335 *        0 *     40335 * 16.030620 * 1612.5930 *
*    40886 *        0 *     40886 * 2.7737164 * 91.795003 *
*    40947 *        0 *     40947 * 14.439825 * 1195.2507 *
*    41462 *        0 *     41462 * 25.164002 * 1994.4007 *
*    41783 *        0 *     41783 * 3.7599905 * 1231.2927 *
*    42081 *        0 *     42081 * 2.6266224 * 601.39828 *
*    42477 *        0 *     42477 * 11.851046 * 1595.4213 *
*    42986 *        0 *     42986 * 7.5568230 * 819.16622 *
*    43128 *        0 *     43128 * 13.319792 * 1334.6996 *
*    43678 *        0 *     43678 * 18.104276 * 1886.2365 *
*    43698 *        0 *     43698 * 16.522709 * 1802.5548 *
*    44258 *        0 *     44258 * 20.077470 * 1552.6831 *
*    44863 *        0 *     44863 * 24.941706 * 1995.8481 *
*    45086 *        0 *     45086 * 9.8617986 * 1775.7172 *
*    45193 *        0 *     45193 * 11.864766 * 1890.6311 *
*    45489 *        0 *     45489 * 23.201604 *  1969.227 *
*    45725 *        0 *     45725 * 15.916409 *  1194.538 *
