3.45	33.5725	31.8351	30.3978	28.8000	
3.46	33.6596	31.9173	30.4754	28.8720	
3.47	33.7462	31.9990	30.5526	28.9436	
3.48	33.8323	32.0804	30.6294	29.0147	
3.49	33.7366	31.9883	30.5400	28.9281	
3.50	33.8222	32.0690	30.6162	28.9987	
3.51	33.9072	32.1492	30.6920	29.0689	
3.52	33.9919	32.2291	30.7673	29.1387	
3.53	33.8960	32.1369	30.6778	29.0519	
3.54	33.9801	32.2162	30.7526	29.1212	
3.55	34.0637	32.2951	30.8271	29.1901	
3.56	33.9680	32.2029	30.7376	29.1034	
3.57	34.0511	32.2813	30.8116	29.1718	
3.58	34.1339	32.3593	30.8851	29.2399	
3.59	34.2162	32.4369	30.9583	29.3076	
3.60	34.1205	32.3448	30.8689	29.2209	
3.61	34.2024	32.4220	30.9417	29.2882	
3.62	34.2839	32.4988	31.0141	29.3551	
3.63	34.3650	32.5753	31.0861	29.4217	
3.64	34.2695	32.4833	30.9968	29.3351	
3.65	34.3502	32.5594	31.0685	29.4013	
3.66	34.4305	32.6351	31.1398	29.4672	
3.67	34.5105	32.7104	31.2108	29.5328	
3.68	34.4153	32.6186	31.1217	29.4464	
3.69	34.4949	32.6936	31.1923	29.5116	
3.70	34.5741	32.7683	31.2626	29.5765	
3.71	34.4792	32.6768	31.1738	29.4903	
3.72	34.5581	32.7511	31.2437	29.5549	
3.73	34.6367	32.8252	31.3134	29.6191	
3.74	34.7150	32.8989	31.3828	29.6831	
3.75	34.6203	32.8077	31.2942	29.5972	
3.76	34.6983	32.8811	31.3633	29.6609	
3.77	34.7759	32.9542	31.4320	29.7243	
3.78	34.8533	33.0270	31.5006	29.7874	
3.79	34.7590	32.9361	31.4122	29.7018	
3.80	34.8360	33.0086	31.4805	29.7646	
3.81	34.9128	33.0808	31.5484	29.8272	
3.82	34.9892	33.1528	31.6161	29.8895	
3.83	34.8954	33.0623	31.5281	29.8042	
3.84	34.9715	33.1340	31.5955	29.8663	
3.85	35.0474	33.2054	31.6627	29.9281	
3.86	34.9540	33.1152	31.5751	29.8431	
3.87	35.0296	33.1864	31.6419	29.9047	
3.88	35.1050	33.2573	31.7086	29.9660	
3.89	35.1801	33.3279	31.7750	30.0270	
3.90	35.0871	33.2382	31.6877	29.9424	
3.91	35.1619	33.3086	31.7539	30.0032	
3.92	35.2365	33.3787	31.8198	30.0638	
3.93	35.3108	33.4486	31.8854	30.1241	
3.94	35.2183	33.3593	31.7986	30.0399	
3.95	35.2924	33.4290	31.8640	30.1000	
3.96	35.3662	33.4984	31.9292	30.1599	
3.97	35.2741	33.4095	31.8428	30.0760	
3.98	35.3477	33.4787	31.9077	30.1357	
3.99	35.4211	33.5476	31.9725	30.1951	
4.00	35.4942	33.6164	32.0370	30.2544	
4.01	35.4026	33.5279	31.9510	30.1709	
4.02	35.4755	33.5964	32.0152	30.2299	
4.03	35.5481	33.6647	32.0793	30.2887	
4.04	35.6205	33.7327	32.1432	30.3472	
4.05	35.5294	33.6447	32.0575	30.2641	
4.06	35.6016	33.7125	32.1212	30.3225	
4.07	35.6736	33.7802	32.1846	30.3807	
4.08	35.7453	33.8476	32.2478	30.4386	
4.09	35.6547	33.7600	32.1626	30.3559	
4.10	35.7262	33.8272	32.2256	30.4137	
4.11	35.7975	33.8941	32.2884	30.4712	
4.12	35.7073	33.8070	32.2036	30.3889	
4.13	35.7784	33.8738	32.2662	30.4462	
4.14	35.8493	33.9403	32.3286	30.5033	
4.15	35.9199	34.0066	32.3908	30.5603	
4.16	35.8302	33.9200	32.3064	30.4784	
4.17	35.9007	33.9861	32.3684	30.5351	
4.18	35.9709	34.0520	32.4301	30.5916	
4.19	36.0409	34.1177	32.4917	30.6480	
4.20	35.9517	34.0315	32.4078	30.5665	
4.21	36.0215	34.0970	32.4691	30.6226	
4.22	36.0911	34.1623	32.5303	30.6786	
4.23	36.1605	34.2275	32.5913	30.7343	
4.24	36.0718	34.1417	32.5078	30.6532	
4.25	36.1410	34.2066	32.5685	30.7088	
4.26	36.2100	34.2713	32.6291	30.7642	
4.27	36.1217	34.1859	32.5460	30.6834	
4.28	36.1905	34.2505	32.6064	30.7386	
4.29	36.2591	34.3148	32.6666	30.7936	
4.30	36.3275	34.3789	32.7266	30.8484	
4.31	36.2396	34.2940	32.6439	30.7681	
4.32	36.3079	34.3579	32.7038	30.8227	
4.33	36.3759	34.4217	32.7634	30.8772	
4.34	36.4437	34.4853	32.8228	30.9314	
4.35	36.3563	34.4007	32.7405	30.8514	
4.36	36.4239	34.4641	32.7998	30.9055	
4.37	36.4913	34.5273	32.8589	30.9594	
4.38	36.4044	34.4432	32.7770	30.8798	
