1.13	60.9935	61.1214	61.2125	61.3039	
1.14	60.8749	61.0079	61.1030	61.1985	
1.15	60.7567	60.8948	60.9939	61.0937	
1.16	60.6389	60.7822	60.8853	60.9893	
1.17	60.5213	60.6700	60.7772	60.8856	
1.18	60.4041	60.5581	60.6696	60.7823	
1.19	60.2872	60.4467	60.5624	60.6797	
1.20	60.1707	60.3357	60.4557	60.5775	
1.21	60.0545	60.2252	60.3495	60.4759	
1.22	59.9386	60.1150	60.2438	60.3749	
1.23	59.8231	60.0052	60.1385	60.2744	
1.24	59.7079	59.8959	60.0338	60.1744	
1.25	59.5930	59.7870	59.9294	60.0750	
1.26	59.4785	59.6785	59.8256	59.9761	
1.27	59.3642	59.5704	59.7223	59.8778	
1.28	59.2504	59.4627	59.6194	59.7800	
1.29	59.1368	59.3554	59.5170	59.6827	
1.30	59.7747	60.1133	60.3646	60.6162	
1.31	59.8500	60.1961	60.4531	60.7104	
1.32	59.9216	60.2753	60.5380	60.8012	
1.33	59.4084	59.7630	60.0264	60.2904	
1.34	59.4785	59.8409	60.1102	60.3802	
1.35	59.5449	59.9153	60.1906	60.4667	
1.36	59.6077	59.9861	60.2676	60.5499	
1.37	59.1083	59.4878	59.7701	60.0534	
1.38	59.1695	59.5573	59.8459	60.1356	
1.39	59.2271	59.6233	59.9183	60.2145	
1.40	58.7386	59.1361	59.4320	59.7294	
1.41	58.7946	59.2006	59.5031	59.8071	
1.42	58.8470	59.2618	59.5709	59.8817	
1.43	58.8959	59.3195	59.6354	59.9531	
1.44	58.4194	58.8445	59.1616	59.4806	
1.45	58.4665	58.9007	59.2247	59.5508	
1.46	58.5102	58.9536	59.2845	59.6178	
1.47	58.5504	59.0031	59.3412	59.6818	
1.48	58.0852	58.5396	58.8791	59.2211	
1.49	58.1236	58.5876	58.9343	59.2838	
1.50	58.1587	58.6322	58.9863	59.3435	
1.51	57.7025	58.1779	58.5335	58.8922	
1.52	57.7356	58.2209	58.5840	58.9505	
1.53	57.7655	58.2607	58.6314	59.0058	
1.54	57.7920	58.2973	58.6758	59.0582	
1.55	57.3458	57.8531	58.2333	58.6175	
1.56	57.3705	57.8880	58.2761	58.6684	
1.57	57.3919	57.9198	58.3159	58.7165	
1.58	57.4101	57.9486	58.3527	58.7617	
1.59	56.9733	57.5140	57.9199	58.3308	
1.60	56.9896	57.5410	57.9551	58.3746	
1.61	57.0028	57.5649	57.9874	58.4156	
1.62	57.0128	57.5859	58.0168	58.4537	
1.63	56.5849	57.1604	57.5932	58.0323	
1.64	56.5931	57.1796	57.6210	58.0690	
1.65	56.5983	57.1959	57.6460	58.1030	
1.66	56.1778	56.7779	57.2300	57.6892	
1.67	56.1811	56.7925	57.2534	57.7218	
1.68	56.1814	56.8043	57.2740	57.7517	
1.69	56.1788	56.8132	57.2919	57.7790	
1.70	55.7665	56.4034	56.8843	57.3737	
1.71	55.7622	56.4107	56.9006	57.3996	
1.72	55.7549	56.4152	56.9143	57.4229	
1.73	55.7448	56.4170	56.9253	57.4436	
1.74	55.3406	56.0153	56.5258	57.0465	
1.75	55.3288	56.0155	56.5354	57.0659	
1.76	55.3143	56.0130	56.5423	57.0828	
1.77	55.2972	56.0079	56.5467	57.0972	
1.78	54.9006	55.6141	56.1551	56.7081	
1.79	54.8819	55.6075	56.1581	56.7213	
1.80	54.8606	55.5984	56.1587	56.7321	
1.81	54.4706	55.2111	55.7736	56.3495	
1.82	54.4478	55.2006	55.7728	56.3591	
1.83	54.4225	55.1877	55.7697	56.3663	
1.84	54.3947	55.1723	55.7642	56.3713	
1.85	54.0122	54.7924	55.3866	55.9962	
1.86	53.9831	54.7758	55.3799	56.0001	
1.87	53.9516	54.7569	55.3709	56.0017	
1.88	53.9178	54.7357	55.3597	56.0012	
1.89	53.5428	54.3632	54.9894	55.6336	
1.90	53.5079	54.3409	54.9772	55.6320	
1.91	53.4708	54.3164	54.9627	55.6284	
1.92	53.1020	53.9501	54.5987	55.2669	
1.93	53.0639	53.9246	54.5833	55.2624	
1.94	53.0236	53.8970	54.5658	55.2558	
1.95	52.9813	53.8674	54.5464	55.2473	
1.96	52.6200	53.5085	54.1896	54.8931	
1.97	52.5769	53.4780	54.1693	54.8838	
1.98	52.5318	53.4456	54.1471	54.8726	
1.99	52.4849	53.4114	54.1231	54.8597	
2.00	52.1310	53.0597	53.7735	54.5125	
2.01	52.0835	53.0248	53.7488	54.4989	
2.02	52.0342	52.9882	53.7224	54.4836	
2.03	51.9831	52.9497	53.6942	54.4666	
2.04	51.6368	52.6055	53.3519	54.1266	
2.05	51.5854	52.5666	53.3232	54.1091	
2.06	51.5324	52.5261	53.2930	54.0900	
2.07	51.1923	52.1880	52.9567	53.7560	
2.08	51.1391	52.1472	52.9261	53.7365	
2.09	51.0844	52.1049	52.8940	53.7155	
2.10	51.0282	52.0612	52.8604	53.6931	
2.11	50.6958	51.7305	52.5314	53.3662	
2.12	50.6397	51.6866	52.4977	53.3436	
2.13	50.5822	51.6414	52.4625	53.3197	
2.14	50.5234	51.5949	52.4261	53.2943	
2.15	50.1988	51.2717	52.1045	52.9747	
2.16	50.1403	51.2253	52.0681	52.9494	
2.17	50.0806	51.1777	52.0305	52.9228	
2.18	50.0198	51.1290	51.9917	52.8951	
2.19	49.7031	50.8134	51.6774	52.5827	
2.20	49.6427	50.7650	51.6389	52.5551	
2.21	49.5813	50.7155	51.5992	52.5264	
2.22	49.2711	50.4062	51.2911	52.2200	
2.23	49.2103	50.3571	51.2518	52.1916	
2.24	49.1487	50.3071	51.2116	52.1622	
2.25	49.0862	50.2562	51.1704	52.1319	
2.26	48.7839	49.9547	50.8698	51.8327	
2.27	48.7222	49.9044	50.8291	51.8029	
2.28	48.6598	49.8534	50.7877	51.7721	
2.29	48.5967	49.8016	50.7454	51.7405	
2.30	48.3025	49.5078	50.4524	51.4488	
2.31	48.2404	49.4568	50.4108	51.4178	
2.32	48.1777	49.4052	50.3685	51.3861	
2.33	47.8901	49.1177	50.0816	51.1003	
2.34	47.8285	49.0670	50.0402	51.0693	
2.35	47.7664	49.0158	49.9982	51.0377	
2.36	47.7038	48.9640	49.9555	51.0054	
2.37	47.4244	48.6844	49.6763	50.7271	
2.38	47.3631	48.6337	49.6346	50.6957	
2.39	47.3014	48.5826	49.5925	50.6638	
2.40	47.2395	48.5311	49.5499	50.6314	
