***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     1241 *        1 *      1241 *  8.297042 * 589.16098 *
*     7431 *        0 *      7431 * 9.2409009 * 933.02198 *
*    18152 *        0 *     18152 * 5.8719354 * 616.30680 *
*    19909 *        0 *     19909 * 1.9855210 * 306.37548 *
*    23016 *        0 *     23016 * 5.0166881 * 935.38309 *
*    23121 *        0 *     23121 * 12.948594 * 1243.5568 *
*    42114 *        2 *     42114 * 3.0735239 * 88.911274 *
*    50413 *        0 *     50413 * 12.806323 * 1385.4384 *
*    50430 *        0 *     50430 * 6.7853923 * 1323.0832 *
*    67180 *        1 *     67180 * 5.8506549 * 846.68424 *
*    72347 *        0 *     72347 * 5.1574896 * 442.97391 *
*    81479 *        0 *     81479 * 5.3780329 * 839.22223 *
*    86310 *        0 *     86310 * 24.744072 * 2549.6289 *
*    91023 *        0 *     91023 * 4.2723607 * 101.96415 *
*    91516 *        0 *     91516 * 6.1321706 * 1309.4198 *
*   100605 *        0 *    100605 * 4.8340020 * 231.40819 *
*   107685 *        0 *    107685 * 6.5187921 * 583.45387 *
*   112508 *        0 *    112508 * 7.2257726 * 654.69692 *
*   119218 *        0 *    119218 * 37.773474 * 3950.7392 *
*   134132 *        0 *    134132 * 17.231820 * 842.30207 *
*   136146 *        0 *    136146 * 6.9914443 * 1716.1777 *
*   136314 *        1 *    136314 * 15.867995 * 837.89190 *
*   152132 *        0 *    152132 * 1.9999927 * 620.03133 *
*   159331 *        0 *    159331 * 9.1049819 * 1001.9948 *
*   162306 *        0 *    162306 * 7.2643681 * 899.51845 *
*   168957 *        0 *    168957 * 6.5056033 * 992.82040 *
*   187396 *        0 *    187396 * 8.4932326 * 961.22086 *
*   207590 *        1 *    207590 * 11.863565 * 862.24542 *
*   214780 *        3 *    214780 * 8.7313580 * 472.89013 *
*   216895 *        0 *    216895 * 3.5361959 * 546.24672 *
*   217817 *        0 *    217817 * 9.8362901 *  1059.321 *
*   225449 *        0 *    225449 * 5.3984744 * 687.80641 *
*   226811 *        0 *    226811 * 3.1764906 * 522.17363 *
*   236184 *        0 *    236184 * 4.0222190 * 515.35101 *
*   253085 *        0 *    253085 * 26.433910 * 1601.5006 *
*   260675 *        0 *    260675 * 6.8384960 * 894.19115 *
*   266767 *        1 *    266767 * 8.6413808 * 587.10167 *
*   278759 *        2 *    278759 * 4.7428388 * 396.18549 *
*   294625 *       11 *    294625 * 1.2799240 * 547.48083 *
*   295246 *        0 *    295246 * 26.971950 * 3237.7676 *
*   295983 *        0 *    295983 * 33.606484 * 1556.8295 *
*   301159 *        0 *    301159 * 7.2921905 * 278.74319 *
*   313729 *        0 *    313729 * 7.3376771 * 1241.5040 *
*   333059 *        3 *    333059 * 1.4668679 * 991.09023 *
*   333812 *        1 *    333812 * 35.586184 * 1697.0587 *
*   339878 *        1 *    339878 * 2.3349798 * 345.99222 *
*   347346 *        0 *    347346 * 6.3959967 * 1027.4767 *
*   357267 *        1 *    357267 * 5.8507954 * 873.11484 *
*   361638 *        0 *    361638 * 7.1123575 * 1789.4196 *
*   367102 *        1 *    367102 * 19.207251 * 1213.8204 *
*   377696 *        0 *    377696 * 25.377379 * 1563.1483 *
*   380051 *        1 *    380051 * 2.5531810 * 1279.7850 *
*   387550 *        0 *    387550 * 3.9272462 * 291.67346 *
*   388135 *        0 *    388135 * 17.137581 * 2253.1574 *
*   393707 *        0 *    393707 * 13.600790 * 1373.8500 *
*   394563 *        1 *    394563 * 8.2791569 * 481.20667 *
*   395457 *        0 *    395457 * 9.3178499 * 251.45420 *
*   401889 *        0 *    401889 * 9.1309222 * 785.08658 *
*   404272 *        0 *    404272 * 2.8601844 * 601.58755 *
*   410671 *        1 *    410671 * 23.733824 * 1530.9761 *
*   416299 *        0 *    416299 * 5.0763940 * 457.18169 *
*   417740 *        0 *    417740 * 3.7989132 * 274.46674 *
*   419069 *        0 *    419069 * 6.2358004 *  1234.963 *
*   419085 *        0 *    419085 * 4.3229510 * 1472.3012 *
*   424617 *        0 *    424617 * 1.8105105 * 379.62485 *
*   439389 *        0 *    439389 * 5.7047022 * 649.22007 *
*   468377 *        0 *    468377 * 10.506878 * 1485.5517 *
*   479017 *        0 *    479017 * 2.7475175 * 786.17560 *
*   481207 *        0 *    481207 * 6.9127321 * 383.84983 *
*   515098 *        1 *    515098 * 5.7582682 * 522.49727 *
*   530910 *        0 *    530910 * 25.957187 * 2504.3229 *
*   534879 *        0 *    534879 * 2.1546644 * 270.67165 *
***********************************************************
