***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*     3239 *        0 *      3239 * 9.7894350 * 808.92884 *
*    14281 *        0 *     14281 * 7.1394643 * 650.52395 *
*    26473 *        0 *     26473 * 3.5862303 * 892.96217 *
*    27676 *        0 *     27676 * 4.4324790 * 913.82584 *
*    29131 *        1 *     29131 * 3.3435127 * 302.32733 *
*    29404 *        0 *     29404 * 32.687382 * 2526.2775 *
*    34160 *        0 *     34160 * 5.2896778 * 435.60171 *
*    44700 *        0 *     44700 * 3.5626284 * 474.92322 *
*    53996 *        0 *     53996 * 16.535254 * 2475.2780 *
*    55409 *        0 *     55409 *  2.114714 * 584.53226 *
*    57950 *        0 *     57950 * 5.4521794 * 359.30047 *
*    80764 *        0 *     80764 * 9.8651502 * 1703.5277 *
*    87203 *        0 *     87203 * 10.510562 * 500.65063 *
*    94146 *        1 *     94146 * 1.9630528 * 850.32902 *
***********************************************************
