***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      876 *        0 *       876 * 11.537578 * 1198.1206 *
*     1122 *        0 *      1122 * 55.682142 * 4024.4903 *
*     1190 *        0 *      1190 * 23.249164 *  2285.089 *
*     1372 *        1 *      1372 * 33.511516 * 1255.5326 *
*     1399 *        0 *      1399 * 13.599890 * 1182.2099 *
*     1686 *        0 *      1686 * 28.390249 * 1646.5755 *
*     1707 *        0 *      1707 * 89.480242 * 3713.0370 *
*     1824 *        0 *      1824 * 220.80861 * 29094.408 *
*     1952 *        0 *      1952 * 7.4010985 * 1176.6570 *
*     2191 *        0 *      2191 * 19.327474 * 2374.0545 *
*     2339 *        0 *      2339 * 17.970500 * 1533.2540 *
*     2878 *        0 *      2878 * 30.159850 * 1323.7581 *
*     2934 *        0 *      2934 * 12.092513 * 1274.1713 *
*     2976 *        0 *      2976 * 5.4069386 * 1128.1092 *
*     3181 *        0 *      3181 * 29.234547 * 2079.3467 *
*     3539 *        0 *      3539 * 11.061572 * 1541.6637 *
*     3717 *        0 *      3717 * 24.428928 * 2365.0346 *
*     5011 *        0 *      5011 * 19.593361 * 657.32922 *
*     5398 *        0 *      5398 * 12.037883 * 1306.2198 *
*     5407 *        0 *      5407 * 10.719444 * 1064.4462 *
*     5481 *        0 *      5481 * 40.603607 * 2355.8153 *
*     5488 *        0 *      5488 * 28.678232 * 2434.3148 *
*     5515 *        0 *      5515 * 21.399293 * 1826.9705 *
*     6015 *        0 *      6015 * 38.759993 * 2072.3922 *
*     6077 *        0 *      6077 * 8.8636297 * 1061.4158 *
*     6122 *        0 *      6122 * 386.02098 * 2477.3760 *
*     6198 *        0 *      6198 * 19.966194 * 2334.3021 *
*     6956 *        0 *      6956 * 10.441744 * 933.33706 *
*     7443 *        0 *      7443 * 6.9207847 * 843.46557 *
*     7826 *        0 *      7826 * 4.2660903 * 1027.6715 *
*     8007 *        0 *      8007 * 16.444997 * 1870.5095 *
*     8029 *        0 *      8029 * 39.847835 * 3468.7302 *
*     8242 *        0 *      8242 * 15.040419 * 1407.5310 *
*     8369 *        0 *      8369 * 326.77647 * 36706.421 *
*     8605 *        0 *      8605 * 4.0924424 * 726.45953 *
*     8785 *        0 *      8785 * 22.797214 * 2106.7327 *
*     9027 *        1 *      9027 * 31.693020 * 1951.1219 *
*     9351 *        0 *      9351 * 487.89713 * 96092.377 *
*     9507 *        0 *      9507 * 22.287551 * 1919.4685 *
*     9510 *        0 *      9510 * 8.1070197 * 1073.8535 *
*    11563 *        0 *     11563 * 25.222551 * 2164.7035 *
*    11720 *        0 *     11720 * 3262.5599 * 2740.2412 *
*    11799 *        0 *     11799 * 19.402793 * 1428.3476 *
*    12597 *        0 *     12597 * 8.3877955 * 894.80195 *
*    13096 *        0 *     13096 * 10.705204 * 1136.5194 *
*    13180 *        0 *     13180 * 16.416694 * 1964.0277 *
*    13230 *        0 *     13230 * 12.707949 * 1651.2192 *
*    13585 *        0 *     13585 * 11.752443 * 1781.5794 *
*    13876 *        0 *     13876 * 22.288033 * 1393.9018 *
*    13921 *        0 *     13921 * 688.78724 * 115335.66 *
*    14687 *        0 *     14687 * 776.28274 * 113675.17 *
*    14938 *        0 *     14938 * 10.465193 * 1506.2520 *
*    14962 *        0 *     14962 * 22.494749 * 2244.9908 *
*    15052 *        0 *     15052 * 37.864050 * 1861.7332 *
*    15290 *        0 *     15290 * 9.3049948 *  1738.195 *
*    15532 *        0 *     15532 * 14.290642 * 2127.2985 *
*    15857 *        0 *     15857 * 8.4445929 * 1169.0032 *
*    16162 *        0 *     16162 * 8.6356831 * 1632.5328 *
*    16628 *        0 *     16628 * 9.3380051 * 506.79099 *
*    16796 *        0 *     16796 * 58.220267 * 3477.2941 *
*    16890 *        0 *     16890 * 7.0556089 * 617.84777 *
*    16941 *        0 *     16941 * 19.470626 * 1630.5061 *
*    17199 *        0 *     17199 * 18.751517 * 1382.8905 *
*    17451 *        1 *     17451 * 1.9277577 * 25624.788 *
*    17816 *        0 *     17816 * 66.907008 * 4267.9663 *
*    17947 *        0 *     17947 * 12.925016 * 1788.5788 *
*    18560 *        0 *     18560 * 838.28918 * 119325.97 *
*    18739 *        0 *     18739 * 5.2254910 * 465.82443 *
*    19069 *        0 *     19069 * 16.104136 * 1172.6313 *
*    19358 *        0 *     19358 * 18.905629 * 2398.2434 *
*    19491 *        0 *     19491 * 272.96923 * 26427.113 *
*    19569 *        0 *     19569 * 27.279812 * 1784.0028 *
*    19851 *        0 *     19851 * 13.723117 * 1565.7812 *
*    20257 *        0 *     20257 * 7.7455883 * 1064.2806 *
*    20258 *        0 *     20258 * 10.471638 * 1831.3889 *
*    20533 *        0 *     20533 * 18.526617 * 1732.8385 *
*    20771 *        0 *     20771 * 1228.7404 * 28159.575 *
*    20893 *        0 *     20893 * 57.851778 * 3410.1346 *
*    21079 *        0 *     21079 * 21.329157 * 1685.1201 *
*    21196 *        0 *     21196 * 15.850024 * 2268.2621 *
***********************************************************
