***********************************************************
*    Row   * Instance *   EventId * cpS1sTotB * cpS2sTotB *
***********************************************************
*      105 *        0 *       105 * 13.966800 * 1593.5213 *
*      561 *        0 *       561 * 21.918544 * 1747.7583 *
*      593 *        0 *       593 * 21.813461 * 1749.6217 *
*      652 *        0 *       652 * 13.838565 * 1171.6527 *
*      694 *        0 *       694 * 27.488594 * 1218.3266 *
*      747 *        0 *       747 * 9.8527088 * 1596.2613 *
*      754 *        0 *       754 * 1022.6263 * 26313.040 *
*      948 *        0 *       948 * 33.337647 * 2055.1670 *
*     1165 *        0 *      1165 * 15.793657 * 1779.5116 *
*     1283 *        0 *      1283 * 17.647725 * 1519.9484 *
*     1506 *        0 *      1506 * 502.31405 * 94042.209 *
*     1747 *        0 *      1747 * 20.350269 * 1571.1118 *
*     1764 *        0 *      1764 * 13.541190 * 2100.0440 *
*     2521 *        0 *      2521 * 16.757670 * 2242.0592 *
*     2765 *        0 *      2765 * 114.39759 * 4396.1605 *
*     3432 *        0 *      3432 * 11.089571 * 2363.5138 *
*     3622 *        0 *      3622 * 20.610119 * 2047.3787 *
*     3658 *        0 *      3658 * 6.4412062 * 372.75592 *
*     3749 *        0 *      3749 * 22.278404 * 2890.7423 *
*     3950 *        0 *      3950 * 32.308322 * 2353.2416 *
*     4960 *        0 *      4960 * 18.226575 * 2319.9481 *
*     5240 *        0 *      5240 *  805.1445 * 110340.01 *
*     5263 *        0 *      5263 * 74.450948 * 3817.8539 *
*     5460 *        0 *      5460 * 12.323048 * 934.06186 *
*     5598 *        0 *      5598 * 3.0435420 * 1198.8517 *
*     5999 *        0 *      5999 * 11.255363 * 1311.3900 *
*     6203 *        0 *      6203 * 18.875189 * 1699.4524 *
*     6213 *        0 *      6213 * 25.725224 * 1779.9542 *
*     6510 *        0 *      6510 * 5.7328158 * 1259.8055 *
*     6788 *        0 *      6788 * 553.49104 * 75431.635 *
*     6904 *        0 *      6904 * 65.849642 * 3996.8770 *
*     7260 *        0 *      7260 * 868.98362 * 119984.23 *
*     7969 *        0 *      7969 * 54.144659 * 3672.5281 *
*     8214 *        0 *      8214 * 83.806757 * 4186.4218 *
*     9207 *        0 *      9207 * 9.6757036 * 662.28283 *
*     9259 *        0 *      9259 * 7.7974798 * 1404.6256 *
*     9697 *        0 *      9697 * 15.316315 * 1664.4196 *
*     9705 *        0 *      9705 * 33.124878 * 2956.2050 *
*     9706 *        0 *      9706 * 29.590351 * 1843.4930 *
*     9957 *        0 *      9957 * 10.809250 * 2100.3076 *
*     9984 *        0 *      9984 * 8.7565410 * 1143.8587 *
*    10115 *        0 *     10115 * 7.1960732 * 898.34358 *
*    10241 *        0 *     10241 * 13.271234 * 1883.1302 *
*    10717 *        0 *     10717 * 18.695201 * 1088.3210 *
*    10763 *        0 *     10763 * 4.7998536 * 1081.3171 *
*    10865 *        0 *     10865 * 16.029425 * 1170.6093 *
*    11211 *        0 *     11211 * 29.695402 * 2513.9638 *
*    11465 *        0 *     11465 * 12.308780 * 1759.5492 *
*    11520 *        0 *     11520 * 1117.3328 * 122778.33 *
*    11624 *        0 *     11624 * 11.041293 * 747.79529 *
*    11796 *        0 *     11796 * 4.3843018 * 1029.6116 *
*    11912 *        0 *     11912 * 10.411690 * 1360.3174 *
*    12418 *        0 *     12418 * 8.0998421 * 1160.1167 *
*    12445 *        0 *     12445 * 790.14077 * 125736.44 *
