***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*    34900 *        2 *     34900 * 0.4228691 * 0.0933913 *
*    35317 *        0 *     35317 *        -1 *         0 *
*    35687 *        0 *     35687 * 0.2501778 * 0.0970717 *
*    37023 *        0 *     37023 *        -1 *         0 *
*    37062 *        2 *     37062 *        -1 *         0 *
*    40316 *        1 *     40316 * 0.6043257 * 0.2478385 *
*    40454 *        0 *     40454 *        -1 *         0 *
*    41644 *        1 *     41644 *        -1 *         0 *
*    42060 *        0 *     42060 *        -1 *         0 *
*    42531 *        0 *     42531 *        -1 *         0 *
*    43768 *        0 *     43768 *        -1 *         0 *
*    44038 *        0 *     44038 *        -1 *         0 *
*    44185 *        1 *     44185 *        -1 *         0 *
*    44352 *        0 *     44352 *        -1 *         0 *
*    45817 *        2 *     45817 *        -1 *         0 *
*    46625 *        5 *     46625 * 1.4895221 * 0.1010852 *
*    48151 *        0 *     48151 *        -1 *         0 *
*    48742 *        0 *     48742 *        -1 *         0 *
*    48956 *        0 *     48956 *        -1 *         0 *
*    49829 *        1 *     49829 *        -1 *         0 *
*    49924 *        1 *     49924 *        -1 *         0 *
*    50543 *        1 *     50543 *        -1 *         0 *
*    50952 *        0 *     50952 *        -1 *         0 *
*    51922 *        6 *     51922 *        -1 *         0 *
*    51938 *        0 *     51938 *        -1 *         0 *
*    52142 *        4 *     52142 * 0.3611008 * 0.2808511 *
*    53027 *        5 *     53027 *        -1 *         0 *
*    53939 *        0 *     53939 *        -1 *         0 *
*    54336 *        0 *     54336 *        -1 *         0 *
*    54758 *        2 *     54758 *        -1 *         0 *
*    54830 *        0 *     54830 *        -1 *         0 *
*    55128 *        0 *     55128 *        -1 *         0 *
*    55953 *        3 *     55953 *        -1 *         0 *
*    56575 *        0 *     56575 *        -1 *         0 *
*    57131 *        0 *     57131 *        -1 *         0 *
*    58255 *        0 *     58255 * 0.4267531 * 0.3031344 *
*    58742 *        0 *     58742 *        -1 *         0 *
*    59281 *        1 *     59281 *        -1 *         0 *
*    60534 *        0 *     60534 * 0.5340609 * 0.2538015 *
*    62323 *        1 *     62323 *        -1 *         0 *
*    63025 *        1 *     63025 *        -1 *         0 *
*    64151 *        1 *     64151 *        -1 *         0 *
*    64748 *        0 *     64748 *        -1 *         0 *
*    65007 *        0 *     65007 *        -1 *         0 *
*    66968 *        1 *     66968 *        -1 *         0 *
*    67384 *        0 *     67384 *        -1 *         0 *
*    68147 *        0 *     68147 *        -1 *         0 *
*    68266 *        0 *     68266 *        -1 *         0 *
*    69607 *        0 *     69607 *        -1 *         0 *
*    70138 *        2 *     70138 *        -1 *         0 *
*    70426 *        0 *     70426 *        -1 *         0 *
*    70741 *        0 *     70741 *        -1 *         0 *
*    70776 *        1 *     70776 * 0.2785691 * 0.3300138 *
*    70935 *        1 *     70935 *        -1 *         0 *
*    71207 *        1 *     71207 *        -1 *         0 *
*    71523 *        0 *     71523 * 0.4035147 * 0.1330411 *
*    71624 *        0 *     71624 *        -1 *         0 *
*    72342 *        0 *     72342 *        -1 *         0 *
*    72472 *        7 *     72472 *        -1 *         0 *
*    72854 *        1 *     72854 *        -1 *         0 *
*    75130 *        0 *     75130 * 1.2013818 * 0.0915363 *
*    75204 *        0 *     75204 *        -1 *         0 *
*    76754 *        1 *     76754 *        -1 *         0 *
*    76827 *        2 *     76827 *        -1 *         0 *
*    77626 *        1 *     77626 * 0.2597669 * 0.0664735 *
*    78365 *        0 *     78365 *        -1 *         0 *
*    78487 *        6 *     78487 *        -1 *         0 *
*    78675 *        0 *     78675 *        -1 *         0 *
*    78931 *        0 *     78931 *        -1 *         0 *
*    79331 *        0 *     79331 *        -1 *         0 *
*    80926 *        2 *     80926 *        -1 *         0 *
*    81331 *        3 *     81331 *        -1 *         0 *
*    81808 *        2 *     81808 *        -1 *         0 *
*    82206 *        0 *     82206 * 0.2662095 * 0.3026428 *
*    82551 *        4 *     82551 *        -1 *         0 *
*    82624 *        1 *     82624 * 0.4830760 * 0.1163982 *
*    83085 *        0 *     83085 *        -1 *         0 *
*    84171 *        3 *     84171 *        -1 *         0 *
*    84218 *        0 *     84218 *        -1 *         0 *
*    84631 *        0 *     84631 *        -1 *         0 *
*    85095 *        0 *     85095 *        -1 *         0 *
*    85257 *        0 *     85257 * 1.2632516 * 0.0854932 *
*    85595 *        1 *     85595 *        -1 *         0 *
*    85949 *        2 *     85949 *        -1 *         0 *
*    86169 *        1 *     86169 *        -1 *         0 *
*    86245 *        3 *     86245 *        -1 *         0 *
*    86326 *        0 *     86326 *        -1 *         0 *
*    88417 *        1 *     88417 *        -1 *         0 *
*    88438 *        0 *     88438 *        -1 *         0 *
*    89026 *        0 *     89026 * 1.4662240 * 0.0875063 *
*    90788 *        0 *     90788 *        -1 *         0 *
*    91410 *        0 *     91410 *        -1 *         0 *
*    91537 *        0 *     91537 *        -1 *         0 *
*    91859 *        1 *     91859 *        -1 *         0 *
*    91864 *        8 *     91864 *        -1 *         0 *
*    91975 *        1 *     91975 *        -1 *         0 *
*    92756 *        0 *     92756 *        -1 *         0 *
*    94002 *        3 *     94002 * 0.3295898 * 0.1071008 *
*    94771 *        1 *     94771 *        -1 *         0 *
*    96559 *        0 *     96559 * 0.3007268 * 0.2854294 *
*    98426 *        1 *     98426 *        -1 *         0 *
*    98958 *        0 *     98958 *        -1 *         0 *
*    99320 *        0 *     99320 *        -1 *         0 *
*    99713 *        0 *     99713 *        -1 *         0 *
*   101132 *        0 *    101132 *        -1 *         0 *
*   101397 *        0 *    101397 *        -1 *         0 *
*   101451 *        1 *    101451 * 0.4266396 * 0.2409398 *
*   101557 *        0 *    101557 * 0.7076717 * 0.3684753 *
*   102564 *        0 *    102564 *        -1 *         0 *
*   102847 *        0 *    102847 *        -1 *         0 *
*   103410 *        0 *    103410 *        -1 *         0 *
*   103772 *        3 *    103772 * 0.5379390 * 0.0908379 *
*   104468 *        0 *    104468 * 0.5067205 * 0.2581704 *
*   104794 *        1 *    104794 * 0.3173914 * 0.0880379 *
*   105288 *        1 *    105288 * 0.6090307 * 0.3346703 *
*   106389 *        3 *    106389 * 0.5598400 * 0.2573223 *
*   106438 *        3 *    106438 *        -1 *         0 *
*   106980 *        0 *    106980 *        -1 *         0 *
*   107344 *        0 *    107344 *        -1 *         0 *
*   108401 *        0 *    108401 *        -1 *         0 *
*   109338 *        1 *    109338 *        -1 *         0 *
*   110117 *        4 *    110117 *        -1 *         0 *
*   110428 *        0 *    110428 *        -1 *         0 *
*   110770 *        1 *    110770 *        -1 *         0 *
*   112403 *        0 *    112403 * 0.3197320 * 0.1656647 *
*   112900 *        0 *    112900 * 0.3343038 * 0.0723801 *
*   112908 *        0 *    112908 *        -1 *         0 *
*   113590 *        2 *    113590 *        -1 *         0 *
*   114455 *        9 *    114455 *        -1 *         0 *
*   115623 *        0 *    115623 *        -1 *         0 *
*   116003 *        1 *    116003 *        -1 *         0 *
*   116728 *        3 *    116728 *        -1 *         0 *
*   116992 *        2 *    116992 *        -1 *         0 *
*   117270 *        0 *    117270 *        -1 *         0 *
*   117562 *        2 *    117562 *        -1 *         0 *
*   117771 *        0 *    117771 *        -1 *         0 *
*   118436 *        0 *    118436 *        -1 *         0 *
*   118545 *        0 *    118545 *        -1 *         0 *
*   119906 *        2 *    119906 *        -1 *         0 *
*   119979 *        0 *    119979 *        -1 *         0 *
*   120520 *        1 *    120520 * 0.3286882 * 0.0737925 *
*   121332 *        0 *    121332 *        -1 *         0 *
*   122119 *        0 *    122119 *        -1 *         0 *
*   122585 *        5 *    122585 * 0.4538666 * 0.1021230 *
*   122624 *        0 *    122624 *        -1 *         0 *
*   123967 *        0 *    123967 *        -1 *         0 *
*   124156 *        0 *    124156 *        -1 *         0 *
*   126599 *        1 *    126599 *        -1 *         0 *
*   126648 *        0 *    126648 *        -1 *         0 *
*   126698 *        0 *    126698 *        -1 *         0 *
*   126855 *        1 *    126855 *        -1 *         0 *
*   127094 *        0 *    127094 *        -1 *         0 *
*   127099 *        0 *    127099 *        -1 *         0 *
*   127288 *        0 *    127288 *        -1 *         0 *
*   129582 *        2 *    129582 *        -1 *         0 *
*   130279 *        1 *    130279 *        -1 *         0 *
*   131978 *        0 *    131978 * 0.5015707 * 0.2751420 *
*   132067 *        2 *    132067 *        -1 *         0 *
*   132520 *        0 *    132520 *        -1 *         0 *
*   132644 *        0 *    132644 *        -1 *         0 *
*   136127 *        0 *    136127 *        -1 *         0 *
*   136629 *        0 *    136629 *        -1 *         0 *
*   137157 *        0 *    137157 *        -1 *         0 *
*   137249 *        1 *    137249 *        -1 *         0 *
*   137781 *        0 *    137781 *        -1 *         0 *
*   138073 *        4 *    138073 *        -1 *         0 *
*   138999 *        1 *    138999 *        -1 *         0 *
*   139487 *        1 *    139487 *        -1 *         0 *
*   139823 *        1 *    139823 *        -1 *         0 *
*   140728 *        0 *    140728 *        -1 *         0 *
*   140845 *        1 *    140845 *        -1 *         0 *
*   141038 *        0 *    141038 *        -1 *         0 *
*   141552 *        0 *    141552 *        -1 *         0 *
*   142169 *        4 *    142169 *        -1 *         0 *
*   144877 *        4 *    144877 *        -1 *         0 *
*   146064 *        1 *    146064 *        -1 *         0 *
*   147208 *        0 *    147208 * 0.6411686 * 0.3026491 *
*   148086 *        3 *    148086 *        -1 *         0 *
*   148203 *        2 *    148203 *        -1 *         0 *
*   148354 *        0 *    148354 * 1.2789310 * 0.0782165 *
*   149131 *        0 *    149131 * 1.2713003 * 0.0996262 *
*   150180 *        1 *    150180 *        -1 *         0 *
*   150923 *        1 *    150923 *        -1 *         0 *
*   151320 *        0 *    151320 *        -1 *         0 *
*   151559 *        0 *    151559 *        -1 *         0 *
*   151785 *        1 *    151785 * 0.4774097 * 0.1088253 *
*   151898 *        1 *    151898 *        -1 *         0 *
*   153352 *        0 *    153352 *        -1 *         0 *
*   154071 *        0 *    154071 *        -1 *         0 *
*   156129 *        0 *    156129 *        -1 *         0 *
*   159611 *        1 *    159611 *        -1 *         0 *
*   160986 *        0 *    160986 *        -1 *         0 *
*   161680 *        1 *    161680 *        -1 *         0 *
*   161915 *        0 *    161915 * 0.4096079 * 0.0848691 *
*   162944 *        2 *    162944 * 1.2668520 * 0.0874488 *
*   163308 *        4 *    163308 *        -1 *         0 *
*   164087 *        2 *    164087 * 0.3632563 * 0.0771285 *
*   164318 *        1 *    164318 *        -1 *         0 *
*   164994 *        2 *    164994 *        -1 *         0 *
*   165252 *        0 *    165252 *        -1 *         0 *
*   165312 *        1 *    165312 * 1.4390119 * 0.0904630 *
*   166208 *        0 *    166208 *        -1 *         0 *
*   166881 *        0 *    166881 *        -1 *         0 *
*   168016 *        0 *    168016 *        -1 *         0 *
*   168328 *        2 *    168328 *        -1 *         0 *
*   168526 *        5 *    168526 *        -1 *         0 *
*   168583 *        2 *    168583 *        -1 *         0 *
*   169330 *        5 *    169330 * 0.2654511 * 0.0943951 *
*   170099 *        0 *    170099 *        -1 *         0 *
*   170193 *        1 *    170193 *        -1 *         0 *
*   170286 *        0 *    170286 *        -1 *         0 *
*   171537 *        0 *    171537 *        -1 *         0 *
*   172525 *        0 *    172525 *        -1 *         0 *
*   173042 *       10 *    173042 *        -1 *         0 *
*   173624 *        1 *    173624 *        -1 *         0 *
*   173733 *        2 *    173733 *        -1 *         0 *
*   174892 *        1 *    174892 *        -1 *         0 *
*   175449 *        1 *    175449 *        -1 *         0 *
*   175943 *        1 *    175943 *        -1 *         0 *
*   176091 *        2 *    176091 *        -1 *         0 *
*   177942 *        3 *    177942 *        -1 *         0 *
*   178788 *        0 *    178788 * 0.3769265 * 0.1059117 *
*   178970 *        2 *    178970 *        -1 *         0 *
*   179565 *        2 *    179565 *        -1 *         0 *
*   179716 *        0 *    179716 *        -1 *         0 *
*   179980 *        0 *    179980 *        -1 *         0 *
*   180168 *        0 *    180168 *        -1 *         0 *
*   180235 *        0 *    180235 * 1.5123337 * 0.4232058 *
*   180300 *        0 *    180300 *        -1 *         0 *
*   180729 *        1 *    180729 *        -1 *         0 *
*   180844 *        0 *    180844 *        -1 *         0 *
*   181085 *        0 *    181085 *        -1 *         0 *
*   182361 *        0 *    182361 *        -1 *         0 *
*   183674 *        1 *    183674 *        -1 *         0 *
*   184370 *        1 *    184370 *        -1 *         0 *
*   184849 *        0 *    184849 *        -1 *         0 *
*   185538 *        1 *    185538 *        -1 *         0 *
*   186282 *        0 *    186282 *        -1 *         0 *
*   187753 *        0 *    187753 *        -1 *         0 *
*   188773 *        3 *    188773 * 0.2168903 * 0.0813934 *
*   189274 *        0 *    189274 *        -1 *         0 *
*   190777 *        3 *    190777 * 0.4152532 * 0.0756409 *
*   190943 *        0 *    190943 *        -1 *         0 *
*   191432 *        3 *    191432 *        -1 *         0 *
*   192403 *        1 *    192403 *        -1 *         0 *
*   194439 *       10 *    194439 *        -1 *         0 *
*   195032 *        2 *    195032 *        -1 *         0 *
*   195057 *        2 *    195057 *        -1 *         0 *
*   195182 *        0 *    195182 *        -1 *         0 *
*   196263 *        0 *    196263 *        -1 *         0 *
*   196440 *        0 *    196440 *        -1 *         0 *
*   197033 *        2 *    197033 *        -1 *         0 *
*   197140 *        0 *    197140 *        -1 *         0 *
*   197482 *        2 *    197482 *        -1 *         0 *
*   198311 *        0 *    198311 * 0.3396895 * 0.2127907 *
*   199800 *        0 *    199800 *        -1 *         0 *
*   200805 *        0 *    200805 *        -1 *         0 *
*   201948 *        1 *    201948 *        -1 *         0 *
*   202060 *        1 *    202060 *        -1 *         0 *
*   202098 *        0 *    202098 *        -1 *         0 *
*   202354 *        1 *    202354 *        -1 *         0 *
*   202677 *        2 *    202677 *        -1 *         0 *
*   203547 *        1 *    203547 *        -1 *         0 *
*   204059 *        0 *    204059 *        -1 *         0 *
*   204438 *        4 *    204438 *        -1 *         0 *
*   204885 *        1 *    204885 *        -1 *         0 *
*   205330 *        1 *    205330 *        -1 *         0 *
*   205881 *        0 *    205881 *        -1 *         0 *
*   206589 *        1 *    206589 *        -1 *         0 *
*   207769 *        2 *    207769 *        -1 *         0 *
*   208400 *        0 *    208400 *        -1 *         0 *
*   209430 *        0 *    209430 *        -1 *         0 *
*   209538 *        2 *    209538 *        -1 *         0 *
*   209822 *        0 *    209822 *        -1 *         0 *
*   209863 *        4 *    209863 *        -1 *         0 *
*   211558 *        0 *    211558 *        -1 *         0 *
*   211603 *        0 *    211603 * 0.5110911 * 0.0972885 *
*   214366 *        2 *    214366 *        -1 *         0 *
*   214624 *        2 *    214624 * 0.4825774 * 0.2427369 *
*   215448 *        1 *    215448 *        -1 *         0 *
*   215556 *        2 *    215556 * 0.2594445 * 0.0862655 *
*   215961 *        1 *    215961 *        -1 *         0 *
*   216614 *        6 *    216614 *        -1 *         0 *
*   218366 *        2 *    218366 *        -1 *         0 *
*   218876 *        3 *    218876 * 0.3488368 * 0.0855706 *
*   219128 *        0 *    219128 *        -1 *         0 *
*   219324 *        1 *    219324 *        -1 *         0 *
*   219923 *        0 *    219923 *        -1 *         0 *
*   219977 *        1 *    219977 *        -1 *         0 *
*   220543 *        0 *    220543 *        -1 *         0 *
*   220978 *        1 *    220978 * 0.7897558 * 0.1181043 *
*   221238 *        2 *    221238 * 0.5720085 * 0.0981320 *
*   223242 *        0 *    223242 *        -1 *         0 *
*   223942 *        1 *    223942 * 0.2218700 * 0.0965367 *
*   224231 *        0 *    224231 *        -1 *         0 *
*   225152 *        0 *    225152 *        -1 *         0 *
*   225308 *        2 *    225308 *        -1 *         0 *
*   225982 *        1 *    225982 * 0.7482525 * 0.0775973 *
*   226607 *        1 *    226607 *        -1 *         0 *
*   226854 *        0 *    226854 * 0.2745895 * 0.2231259 *
*   226911 *        0 *    226911 *        -1 *         0 *
*   228377 *        0 *    228377 *        -1 *         0 *
*   229546 *        0 *    229546 * 0.7175296 * 0.2349853 *
*   229837 *        2 *    229837 *        -1 *         0 *
*   230529 *        3 *    230529 *        -1 *         0 *
*   231192 *        0 *    231192 *        -1 *         0 *
*   231472 *        1 *    231472 * 0.5939663 * 0.0887628 *
*   231940 *        0 *    231940 *        -1 *         0 *
*   234789 *        2 *    234789 *        -1 *         0 *
*   239271 *        1 *    239271 *        -1 *         0 *
*   239372 *        4 *    239372 *        -1 *         0 *
*   239395 *        0 *    239395 * 0.6409775 * 0.2618918 *
*   240402 *        2 *    240402 *        -1 *         0 *
*   240902 *        1 *    240902 *        -1 *         0 *
*   242313 *        0 *    242313 *        -1 *         0 *
*   243007 *        0 *    243007 *        -1 *         0 *
*   243736 *        3 *    243736 * 0.8110119 * 0.1117547 *
*   243964 *        3 *    243964 *        -1 *         0 *
*   244144 *        2 *    244144 * 0.5972412 * 0.2452685 *
*   246811 *        0 *    246811 * 1.0692086 * 0.0752931 *
*   247996 *        0 *    247996 *        -1 *         0 *
*   248012 *        0 *    248012 * 0.4915276 * 0.2521274 *
*   248614 *        0 *    248614 *        -1 *         0 *
*   249320 *        0 *    249320 *        -1 *         0 *
*   249976 *        0 *    249976 *        -1 *         0 *
*   250309 *        4 *    250309 *        -1 *         0 *
*   250327 *        0 *    250327 * 1.3053070 * 0.0979685 *
*   250540 *        0 *    250540 *        -1 *         0 *
*   250798 *        0 *    250798 *        -1 *         0 *
*   250909 *        1 *    250909 *        -1 *         0 *
*   252663 *        0 *    252663 *        -1 *         0 *
*   253678 *        0 *    253678 *        -1 *         0 *
*   253850 *        1 *    253850 *        -1 *         0 *
*   253877 *        1 *    253877 * 1.4054498 * 0.0800080 *
*   255281 *        0 *    255281 *        -1 *         0 *
*   256625 *        0 *    256625 *        -1 *         0 *
*   257494 *        4 *    257494 * 0.4295535 * 0.3232469 *
*   257705 *        0 *    257705 *        -1 *         0 *
*   257763 *        0 *    257763 *        -1 *         0 *
*   261159 *        0 *    261159 *        -1 *         0 *
*   261793 *        0 *    261793 *        -1 *         0 *
*   262315 *        2 *    262315 *        -1 *         0 *
*   262525 *        0 *    262525 *        -1 *         0 *
*   263577 *        0 *    263577 * 0.5140318 * 0.2631948 *
*   263599 *        0 *    263599 *        -1 *         0 *
*   264839 *        2 *    264839 *        -1 *         0 *
*   266183 *        0 *    266183 *        -1 *         0 *
*   266296 *        0 *    266296 * 0.3658715 * 0.2457567 *
*   266618 *        0 *    266618 *        -1 *         0 *
*   267064 *        0 *    267064 *        -1 *         0 *
*   267127 *        0 *    267127 * 0.3843661 * 0.2665186 *
*   267199 *        0 *    267199 *        -1 *         0 *
*   267433 *        2 *    267433 * 0.3134894 * 0.3088622 *
*   267633 *       15 *    267633 * 0.4037655 * 0.1032755 *
*   267688 *        2 *    267688 *        -1 *         0 *
*   267978 *        0 *    267978 * 0.3660268 * 0.2430799 *
*   268079 *        0 *    268079 *        -1 *         0 *
*   268532 *        0 *    268532 *        -1 *         0 *
*   269223 *        1 *    269223 *        -1 *         0 *
*   269369 *        0 *    269369 *        -1 *         0 *
*   270047 *        0 *    270047 * 0.4124141 * 0.3097797 *
*   270656 *        6 *    270656 *        -1 *         0 *
*   271097 *        2 *    271097 *        -1 *         0 *
*   271118 *        2 *    271118 *        -1 *         0 *
*   271240 *        0 *    271240 *        -1 *         0 *
*   272694 *        3 *    272694 * 0.3207111 * 0.2290393 *
*   272823 *        1 *    272823 *        -1 *         0 *
*   272947 *        0 *    272947 * 0.3480486 * 0.2497955 *
*   273547 *        0 *    273547 *        -1 *         0 *
*   273612 *        0 *    273612 *        -1 *         0 *
*   274251 *        1 *    274251 *        -1 *         0 *
*   274917 *        0 *    274917 * 0.2891464 * 0.0895803 *
*   275053 *        1 *    275053 *        -1 *         0 *
*   275189 *        2 *    275189 * 0.2750194 * 0.0837012 *
*   276040 *        1 *    276040 *        -1 *         0 *
*   276096 *        3 *    276096 *        -1 *         0 *
*   276354 *        2 *    276354 *        -1 *         0 *
*   276790 *        0 *    276790 *        -1 *         0 *
*   277362 *        5 *    277362 *        -1 *         0 *
*   278664 *        1 *    278664 *        -1 *         0 *
*   279143 *        1 *    279143 * 0.6006864 * 0.0812312 *
*   279733 *        0 *    279733 *        -1 *         0 *
*   279901 *        1 *    279901 *        -1 *         0 *
*   280097 *        7 *    280097 *        -1 *         0 *
*   281489 *        0 *    281489 *        -1 *         0 *
*   282039 *        0 *    282039 *        -1 *         0 *
*   282476 *        1 *    282476 *        -1 *         0 *
*   283121 *        1 *    283121 *        -1 *         0 *
*   283855 *        0 *    283855 *        -1 *         0 *
*   284165 *        1 *    284165 *        -1 *         0 *
*   284196 *        2 *    284196 *        -1 *         0 *
*   284395 *        0 *    284395 * 0.4902349 * 0.2340833 *
*   285944 *        0 *    285944 *        -1 *         0 *
*   286553 *        1 *    286553 * 0.3695078 * 0.2707978 *
*   287023 *        1 *    287023 *        -1 *         0 *
*   287908 *        1 *    287908 *        -1 *         0 *
*   288184 *        0 *    288184 *        -1 *         0 *
*   288631 *        3 *    288631 *        -1 *         0 *
*   289193 *        2 *    289193 *        -1 *         0 *
*   289510 *        0 *    289510 * 0.4767379 * 0.1269286 *
*   292228 *        1 *    292228 * 0.2916989 * 0.0701283 *
*   292860 *        2 *    292860 *        -1 *         0 *
*   293467 *        1 *    293467 *        -1 *         0 *
*   293603 *        0 *    293603 *        -1 *         0 *
*   294403 *        1 *    294403 *        -1 *         0 *
*   294472 *        0 *    294472 *        -1 *         0 *
*   294915 *        3 *    294915 *        -1 *         0 *
*   295690 *        1 *    295690 *        -1 *         0 *
*   295953 *        3 *    295953 *        -1 *         0 *
*   296172 *        0 *    296172 * 1.1659838 * 0.0810619 *
*   296332 *        0 *    296332 * 1.4793419 * 0.0885684 *
*   296389 *        0 *    296389 *        -1 *         0 *
*   297531 *        0 *    297531 *        -1 *         0 *
*   299995 *        1 *    299995 *        -1 *         0 *
*   302936 *        2 *    302936 *        -1 *         0 *
*   303410 *        3 *    303410 *        -1 *         0 *
*   303825 *        0 *    303825 *        -1 *         0 *
*   306142 *        2 *    306142 *        -1 *         0 *
*   306253 *        0 *    306253 *        -1 *         0 *
*   306504 *        1 *    306504 *        -1 *         0 *
*   307589 *        0 *    307589 *        -1 *         0 *
*   308198 *        3 *    308198 *        -1 *         0 *
*   309573 *        5 *    309573 * 0.2914690 * 0.0914844 *
*   310138 *        1 *    310138 *        -1 *         0 *
*   311238 *        0 *    311238 *        -1 *         0 *
*   311567 *        4 *    311567 *        -1 *         0 *
*   312021 *        1 *    312021 *        -1 *         0 *
*   315096 *        0 *    315096 * 0.3241653 * 0.1024643 *
*   315294 *        0 *    315294 *        -1 *         0 *
*   315775 *        0 *    315775 *        -1 *         0 *
*   317775 *        0 *    317775 *        -1 *         0 *
*   317831 *        3 *    317831 *        -1 *         0 *
*   318665 *        0 *    318665 *        -1 *         0 *
*   320605 *        3 *    320605 *        -1 *         0 *
*   321162 *        0 *    321162 *        -1 *         0 *
*   321395 *        0 *    321395 *        -1 *         0 *
*   322222 *        1 *    322222 *        -1 *         0 *
*   322336 *        0 *    322336 * 1.5059570 * 0.3845140 *
*   322345 *        0 *    322345 * 0.4117484 * 0.0653675 *
*   322610 *        1 *    322610 *        -1 *         0 *
*   323802 *        0 *    323802 * 0.6977601 * 0.2305901 *
*   323946 *        2 *    323946 *        -1 *         0 *
*   325635 *        0 *    325635 * 0.7311043 * 0.0902044 *
*   325757 *        6 *    325757 *        -1 *         0 *
*   325780 *        1 *    325780 *        -1 *         0 *
*   326063 *        2 *    326063 *        -1 *         0 *
*   326133 *        0 *    326133 *        -1 *         0 *
*   326212 *        0 *    326212 *        -1 *         0 *
*   326534 *        0 *    326534 * 0.5193667 * 0.3138363 *
*   326847 *        1 *    326847 *        -1 *         0 *
*   327112 *        0 *    327112 * 0.6682911 * 0.2911116 *
*   328372 *        1 *    328372 *        -1 *         0 *
*   330174 *        0 *    330174 *        -1 *         0 *
*   330268 *        1 *    330268 *        -1 *         0 *
*   331190 *        0 *    331190 * 0.4231557 * 0.2569493 *
*   331278 *        0 *    331278 *        -1 *         0 *
*   331726 *        1 *    331726 *        -1 *         0 *
*   333070 *        0 *    333070 *        -1 *         0 *
*   334129 *        8 *    334129 *        -1 *         0 *
*   335472 *        0 *    335472 *        -1 *         0 *
*   335764 *        0 *    335764 *        -1 *         0 *
*   336195 *        6 *    336195 *        -1 *         0 *
*   339039 *        1 *    339039 *        -1 *         0 *
*   339108 *        1 *    339108 * 0.6818329 * 0.2918795 *
*   339810 *        5 *    339810 * 0.3879427 * 0.2435738 *
*   340933 *        0 *    340933 *        -1 *         0 *
*   341305 *        1 *    341305 *        -1 *         0 *
*   341620 *        0 *    341620 * 0.4186716 * 0.1009654 *
*   341713 *        2 *    341713 * 1.3590564 * 0.0811067 *
*   342602 *        0 *    342602 *        -1 *         0 *
*   342736 *        2 *    342736 *        -1 *         0 *
*   343259 *        0 *    343259 * 0.6721273 * 0.2638099 *
*   343351 *        0 *    343351 *        -1 *         0 *
*   343860 *        0 *    343860 *        -1 *         0 *
*   344026 *        0 *    344026 *        -1 *         0 *
*   344408 *        0 *    344408 *        -1 *         0 *
*   344542 *        0 *    344542 *        -1 *         0 *
*   344726 *        4 *    344726 *        -1 *         0 *
*   345761 *        0 *    345761 *        -1 *         0 *
*   346827 *        0 *    346827 *        -1 *         0 *
*   348010 *        1 *    348010 *        -1 *         0 *
*   348577 *        1 *    348577 *        -1 *         0 *
*   349403 *        4 *    349403 *        -1 *         0 *
*   353255 *        1 *    353255 * 0.6821316 * 0.2827079 *
