***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*   337391 *        3 *    337391 *        -1 *         0 *
*   337397 *        1 *    337397 *        -1 *         0 *
*   337415 *        0 *    337415 *        -1 *         0 *
*   338245 *        1 *    338245 * 0.4759646 * 0.1164353 *
*   339148 *        3 *    339148 *        -1 *         0 *
*   339214 *        1 *    339214 * 0.1858839 * 0.1504926 *
*   339352 *        2 *    339352 *        -1 *         0 *
*   340579 *        0 *    340579 *        -1 *         0 *
*   341644 *        0 *    341644 *        -1 *         0 *
*   341691 *        2 *    341691 *        -1 *         0 *
*   342919 *        1 *    342919 *        -1 *         0 *
*   343821 *        1 *    343821 *        -1 *         0 *
*   345502 *        1 *    345502 * 0.1666936 * 0.0900121 *
*   348918 *        0 *    348918 *        -1 *         0 *
*   349083 *        0 *    349083 *        -1 *         0 *
*   349659 *        3 *    349659 *        -1 *         0 *
*   349993 *        1 *    349993 *        -1 *         0 *
*   350414 *        0 *    350414 *        -1 *         0 *
*   351177 *        1 *    351177 * 0.2560680 * 0.3307732 *
*   352042 *        2 *    352042 *        -1 *         0 *
*   352113 *        0 *    352113 *        -1 *         0 *
*   352878 *        4 *    352878 *        -1 *         0 *
*   353434 *        0 *    353434 * 0.4600106 * 0.3369559 *
*   353903 *        0 *    353903 *        -1 *         0 *
*   354309 *        0 *    354309 *        -1 *         0 *
*   354624 *        0 *    354624 * 0.1746110 * 0.3571222 *
*   354789 *        0 *    354789 *        -1 *         0 *
*   355037 *        1 *    355037 *        -1 *         0 *
*   356946 *        0 *    356946 * 1.5042163 * 0.5571267 *
*   357934 *        1 *    357934 *        -1 *         0 *
*   358365 *        0 *    358365 *        -1 *         0 *
*   358902 *        1 *    358902 *        -1 *         0 *
*   359116 *        0 *    359116 *        -1 *         0 *
*   360224 *        0 *    360224 *        -1 *         0 *
*   362453 *        1 *    362453 *        -1 *         0 *
*   363057 *        7 *    363057 *        -1 *         0 *
*   364588 *        3 *    364588 *        -1 *         0 *
*   365370 *        1 *    365370 *        -1 *         0 *
*   365709 *        0 *    365709 * 0.5556992 * 0.3044982 *
*   366042 *        1 *    366042 *        -1 *         0 *
*   366523 *        1 *    366523 *        -1 *         0 *
*   367144 *        1 *    367144 *        -1 *         0 *
*   367474 *        1 *    367474 *        -1 *         0 *
*   367784 *        6 *    367784 *        -1 *         0 *
*   368552 *        2 *    368552 * 0.8499237 * 0.1374762 *
*   368894 *        2 *    368894 *        -1 *         0 *
*   369188 *        0 *    369188 *        -1 *         0 *
*   369591 *        0 *    369591 *        -1 *         0 *
*   369907 *        0 *    369907 *        -1 *         0 *
*   371041 *        1 *    371041 * 1.4588769 * 0.1137781 *
*   371505 *        0 *    371505 *        -1 *         0 *
*   371679 *        0 *    371679 * 0.2688665 * 0.3579881 *
*   371900 *        0 *    371900 * 0.4461045 * 0.3638412 *
*   373811 *        0 *    373811 *        -1 *         0 *
*   374007 *        0 *    374007 *        -1 *         0 *
*   374236 *        1 *    374236 *        -1 *         0 *
*   374435 *        0 *    374435 * 0.1770500 * 0.2562003 *
*   374937 *        1 *    374937 *        -1 *         0 *
*   375118 *        0 *    375118 *        -1 *         0 *
*   375783 *        0 *    375783 *        -1 *         0 *
*   376147 *        0 *    376147 * 0.3600620 * 0.4097171 *
*   376476 *        2 *    376476 *        -1 *         0 *
*   376625 *        2 *    376625 *        -1 *         0 *
*   376914 *        1 *    376914 *        -1 *         0 *
*   377163 *        1 *    377163 *        -1 *         0 *
*   377192 *        1 *    377192 * 0.5834755 * 0.3873109 *
*   377508 *        4 *    377508 *        -1 *         0 *
*   377611 *        1 *    377611 *        -1 *         0 *
*   380891 *        1 *    380891 * 0.2382152 * 0.1556600 *
*   381166 *        0 *    381166 *        -1 *         0 *
*   381205 *        1 *    381205 * 0.1633469 * 0.1167198 *
*   381659 *        4 *    381659 *        -1 *         0 *
*   381674 *        4 *    381674 *        -1 *         0 *
*   382141 *        0 *    382141 *        -1 *         0 *
*   382768 *        0 *    382768 *        -1 *         0 *
*   383404 *        1 *    383404 *        -1 *         0 *
*   383536 *        0 *    383536 *        -1 *         0 *
*   383907 *        0 *    383907 * 0.4154295 * 0.3528651 *
*   384053 *        1 *    384053 * 0.2281275 * 0.2204137 *
*   384406 *        1 *    384406 *        -1 *         0 *
*   384841 *        0 *    384841 * 0.2112569 * 0.2657944 *
*   385253 *        3 *    385253 *        -1 *         0 *
*   385329 *        0 *    385329 *        -1 *         0 *
*   386311 *        0 *    386311 *        -1 *         0 *
*   388198 *        1 *    388198 *        -1 *         0 *
*   389478 *        0 *    389478 *        -1 *         0 *
*   389648 *        0 *    389648 *        -1 *         0 *
*   390006 *        1 *    390006 * 0.2040890 * 0.0387585 *
*   390849 *        0 *    390849 *        -1 *         0 *
*   391118 *        0 *    391118 *        -1 *         0 *
*   391485 *        1 *    391485 *        -1 *         0 *
*   391576 *        0 *    391576 *        -1 *         0 *
*   391653 *        1 *    391653 *        -1 *         0 *
*   391949 *        0 *    391949 *        -1 *         0 *
*   392266 *        0 *    392266 *        -1 *         0 *
*   392762 *        4 *    392762 *        -1 *         0 *
*   395707 *        2 *    395707 *        -1 *         0 *
*   396239 *        2 *    396239 *        -1 *         0 *
*   397106 *        2 *    397106 *        -1 *         0 *
*   397253 *        1 *    397253 *        -1 *         0 *
*   397723 *        5 *    397723 * 0.1769933 * 0.0668187 *
*   399185 *        0 *    399185 *        -1 *         0 *
*   399921 *        1 *    399921 *        -1 *         0 *
*   400848 *        0 *    400848 *        -1 *         0 *
*   401021 *        0 *    401021 *        -1 *         0 *
*   401068 *        1 *    401068 * 0.1476138 * 0.0282222 *
*   402187 *        0 *    402187 *        -1 *         0 *
*   402362 *        0 *    402362 *        -1 *         0 *
*   403087 *        0 *    403087 * 0.1678580 * 0.3140905 *
*   403235 *        1 *    403235 *        -1 *         0 *
*   403946 *        2 *    403946 *        -1 *         0 *
*   404267 *        1 *    404267 *        -1 *         0 *
*   404755 *        0 *    404755 *        -1 *         0 *
*   404895 *        2 *    404895 *        -1 *         0 *
*   405687 *        4 *    405687 *        -1 *         0 *
*   405688 *        0 *    405688 *        -1 *         0 *
*   405818 *        1 *    405818 *        -1 *         0 *
*   405888 *        2 *    405888 *        -1 *         0 *
*   406217 *        1 *    406217 *        -1 *         0 *
*   406580 *        0 *    406580 *        -1 *         0 *
*   407234 *        0 *    407234 *        -1 *         0 *
*   407341 *        4 *    407341 *        -1 *         0 *
*   407400 *        0 *    407400 *        -1 *         0 *
*   407610 *        1 *    407610 *        -1 *         0 *
*   407940 *        0 *    407940 *        -1 *         0 *
*   408251 *        2 *    408251 *        -1 *         0 *
*   408418 *        0 *    408418 *        -1 *         0 *
*   409955 *        1 *    409955 *        -1 *         0 *
*   410269 *       10 *    410269 *        -1 *         0 *
*   412542 *        0 *    412542 *        -1 *         0 *
*   412711 *        1 *    412711 *        -1 *         0 *
*   413517 *        1 *    413517 *        -1 *         0 *
*   413651 *        2 *    413651 *        -1 *         0 *
*   413748 *        0 *    413748 *        -1 *         0 *
*   413958 *        2 *    413958 *        -1 *         0 *
*   414054 *        0 *    414054 *        -1 *         0 *
*   414159 *        0 *    414159 *        -1 *         0 *
*   414258 *        1 *    414258 *        -1 *         0 *
*   415069 *        0 *    415069 *        -1 *         0 *
*   415750 *        2 *    415750 *        -1 *         0 *
*   415780 *        0 *    415780 *        -1 *         0 *
*   417126 *        0 *    417126 *        -1 *         0 *
*   417398 *        0 *    417398 * 0.2429052 * 0.6603516 *
*   419108 *        2 *    419108 *        -1 *         0 *
*   419282 *        1 *    419282 *        -1 *         0 *
*   420153 *        2 *    420153 *        -1 *         0 *
*   420240 *        0 *    420240 *        -1 *         0 *
*   420416 *        2 *    420416 *        -1 *         0 *
*   420482 *        0 *    420482 *        -1 *         0 *
*   421043 *        2 *    421043 * 0.1354841 * 0.0950330 *
*   421091 *        1 *    421091 *        -1 *         0 *
*   421750 *        1 *    421750 *        -1 *         0 *
*   425028 *        0 *    425028 * 0.3441377 * 0.5579254 *
*   426121 *        4 *    426121 *        -1 *         0 *
*   426569 *        0 *    426569 *        -1 *         0 *
*   426928 *        4 *    426928 *        -1 *         0 *
*   427566 *        1 *    427566 *        -1 *         0 *
*   427585 *        4 *    427585 *        -1 *         0 *
*   428010 *        1 *    428010 *        -1 *         0 *
*   428708 *        1 *    428708 *        -1 *         0 *
*   428750 *        1 *    428750 *        -1 *         0 *
*   429123 *        0 *    429123 *        -1 *         0 *
*   429287 *        0 *    429287 *        -1 *         0 *
*   429957 *        0 *    429957 *        -1 *         0 *
*   430204 *        1 *    430204 *        -1 *         0 *
*   430424 *        0 *    430424 *        -1 *         0 *
*   430558 *        1 *    430558 *        -1 *         0 *
*   431619 *        2 *    431619 *        -1 *         0 *
*   431895 *        0 *    431895 *        -1 *         0 *
*   432078 *        2 *    432078 *        -1 *         0 *
*   432475 *        2 *    432475 *        -1 *         0 *
*   432871 *        0 *    432871 *        -1 *         0 *
*   432938 *        0 *    432938 *        -1 *         0 *
*   432939 *        1 *    432939 *        -1 *         0 *
*   433279 *        1 *    433279 *        -1 *         0 *
*   433991 *        1 *    433991 *        -1 *         0 *
*   434083 *        1 *    434083 *        -1 *         0 *
*   435526 *        0 *    435526 * 0.1306060 * 0.2240005 *
*   435540 *        0 *    435540 *        -1 *         0 *
*   435630 *        0 *    435630 *        -1 *         0 *
*   436020 *        7 *    436020 *        -1 *         0 *
*   436048 *        0 *    436048 * 0.2744015 * 0.4084855 *
*   436198 *        2 *    436198 * 0.4414712 * 0.5363213 *
*   436386 *        4 *    436386 *        -1 *         0 *
*   437225 *        0 *    437225 * 0.2638778 * 0.1478656 *
*   437468 *        1 *    437468 * 0.3932777 * 0.3110252 *
*   438427 *        1 *    438427 *        -1 *         0 *
*   439568 *        0 *    439568 *        -1 *         0 *
*   440286 *        0 *    440286 * 0.2213118 * 0.3704805 *
*   440646 *        6 *    440646 *        -1 *         0 *
*   442018 *        0 *    442018 *        -1 *         0 *
*   442790 *        0 *    442790 *        -1 *         0 *
*   442816 *        0 *    442816 *        -1 *         0 *
*   443233 *        1 *    443233 *        -1 *         0 *
*   443456 *        0 *    443456 *        -1 *         0 *
*   443877 *        0 *    443877 * 0.1937713 * 0.3383361 *
*   444525 *        2 *    444525 *        -1 *         0 *
*   446312 *        0 *    446312 *        -1 *         0 *
*   446516 *        3 *    446516 *        -1 *         0 *
*   447683 *        0 *    447683 *        -1 *         0 *
*   448409 *        1 *    448409 *        -1 *         0 *
*   450331 *        1 *    450331 *        -1 *         0 *
*   450938 *        0 *    450938 * 0.8729950 * 0.1309245 *
*   451586 *        2 *    451586 *        -1 *         0 *
*   451930 *        1 *    451930 *        -1 *         0 *
*   452772 *        2 *    452772 *        -1 *         0 *
*   453080 *        0 *    453080 *        -1 *         0 *
*   453135 *        4 *    453135 *        -1 *         0 *
*   453152 *        0 *    453152 *        -1 *         0 *
*   454444 *        0 *    454444 *        -1 *         0 *
*   454515 *        0 *    454515 *        -1 *         0 *
*   455684 *        0 *    455684 *        -1 *         0 *
*   455703 *        5 *    455703 *        -1 *         0 *
*   456354 *        2 *    456354 *        -1 *         0 *
*   458571 *        1 *    458571 *        -1 *         0 *
*   459631 *        1 *    459631 *        -1 *         0 *
*   459688 *        1 *    459688 *        -1 *         0 *
*   459717 *        1 *    459717 *        -1 *         0 *
*   459855 *        1 *    459855 *        -1 *         0 *
*   459943 *        1 *    459943 *        -1 *         0 *
*   460160 *        0 *    460160 * 1.5109335 * 0.5552674 *
*   460432 *        1 *    460432 * 0.1684251 * 0.1341530 *
*   461166 *        0 *    461166 * 0.2482403 * 0.3303447 *
*   461313 *        0 *    461313 * 0.4788546 * 0.3077867 *
*   461604 *        0 *    461604 *        -1 *         0 *
*   462549 *        2 *    462549 *        -1 *         0 *
*   463336 *        0 *    463336 *        -1 *         0 *
*   464552 *        0 *    464552 *        -1 *         0 *
*   466129 *        0 *    466129 *        -1 *         0 *
*   467417 *        0 *    467417 *        -1 *         0 *
*   469328 *        0 *    469328 *        -1 *         0 *
*   470453 *        2 *    470453 *        -1 *         0 *
*   471798 *        2 *    471798 *        -1 *         0 *
*   472057 *        0 *    472057 *        -1 *         0 *
*   472507 *        0 *    472507 * 0.3244549 * 0.5291731 *
*   474908 *        1 *    474908 *        -1 *         0 *
*   476138 *        1 *    476138 *        -1 *         0 *
*   476191 *        0 *    476191 * 0.3387402 * 0.3116079 *
*   477862 *        0 *    477862 *        -1 *         0 *
*   478018 *        1 *    478018 *        -1 *         0 *
*   478749 *        1 *    478749 *        -1 *         0 *
*   478825 *        0 *    478825 *        -1 *         0 *
*   479055 *        0 *    479055 *        -1 *         0 *
*   479486 *        1 *    479486 *        -1 *         0 *
*   480113 *        0 *    480113 *        -1 *         0 *
*   480221 *        0 *    480221 * 0.9961315 * 0.1379723 *
*   480338 *        1 *    480338 *        -1 *         0 *
*   480597 *        0 *    480597 *        -1 *         0 *
*   481573 *        1 *    481573 *        -1 *         0 *
*   481729 *        2 *    481729 *        -1 *         0 *
*   481933 *        0 *    481933 *        -1 *         0 *
*   482927 *        1 *    482927 *        -1 *         0 *
*   482958 *        0 *    482958 *        -1 *         0 *
*   483782 *        1 *    483782 *        -1 *         0 *
*   484064 *        1 *    484064 * 0.2408812 * 0.0680996 *
*   484071 *        1 *    484071 *        -1 *         0 *
*   485022 *        4 *    485022 *        -1 *         0 *
*   486064 *        1 *    486064 *        -1 *         0 *
*   486235 *        0 *    486235 *        -1 *         0 *
*   487212 *        2 *    487212 *        -1 *         0 *
*   487895 *        0 *    487895 *        -1 *         0 *
*   490858 *        1 *    490858 *        -1 *         0 *
*   491246 *        1 *    491246 *        -1 *         0 *
*   491364 *        1 *    491364 *        -1 *         0 *
*   492015 *        0 *    492015 *        -1 *         0 *
*   492314 *        0 *    492314 *        -1 *         0 *
*   492814 *        0 *    492814 *        -1 *         0 *
*   493511 *        0 *    493511 *        -1 *         0 *
*   493708 *        1 *    493708 *        -1 *         0 *
*   493974 *        2 *    493974 *        -1 *         0 *
*   494323 *        1 *    494323 *        -1 *         0 *
*   494517 *        0 *    494517 *        -1 *         0 *
*   494574 *        2 *    494574 * 0.1742497 * 0.3021726 *
*   494928 *        1 *    494928 *        -1 *         0 *
*   495152 *        5 *    495152 *        -1 *         0 *
*   495566 *        0 *    495566 *        -1 *         0 *
*   496279 *        1 *    496279 * 0.2047875 * 0.5714629 *
*   496298 *        4 *    496298 *        -1 *         0 *
*   497190 *        0 *    497190 *        -1 *         0 *
*   497250 *        0 *    497250 *        -1 *         0 *
*   497263 *        0 *    497263 *        -1 *         0 *
*   498468 *        0 *    498468 *        -1 *         0 *
*   499083 *        0 *    499083 * 0.2250913 * 0.4271276 *
*   499122 *        0 *    499122 *        -1 *         0 *
*   499151 *        0 *    499151 *        -1 *         0 *
*   499500 *        1 *    499500 *        -1 *         0 *
*   499587 *        0 *    499587 *        -1 *         0 *
*   499866 *        3 *    499866 *        -1 *         0 *
*   500709 *        0 *    500709 *        -1 *         0 *
***********************************************************
