***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*   118559 *        1 *    118559 *        -1 *         0 *
*   119262 *        0 *    119262 *        -1 *         0 *
*   120198 *        0 *    120198 *        -1 *         0 *
*   120214 *        0 *    120214 *        -1 *         0 *
*   120828 *        0 *    120828 * 0.5918645 * 0.2452186 *
*   121039 *        1 *    121039 *        -1 *         0 *
*   121329 *        0 *    121329 * 1.0534604 * 0.2508250 *
*   122471 *        1 *    122471 *        -1 *         0 *
*   122491 *        0 *    122491 *        -1 *         0 *
*   122753 *        0 *    122753 *        -1 *         0 *
*   122952 *        0 *    122952 *        -1 *         0 *
*   122983 *        0 *    122983 *        -1 *         0 *
*   124143 *        0 *    124143 *        -1 *         0 *
*   124528 *        2 *    124528 *        -1 *         0 *
*   125824 *        2 *    125824 * 0.2459415 * 0.0941956 *
*   127205 *        2 *    127205 * 0.2454309 * 0.0849292 *
*   127579 *        0 *    127579 *        -1 *         0 *
*   128381 *        1 *    128381 * 0.7474554 * 0.1027736 *
*   128575 *        0 *    128575 *        -1 *         0 *
*   128878 *        7 *    128878 *        -1 *         0 *
*   129063 *        1 *    129063 *        -1 *         0 *
*   129200 *        1 *    129200 *        -1 *         0 *
*   129249 *        0 *    129249 *        -1 *         0 *
*   129425 *        4 *    129425 *        -1 *         0 *
*   129656 *        1 *    129656 *        -1 *         0 *
*   129955 *        3 *    129955 *        -1 *         0 *
*   130148 *        3 *    130148 * 0.2176605 * 0.0863993 *
*   130266 *        1 *    130266 *        -1 *         0 *
*   130617 *        0 *    130617 * 0.2356866 * 0.2998179 *
*   130705 *        0 *    130705 *        -1 *         0 *
*   131732 *        2 *    131732 *        -1 *         0 *
*   131882 *        1 *    131882 *        -1 *         0 *
*   131919 *        1 *    131919 * 0.2201803 * 0.2017678 *
*   131958 *        0 *    131958 *        -1 *         0 *
*   132116 *        0 *    132116 *        -1 *         0 *
*   132665 *        1 *    132665 * 0.2435083 * 0.1077226 *
*   132836 *        1 *    132836 * 1.5281653 * 0.0927054 *
*   133162 *        0 *    133162 * 0.2061339 * 0.1221362 *
*   133508 *        0 *    133508 *        -1 *         0 *
*   133597 *        4 *    133597 *        -1 *         0 *
*   133916 *        5 *    133916 * 0.2517123 * 0.0725529 *
*   134269 *        1 *    134269 * 0.2736998 * 0.1008700 *
*   134296 *        0 *    134296 *        -1 *         0 *
*   134337 *        2 *    134337 * 0.2583250 * 0.0931102 *
*   135004 *        1 *    135004 *        -1 *         0 *
*   135946 *        0 *    135946 *        -1 *         0 *
*   137661 *        0 *    137661 *        -1 *         0 *
*   139111 *        1 *    139111 *        -1 *         0 *
*   139622 *        0 *    139622 *        -1 *         0 *
*   140114 *        2 *    140114 * 0.5878909 * 0.3173211 *
*   140405 *        2 *    140405 *        -1 *         0 *
*   140471 *        4 *    140471 *        -1 *         0 *
*   143406 *        1 *    143406 *        -1 *         0 *
*   144301 *        1 *    144301 *        -1 *         0 *
*   145301 *        1 *    145301 * 0.4437909 * 0.2843388 *
*   145691 *        0 *    145691 *        -1 *         0 *
*   147739 *        3 *    147739 *        -1 *         0 *
*   148645 *        0 *    148645 *        -1 *         0 *
*   149393 *        0 *    149393 *        -1 *         0 *
*   151000 *        9 *    151000 *        -1 *         0 *
*   151251 *        2 *    151251 *        -1 *         0 *
*   152251 *        1 *    152251 * 0.5121898 * 0.2697281 *
*   153121 *        3 *    153121 *        -1 *         0 *
*   155324 *        0 *    155324 *        -1 *         0 *
*   155324 *        2 *    155324 *        -1 *         0 *
*   155812 *        1 *    155812 *        -1 *         0 *
*   155888 *        1 *    155888 *        -1 *         0 *
*   156203 *        1 *    156203 *        -1 *         0 *
*   158324 *        0 *    158324 *        -1 *         0 *
*   159623 *        0 *    159623 *        -1 *         0 *
*   160446 *        0 *    160446 *        -1 *         0 *
*   161250 *        0 *    161250 * 1.3387020 * 0.2870494 *
*   161294 *        0 *    161294 * 0.3286584 * 0.2616844 *
*   161484 *        3 *    161484 *        -1 *         0 *
*   161518 *        2 *    161518 *        -1 *         0 *
*   163412 *        4 *    163412 *        -1 *         0 *
*   163859 *        0 *    163859 * 0.5444680 * 0.2868149 *
*   166229 *        0 *    166229 *        -1 *         0 *
*   166567 *        1 *    166567 * 0.2133049 * 0.1357810 *
*   166628 *        0 *    166628 *        -1 *         0 *
*   167910 *        1 *    167910 * 0.2516555 * 0.1192160 *
*   168071 *        0 *    168071 *        -1 *         0 *
*   168209 *        1 *    168209 * 0.3365817 * 0.0593095 *
*   168293 *        0 *    168293 * 0.2373733 * 0.0887668 *
*   168394 *        1 *    168394 * 0.1844897 * 0.0915927 *
*   168466 *        0 *    168466 *        -1 *         0 *
*   168670 *        1 *    168670 *        -1 *         0 *
*   169062 *        0 *    169062 *        -1 *         0 *
*   170244 *        4 *    170244 *        -1 *         0 *
*   170568 *        1 *    170568 *        -1 *         0 *
*   171524 *        0 *    171524 * 0.4413458 * 0.3818802 *
*   172545 *        1 *    172545 * 1.5047746 * 0.0992402 *
*   173034 *        0 *    173034 * 0.2460549 * 0.4120986 *
*   173381 *        1 *    173381 *        -1 *         0 *
*   173508 *        3 *    173508 *        -1 *         0 *
*   177307 *        0 *    177307 * 0.3391162 * 0.3397302 *
*   177309 *        6 *    177309 *        -1 *         0 *
*   178641 *        0 *    178641 *        -1 *         0 *
*   180584 *        2 *    180584 *        -1 *         0 *
*   180852 *        7 *    180852 *        -1 *         0 *
*   182180 *        0 *    182180 *        -1 *         0 *
*   182765 *        1 *    182765 *        -1 *         0 *
*   184212 *        0 *    184212 *        -1 *         0 *
*   184386 *        3 *    184386 * 0.8590770 * 0.3177623 *
*   184687 *        4 *    184687 *        -1 *         0 *
*   185716 *        1 *    185716 *        -1 *         0 *
*   187139 *        0 *    187139 *        -1 *         0 *
*   187315 *        2 *    187315 *        -1 *         0 *
*   187942 *        0 *    187942 *        -1 *         0 *
*   188096 *        4 *    188096 * 0.2562651 * 0.1068962 *
*   188385 *        0 *    188385 *        -1 *         0 *
*   188519 *        1 *    188519 * 0.4522008 * 0.1509028 *
*   188609 *        0 *    188609 * 0.2042023 * 0.1612402 *
*   188800 *        0 *    188800 *        -1 *         0 *
*   189513 *        1 *    189513 *        -1 *         0 *
*   190123 *        3 *    190123 * 0.5197399 * 0.1141850 *
*   190653 *        0 *    190653 *        -1 *         0 *
*   190862 *        0 *    190862 * 0.4355183 * 0.0856521 *
*   191354 *        3 *    191354 * 0.2419112 * 0.0775477 *
*   191440 *        0 *    191440 *        -1 *         0 *
*   192472 *        0 *    192472 *        -1 *         0 *
*   192518 *        0 *    192518 * 0.7308594 * 0.1115903 *
*   192794 *        1 *    192794 * 0.2400692 * 0.0993688 *
*   193055 *        1 *    193055 * 0.1934548 * 0.2544040 *
*   193948 *        5 *    193948 *        -1 *         0 *
*   194054 *        1 *    194054 *        -1 *         0 *
*   194178 *        2 *    194178 * 0.2556023 * 0.0893241 *
*   194884 *        0 *    194884 *        -1 *         0 *
*   195085 *        4 *    195085 *        -1 *         0 *
*   195467 *        2 *    195467 *        -1 *         0 *
*   195688 *        0 *    195688 * 0.9152029 * 0.2657875 *
*   196001 *        1 *    196001 *        -1 *         0 *
*   196693 *        0 *    196693 *        -1 *         0 *
*   196799 *        1 *    196799 * 0.2169739 * 0.1222686 *
*   197879 *        2 *    197879 *        -1 *         0 *
*   198784 *        1 *    198784 * 1.5154117 * 0.6253581 *
*   199743 *        1 *    199743 * 0.2736073 * 0.2759936 *
*   199778 *        0 *    199778 * 0.2337550 * 0.1359042 *
*   200025 *        0 *    200025 *        -1 *         0 *
*   201321 *        2 *    201321 *        -1 *         0 *
*   201339 *        0 *    201339 * 1.2604483 * 0.1111374 *
*   201518 *        1 *    201518 * 0.1808594 * 0.0604236 *
*   202675 *        1 *    202675 *        -1 *         0 *
*   203773 *        0 *    203773 * 0.2492016 * 0.0771385 *
*   204020 *        1 *    204020 *        -1 *         0 *
*   204351 *        0 *    204351 *        -1 *         0 *
*   204643 *        1 *    204643 *        -1 *         0 *
*   205601 *        0 *    205601 *        -1 *         0 *
*   206658 *        0 *    206658 * 0.4086704 * 0.2888575 *
*   208376 *        3 *    208376 *        -1 *         0 *
*   208517 *        1 *    208517 *        -1 *         0 *
*   208718 *        0 *    208718 *        -1 *         0 *
*   208790 *        3 *    208790 * 0.2279931 * 0.0860848 *
*   209136 *        0 *    209136 * 0.4229049 * 0.3209854 *
*   209230 *        1 *    209230 * 1.5189733 * 0.5499316 *
*   210005 *        2 *    210005 *        -1 *         0 *
*   210241 *        0 *    210241 *        -1 *         0 *
*   210283 *        1 *    210283 *        -1 *         0 *
*   210316 *        0 *    210316 *        -1 *         0 *
*   210581 *        0 *    210581 *        -1 *         0 *
*   211526 *        0 *    211526 *        -1 *         0 *
*   211549 *        2 *    211549 * 0.2249480 * 0.0859790 *
*   211583 *        0 *    211583 * 0.4672383 * 0.2832203 *
*   211724 *        3 *    211724 *        -1 *         0 *
*   212122 *        1 *    212122 * 0.2368449 * 0.3609447 *
*   212502 *        0 *    212502 *        -1 *         0 *
*   213548 *        2 *    213548 *        -1 *         0 *
*   214118 *        1 *    214118 * 0.2096090 * 0.0828825 *
*   214276 *        3 *    214276 *        -1 *         0 *
*   214869 *        2 *    214869 *        -1 *         0 *
*   215368 *        1 *    215368 *        -1 *         0 *
*   216842 *        1 *    216842 *        -1 *         0 *
*   217250 *        0 *    217250 *        -1 *         0 *
*   217363 *        2 *    217363 *        -1 *         0 *
*   217491 *        0 *    217491 *        -1 *         0 *
*   218211 *        0 *    218211 *        -1 *         0 *
*   218694 *        2 *    218694 *        -1 *         0 *
*   219282 *        6 *    219282 *        -1 *         0 *
*   219414 *        0 *    219414 *        -1 *         0 *
*   219746 *        1 *    219746 *        -1 *         0 *
*   220136 *        0 *    220136 * 0.2292649 * 0.1396777 *
*   220837 *        0 *    220837 * 1.3223449 * 0.1030295 *
*   221506 *        0 *    221506 *        -1 *         0 *
*   221671 *        3 *    221671 * 0.2766793 * 0.2590297 *
*   221817 *        1 *    221817 *        -1 *         0 *
*   222378 *        5 *    222378 * 0.2524437 * 0.1240418 *
*   222883 *        0 *    222883 *        -1 *         0 *
*   222899 *        2 *    222899 *        -1 *         0 *
*   222975 *        2 *    222975 * 0.2157500 * 0.0605174 *
*   223391 *        0 *    223391 *        -1 *         0 *
*   223884 *        1 *    223884 *        -1 *         0 *
*   223962 *        2 *    223962 *        -1 *         0 *
*   224030 *        0 *    224030 *        -1 *         0 *
*   224631 *        0 *    224631 *        -1 *         0 *
*   225241 *        6 *    225241 *        -1 *         0 *
*   226349 *        0 *    226349 * 0.6134341 * 0.2161446 *
*   227251 *        1 *    227251 *        -1 *         0 *
*   227442 *        1 *    227442 * 0.2791810 * 0.1700446 *
*   227752 *        0 *    227752 *        -1 *         0 *
*   227850 *        0 *    227850 *        -1 *         0 *
*   228468 *        0 *    228468 * 0.4479704 * 0.2844140 *
*   229791 *        3 *    229791 * 0.9543834 * 0.1169658 *
*   230202 *        0 *    230202 * 0.2261422 * 0.0954216 *
*   231872 *        5 *    231872 * 0.1699507 *         0 *
*   231919 *        1 *    231919 * 0.3416001 * 0.1277357 *
*   232444 *        0 *    232444 * 0.2001780 * 0.1967623 *
*   232687 *        0 *    232687 *        -1 *         0 *
*   232931 *        4 *    232931 * 0.1909113 * 0.1181340 *
*   233291 *        1 *    233291 * 0.2562829 * 0.1502929 *
*   233626 *        1 *    233626 *        -1 *         0 *
*   234175 *        0 *    234175 *        -1 *         0 *
*   234548 *        0 *    234548 * 0.2123824 * 0.0792048 *
*   235013 *        1 *    235013 *        -1 *         0 *
*   235280 *        0 *    235280 *        -1 *         0 *
*   237368 *        4 *    237368 *        -1 *         0 *
*   238566 *        0 *    238566 *        -1 *         0 *
*   239581 *        5 *    239581 *        -1 *         0 *
*   240156 *        0 *    240156 * 0.2148095 * 0.4210499 *
*   240260 *        5 *    240260 *        -1 *         0 *
*   241483 *        0 *    241483 * 0.2120868 * 0.1564651 *
*   242318 *        3 *    242318 * 0.2059011 * 0.0865366 *
*   243091 *        0 *    243091 *        -1 *         0 *
*   243144 *        1 *    243144 * 0.2251988 * 0.1407364 *
*   244714 *        0 *    244714 *        -1 *         0 *
*   244790 *        1 *    244790 *        -1 *         0 *
*   245002 *        0 *    245002 *        -1 *         0 *
*   245694 *        1 *    245694 * 0.2340655 * 0.1152653 *
*   245737 *        1 *    245737 *        -1 *         0 *
*   245906 *        1 *    245906 *        -1 *         0 *
*   246099 *        5 *    246099 * 0.2730221 * 0.0892625 *
*   247399 *        2 *    247399 * 1.5219317 * 0.5192170 *
*   247535 *        1 *    247535 *        -1 *         0 *
*   247887 *        0 *    247887 *        -1 *         0 *
*   247930 *        0 *    247930 *        -1 *         0 *
*   248537 *        0 *    248537 *        -1 *         0 *
*   249187 *        6 *    249187 * 0.2426634 * 0.1245121 *
*   249258 *        2 *    249258 * 0.2261452 * 0.2624843 *
*   249275 *        4 *    249275 *        -1 *         0 *
*   249321 *        0 *    249321 *        -1 *         0 *
*   250232 *        1 *    250232 *        -1 *         0 *
*   250805 *        0 *    250805 *        -1 *         0 *
*   251008 *        2 *    251008 * 0.4309625 * 0.1091522 *
*   252138 *        0 *    252138 *        -1 *         0 *
*   252768 *        0 *    252768 * 0.2602566 * 0.2020034 *
*   254500 *        0 *    254500 * 1.4980425 * 0.3971813 *
*   254822 *        2 *    254822 * 0.1985360 * 0.3625434 *
*   255034 *        3 *    255034 * 0.2546768 * 0.1077564 *
*   255513 *        2 *    255513 *        -1 *         0 *
*   256033 *        0 *    256033 * 0.5307650 * 0.2055969 *
*   257533 *        4 *    257533 *        -1 *         0 *
*   257615 *        1 *    257615 *        -1 *         0 *
*   257790 *        2 *    257790 *        -1 *         0 *
*   258363 *        0 *    258363 *        -1 *         0 *
*   259066 *        0 *    259066 *        -1 *         0 *
*   259467 *        0 *    259467 * 0.2945560 * 0.3210405 *
*   259901 *        1 *    259901 *        -1 *         0 *
*   260358 *        2 *    260358 *        -1 *         0 *
*   260666 *        0 *    260666 * 1.5140594 * 0.0965568 *
*   260771 *        0 *    260771 *        -1 *         0 *
*   261176 *        2 *    261176 *        -1 *         0 *
*   263023 *        0 *    263023 * 1.2277728 * 0.2667916 *
*   263092 *        1 *    263092 *        -1 *         0 *
*   263708 *        0 *    263708 *        -1 *         0 *
*   264004 *        1 *    264004 * 0.2242196 * 0.1191608 *
*   264034 *        0 *    264034 * 0.2451234 * 0.1227511 *
*   265532 *        1 *    265532 * 1.2178015 * 0.0715553 *
*   265570 *        4 *    265570 *        -1 *         0 *
*   265817 *        0 *    265817 * 0.2494434 * 0.1248368 *
*   266276 *        3 *    266276 *        -1 *         0 *
*   266358 *        2 *    266358 * 0.2599908 * 0.0968410 *
*   266615 *        2 *    266615 * 1.4623251 * 0.1107526 *
*   267461 *        1 *    267461 *        -1 *         0 *
*   267966 *        0 *    267966 * 1.2535729 * 0.2609061 *
*   268447 *        2 *    268447 * 0.3141313 * 0.2295462 *
*   269997 *        0 *    269997 * 0.1985569 * 0.0577909 *
*   270569 *        0 *    270569 * 0.6438256 * 0.3023635 *
*   270834 *        0 *    270834 * 0.2380719 * 0.2829611 *
*   270965 *        0 *    270965 *        -1 *         0 *
*   271181 *        1 *    271181 *        -1 *         0 *
*   271234 *        2 *    271234 * 0.1774949 * 0.0718686 *
*   271870 *        1 *    271870 * 0.2079371 * 0.4091795 *
*   272301 *        1 *    272301 *        -1 *         0 *
*   272487 *        0 *    272487 *        -1 *         0 *
*   273095 *        2 *    273095 *        -1 *         0 *
*   273426 *        0 *    273426 *        -1 *         0 *
*   273513 *        1 *    273513 *        -1 *         0 *
*   274000 *        0 *    274000 *        -1 *         0 *
*   274251 *        0 *    274251 * 0.7066687 * 0.1162804 *
*   275151 *        1 *    275151 * 0.1682997 * 0.1593619 *
*   276132 *        0 *    276132 *        -1 *         0 *
*   276245 *        1 *    276245 * 0.2146393 * 0.1921457 *
*   276512 *        3 *    276512 *        -1 *         0 *
*   277095 *        1 *    277095 *        -1 *         0 *
*   278043 *        2 *    278043 *        -1 *         0 *
*   278140 *        4 *    278140 *        -1 *         0 *
*   278477 *        0 *    278477 *        -1 *         0 *
*   279452 *        8 *    279452 * 0.7309073 * 0.2557740 *
*   280319 *        1 *    280319 *        -1 *         0 *
*   280629 *        0 *    280629 *        -1 *         0 *
*   280701 *        1 *    280701 * 0.1842031 * 0.1333122 *
*   280716 *        0 *    280716 *        -1 *         0 *
*   281091 *        1 *    281091 *        -1 *         0 *
*   281691 *        2 *    281691 *        -1 *         0 *
*   282456 *        3 *    282456 *        -1 *         0 *
*   282991 *        0 *    282991 * 0.2863102 * 0.2816734 *
*   283204 *        2 *    283204 * 0.2475953 * 0.1282677 *
*   283399 *        0 *    283399 *        -1 *         0 *
*   284271 *        5 *    284271 *        -1 *         0 *
*   285353 *        2 *    285353 * 0.2277304 * 0.0730608 *
*   285879 *        4 *    285879 *        -1 *         0 *
*   285885 *        0 *    285885 *        -1 *         0 *
*   286728 *        1 *    286728 * 0.8253628 * 0.1249614 *
*   287494 *        1 *    287494 * 0.1910247 * 0.1064666 *
*   287695 *        4 *    287695 *        -1 *         0 *
*   287706 *        0 *    287706 *        -1 *         0 *
*   289444 *        1 *    289444 *        -1 *         0 *
*   290034 *        0 *    290034 *        -1 *         0 *
*   290080 *        1 *    290080 * 0.4039177 * 0.1829946 *
*   290227 *        1 *    290227 *        -1 *         0 *
*   291141 *        6 *    291141 * 1.4821033 * 0.1049135 *
*   292459 *        0 *    292459 *        -1 *         0 *
*   292525 *        1 *    292525 *        -1 *         0 *
*   292561 *        1 *    292561 * 0.9610350 * 0.0691215 *
*   292615 *        0 *    292615 *        -1 *         0 *
*   292903 *        2 *    292903 *        -1 *         0 *
*   294820 *        0 *    294820 *        -1 *         0 *
*   295807 *        0 *    295807 *        -1 *         0 *
*   295971 *        7 *    295971 *        -1 *         0 *
*   296334 *        1 *    296334 *        -1 *         0 *
*   296478 *        5 *    296478 * 1.1064934 * 0.1049346 *
*   296663 *        0 *    296663 *        -1 *         0 *
*   296814 *        0 *    296814 * 0.2341400 * 0.0466756 *
*   297060 *        2 *    297060 *        -1 *         0 *
*   297272 *        1 *    297272 *        -1 *         0 *
*   297372 *        1 *    297372 *        -1 *         0 *
*   298364 *        2 *    298364 * 0.1926607 * 0.1050025 *
*   298551 *        0 *    298551 *        -1 *         0 *
*   298561 *        0 *    298561 *        -1 *         0 *
*   298604 *        2 *    298604 *        -1 *         0 *
*   298694 *        0 *    298694 *        -1 *         0 *
*   298776 *        4 *    298776 *        -1 *         0 *
*   298852 *        0 *    298852 *        -1 *         0 *
*   299759 *        0 *    299759 *        -1 *         0 *
*   299845 *        1 *    299845 *        -1 *         0 *
*   299869 *        1 *    299869 *        -1 *         0 *
