***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*    97376 *        0 *     97376 *        -1 *         0 *
*    98827 *        2 *     98827 *        -1 *         0 *
*    99679 *        1 *     99679 *        -1 *         0 *
*   100256 *        1 *    100256 * 1.3157291 * 0.1108957 *
*   100775 *        0 *    100775 *        -1 *         0 *
*   102318 *        1 *    102318 *        -1 *         0 *
*   106883 *        2 *    106883 *        -1 *         0 *
*   107413 *        1 *    107413 * 0.4954714 * 0.1230408 *
*   107421 *        2 *    107421 * 0.4387515 * 0.1265303 *
*   107925 *        1 *    107925 *        -1 *         0 *
*   109109 *        1 *    109109 *        -1 *         0 *
*   110053 *        0 *    110053 *        -1 *         0 *
*   110382 *        0 *    110382 *        -1 *         0 *
*   110569 *        0 *    110569 *        -1 *         0 *
*   110980 *        1 *    110980 *        -1 *         0 *
*   113377 *        1 *    113377 *        -1 *         0 *
*   113839 *        1 *    113839 * 0.2991654 * 0.5371364 *
*   114562 *        1 *    114562 *        -1 *         0 *
*   114988 *        0 *    114988 *        -1 *         0 *
*   115437 *        1 *    115437 *        -1 *         0 *
*   116027 *        6 *    116027 *        -1 *         0 *
*   118591 *        1 *    118591 *        -1 *         0 *
*   118847 *        2 *    118847 *        -1 *         0 *
*   120649 *        0 *    120649 *        -1 *         0 *
*   121041 *        0 *    121041 * 0.2211834 * 0.4152681 *
*   121494 *        3 *    121494 * 0.4784755 * 0.0869633 *
*   122388 *        2 *    122388 *        -1 *         0 *
*   123356 *        1 *    123356 *        -1 *         0 *
*   125297 *        2 *    125297 *        -1 *         0 *
*   125306 *        0 *    125306 *        -1 *         0 *
*   125397 *        1 *    125397 *        -1 *         0 *
*   125899 *        1 *    125899 *        -1 *         0 *
*   127075 *        7 *    127075 *        -1 *         0 *
*   130358 *        0 *    130358 *        -1 *         0 *
*   131059 *        2 *    131059 *        -1 *         0 *
*   131145 *        0 *    131145 *        -1 *         0 *
*   132807 *        1 *    132807 *        -1 *         0 *
*   133627 *        3 *    133627 *        -1 *         0 *
*   133943 *        1 *    133943 *        -1 *         0 *
*   134663 *        0 *    134663 * 0.8492222 * 0.1314614 *
*   135863 *        0 *    135863 *        -1 *         0 *
*   136975 *        1 *    136975 *        -1 *         0 *
*   137629 *        1 *    137629 *        -1 *         0 *
*   137794 *        0 *    137794 *        -1 *         0 *
*   138520 *        0 *    138520 *        -1 *         0 *
*   139176 *        0 *    139176 * 0.2205534 * 0.3138408 *
*   139399 *        0 *    139399 *        -1 *         0 *
*   141704 *        0 *    141704 *        -1 *         0 *
*   141914 *        0 *    141914 * 0.4096108 * 0.2904496 *
*   141925 *        0 *    141925 *        -1 *         0 *
*   141927 *        2 *    141927 *        -1 *         0 *
*   142519 *        0 *    142519 *        -1 *         0 *
*   143465 *        0 *    143465 *        -1 *         0 *
*   143533 *        2 *    143533 *        -1 *         0 *
*   143733 *        0 *    143733 *        -1 *         0 *
*   143813 *        1 *    143813 *        -1 *         0 *
*   144671 *        2 *    144671 *        -1 *         0 *
*   146783 *        4 *    146783 *        -1 *         0 *
*   146917 *        0 *    146917 * 0.1810564 * 0.1787132 *
*   147291 *        0 *    147291 *        -1 *         0 *
*   148005 *        4 *    148005 *        -1 *         0 *
*   148869 *        2 *    148869 *        -1 *         0 *
*   149342 *        6 *    149342 *        -1 *         0 *
*   150388 *        1 *    150388 * 0.2052682 * 0.5650608 *
*   151478 *        3 *    151478 * 0.3740307 * 0.6485636 *
*   153941 *        0 *    153941 *        -1 *         0 *
*   154001 *        3 *    154001 *        -1 *         0 *
*   154605 *        0 *    154605 *        -1 *         0 *
*   155082 *        0 *    155082 *        -1 *         0 *
*   155205 *        2 *    155205 * 0.2678574 * 0.0471126 *
*   155261 *        0 *    155261 *        -1 *         0 *
*   156632 *        0 *    156632 *        -1 *         0 *
*   156826 *        0 *    156826 *        -1 *         0 *
*   157042 *        0 *    157042 * 0.4754184 * 0.2107871 *
*   157655 *        0 *    157655 *        -1 *         0 *
*   158538 *        0 *    158538 *        -1 *         0 *
*   160434 *        0 *    160434 *        -1 *         0 *
*   160626 *        1 *    160626 * 0.3050795 * 0.3470875 *
*   161745 *        1 *    161745 *        -1 *         0 *
*   163478 *        0 *    163478 *        -1 *         0 *
*   163537 *        2 *    163537 *        -1 *         0 *
*   165050 *        4 *    165050 *        -1 *         0 *
*   166416 *        0 *    166416 *        -1 *         0 *
*   167506 *        0 *    167506 *        -1 *         0 *
*   167671 *        0 *    167671 *        -1 *         0 *
*   167820 *        2 *    167820 *        -1 *         0 *
*   170425 *        1 *    170425 *        -1 *         0 *
*   170455 *        0 *    170455 *        -1 *         0 *
*   170501 *        1 *    170501 * 0.2504614 * 0.0363296 *
*   170899 *        0 *    170899 *        -1 *         0 *
*   171138 *        0 *    171138 *        -1 *         0 *
*   172204 *        1 *    172204 *        -1 *         0 *
*   173932 *        1 *    173932 *        -1 *         0 *
*   174346 *        5 *    174346 * 0.4566043 * 0.3367321 *
*   174351 *        1 *    174351 *        -1 *         0 *
*   174847 *        3 *    174847 *        -1 *         0 *
*   175550 *        0 *    175550 *        -1 *         0 *
*   175990 *        0 *    175990 *        -1 *         0 *
*   177326 *        0 *    177326 * 0.2067012 * 0.4346820 *
*   177426 *        0 *    177426 *        -1 *         0 *
*   177456 *        1 *    177456 *        -1 *         0 *
*   177859 *        0 *    177859 *        -1 *         0 *
*   178826 *        3 *    178826 *        -1 *         0 *
*   178914 *        0 *    178914 *        -1 *         0 *
*   179420 *        0 *    179420 *        -1 *         0 *
*   180004 *        0 *    180004 *        -1 *         0 *
*   180391 *        0 *    180391 *        -1 *         0 *
*   181612 *        5 *    181612 *        -1 *         0 *
*   182513 *        3 *    182513 *        -1 *         0 *
*   182824 *        2 *    182824 *        -1 *         0 *
*   184613 *        0 *    184613 * 0.1442135 * 0.2023397 *
*   186247 *        0 *    186247 *        -1 *         0 *
*   188707 *        1 *    188707 *        -1 *         0 *
*   188907 *        1 *    188907 *        -1 *         0 *
*   189270 *        1 *    189270 * 0.3243533 * 0.0894264 *
*   189467 *        1 *    189467 *        -1 *         0 *
*   189528 *        2 *    189528 *        -1 *         0 *
*   190173 *        2 *    190173 *        -1 *         0 *
*   190392 *        2 *    190392 *        -1 *         0 *
*   191703 *        0 *    191703 *        -1 *         0 *
*   192538 *        1 *    192538 *        -1 *         0 *
*   192578 *        2 *    192578 *        -1 *         0 *
*   192834 *        0 *    192834 * 0.5048546 * 0.1220864 *
*   192994 *        2 *    192994 *        -1 *         0 *
*   193032 *        1 *    193032 *        -1 *         0 *
*   193423 *        2 *    193423 *        -1 *         0 *
*   195409 *        0 *    195409 *        -1 *         0 *
*   195648 *        1 *    195648 *        -1 *         0 *
*   195914 *        1 *    195914 *        -1 *         0 *
*   196031 *        1 *    196031 *        -1 *         0 *
*   196125 *        1 *    196125 *        -1 *         0 *
*   196205 *        2 *    196205 *        -1 *         0 *
*   196530 *        0 *    196530 *        -1 *         0 *
*   197408 *        1 *    197408 * 0.2125228 * 0.1660996 *
*   197480 *        0 *    197480 *        -1 *         0 *
*   199291 *        1 *    199291 *        -1 *         0 *
*   199965 *        1 *    199965 *        -1 *         0 *
*   200092 *        0 *    200092 *        -1 *         0 *
*   200420 *        4 *    200420 *        -1 *         0 *
*   200932 *        0 *    200932 *        -1 *         0 *
*   201409 *        1 *    201409 *        -1 *         0 *
*   202871 *        1 *    202871 *        -1 *         0 *
*   203928 *        3 *    203928 *        -1 *         0 *
*   204542 *        0 *    204542 *        -1 *         0 *
*   204679 *        1 *    204679 *        -1 *         0 *
*   205207 *        0 *    205207 *        -1 *         0 *
*   205577 *        1 *    205577 * 0.2926483 * 0.3001799 *
*   206353 *        1 *    206353 *        -1 *         0 *
*   206633 *        1 *    206633 *        -1 *         0 *
*   207690 *        0 *    207690 *        -1 *         0 *
*   207760 *        1 *    207760 *        -1 *         0 *
*   207944 *        1 *    207944 * 0.1443657 * 0.1950879 *
*   210319 *        0 *    210319 *        -1 *         0 *
*   210406 *        2 *    210406 *        -1 *         0 *
*   212128 *        7 *    212128 *        -1 *         0 *
*   212140 *        7 *    212140 *        -1 *         0 *
*   214646 *        0 *    214646 *        -1 *         0 *
*   215166 *        1 *    215166 *        -1 *         0 *
*   215223 *        0 *    215223 *        -1 *         0 *
*   215328 *        0 *    215328 *        -1 *         0 *
*   215987 *        1 *    215987 * 1.1501461 * 0.1002995 *
*   216351 *        0 *    216351 *        -1 *         0 *
*   216449 *        0 *    216449 *        -1 *         0 *
*   216466 *        0 *    216466 *        -1 *         0 *
*   216572 *        7 *    216572 *        -1 *         0 *
*   217562 *        0 *    217562 *        -1 *         0 *
*   217604 *        3 *    217604 * 0.8385821 * 0.0921865 *
*   218801 *        0 *    218801 *        -1 *         0 *
*   218967 *        1 *    218967 *        -1 *         0 *
*   219032 *        0 *    219032 *        -1 *         0 *
*   220504 *        0 *    220504 * 1.1461306 * 0.0891029 *
*   220715 *        0 *    220715 *        -1 *         0 *
*   222045 *        0 *    222045 *        -1 *         0 *
*   222527 *        2 *    222527 * 0.2469386 * 0.2340885 *
*   222976 *        0 *    222976 * 0.1854062 * 0.3202491 *
*   224751 *        0 *    224751 *        -1 *         0 *
*   224800 *        0 *    224800 * 0.2312921 * 0.3544363 *
*   225928 *        0 *    225928 *        -1 *         0 *
*   226087 *        1 *    226087 *        -1 *         0 *
*   228074 *        2 *    228074 * 0.1731272 * 0.0802315 *
*   228575 *        0 *    228575 *        -1 *         0 *
*   229092 *        2 *    229092 *        -1 *         0 *
*   230126 *        0 *    230126 *        -1 *         0 *
*   230511 *        0 *    230511 *        -1 *         0 *
*   231056 *        0 *    231056 *        -1 *         0 *
*   231528 *        3 *    231528 *        -1 *         0 *
*   231871 *        0 *    231871 *        -1 *         0 *
*   232050 *        0 *    232050 *        -1 *         0 *
*   232421 *        2 *    232421 * 0.5264571 * 0.3545991 *
*   233143 *        1 *    233143 * 0.3504190 * 0.0994374 *
*   233973 *        1 *    233973 *        -1 *         0 *
*   234654 *        0 *    234654 *        -1 *         0 *
*   234883 *        1 *    234883 *        -1 *         0 *
*   235075 *        2 *    235075 * 0.2374210 * 0.4715432 *
*   235718 *        1 *    235718 *        -1 *         0 *
*   235848 *        0 *    235848 *        -1 *         0 *
*   236866 *        0 *    236866 *        -1 *         0 *
*   237630 *        0 *    237630 *        -1 *         0 *
*   238186 *        0 *    238186 *        -1 *         0 *
*   238208 *        0 *    238208 *        -1 *         0 *
*   238470 *        1 *    238470 *        -1 *         0 *
*   240213 *        1 *    240213 * 0.5547469 * 0.1681696 *
*   240918 *        0 *    240918 *        -1 *         0 *
*   241741 *        3 *    241741 * 0.3208604 * 0.4076649 *
*   242812 *        0 *    242812 *        -1 *         0 *
*   243250 *        0 *    243250 *        -1 *         0 *
*   243350 *        2 *    243350 *        -1 *         0 *
*   243661 *        1 *    243661 *        -1 *         0 *
*   244578 *        0 *    244578 *        -1 *         0 *
*   244692 *        1 *    244692 *        -1 *         0 *
*   245320 *        2 *    245320 *        -1 *         0 *
*   245576 *        0 *    245576 *        -1 *         0 *
*   245661 *        0 *    245661 *        -1 *         0 *
*   246219 *        1 *    246219 *        -1 *         0 *
*   247270 *        0 *    247270 * 0.3113549 * 0.3253113 *
*   247331 *        1 *    247331 * 0.3545986 * 0.1268356 *
*   247702 *        2 *    247702 * 1.2376128 * 0.1160764 *
*   249247 *        2 *    249247 *        -1 *         0 *
*   249675 *        0 *    249675 * 0.4074345 * 0.3326803 *
*   249971 *        0 *    249971 * 0.4087004 * 0.3263407 *
*   250340 *        2 *    250340 *        -1 *         0 *
*   251079 *        1 *    251079 *        -1 *         0 *
*   252285 *        0 *    252285 *        -1 *         0 *
*   252531 *        0 *    252531 *        -1 *         0 *
*   256408 *        3 *    256408 *        -1 *         0 *
*   256446 *        0 *    256446 *        -1 *         0 *
*   256736 *        0 *    256736 *        -1 *         0 *
*   258483 *        0 *    258483 *        -1 *         0 *
*   258773 *        1 *    258773 * 0.1983331 * 0.1100274 *
*   259187 *        0 *    259187 *        -1 *         0 *
*   259438 *        1 *    259438 *        -1 *         0 *
*   261179 *        1 *    261179 *        -1 *         0 *
*   261609 *        0 *    261609 *        -1 *         0 *
*   261899 *        2 *    261899 *        -1 *         0 *
*   262003 *        1 *    262003 *        -1 *         0 *
*   262972 *        1 *    262972 *        -1 *         0 *
*   263268 *        1 *    263268 *        -1 *         0 *
*   264568 *        0 *    264568 *        -1 *         0 *
*   265655 *        0 *    265655 *        -1 *         0 *
*   265734 *        1 *    265734 * 0.2983981 * 0.4023987 *
*   265889 *        3 *    265889 *        -1 *         0 *
*   265928 *        0 *    265928 *        -1 *         0 *
*   266158 *        0 *    266158 *        -1 *         0 *
*   266167 *        0 *    266167 * 1.5034700 * 0.5816124 *
*   266764 *        0 *    266764 * 0.3378385 * 0.3522883 *
*   266837 *        0 *    266837 *        -1 *         0 *
*   266971 *        0 *    266971 *        -1 *         0 *
*   268064 *        1 *    268064 *        -1 *         0 *
*   269160 *        0 *    269160 *        -1 *         0 *
*   269842 *        0 *    269842 *        -1 *         0 *
*   270053 *        0 *    270053 *        -1 *         0 *
*   270179 *        0 *    270179 * 0.5271407 * 0.3386644 *
*   270911 *        0 *    270911 *        -1 *         0 *
*   271971 *        0 *    271971 *        -1 *         0 *
*   272210 *        1 *    272210 *        -1 *         0 *
*   272432 *        0 *    272432 * 0.2062086 * 0.4474875 *
*   272441 *        1 *    272441 *        -1 *         0 *
*   272528 *        5 *    272528 *        -1 *         0 *
*   274163 *        0 *    274163 *        -1 *         0 *
*   274931 *        0 *    274931 *        -1 *         0 *
*   275143 *        0 *    275143 *        -1 *         0 *
*   277349 *        0 *    277349 *        -1 *         0 *
*   277385 *        4 *    277385 *        -1 *         0 *
*   278425 *        0 *    278425 *        -1 *         0 *
*   279388 *        0 *    279388 *        -1 *         0 *
*   279719 *        1 *    279719 *        -1 *         0 *
*   279763 *        0 *    279763 *        -1 *         0 *
*   281543 *        0 *    281543 *        -1 *         0 *
*   281820 *        0 *    281820 *        -1 *         0 *
*   282443 *        1 *    282443 *        -1 *         0 *
*   282995 *        2 *    282995 *        -1 *         0 *
*   283165 *        0 *    283165 *        -1 *         0 *
*   283255 *        0 *    283255 * 0.1563401 * 0.3459282 *
*   283278 *        0 *    283278 *        -1 *         0 *
*   284925 *        4 *    284925 *        -1 *         0 *
*   285124 *        0 *    285124 *        -1 *         0 *
*   285686 *        0 *    285686 * 0.2282051 * 0.4535850 *
*   287208 *        2 *    287208 *        -1 *         0 *
*   287978 *        0 *    287978 *        -1 *         0 *
*   288796 *        2 *    288796 *        -1 *         0 *
*   289192 *        0 *    289192 * 0.3720305 * 0.1467082 *
*   290294 *        2 *    290294 *        -1 *         0 *
*   290329 *        0 *    290329 *        -1 *         0 *
*   291505 *        2 *    291505 *        -1 *         0 *
*   293439 *        2 *    293439 *        -1 *         0 *
*   293930 *        0 *    293930 *        -1 *         0 *
*   294432 *        0 *    294432 *        -1 *         0 *
*   294455 *        1 *    294455 *        -1 *         0 *
*   294590 *        1 *    294590 * 0.2060204 * 0.0469556 *
*   294830 *        0 *    294830 *        -1 *         0 *
*   294963 *        1 *    294963 * 0.3188034 * 0.5126984 *
*   298181 *        0 *    298181 *        -1 *         0 *
*   298201 *        0 *    298201 *        -1 *         0 *
*   298488 *        0 *    298488 *        -1 *         0 *
*   299148 *        0 *    299148 *        -1 *         0 *
*   299354 *        0 *    299354 *        -1 *         0 *
*   299382 *        0 *    299382 *        -1 *         0 *
*   299484 *        0 *    299484 *        -1 *         0 *
*   299644 *        0 *    299644 *        -1 *         0 *
*   300046 *        0 *    300046 *        -1 *         0 *
*   300261 *        1 *    300261 *        -1 *         0 *
*   300322 *        0 *    300322 *        -1 *         0 *
*   300350 *        1 *    300350 *        -1 *         0 *
*   301583 *        1 *    301583 *        -1 *         0 *
*   302533 *        0 *    302533 *        -1 *         0 *
*   302550 *        2 *    302550 *        -1 *         0 *
*   302656 *        2 *    302656 *        -1 *         0 *
*   303050 *        1 *    303050 *        -1 *         0 *
*   305635 *        2 *    305635 *        -1 *         0 *
*   305820 *        1 *    305820 *        -1 *         0 *
*   305997 *        2 *    305997 *        -1 *         0 *
*   306229 *        0 *    306229 *        -1 *         0 *
*   307903 *        1 *    307903 *        -1 *         0 *
*   308286 *        0 *    308286 *        -1 *         0 *
*   308359 *        0 *    308359 * 0.2324234 * 0.6015440 *
*   309108 *        0 *    309108 *        -1 *         0 *
*   309322 *        0 *    309322 * 0.2439621 * 0.3936102 *
*   309505 *        0 *    309505 *        -1 *         0 *
*   309624 *        0 *    309624 *        -1 *         0 *
*   311148 *        0 *    311148 * 0.2768494 * 0.3119389 *
*   311843 *        0 *    311843 *        -1 *         0 *
*   314331 *        0 *    314331 * 0.3097338 * 0.3862272 *
*   315268 *        2 *    315268 *        -1 *         0 *
*   315433 *        1 *    315433 *        -1 *         0 *
*   315456 *        0 *    315456 * 0.3253027 * 0.3478600 *
*   315782 *        2 *    315782 * 0.2450189 * 0.2867623 *
*   317115 *        1 *    317115 *        -1 *         0 *
*   317231 *        2 *    317231 *        -1 *         0 *
*   317556 *        0 *    317556 *        -1 *         0 *
*   318061 *        2 *    318061 *        -1 *         0 *
*   318583 *        1 *    318583 *        -1 *         0 *
*   319523 *        1 *    319523 *        -1 *         0 *
*   320349 *        2 *    320349 *        -1 *         0 *
*   320592 *        0 *    320592 * 0.1600600 * 0.2898502 *
*   321414 *        0 *    321414 *        -1 *         0 *
*   322100 *        0 *    322100 *        -1 *         0 *
*   323950 *        0 *    323950 * 0.9822732 * 0.1166227 *
*   324840 *        0 *    324840 *        -1 *         0 *
*   325428 *        0 *    325428 *        -1 *         0 *
*   325584 *        0 *    325584 *        -1 *         0 *
*   327105 *        2 *    327105 * 0.2573756 * 0.0697722 *
*   327819 *        0 *    327819 *        -1 *         0 *
*   329792 *        1 *    329792 *        -1 *         0 *
*   330084 *        0 *    330084 *        -1 *         0 *
*   330181 *        1 *    330181 *        -1 *         0 *
*   330861 *        0 *    330861 *        -1 *         0 *
*   331279 *        1 *    331279 * 1.1889118 * 0.1429604 *
*   331731 *        0 *    331731 * 0.2010617 * 0.3225151 *
*   332804 *        2 *    332804 *        -1 *         0 *
*   333257 *        3 *    333257 *        -1 *         0 *
*   333279 *        2 *    333279 *        -1 *         0 *
*   333767 *        0 *    333767 *        -1 *         0 *
*   334444 *        1 *    334444 *        -1 *         0 *
*   335932 *        0 *    335932 * 0.4473465 * 0.3589580 *
*   335989 *        0 *    335989 *        -1 *         0 *
*   336153 *        1 *    336153 *        -1 *         0 *
*   336161 *        0 *    336161 *        -1 *         0 *
*   336183 *        0 *    336183 *        -1 *         0 *
*   336493 *        0 *    336493 *        -1 *         0 *
*   338009 *        0 *    338009 *        -1 *         0 *
*   338670 *        4 *    338670 * 0.5341982 * 0.1557098 *
*   339763 *        0 *    339763 *        -1 *         0 *
*   340089 *        0 *    340089 *        -1 *         0 *
*   343860 *        0 *    343860 *        -1 *         0 *
*   344364 *        0 *    344364 *        -1 *         0 *
*   346136 *        0 *    346136 *        -1 *         0 *
*   347669 *        3 *    347669 *        -1 *         0 *
*   348130 *        1 *    348130 *        -1 *         0 *
*   348689 *        0 *    348689 *        -1 *         0 *
*   349264 *        0 *    349264 *        -1 *         0 *
*   349267 *        1 *    349267 *        -1 *         0 *
*   350795 *        0 *    350795 *        -1 *         0 *
*   351061 *        0 *    351061 *        -1 *         0 *
*   352222 *        0 *    352222 *        -1 *         0 *
*   352266 *        1 *    352266 *        -1 *         0 *
*   353119 *        0 *    353119 * 0.3019479 * 0.3080103 *
*   354702 *        1 *    354702 *        -1 *         0 *
*   355437 *        0 *    355437 *        -1 *         0 *
*   355758 *        0 *    355758 *        -1 *         0 *
*   356860 *        6 *    356860 *        -1 *         0 *
*   357104 *        1 *    357104 *        -1 *         0 *
*   357128 *        9 *    357128 *        -1 *         0 *
*   357547 *        0 *    357547 *        -1 *         0 *
*   357618 *        0 *    357618 *        -1 *         0 *
*   357653 *        0 *    357653 *        -1 *         0 *
*   357696 *        0 *    357696 *        -1 *         0 *
*   358267 *        0 *    358267 *        -1 *         0 *
*   359461 *        0 *    359461 *        -1 *         0 *
*   360667 *        0 *    360667 *        -1 *         0 *
*   360895 *        0 *    360895 *        -1 *         0 *
*   361320 *        0 *    361320 *        -1 *         0 *
*   362039 *        0 *    362039 *        -1 *         0 *
*   362831 *        2 *    362831 *        -1 *         0 *
*   364081 *        0 *    364081 *        -1 *         0 *
*   364653 *        0 *    364653 *        -1 *         0 *
*   365494 *        0 *    365494 * 0.3618860 * 0.3064281 *
*   366703 *        0 *    366703 *        -1 *         0 *
*   366811 *        0 *    366811 *        -1 *         0 *
*   366991 *        0 *    366991 *        -1 *         0 *
*   368756 *        0 *    368756 *        -1 *         0 *
*   369895 *        0 *    369895 *        -1 *         0 *
*   370178 *        0 *    370178 *        -1 *         0 *
*   370332 *        0 *    370332 *        -1 *         0 *
*   370391 *        0 *    370391 *        -1 *         0 *
*   372461 *        0 *    372461 *        -1 *         0 *
*   374348 *        0 *    374348 * 0.4690207 * 0.3397281 *
*   374522 *        0 *    374522 *        -1 *         0 *
*   374635 *        1 *    374635 *        -1 *         0 *
*   375178 *        0 *    375178 * 0.2441263 * 0.4014761 *
*   375604 *        0 *    375604 *        -1 *         0 *
*   375715 *        0 *    375715 *        -1 *         0 *
*   375716 *        0 *    375716 *        -1 *         0 *
*   375938 *        4 *    375938 *        -1 *         0 *
*   376451 *        0 *    376451 *        -1 *         0 *
*   376554 *        0 *    376554 *        -1 *         0 *
*   377164 *        0 *    377164 *        -1 *         0 *
