***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*   110911 *        6 *    110911 * 0.2148423 * 0.1139468 *
*   111390 *        0 *    111390 *        -1 *         0 *
*   111393 *        0 *    111393 *        -1 *         0 *
*   111415 *        0 *    111415 *        -1 *         0 *
*   111433 *        0 *    111433 *        -1 *         0 *
*   111662 *        1 *    111662 * 0.2517242 * 0.0862605 *
*   112137 *        0 *    112137 *        -1 *         0 *
*   112441 *        1 *    112441 *        -1 *         0 *
*   112749 *        1 *    112749 *        -1 *         0 *
*   113126 *        0 *    113126 * 0.2174099 * 0.1349135 *
*   113189 *        0 *    113189 * 1.0703848 * 0.2988678 *
*   115653 *        0 *    115653 *        -1 *         0 *
*   115778 *        0 *    115778 *        -1 *         0 *
*   115983 *        0 *    115983 *        -1 *         0 *
*   116758 *        0 *    116758 *        -1 *         0 *
*   117850 *        0 *    117850 * 0.3314498 * 0.3191305 *
*   119600 *        0 *    119600 *        -1 *         0 *
*   119726 *        1 *    119726 * 0.2705174 * 0.0807440 *
*   119892 *        1 *    119892 *        -1 *         0 *
*   120443 *        4 *    120443 *        -1 *         0 *
*   121039 *        1 *    121039 *        -1 *         0 *
*   122200 *        0 *    122200 * 0.6331439 * 0.3432486 *
*   122868 *        2 *    122868 *        -1 *         0 *
*   123270 *        1 *    123270 * 0.2407707 * 0.1771404 *
*   124730 *        0 *    124730 *        -1 *         0 *
*   125097 *        0 *    125097 * 0.3388714 * 0.2880918 *
*   126372 *        1 *    126372 * 1.2656607 * 0.0976516 *
*   127194 *        0 *    127194 * 1.5269204 * 0.7839566 *
*   127549 *        1 *    127549 *        -1 *         0 *
*   128100 *        2 *    128100 *        -1 *         0 *
*   128268 *        0 *    128268 *        -1 *         0 *
*   128296 *        0 *    128296 *        -1 *         0 *
*   128604 *        0 *    128604 *        -1 *         0 *
*   128864 *        1 *    128864 * 0.2719295 * 0.1515434 *
*   128950 *        1 *    128950 *        -1 *         0 *
*   128959 *        8 *    128959 *        -1 *         0 *
*   129024 *        0 *    129024 * 0.2576084 * 0.1088429 *
*   129912 *        0 *    129912 *        -1 *         0 *
*   131019 *        0 *    131019 *        -1 *         0 *
*   131487 *        0 *    131487 * 0.7244915 * 0.3680039 *
*   132207 *        1 *    132207 *        -1 *         0 *
*   132887 *        2 *    132887 * 0.1830657 * 0.0689928 *
*   134261 *        0 *    134261 *        -1 *         0 *
*   134345 *        8 *    134345 *        -1 *         0 *
*   134514 *        0 *    134514 * 1.4073187 * 0.0985902 *
*   135302 *        0 *    135302 *        -1 *         0 *
*   135709 *        0 *    135709 *        -1 *         0 *
*   137412 *        0 *    137412 *        -1 *         0 *
*   138026 *        1 *    138026 *        -1 *         0 *
*   139024 *        0 *    139024 *        -1 *         0 *
*   142051 *        0 *    142051 * 1.4695438 * 0.0852926 *
*   143251 *        1 *    143251 *        -1 *         0 *
*   143432 *        0 *    143432 *        -1 *         0 *
*   144136 *        0 *    144136 *        -1 *         0 *
*   144362 *        1 *    144362 * 0.3312915 * 0.3124144 *
*   145481 *        1 *    145481 *        -1 *         0 *
*   146705 *        0 *    146705 *        -1 *         0 *
*   147055 *        0 *    147055 * 0.2251570 * 0.0962436 *
*   148737 *        0 *    148737 *        -1 *         0 *
*   149193 *        0 *    149193 *        -1 *         0 *
*   150040 *        0 *    150040 *        -1 *         0 *
*   150584 *        0 *    150584 *        -1 *         0 *
*   150711 *        0 *    150711 *        -1 *         0 *
*   152774 *        0 *    152774 * 0.2273035 * 0.1567315 *
*   153577 *        0 *    153577 *        -1 *         0 *
*   154182 *        0 *    154182 * 0.2483297 * 0.1380485 *
*   154602 *        0 *    154602 *        -1 *         0 *
*   154693 *        2 *    154693 *        -1 *         0 *
*   155000 *        0 *    155000 * 0.3774371 * 0.4038223 *
*   155504 *        1 *    155504 *        -1 *         0 *
*   156474 *        0 *    156474 *        -1 *         0 *
*   156549 *        1 *    156549 *        -1 *         0 *
*   156586 *        1 *    156586 * 1.4713619 * 0.0921465 *
*   157014 *        1 *    157014 * 0.7036952 * 0.2774697 *
*   158911 *        0 *    158911 * 0.9154208 * 0.3134379 *
*   159388 *        0 *    159388 * 0.2085581 * 0.1053496 *
*   160203 *        0 *    160203 *        -1 *         0 *
*   162538 *        1 *    162538 * 1.3271216 * 0.0789897 *
*   163016 *        0 *    163016 *        -1 *         0 *
*   163895 *        0 *    163895 *        -1 *         0 *
*   165000 *        2 *    165000 *        -1 *         0 *
*   165097 *        1 *    165097 * 0.2292828 * 0.1831563 *
*   165100 *        2 *    165100 * 0.2166038 * 0.1200490 *
*   165631 *        0 *    165631 *        -1 *         0 *
*   168430 *        0 *    168430 *        -1 *         0 *
*   169114 *        0 *    169114 * 0.9492635 * 0.2767426 *
*   170088 *        0 *    170088 *        -1 *         0 *
*   170102 *        0 *    170102 * 0.2438338 * 0.0992184 *
*   170439 *        0 *    170439 *        -1 *         0 *
*   170558 *        1 *    170558 *        -1 *         0 *
*   170881 *        0 *    170881 *        -1 *         0 *
*   171536 *        0 *    171536 * 0.4484094 * 0.2863105 *
*   172783 *        0 *    172783 *        -1 *         0 *
*   172865 *        0 *    172865 *        -1 *         0 *
*   172914 *        0 *    172914 *        -1 *         0 *
*   173223 *        1 *    173223 *        -1 *         0 *
*   174366 *        0 *    174366 * 0.4479078 * 0.1029647 *
*   174565 *        0 *    174565 *        -1 *         0 *
*   174973 *        1 *    174973 *        -1 *         0 *
*   175636 *        0 *    175636 *        -1 *         0 *
*   175689 *        0 *    175689 *        -1 *         0 *
*   176832 *        0 *    176832 *        -1 *         0 *
*   177153 *        0 *    177153 * 1.1754058 * 0.1151575 *
*   179453 *        0 *    179453 * 0.2322951 * 0.0834375 *
*   180034 *        1 *    180034 * 1.3809098 * 0.2600514 *
*   181342 *        0 *    181342 *        -1 *         0 *
*   181869 *        0 *    181869 *        -1 *         0 *
*   183301 *        3 *    183301 *        -1 *         0 *
*   183603 *        0 *    183603 *        -1 *         0 *
*   183821 *        4 *    183821 *        -1 *         0 *
*   184365 *        0 *    184365 *        -1 *         0 *
*   185204 *        0 *    185204 *        -1 *         0 *
*   186199 *        0 *    186199 *        -1 *         0 *
*   186211 *        0 *    186211 *        -1 *         0 *
*   186318 *        1 *    186318 * 0.4495736 * 0.0904086 *
*   186493 *        1 *    186493 *        -1 *         0 *
*   186761 *        0 *    186761 *        -1 *         0 *
*   187300 *        0 *    187300 *        -1 *         0 *
*   187391 *        0 *    187391 *        -1 *         0 *
*   187876 *        0 *    187876 *        -1 *         0 *
*   189320 *        2 *    189320 *        -1 *         0 *
*   189353 *        0 *    189353 * 0.2536498 * 0.1482723 *
*   190468 *        0 *    190468 * 0.2606416 * 0.2989605 *
*   190655 *        0 *    190655 *        -1 *         0 *
*   191482 *        1 *    191482 *        -1 *         0 *
*   191919 *        2 *    191919 *        -1 *         0 *
*   192396 *        1 *    192396 *        -1 *         0 *
*   193098 *        0 *    193098 *        -1 *         0 *
*   195843 *        0 *    195843 *        -1 *         0 *
*   196063 *        0 *    196063 *        -1 *         0 *
*   197514 *        0 *    197514 * 0.3799716 * 0.2799129 *
*   197603 *        0 *    197603 *        -1 *         0 *
*   198380 *        0 *    198380 * 1.0198715 * 0.2357755 *
*   198428 *        3 *    198428 *        -1 *         0 *
*   198775 *        3 *    198775 *        -1 *         0 *
*   199428 *        0 *    199428 *        -1 *         0 *
*   199498 *        2 *    199498 * 0.6998440 * 0.1038107 *
*   199618 *        0 *    199618 *        -1 *         0 *
*   199649 *        1 *    199649 *        -1 *         0 *
*   200090 *        1 *    200090 *        -1 *         0 *
*   200384 *        0 *    200384 * 0.2861819 * 0.2889629 *
*   200403 *        0 *    200403 *        -1 *         0 *
*   200504 *        0 *    200504 * 0.3760160 * 0.3204419 *
*   200827 *        0 *    200827 *        -1 *         0 *
*   201811 *        1 *    201811 *        -1 *         0 *
*   203246 *        3 *    203246 *        -1 *         0 *
*   203410 *        1 *    203410 * 0.2251003 * 0.2017135 *
*   203795 *        2 *    203795 *        -1 *         0 *
*   203998 *        0 *    203998 *        -1 *         0 *
*   205055 *        0 *    205055 * 0.6862066 * 0.0985121 *
*   206686 *        1 *    206686 *        -1 *         0 *
*   208180 *        0 *    208180 *        -1 *         0 *
*   208855 *        1 *    208855 *        -1 *         0 *
*   208985 *        1 *    208985 * 0.8790645 * 0.3200491 *
*   209424 *        0 *    209424 *        -1 *         0 *
*   210671 *        0 *    210671 *        -1 *         0 *
*   212358 *        0 *    212358 *        -1 *         0 *
*   212433 *        0 *    212433 *        -1 *         0 *
*   213025 *        0 *    213025 *        -1 *         0 *
*   213777 *        0 *    213777 *        -1 *         0 *
*   213983 *        0 *    213983 *        -1 *         0 *
*   214066 *        0 *    214066 * 0.2587579 * 0.2548646 *
*   214198 *        1 *    214198 *        -1 *         0 *
*   214323 *        1 *    214323 *        -1 *         0 *
*   214584 *        4 *    214584 * 0.2374778 * 0.1544910 *
*   215839 *        0 *    215839 * 0.2362240 * 0.2208573 *
*   217306 *        0 *    217306 *        -1 *         0 *
*   218152 *        1 *    218152 *        -1 *         0 *
*   218994 *        0 *    218994 * 0.4764214 * 0.2964544 *
*   219336 *        1 *    219336 *        -1 *         0 *
*   219350 *        1 *    219350 * 0.3754159 * 0.1532307 *
*   219354 *        2 *    219354 * 1.2405414 * 0.2882361 *
*   219364 *        0 *    219364 *        -1 *         0 *
*   219488 *        0 *    219488 * 0.8937258 * 0.2640131 *
*   219644 *        1 *    219644 *        -1 *         0 *
*   220423 *        0 *    220423 *        -1 *         0 *
*   220487 *        1 *    220487 *        -1 *         0 *
*   222546 *        2 *    222546 *        -1 *         0 *
*   222909 *        0 *    222909 *        -1 *         0 *
*   222931 *        1 *    222931 *        -1 *         0 *
*   223457 *        0 *    223457 *        -1 *         0 *
*   223665 *        0 *    223665 *        -1 *         0 *
*   224621 *        0 *    224621 * 0.2170157 * 0.2392434 *
*   224824 *        0 *    224824 *        -1 *         0 *
*   225259 *        1 *    225259 *        -1 *         0 *
*   225973 *        0 *    225973 *        -1 *         0 *
*   226309 *        0 *    226309 *        -1 *         0 *
*   226418 *        0 *    226418 *        -1 *         0 *
*   227217 *        0 *    227217 * 0.2932156 * 0.2737889 *
*   227752 *        0 *    227752 *        -1 *         0 *
*   228005 *        1 *    228005 * 0.2052563 * 0.0927028 *
*   228644 *        0 *    228644 *        -1 *         0 *
*   228666 *        0 *    228666 *        -1 *         0 *
*   230879 *        1 *    230879 *        -1 *         0 *
*   231328 *        0 *    231328 *        -1 *         0 *
*   232470 *        0 *    232470 *        -1 *         0 *
*   233042 *        0 *    233042 *        -1 *         0 *
*   234371 *        0 *    234371 *        -1 *         0 *
*   235955 *        0 *    235955 *        -1 *         0 *
*   237304 *        7 *    237304 *        -1 *         0 *
*   237449 *        1 *    237449 *        -1 *         0 *
*   237866 *        1 *    237866 *        -1 *         0 *
*   238395 *        0 *    238395 *        -1 *         0 *
*   238429 *        0 *    238429 *        -1 *         0 *
*   238773 *        0 *    238773 *        -1 *         0 *
*   238898 *        0 *    238898 *        -1 *         0 *
*   240714 *        0 *    240714 *        -1 *         0 *
*   241604 *        2 *    241604 *        -1 *         0 *
*   241795 *        0 *    241795 *        -1 *         0 *
*   243248 *        1 *    243248 * 1.2553372 * 0.2769639 *
*   244265 *        1 *    244265 *        -1 *         0 *
*   244354 *        1 *    244354 *        -1 *         0 *
*   244912 *        3 *    244912 *        -1 *         0 *
*   245011 *        0 *    245011 * 0.2329459 * 0.1333229 *
*   245192 *        0 *    245192 *        -1 *         0 *
*   245635 *        0 *    245635 *        -1 *         0 *
*   246005 *        1 *    246005 * 0.2575935 * 0.0991099 *
*   248042 *        0 *    248042 * 0.2328563 * 0.1205222 *
*   248428 *        0 *    248428 *        -1 *         0 *
*   248930 *        1 *    248930 *        -1 *         0 *
*   251192 *        0 *    251192 *        -1 *         0 *
*   253350 *        0 *    253350 *        -1 *         0 *
*   253648 *        0 *    253648 *        -1 *         0 *
*   253674 *        0 *    253674 * 0.5533646 * 0.2640797 *
*   255806 *        3 *    255806 * 0.2355820 * 0.1705541 *
*   256774 *        0 *    256774 *        -1 *         0 *
*   257030 *        0 *    257030 *        -1 *         0 *
*   257729 *        0 *    257729 * 0.4184566 * 0.2715530 *
*   257850 *        1 *    257850 *        -1 *         0 *
*   257928 *        0 *    257928 * 0.9362649 * 0.3217393 *
*   257988 *        3 *    257988 *        -1 *         0 *
*   258120 *        1 *    258120 *        -1 *         0 *
*   258128 *        0 *    258128 *        -1 *         0 *
*   258468 *        0 *    258468 *        -1 *         0 *
*   259548 *        1 *    259548 * 0.2339849 * 0.0804533 *
*   259728 *        1 *    259728 * 0.1827193 * 0.0542120 *
*   259758 *        0 *    259758 *        -1 *         0 *
*   259956 *        0 *    259956 *        -1 *         0 *
*   260590 *        0 *    260590 *        -1 *         0 *
*   261171 *        0 *    261171 *        -1 *         0 *
*   262000 *        0 *    262000 *        -1 *         0 *
*   262420 *        1 *    262420 *        -1 *         0 *
*   263477 *        0 *    263477 *        -1 *         0 *
*   263637 *        1 *    263637 * 0.2253899 * 0.1986509 *
*   264862 *        0 *    264862 * 0.6644848 * 0.3159294 *
*   265917 *        1 *    265917 * 0.2059727 * 0.1360781 *
*   266702 *        1 *    266702 *        -1 *         0 *
*   267938 *        4 *    267938 *        -1 *         0 *
*   268109 *        1 *    268109 *        -1 *         0 *
*   268545 *        0 *    268545 * 0.3421703 * 0.2837216 *
*   269027 *        0 *    269027 *        -1 *         0 *
*   269043 *        0 *    269043 * 1.5175253 * 0.2708185 *
*   269636 *        0 *    269636 *        -1 *         0 *
*   270372 *        1 *    270372 *        -1 *         0 *
*   270710 *        1 *    270710 *        -1 *         0 *
*   270770 *        2 *    270770 *        -1 *         0 *
*   270986 *        0 *    270986 *        -1 *         0 *
*   272320 *        0 *    272320 *        -1 *         0 *
*   273583 *        0 *    273583 *        -1 *         0 *
*   274313 *        0 *    274313 *        -1 *         0 *
*   274732 *        1 *    274732 *        -1 *         0 *
*   274781 *        0 *    274781 *        -1 *         0 *
*   276365 *        2 *    276365 * 1.5235916 * 0.1436969 *
*   277172 *        1 *    277172 * 1.4825900 * 0.1070607 *
*   277183 *        0 *    277183 * 0.3248639 * 0.2496097 *
*   278617 *        1 *    278617 *        -1 *         0 *
*   278693 *        0 *    278693 * 0.2224641 * 0.2760568 *
*   278885 *        0 *    278885 * 0.9186421 * 0.3153883 *
*   280444 *        0 *    280444 * 0.4374767 * 0.3467276 *
*   280939 *        1 *    280939 * 0.2487149 * 0.1784418 *
*   281091 *        1 *    281091 * 0.4569805 * 0.1890398 *
*   281307 *        1 *    281307 *        -1 *         0 *
*   281675 *        2 *    281675 * 0.2425709 * 0.1486394 *
*   282003 *        2 *    282003 * 0.4130650 * 0.1362225 *
*   283006 *        0 *    283006 *        -1 *         0 *
*   283198 *        1 *    283198 * 0.2247748 * 0.1228324 *
*   283438 *        0 *    283438 *        -1 *         0 *
*   283818 *        0 *    283818 *        -1 *         0 *
*   285038 *        1 *    285038 *        -1 *         0 *
*   285290 *        1 *    285290 *        -1 *         0 *
*   285737 *        4 *    285737 *        -1 *         0 *
*   286571 *        0 *    286571 *        -1 *         0 *
*   286654 *        1 *    286654 *        -1 *         0 *
*   289372 *        0 *    289372 *        -1 *         0 *
*   290372 *        0 *    290372 * 0.2489238 * 0.2823102 *
*   291131 *        0 *    291131 *        -1 *         0 *
*   291668 *        1 *    291668 *        -1 *         0 *
*   292330 *        0 *    292330 *        -1 *         0 *
*   292609 *        0 *    292609 * 0.2577696 * 0.1037205 *
*   293462 *        4 *    293462 *        -1 *         0 *
*   294217 *        0 *    294217 *        -1 *         0 *
*   294911 *        2 *    294911 *        -1 *         0 *
*   294926 *        0 *    294926 *        -1 *         0 *
*   295017 *        6 *    295017 * 0.3518311 * 0.2138982 *
*   295059 *        2 *    295059 *        -1 *         0 *
*   295252 *        3 *    295252 *        -1 *         0 *
*   295598 *        0 *    295598 * 0.7009844 * 0.3242479 *
*   295741 *        1 *    295741 *        -1 *         0 *
*   296803 *        1 *    296803 * 0.1984106 * 0.1831562 *
*   297165 *        1 *    297165 * 0.3054527 * 0.2076577 *
*   297445 *        1 *    297445 * 0.2452071 * 0.1151079 *
*   298382 *        1 *    298382 *        -1 *         0 *
*   298982 *        0 *    298982 *        -1 *         0 *
*   299379 *        0 *    299379 *        -1 *         0 *
*   300904 *        1 *    300904 * 0.2379494 * 0.1580056 *
*   301108 *        1 *    301108 * 1.4603964 * 0.0864091 *
*   302768 *        2 *    302768 * 0.3247594 * 0.1103839 *
*   303321 *        1 *    303321 * 0.1944431 * 0.0651366 *
*   303615 *        0 *    303615 *        -1 *         0 *
*   304424 *        1 *    304424 * 1.0442653 * 0.1500294 *
*   304828 *        0 *    304828 *        -1 *         0 *
*   304918 *        0 *    304918 *        -1 *         0 *
*   305601 *        0 *    305601 *        -1 *         0 *
*   305666 *        1 *    305666 *        -1 *         0 *
*   305687 *        1 *    305687 * 0.2265691 * 0.0913090 *
*   306446 *        0 *    306446 *        -1 *         0 *
*   306604 *        0 *    306604 * 0.1974015 * 0.0918895 *
*   306719 *        1 *    306719 *        -1 *         0 *
*   306809 *        2 *    306809 *        -1 *         0 *
*   307768 *        2 *    307768 * 0.5620641 * 0.2930009 *
*   308241 *        1 *    308241 *        -1 *         0 *
*   309332 *        0 *    309332 *        -1 *         0 *
*   309707 *        0 *    309707 * 1.5143309 * 0.4840558 *
*   309983 *        0 *    309983 *        -1 *         0 *
*   310748 *        1 *    310748 *        -1 *         0 *
*   311440 *        0 *    311440 *        -1 *         0 *
*   312423 *        4 *    312423 *        -1 *         0 *
*   313322 *        2 *    313322 * 1.5255502 * 0.0896301 *
*   313623 *        0 *    313623 *        -1 *         0 *
*   313636 *        0 *    313636 *        -1 *         0 *
*   314403 *        0 *    314403 *        -1 *         0 *
*   314786 *        3 *    314786 *        -1 *         0 *
*   319323 *        0 *    319323 *        -1 *         0 *
*   320026 *        0 *    320026 * 0.4619601 * 0.3015036 *
*   321171 *        3 *    321171 * 0.2566949 * 0.1516201 *
*   322236 *        1 *    322236 *        -1 *         0 *
*   324663 *        1 *    324663 *        -1 *         0 *
*   325370 *        8 *    325370 *        -1 *         0 *
*   325779 *        0 *    325779 *        -1 *         0 *
*   325810 *        2 *    325810 * 1.4762939 * 0.0984697 *
*   327323 *        4 *    327323 *        -1 *         0 *
*   328042 *        0 *    328042 * 1.3067163 * 0.2657245 *
*   328577 *        0 *    328577 * 0.2362926 * 0.1624941 *
*   329538 *        0 *    329538 * 1.0501766 * 0.3394280 *
*   330041 *        6 *    330041 * 0.4018667 * 0.1457634 *
*   330402 *        0 *    330402 * 0.4929338 * 0.3419675 *
*   331404 *        0 *    331404 *        -1 *         0 *
*   331950 *        0 *    331950 *        -1 *         0 *
