***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*    77502 *        4 *     77502 *        -1 *         0 *
*    77645 *        1 *     77645 *        -1 *         0 *
*    77897 *        5 *     77897 * 0.3665612 * 0.1127218 *
*    78170 *        0 *     78170 *        -1 *         0 *
*    78267 *        1 *     78267 *        -1 *         0 *
*    78907 *        0 *     78907 *        -1 *         0 *
*    79514 *        0 *     79514 *        -1 *         0 *
*    79761 *        0 *     79761 *        -1 *         0 *
*    79796 *        2 *     79796 * 0.2665706 * 0.0892668 *
*    80068 *        5 *     80068 * 0.5124345 * 0.1143581 *
*    80249 *        0 *     80249 * 0.4475764 * 0.4670864 *
*    80521 *        0 *     80521 *        -1 *         0 *
*    81396 *        0 *     81396 *        -1 *         0 *
*    81942 *        4 *     81942 *        -1 *         0 *
*    81943 *        2 *     81943 *        -1 *         0 *
*    82719 *        0 *     82719 *        -1 *         0 *
*    83551 *        5 *     83551 * 1.4473980 * 0.1210063 *
*    83785 *        1 *     83785 *        -1 *         0 *
*    83808 *        0 *     83808 *        -1 *         0 *
*    84182 *        0 *     84182 * 0.2814469 * 0.0977602 *
*    84631 *        0 *     84631 * 0.2246524 * 0.5103158 *
*    84953 *        0 *     84953 *        -1 *         0 *
*    85881 *        0 *     85881 *        -1 *         0 *
*    86333 *       13 *     86333 *        -1 *         0 *
*    86835 *        0 *     86835 *        -1 *         0 *
*    88155 *        0 *     88155 * 1.1452798 * 0.2510644 *
*    88288 *        0 *     88288 *        -1 *         0 *
*    88402 *        2 *     88402 *        -1 *         0 *
*    88693 *        1 *     88693 *        -1 *         0 *
*    89009 *        0 *     89009 *        -1 *         0 *
*    90130 *        1 *     90130 *        -1 *         0 *
*    90448 *        1 *     90448 * 0.7132754 * 0.1347119 *
*    90510 *        2 *     90510 * 0.4111245 * 0.2062179 *
*    90736 *        1 *     90736 *        -1 *         0 *
*    91200 *        0 *     91200 * 0.2257510 * 0.1234184 *
*    93113 *        0 *     93113 *        -1 *         0 *
*    93777 *        0 *     93777 *        -1 *         0 *
*    93792 *        0 *     93792 *        -1 *         0 *
*    94625 *        3 *     94625 * 0.9727468 * 0.1378492 *
*    97206 *        3 *     97206 *        -1 *         0 *
*    97977 *        4 *     97977 * 0.4909276 * 0.1238782 *
*    98013 *        0 *     98013 *        -1 *         0 *
*    98345 *        0 *     98345 *        -1 *         0 *
*    98811 *        0 *     98811 *        -1 *         0 *
*    98905 *        2 *     98905 *        -1 *         0 *
*    98918 *        0 *     98918 *        -1 *         0 *
*    99019 *        2 *     99019 *        -1 *         0 *
*   101529 *        0 *    101529 * 0.3722037 * 0.0922703 *
*   101724 *        0 *    101724 * 1.4449319 * 0.0922880 *
*   101816 *        0 *    101816 *        -1 *         0 *
*   102039 *        3 *    102039 *        -1 *         0 *
*   103335 *        1 *    103335 *        -1 *         0 *
*   103882 *        2 *    103882 *        -1 *         0 *
*   104176 *        5 *    104176 *        -1 *         0 *
*   104646 *        2 *    104646 * 0.3608202 * 0.3343835 *
*   105130 *        0 *    105130 *        -1 *         0 *
*   105275 *        0 *    105275 *        -1 *         0 *
*   105374 *        0 *    105374 *        -1 *         0 *
*   105511 *        0 *    105511 *        -1 *         0 *
*   106213 *        0 *    106213 *        -1 *         0 *
*   106286 *        0 *    106286 *        -1 *         0 *
*   106679 *        0 *    106679 *        -1 *         0 *
*   106752 *        8 *    106752 * 0.4106289 * 0.1266783 *
*   107267 *        4 *    107267 *        -1 *         0 *
*   107618 *        5 *    107618 *        -1 *         0 *
*   107693 *        0 *    107693 *        -1 *         0 *
*   107697 *        0 *    107697 *        -1 *         0 *
*   107758 *        2 *    107758 *        -1 *         0 *
*   108002 *        1 *    108002 *        -1 *         0 *
*   108171 *        1 *    108171 *        -1 *         0 *
*   108690 *        7 *    108690 *        -1 *         0 *
*   109547 *        1 *    109547 * 1.1658941 * 0.0843009 *
*   109735 *        3 *    109735 *        -1 *         0 *
*   110100 *        1 *    110100 *        -1 *         0 *
*   111493 *        1 *    111493 *        -1 *         0 *
*   112211 *        1 *    112211 *        -1 *         0 *
*   112478 *        0 *    112478 *        -1 *         0 *
*   112900 *        3 *    112900 *        -1 *         0 *
*   114045 *        0 *    114045 *        -1 *         0 *
*   114948 *        3 *    114948 * 0.7165235 * 0.1088439 *
*   115421 *        0 *    115421 *        -1 *         0 *
*   116332 *        0 *    116332 *        -1 *         0 *
*   117574 *        2 *    117574 *        -1 *         0 *
*   117676 *        0 *    117676 *        -1 *         0 *
*   118014 *        0 *    118014 * 0.6814001 * 0.3004454 *
*   118329 *        1 *    118329 *        -1 *         0 *
*   118785 *        0 *    118785 *        -1 *         0 *
*   119324 *        0 *    119324 *        -1 *         0 *
*   119647 *        1 *    119647 *        -1 *         0 *
*   120846 *        2 *    120846 * 0.1951565 * 0.0949376 *
*   120874 *        0 *    120874 *        -1 *         0 *
*   123023 *        1 *    123023 *        -1 *         0 *
*   123509 *        2 *    123509 *        -1 *         0 *
*   123577 *        4 *    123577 *        -1 *         0 *
*   123671 *        2 *    123671 * 0.2197355 * 0.1164172 *
*   123952 *        2 *    123952 * 0.2099284 * 0.3654507 *
*   124235 *        6 *    124235 *        -1 *         0 *
*   124685 *        1 *    124685 *        -1 *         0 *
*   124819 *        0 *    124819 * 0.2281364 * 0.1039053 *
*   124832 *        0 *    124832 * 0.2565606 * 0.1282139 *
*   124840 *        2 *    124840 *        -1 *         0 *
*   125716 *        2 *    125716 *        -1 *         0 *
*   126265 *        1 *    126265 * 0.5381301 * 0.2861652 *
*   127718 *        1 *    127718 *        -1 *         0 *
*   130536 *        1 *    130536 *        -1 *         0 *
*   132362 *        2 *    132362 *        -1 *         0 *
*   133514 *        6 *    133514 * 0.2350506 * 0.1186768 *
*   134686 *        0 *    134686 *        -1 *         0 *
*   135418 *        3 *    135418 * 1.0612076 * 0.1014072 *
*   135575 *        0 *    135575 * 0.8214727 * 0.3313939 *
*   136428 *        0 *    136428 *        -1 *         0 *
*   137217 *        6 *    137217 * 1.2780532 * 0.2886159 *
*   137351 *        0 *    137351 *        -1 *         0 *
*   138015 *        0 *    138015 * 0.1880483 * 0.0898924 *
*   139601 *        0 *    139601 *        -1 *         0 *
*   140028 *        0 *    140028 *        -1 *         0 *
*   140207 *        4 *    140207 *        -1 *         0 *
*   140697 *        0 *    140697 *        -1 *         0 *
*   141509 *        3 *    141509 *        -1 *         0 *
*   142058 *        1 *    142058 * 0.1532891 * 0.1213344 *
*   142492 *        1 *    142492 *        -1 *         0 *
*   143903 *        0 *    143903 *        -1 *         0 *
*   144520 *        0 *    144520 *        -1 *         0 *
*   146135 *        1 *    146135 *        -1 *         0 *
*   147330 *        1 *    147330 *        -1 *         0 *
*   147602 *        3 *    147602 *        -1 *         0 *
*   148332 *        3 *    148332 * 0.2490881 * 0.1563763 *
*   148670 *        1 *    148670 *        -1 *         0 *
*   148872 *        0 *    148872 *        -1 *         0 *
*   148903 *        0 *    148903 *        -1 *         0 *
*   149950 *        1 *    149950 *        -1 *         0 *
*   150046 *        0 *    150046 * 0.2166306 * 0.0938194 *
*   150220 *        0 *    150220 *        -1 *         0 *
*   150312 *        0 *    150312 *        -1 *         0 *
*   151996 *        2 *    151996 *        -1 *         0 *
*   152073 *        0 *    152073 *        -1 *         0 *
*   152459 *        0 *    152459 *        -1 *         0 *
*   152725 *        2 *    152725 * 0.2250794 * 0.0801079 *
*   152791 *        1 *    152791 * 0.2518944 * 0.1243989 *
*   153026 *        0 *    153026 *        -1 *         0 *
*   153518 *        1 *    153518 *        -1 *         0 *
*   153521 *        0 *    153521 * 0.4697938 * 0.3249196 *
*   153751 *        0 *    153751 *        -1 *         0 *
*   154016 *        1 *    154016 * 0.2586055 * 0.0722102 *
*   154200 *        1 *    154200 *        -1 *         0 *
*   154638 *        0 *    154638 *        -1 *         0 *
*   155252 *        0 *    155252 * 0.2424754 * 0.2822049 *
*   156748 *        1 *    156748 *        -1 *         0 *
*   157457 *        2 *    157457 *        -1 *         0 *
*   158538 *        3 *    158538 *        -1 *         0 *
*   158808 *        0 *    158808 *        -1 *         0 *
*   159282 *        9 *    159282 * 0.2185085 * 0.0974593 *
*   159570 *        0 *    159570 *        -1 *         0 *
*   159643 *        0 *    159643 *        -1 *         0 *
*   160186 *        0 *    160186 *        -1 *         0 *
*   160691 *        1 *    160691 * 0.4632259 * 0.3157856 *
*   161490 *        2 *    161490 * 1.0389334 * 0.1020544 *
*   162528 *        0 *    162528 * 0.2231418 * 0.1461200 *
*   162854 *        0 *    162854 *        -1 *         0 *
*   163235 *        2 *    163235 * 0.4647993 * 0.1251027 *
*   163245 *        0 *    163245 *        -1 *         0 *
*   163496 *        1 *    163496 *        -1 *         0 *
*   163611 *        2 *    163611 * 0.2418574 * 0.3391263 *
*   163780 *        2 *    163780 *        -1 *         0 *
*   163830 *        0 *    163830 *        -1 *         0 *
*   164415 *        1 *    164415 * 0.2339639 * 0.1030027 *
*   164780 *        3 *    164780 * 0.5675453 * 0.3028214 *
*   165211 *        1 *    165211 * 0.4501260 * 0.3132470 *
*   165281 *        0 *    165281 * 1.5177792 * 0.0854248 *
*   165879 *        0 *    165879 *        -1 *         0 *
*   166746 *        1 *    166746 * 0.2098418 * 0.1080879 *
*   167021 *        2 *    167021 * 1.5249112 * 0.2697860 *
*   167047 *        0 *    167047 *        -1 *         0 *
*   167424 *        2 *    167424 * 0.2452159 * 0.2633647 *
*   169225 *        2 *    169225 *        -1 *         0 *
*   169953 *        6 *    169953 *        -1 *         0 *
*   170209 *        2 *    170209 *        -1 *         0 *
*   170990 *        0 *    170990 *        -1 *         0 *
*   171065 *        0 *    171065 *        -1 *         0 *
*   171190 *        0 *    171190 *        -1 *         0 *
*   171493 *        0 *    171493 *        -1 *         0 *
*   172551 *        0 *    172551 *        -1 *         0 *
*   172601 *        0 *    172601 *        -1 *         0 *
*   172907 *        0 *    172907 * 0.2155409 * 0.0985227 *
*   172940 *        0 *    172940 *        -1 *         0 *
*   173071 *        1 *    173071 *        -1 *         0 *
*   173608 *        3 *    173608 *        -1 *         0 *
*   174501 *        0 *    174501 *        -1 *         0 *
*   174566 *        1 *    174566 *        -1 *         0 *
*   175516 *        0 *    175516 * 0.2350119 *  0.107501 *
*   175765 *        2 *    175765 *        -1 *         0 *
*   176533 *        2 *    176533 *        -1 *         0 *
*   176589 *        1 *    176589 *        -1 *         0 *
*   177363 *        0 *    177363 *        -1 *         0 *
*   177504 *        3 *    177504 *        -1 *         0 *
*   178476 *        2 *    178476 *        -1 *         0 *
*   178856 *        1 *    178856 *        -1 *         0 *
*   179138 *        2 *    179138 * 1.4030675 * 0.2532168 *
*   179670 *        0 *    179670 *        -1 *         0 *
*   179870 *        1 *    179870 * 1.2005966 * 0.3128274 *
*   180590 *        1 *    180590 *        -1 *         0 *
*   180997 *        1 *    180997 *        -1 *         0 *
*   181356 *        1 *    181356 * 0.8912420 * 0.1035595 *
*   182869 *        1 *    182869 *        -1 *         0 *
*   183005 *        2 *    183005 *        -1 *         0 *
*   184307 *        0 *    184307 *        -1 *         0 *
*   184460 *        5 *    184460 * 0.2278558 * 0.1095585 *
*   186813 *        1 *    186813 *        -1 *         0 *
*   187663 *        1 *    187663 *        -1 *         0 *
*   188605 *        0 *    188605 *        -1 *         0 *
*   189355 *        0 *    189355 * 0.2243569 * 0.0654689 *
*   189489 *        0 *    189489 * 0.2940544 * 0.3035474 *
*   190731 *        1 *    190731 *        -1 *         0 *
*   190805 *        1 *    190805 *        -1 *         0 *
*   190906 *        0 *    190906 *        -1 *         0 *
*   191303 *        1 *    191303 *        -1 *         0 *
*   192942 *        2 *    192942 *        -1 *         0 *
*   193192 *        1 *    193192 *        -1 *         0 *
*   193759 *        1 *    193759 * 0.2107524 * 0.1316957 *
*   193903 *        7 *    193903 * 0.6262655 * 0.3136318 *
*   194674 *        2 *    194674 *        -1 *         0 *
*   196488 *        0 *    196488 * 0.2425500 * 0.0891568 *
*   197226 *        2 *    197226 *        -1 *         0 *
*   197449 *        2 *    197449 *        -1 *         0 *
*   198153 *        0 *    198153 * 0.2917228 * 0.2540851 *
*   198408 *        1 *    198408 * 0.8872624 * 0.3851540 *
*   198413 *        0 *    198413 *        -1 *         0 *
*   198420 *        1 *    198420 *        -1 *         0 *
*   198605 *        0 *    198605 * 0.4458688 * 0.2606538 *
*   198838 *        1 *    198838 *        -1 *         0 *
*   200074 *        2 *    200074 *        -1 *         0 *
*   200228 *        6 *    200228 *        -1 *         0 *
*   200501 *       10 *    200501 *        -1 *         0 *
*   200628 *        0 *    200628 *        -1 *         0 *
*   201923 *        2 *    201923 * 0.2338923 * 0.2408114 *
*   203451 *        0 *    203451 *        -1 *         0 *
*   205191 *        4 *    205191 *        -1 *         0 *
*   205416 *        1 *    205416 * 0.2420783 * 0.0982850 *
*   205540 *        0 *    205540 *        -1 *         0 *
*   205634 *        1 *    205634 *        -1 *         0 *
*   205762 *        2 *    205762 *        -1 *         0 *
*   205775 *        4 *    205775 *        -1 *         0 *
*   205925 *        2 *    205925 *        -1 *         0 *
*   207265 *        0 *    207265 *        -1 *         0 *
*   207851 *        1 *    207851 * 1.4278823 * 0.0928941 *
*   208042 *        0 *    208042 *        -1 *         0 *
*   208403 *        0 *    208403 * 0.2242733 * 0.0925863 *
*   210075 *        1 *    210075 *        -1 *         0 *
*   210305 *        0 *    210305 *        -1 *         0 *
*   212059 *        0 *    212059 *        -1 *         0 *
*   212430 *        2 *    212430 * 0.2079401 * 0.1035137 *
*   212706 *        0 *    212706 *        -1 *         0 *
*   214731 *        1 *    214731 *        -1 *         0 *
*   214887 *        0 *    214887 *        -1 *         0 *
*   214912 *        1 *    214912 *        -1 *         0 *
*   216039 *        1 *    216039 *        -1 *         0 *
*   216307 *        7 *    216307 *        -1 *         0 *
*   216440 *        0 *    216440 *        -1 *         0 *
*   217197 *        4 *    217197 *        -1 *         0 *
*   217596 *        0 *    217596 *        -1 *         0 *
*   217622 *        1 *    217622 *        -1 *         0 *
*   217726 *        0 *    217726 *        -1 *         0 *
*   218723 *        3 *    218723 *        -1 *         0 *
*   218838 *        2 *    218838 * 0.2123047 * 0.1601382 *
*   219776 *        0 *    219776 *        -1 *         0 *
*   220123 *        1 *    220123 *        -1 *         0 *
*   220194 *        8 *    220194 *        -1 *         0 *
*   222205 *        0 *    222205 * 1.4433736 * 0.0900957 *
*   222556 *        0 *    222556 *        -1 *         0 *
*   223266 *        1 *    223266 *        -1 *         0 *
*   224044 *        2 *    224044 * 0.6736499 * 0.3277514 *
*   224732 *        0 *    224732 *        -1 *         0 *
*   226022 *        2 *    226022 *        -1 *         0 *
*   230311 *        2 *    230311 *        -1 *         0 *
*   231032 *        6 *    231032 *        -1 *         0 *
*   231492 *        0 *    231492 * 1.3463445 * 0.0931656 *
*   231503 *        2 *    231503 * 0.2362389 * 0.2501137 *
*   231684 *        2 *    231684 *        -1 *         0 *
*   231974 *        1 *    231974 *        -1 *         0 *
*   232192 *        2 *    232192 *        -1 *         0 *
*   232840 *        2 *    232840 * 0.1980345 * 0.2156550 *
*   232956 *        1 *    232956 *        -1 *         0 *
*   233203 *        5 *    233203 *        -1 *         0 *
*   233705 *        2 *    233705 * 0.2382301 * 0.1228477 *
*   234602 *        0 *    234602 *        -1 *         0 *
*   234965 *        0 *    234965 *        -1 *         0 *
*   235111 *        0 *    235111 * 1.4335814 * 0.0947261 *
*   236072 *        1 *    236072 *        -1 *         0 *
*   236123 *        0 *    236123 *        -1 *         0 *
*   236439 *        3 *    236439 *        -1 *         0 *
*   236865 *        1 *    236865 *        -1 *         0 *
*   237659 *        2 *    237659 * 0.3927344 * 0.3621157 *
*   238754 *        3 *    238754 *        -1 *         0 *
*   239251 *        0 *    239251 *        -1 *         0 *
*   239713 *        1 *    239713 *        -1 *         0 *
*   239825 *        2 *    239825 * 0.2112151 * 0.0918774 *
*   239912 *        5 *    239912 *        -1 *         0 *
*   239954 *        0 *    239954 *        -1 *         0 *
*   240359 *        0 *    240359 *        -1 *         0 *
*   240787 *        1 *    240787 * 0.2472342 * 0.1315568 *
*   241198 *        1 *    241198 *        -1 *         0 *
*   241768 *        0 *    241768 *        -1 *         0 *
*   241862 *        2 *    241862 *        -1 *         0 *
*   243651 *        5 *    243651 *        -1 *         0 *
*   245474 *       11 *    245474 *        -1 *         0 *
*   247353 *        3 *    247353 *        -1 *         0 *
*   247515 *        0 *    247515 *        -1 *         0 *
*   249276 *        3 *    249276 *        -1 *         0 *
*   249576 *        1 *    249576 *        -1 *         0 *
*   249777 *        3 *    249777 * 0.3527566 * 0.1820741 *
*   250615 *        0 *    250615 *        -1 *         0 *
*   251489 *        0 *    251489 *        -1 *         0 *
*   252177 *        0 *    252177 *        -1 *         0 *
*   252191 *        4 *    252191 * 1.1502417 * 0.1125679 *
*   252302 *        0 *    252302 *        -1 *         0 *
*   252714 *        1 *    252714 *        -1 *         0 *
*   252892 *        4 *    252892 *        -1 *         0 *
*   253344 *        0 *    253344 *        -1 *         0 *
*   253692 *        2 *    253692 *        -1 *         0 *
*   254285 *        2 *    254285 * 0.5045858 * 0.3355807 *
*   254361 *        0 *    254361 *        -1 *         0 *
*   255026 *        2 *    255026 * 0.2348566 * 0.1133944 *
*   256153 *        0 *    256153 *        -1 *         0 *
*   256658 *        4 *    256658 *        -1 *         0 *
*   257455 *        2 *    257455 *        -1 *         0 *
*   257622 *        0 *    257622 *        -1 *         0 *
*   257699 *        1 *    257699 * 0.8816677 * 0.2779434 *
*   258827 *        3 *    258827 * 0.2176576 * 0.1315483 *
*   259713 *        2 *    259713 * 1.0023322 * 0.1510426 *
*   260593 *        2 *    260593 *        -1 *         0 *
*   260728 *        2 *    260728 * 0.2235717 * 0.1468030 *
*   261435 *        4 *    261435 *        -1 *         0 *
*   262252 *        0 *    262252 * 0.4440237 * 0.3375483 *
*   262359 *        1 *    262359 *        -1 *         0 *
*   262692 *        3 *    262692 *        -1 *         0 *
*   262705 *        2 *    262705 *        -1 *         0 *
*   263194 *        2 *    263194 *        -1 *         0 *
*   264939 *        3 *    264939 * 0.2264288 * 0.1335299 *
*   265591 *        0 *    265591 *        -1 *         0 *
*   266159 *        0 *    266159 *        -1 *         0 *
*   266348 *        0 *    266348 * 0.2113107 * 0.1306297 *
*   267135 *        0 *    267135 *        -1 *         0 *
*   268867 *        1 *    268867 * 0.2193713 * 0.2195985 *
*   270474 *        3 *    270474 *        -1 *         0 *
*   270828 *        1 *    270828 *        -1 *         0 *
*   271087 *        2 *    271087 *        -1 *         0 *
*   271961 *        0 *    271961 * 1.2235217 * 0.3141032 *
*   272084 *        1 *    272084 *        -1 *         0 *
*   272570 *        0 *    272570 * 0.1958103 * 0.1222378 *
*   272755 *        2 *    272755 *        -1 *         0 *
*   272812 *        7 *    272812 *        -1 *         0 *
*   272830 *        1 *    272830 * 0.2114211 * 0.0732228 *
*   272945 *        3 *    272945 * 0.2239657 * 0.1838797 *
*   274282 *        1 *    274282 *        -1 *         0 *
*   274969 *        2 *    274969 *        -1 *         0 *
*   275015 *        0 *    275015 *        -1 *         0 *
*   275622 *        2 *    275622 *        -1 *         0 *
*   276630 *        1 *    276630 * 1.4152032 * 0.0812194 *
*   276935 *        2 *    276935 *        -1 *         0 *
*   277161 *        9 *    277161 *        -1 *         0 *
*   277976 *        2 *    277976 *        -1 *         0 *
*   278565 *        0 *    278565 *        -1 *         0 *
*   278588 *        1 *    278588 * 1.1881356 * 0.2520794 *
*   278626 *        0 *    278626 *        -1 *         0 *
*   278699 *        1 *    278699 *        -1 *         0 *
*   279094 *        0 *    279094 *        -1 *         0 *
*   279219 *        6 *    279219 * 0.2599460 * 0.0956019 *
*   280042 *        0 *    280042 * 0.9199676 * 0.3870554 *
*   280573 *        2 *    280573 * 0.6341857 * 0.3184589 *
*   281525 *        5 *    281525 * 0.2153111 * 0.0966049 *
*   281619 *        1 *    281619 *        -1 *         0 *
*   283360 *        0 *    283360 *        -1 *         0 *
*   284457 *        0 *    284457 *        -1 *         0 *
*   284459 *        1 *    284459 *        -1 *         0 *
*   285391 *        2 *    285391 * 0.2290320 * 0.1773155 *
*   286095 *        0 *    286095 *        -1 *         0 *
*   286312 *        1 *    286312 * 0.2762523 * 0.1067570 *
*   286618 *        0 *    286618 *        -1 *         0 *
*   286887 *        2 *    286887 *        -1 *         0 *
*   286966 *        0 *    286966 *        -1 *         0 *
*   287775 *        2 *    287775 *        -1 *         0 *
*   288390 *        0 *    288390 *        -1 *         0 *
*   288947 *        2 *    288947 * 0.1896663 * 0.2148517 *
*   289871 *        3 *    289871 *        -1 *         0 *
*   290184 *        0 *    290184 *        -1 *         0 *
*   290399 *        0 *    290399 * 0.8017840 * 0.2864661 *
*   290504 *        0 *    290504 * 1.0201641 * 0.2989399 *
*   290892 *        3 *    290892 * 0.2396064 * 0.4817649 *
*   291356 *        0 *    291356 *        -1 *         0 *
*   291475 *        0 *    291475 *        -1 *         0 *
*   291536 *        2 *    291536 *        -1 *         0 *
*   292827 *        0 *    292827 *        -1 *         0 *
