***********************************************************
*    Row   * Instance *   EventId * LiqSciHei * LiqSciTai *
*    78936 *        2 *     78936 *        -1 *         0 *
*    79296 *        2 *     79296 *        -1 *         0 *
*    79572 *        0 *     79572 *        -1 *         0 *
*    79748 *        0 *     79748 *        -1 *         0 *
*    80964 *        2 *     80964 *        -1 *         0 *
*    81061 *        3 *     81061 *        -1 *         0 *
*    81911 *        0 *     81911 *        -1 *         0 *
*    83303 *        0 *     83303 *        -1 *         0 *
*    84053 *        0 *     84053 *        -1 *         0 *
*    86122 *        0 *     86122 *        -1 *         0 *
*    87163 *        0 *     87163 *        -1 *         0 *
*    88094 *        0 *     88094 *        -1 *         0 *
*    89095 *        0 *     89095 *        -1 *         0 *
*    90013 *        0 *     90013 *        -1 *         0 *
*    90198 *        2 *     90198 *        -1 *         0 *
*    90555 *        1 *     90555 *        -1 *         0 *
*    90816 *        0 *     90816 *        -1 *         0 *
*    91481 *        0 *     91481 *  0.697384 * 0.0791955 *
*    91525 *        2 *     91525 *        -1 *         0 *
*    92150 *        0 *     92150 * 0.1454972 * 0.4153087 *
*    93207 *        1 *     93207 *        -1 *         0 *
*    96241 *        2 *     96241 *        -1 *         0 *
*    96759 *        1 *     96759 *  1.504094 * 0.0941691 *
*    97663 *        7 *     97663 *        -1 *         0 *
*    99049 *        4 *     99049 *        -1 *         0 *
*    99059 *        3 *     99059 *        -1 *         0 *
*    99130 *        5 *     99130 *        -1 *         0 *
*    99565 *        1 *     99565 *        -1 *         0 *
*   100326 *        0 *    100326 *        -1 *         0 *
*   100388 *        3 *    100388 *        -1 *         0 *
*   101074 *        1 *    101074 *        -1 *         0 *
*   101232 *        1 *    101232 * 1.0670620 * 0.1183349 *
*   102355 *        1 *    102355 * 0.5256091 * 0.3882566 *
*   102639 *        0 *    102639 *        -1 *         0 *
*   102813 *        0 *    102813 * 0.4759945 * 0.3588090 *
*   102813 *        3 *    102813 * 0.4759945 * 0.3588090 *
*   104939 *        1 *    104939 *        -1 *         0 *
*   105803 *        1 *    105803 *        -1 *         0 *
*   106156 *        0 *    106156 *        -1 *         0 *
*   107102 *        1 *    107102 *        -1 *         0 *
*   107364 *        2 *    107364 *        -1 *         0 *
*   107850 *        0 *    107850 * 0.4127575 * 0.3221440 *
*   109072 *        1 *    109072 * 0.1819700 * 0.3599096 *
*   109330 *        1 *    109330 *        -1 *         0 *
*   110873 *        0 *    110873 *        -1 *         0 *
*   111082 *        4 *    111082 *        -1 *         0 *
*   112041 *        3 *    112041 *        -1 *         0 *
*   112162 *        1 *    112162 *        -1 *         0 *
*   112440 *        2 *    112440 *        -1 *         0 *
*   112904 *        0 *    112904 *        -1 *         0 *
*   113517 *        3 *    113517 *        -1 *         0 *
*   113730 *        1 *    113730 *        -1 *         0 *
*   113915 *        9 *    113915 *        -1 *         0 *
*   115030 *        0 *    115030 *        -1 *         0 *
*   115771 *        0 *    115771 * 0.2757777 * 0.3768326 *
*   116316 *        1 *    116316 *        -1 *         0 *
*   116968 *        1 *    116968 *        -1 *         0 *
*   117110 *        0 *    117110 *        -1 *         0 *
*   117124 *        3 *    117124 *        -1 *         0 *
*   117399 *        0 *    117399 * 0.1660547 * 0.2704497 *
*   119023 *        1 *    119023 *        -1 *         0 *
*   119289 *        0 *    119289 *        -1 *         0 *
*   119416 *        1 *    119416 *        -1 *         0 *
*   122313 *        2 *    122313 *        -1 *         0 *
*   123803 *        0 *    123803 *        -1 *         0 *
*   124873 *        3 *    124873 * 0.1237783 * 0.1117475 *
*   125101 *        1 *    125101 *        -1 *         0 *
*   125372 *        0 *    125372 *        -1 *         0 *
*   125628 *        0 *    125628 * 1.2679864 * 0.1317887 *
*   126904 *        0 *    126904 *        -1 *         0 *
*   127405 *        0 *    127405 * 0.5211459 * 0.3680144 *
*   127487 *        1 *    127487 * 0.2596625 * 0.0707602 *
*   127697 *        3 *    127697 * 0.6580572 * 0.1497548 *
*   127788 *        0 *    127788 *        -1 *         0 *
*   128506 *        0 *    128506 *        -1 *         0 *
*   128788 *        1 *    128788 *        -1 *         0 *
*   129319 *        1 *    129319 *        -1 *         0 *
*   130102 *        0 *    130102 *        -1 *         0 *
*   130295 *        1 *    130295 * 1.3933529 * 0.1007998 *
*   131766 *        0 *    131766 *        -1 *         0 *
*   131983 *        1 *    131983 *        -1 *         0 *
*   132022 *        0 *    132022 *        -1 *         0 *
*   132400 *        0 *    132400 *        -1 *         0 *
*   133542 *        0 *    133542 *        -1 *         0 *
*   133555 *        0 *    133555 *        -1 *         0 *
*   133871 *        0 *    133871 * 1.5054553 * 0.5854407 *
*   134205 *        0 *    134205 *        -1 *         0 *
*   134508 *        2 *    134508 * 0.2042144 * 0.3335474 *
*   134717 *        1 *    134717 *        -1 *         0 *
*   135754 *        2 *    135754 * 0.4777798 * 0.3907840 *
*   135870 *        3 *    135870 *        -1 *         0 *
*   136189 *        1 *    136189 *        -1 *         0 *
*   136810 *        0 *    136810 * 0.1721480 * 0.3199497 *
*   137138 *        1 *    137138 *        -1 *         0 *
*   137446 *        0 *    137446 *        -1 *         0 *
*   137517 *        0 *    137517 *        -1 *         0 *
*   137717 *        1 *    137717 *        -1 *         0 *
*   138377 *        1 *    138377 *        -1 *         0 *
*   139520 *        1 *    139520 *        -1 *         0 *
*   139603 *        0 *    139603 *        -1 *         0 *
*   140153 *        2 *    140153 * 0.3339605 * 0.0836212 *
*   140337 *        1 *    140337 * 0.5985011 * 0.0721278 *
*   140466 *        2 *    140466 *        -1 *         0 *
*   140862 *        2 *    140862 * 0.1058478 * 0.0901032 *
*   143030 *        0 *    143030 * 0.2144094 * 0.3169199 *
*   143901 *        0 *    143901 * 0.2782974 * 0.5506732 *
*   144814 *        0 *    144814 *        -1 *         0 *
*   149585 *        0 *    149585 *        -1 *         0 *
*   149617 *        0 *    149617 *        -1 *         0 *
*   150149 *        2 *    150149 * 0.4999884 * 0.0929414 *
*   150394 *        3 *    150394 *        -1 *         0 *
*   150411 *        3 *    150411 *        -1 *         0 *
*   150486 *        0 *    150486 * 0.3323184 * 0.2978413 *
*   151525 *        2 *    151525 *        -1 *         0 *
*   151537 *        0 *    151537 *        -1 *         0 *
*   152743 *        2 *    152743 *        -1 *         0 *
*   152882 *        2 *    152882 *        -1 *         0 *
*   153098 *        2 *    153098 * 0.1837195 * 0.1475897 *
*   153646 *        0 *    153646 *        -1 *         0 *
*   153720 *        2 *    153720 * 0.3465081 * 0.3467408 *
*   154123 *        0 *    154123 *        -1 *         0 *
*   154966 *        1 *    154966 *        -1 *         0 *
*   156263 *        1 *    156263 *        -1 *         0 *
*   156636 *        0 *    156636 *        -1 *         0 *
*   158354 *        3 *    158354 *        -1 *         0 *
*   158824 *        0 *    158824 * 0.2518944 * 0.5285934 *
*   159705 *        0 *    159705 *        -1 *         0 *
*   160326 *        2 *    160326 *        -1 *         0 *
*   161478 *        2 *    161478 *        -1 *         0 *
*   162559 *        2 *    162559 *        -1 *         0 *
*   163365 *        9 *    163365 *        -1 *         0 *
*   163427 *        2 *    163427 * 0.3198901 * 0.3227641 *
*   163460 *        1 *    163460 * 1.0519348 * 0.0921285 *
*   164503 *        1 *    164503 *        -1 *         0 *
*   164731 *        1 *    164731 *        -1 *         0 *
*   165037 *        0 *    165037 * 0.1996585 * 0.0575836 *
*   165408 *        0 *    165408 *        -1 *         0 *
*   165857 *        0 *    165857 * 0.1573075 * 0.1136813 *
*   165984 *        1 *    165984 *        -1 *         0 *
*   166535 *        2 *    166535 *        -1 *         0 *
*   166630 *        0 *    166630 *        -1 *         0 *
*   168578 *        3 *    168578 *        -1 *         0 *
*   169269 *        2 *    169269 *        -1 *         0 *
*   170455 *        1 *    170455 *        -1 *         0 *
*   172369 *        3 *    172369 *        -1 *         0 *
*   172847 *        0 *    172847 *        -1 *         0 *
*   173817 *        3 *    173817 *        -1 *         0 *
*   176539 *        0 *    176539 *        -1 *         0 *
*   176948 *        1 *    176948 *        -1 *         0 *
*   176987 *        1 *    176987 * 0.2551634 * 0.0790383 *
*   177462 *        1 *    177462 *        -1 *         0 *
*   178405 *        0 *    178405 *        -1 *         0 *
*   178904 *        1 *    178904 *        -1 *         0 *
*   181284 *        1 *    181284 *        -1 *         0 *
*   183419 *        1 *    183419 *        -1 *         0 *
*   183561 *        4 *    183561 *        -1 *         0 *
*   184547 *        0 *    184547 *        -1 *         0 *
*   185337 *        4 *    185337 *        -1 *         0 *
*   185936 *        6 *    185936 * 0.4217048 * 0.5317572 *
*   186121 *        0 *    186121 *        -1 *         0 *
*   186316 *        7 *    186316 *        -1 *         0 *
*   186981 *        0 *    186981 *        -1 *         0 *
*   187018 *        3 *    187018 *        -1 *         0 *
*   188118 *        1 *    188118 *        -1 *         0 *
*   188657 *        6 *    188657 *        -1 *         0 *
*   189874 *        4 *    189874 *        -1 *         0 *
*   190110 *        0 *    190110 *        -1 *         0 *
*   190965 *        0 *    190965 * 0.3466425 * 0.4026738 *
*   191056 *        2 *    191056 *        -1 *         0 *
*   191211 *        2 *    191211 *        -1 *         0 *
*   192234 *        3 *    192234 *        -1 *         0 *
*   192884 *        0 *    192884 *        -1 *         0 *
*   193068 *        0 *    193068 *        -1 *         0 *
*   194745 *        0 *    194745 *        -1 *         0 *
*   195117 *        0 *    195117 *        -1 *         0 *
*   195488 *        0 *    195488 *        -1 *         0 *
*   196882 *        2 *    196882 *        -1 *         0 *
*   197416 *        2 *    197416 *        -1 *         0 *
*   197897 *        5 *    197897 *        -1 *         0 *
*   199367 *        1 *    199367 *        -1 *         0 *
*   199973 *        0 *    199973 *        -1 *         0 *
*   200177 *        2 *    200177 *        -1 *         0 *
*   200353 *        0 *    200353 * 0.4159311 * 0.2866561 *
*   200426 *        0 *    200426 *        -1 *         0 *
*   202276 *        1 *    202276 *        -1 *         0 *
*   203013 *        4 *    203013 *        -1 *         0 *
*   204010 *        0 *    204010 *        -1 *         0 *
*   204213 *        0 *    204213 *        -1 *         0 *
*   204660 *        0 *    204660 * 0.2680305 * 0.1710933 *
*   204751 *        0 *    204751 *        -1 *         0 *
*   204851 *        4 *    204851 *        -1 *         0 *
*   205329 *        2 *    205329 * 0.2782645 * 0.5412718 *
*   205676 *        0 *    205676 *        -1 *         0 *
*   206117 *        0 *    206117 * 0.4051895 * 0.3453166 *
*   206384 *        0 *    206384 * 0.2268944 * 0.0931563 *
*   206839 *        0 *    206839 *        -1 *         0 *
*   207165 *        0 *    207165 *        -1 *         0 *
*   207631 *        0 *    207631 *        -1 *         0 *
*   208585 *        1 *    208585 *        -1 *         0 *
*   208777 *        2 *    208777 *        -1 *         0 *
*   210274 *        0 *    210274 * 0.2991088 * 0.4518636 *
*   211633 *        0 *    211633 *        -1 *         0 *
*   212786 *        3 *    212786 *        -1 *         0 *
*   213953 *        1 *    213953 * 1.5081839 * 0.6127005 *
*   214523 *        2 *    214523 *        -1 *         0 *
*   214922 *        0 *    214922 *        -1 *         0 *
*   215507 *        0 *    215507 *        -1 *         0 *
*   216213 *        0 *    216213 *        -1 *         0 *
*   216831 *        4 *    216831 *        -1 *         0 *
*   217426 *        1 *    217426 * 0.4988330 * 0.4713066 *
*   217670 *        1 *    217670 * 0.8590502 * 0.1597507 *
*   218372 *        0 *    218372 *        -1 *         0 *
*   218721 *        0 *    218721 * 0.2419112 * 0.3101269 *
*   220807 *        1 *    220807 *        -1 *         0 *
*   221389 *        0 *    221389 *        -1 *         0 *
*   222662 *        6 *    222662 *        -1 *         0 *
*   222871 *        1 *    222871 *        -1 *         0 *
*   223759 *        1 *    223759 *        -1 *         0 *
*   223996 *        0 *    223996 *        -1 *         0 *
*   224137 *        1 *    224137 *        -1 *         0 *
*   225315 *        5 *    225315 * 0.3241802 * 0.3885007 *
*   225401 *        1 *    225401 *        -1 *         0 *
*   225515 *        2 *    225515 *        -1 *         0 *
*   225588 *        0 *    225588 * 0.5332579 * 0.4006841 *
*   225788 *        3 *    225788 *        -1 *         0 *
*   226168 *        0 *    226168 *        -1 *         0 *
*   226174 *        0 *    226174 *        -1 *         0 *
*   226474 *        2 *    226474 *        -1 *         0 *
*   227525 *        7 *    227525 *        -1 *         0 *
*   228178 *        2 *    228178 * 0.2900748 * 0.1680817 *
*   228429 *        2 *    228429 *        -1 *         0 *
*   228574 *        4 *    228574 *        -1 *         0 *
*   229394 *        4 *    229394 *        -1 *         0 *
*   229982 *        1 *    229982 *        -1 *         0 *
*   230492 *        1 *    230492 *        -1 *         0 *
*   230503 *        0 *    230503 *        -1 *         0 *
*   230662 *        0 *    230662 * 0.2383227 * 0.2124918 *
*   231424 *        0 *    231424 * 0.3472217 * 0.3346072 *
*   231513 *        2 *    231513 * 0.2281484 * 0.4699496 *
*   231661 *        0 *    231661 *        -1 *         0 *
*   231777 *        1 *    231777 *        -1 *         0 *
*   232233 *        0 *    232233 *        -1 *         0 *
*   233791 *        1 *    233791 *        -1 *         0 *
*   234012 *        3 *    234012 *        -1 *         0 *
*   234475 *        2 *    234475 *        -1 *         0 *
*   234876 *        1 *    234876 * 0.1600600 * 0.1404831 *
*   235117 *        2 *    235117 *        -1 *         0 *
*   235949 *        0 *    235949 *        -1 *         0 *
*   237250 *        0 *    237250 *        -1 *         0 *
*   238240 *        5 *    238240 *        -1 *         0 *
*   238837 *        2 *    238837 * 0.6129864 * 0.3100553 *
*   238838 *        1 *    238838 *        -1 *         0 *
*   238892 *        1 *    238892 *        -1 *         0 *
*   239267 *        2 *    239267 *        -1 *         0 *
*   240165 *       12 *    240165 *        -1 *         0 *
*   242874 *        0 *    242874 *        -1 *         0 *
*   243766 *        0 *    243766 *        -1 *         0 *
*   244525 *        0 *    244525 * 0.2175024 * 0.1485892 *
*   245991 *        2 *    245991 *        -1 *         0 *
*   246053 *        0 *    246053 * 0.4222631 * 0.3474123 *
*   246686 *        1 *    246686 *        -1 *         0 *
*   247558 *        0 *    247558 *        -1 *         0 *
*   248274 *        0 *    248274 *        -1 *         0 *
*   248644 *        0 *    248644 *        -1 *         0 *
*   249054 *        0 *    249054 *        -1 *         0 *
*   249096 *        0 *    249096 *        -1 *         0 *
*   249168 *        0 *    249168 *        -1 *         0 *
*   249339 *        0 *    249339 *        -1 *         0 *
*   249584 *        0 *    249584 * 0.2211923 * 0.2537927 *
*   250352 *        3 *    250352 *        -1 *         0 *
*   250366 *        0 *    250366 *        -1 *         0 *
*   250458 *        1 *    250458 *        -1 *         0 *
*   250500 *        4 *    250500 *        -1 *         0 *
*   250689 *        0 *    250689 *        -1 *         0 *
*   251144 *        2 *    251144 *        -1 *         0 *
*   253603 *        4 *    253603 *        -1 *         0 *
*   254597 *        1 *    254597 *        -1 *         0 *
*   254827 *        0 *    254827 *        -1 *         0 *
*   255228 *        0 *    255228 *        -1 *         0 *
*   255386 *        1 *    255386 *        -1 *         0 *
*   255810 *        1 *    255810 * 0.1810177 * 0.3355251 *
*   255909 *        2 *    255909 *        -1 *         0 *
*   256121 *        0 *    256121 *        -1 *         0 *
*   256175 *        0 *    256175 * 0.7512021 * 0.2091715 *
*   256957 *        0 *    256957 *        -1 *         0 *
*   257516 *        2 *    257516 *        -1 *         0 *
*   257890 *        2 *    257890 *        -1 *         0 *
*   258599 *        0 *    258599 *        -1 *         0 *
*   259540 *        2 *    259540 *        -1 *         0 *
*   259593 *        2 *    259593 *        -1 *         0 *
*   261902 *        0 *    261902 *        -1 *         0 *
*   262256 *        0 *    262256 * 0.3738397 * 0.2717673 *
*   263041 *        2 *    263041 *        -1 *         0 *
*   264896 *        2 *    264896 *        -1 *         0 *
*   266075 *        1 *    266075 *        -1 *         0 *
*   266727 *        0 *    266727 *        -1 *         0 *
*   267358 *        0 *    267358 *        -1 *         0 *
*   268345 *        1 *    268345 *        -1 *         0 *
*   268522 *        1 *    268522 *        -1 *         0 *
*   268571 *        1 *    268571 *        -1 *         0 *
*   269727 *        0 *    269727 * 0.2843518 * 0.2761358 *
*   270624 *        2 *    270624 * 0.2868655 * 0.0414242 *
*   270849 *        0 *    270849 *        -1 *         0 *
*   271511 *        1 *    271511 *        -1 *         0 *
*   271796 *        0 *    271796 *        -1 *         0 *
*   272420 *        1 *    272420 *        -1 *         0 *
*   273093 *        0 *    273093 *        -1 *         0 *
*   273358 *        1 *    273358 * 0.4490661 * 0.1380351 *
*   274125 *        0 *    274125 *        -1 *         0 *
*   274997 *        2 *    274997 *        -1 *         0 *
*   275368 *        2 *    275368 * 0.2583996 * 0.2812400 *
*   275707 *        1 *    275707 *        -1 *         0 *
*   276092 *        0 *    276092 *        -1 *         0 *
*   276534 *        1 *    276534 *        -1 *         0 *
*   276871 *        5 *    276871 *        -1 *         0 *
*   278024 *        0 *    278024 *        -1 *         0 *
*   278292 *        2 *    278292 *        -1 *         0 *
*   279427 *        3 *    279427 *        -1 *         0 *
*   279482 *        0 *    279482 * 0.2191504 * 0.3845398 *
*   279989 *        4 *    279989 * 0.5117240 * 0.1556305 *
*   281587 *        0 *    281587 *        -1 *         0 *
*   282156 *        1 *    282156 *        -1 *         0 *
*   282634 *        2 *    282634 *        -1 *         0 *
*   282721 *        2 *    282721 * 0.3820525 * 0.3200884 *
*   284580 *        2 *    284580 *        -1 *         0 *
*   285302 *        2 *    285302 *        -1 *         0 *
*   285391 *        1 *    285391 *        -1 *         0 *
*   285779 *        4 *    285779 *        -1 *         0 *
*   286566 *        0 *    286566 *        -1 *         0 *
*   287398 *        1 *    287398 *        -1 *         0 *
*   287446 *        1 *    287446 *        -1 *         0 *
*   287947 *        1 *    287947 *        -1 *         0 *
*   289430 *        4 *    289430 *        -1 *         0 *
*   289661 *        3 *    289661 *        -1 *         0 *
*   289682 *        1 *    289682 *        -1 *         0 *
*   291770 *        0 *    291770 * 0.4922501 * 0.3695886 *
*   291841 *        3 *    291841 *        -1 *         0 *
*   293117 *        0 *    293117 *        -1 *         0 *
*   296396 *        2 *    296396 *        -1 *         0 *
*   297317 *        0 *    297317 *        -1 *         0 *
*   298103 *        0 *    298103 *        -1 *         0 *
*   299163 *        5 *    299163 *        -1 *         0 *
*   299809 *        0 *    299809 * 1.5067062 * 0.5758891 *
*   300257 *        0 *    300257 * 0.5106314 * 0.3507793 *
*   300275 *        0 *    300275 *        -1 *         0 *
*   300696 *        3 *    300696 * 0.4637513 * 0.0721293 *
*   302174 *        1 *    302174 *        -1 *         0 *
*   302240 *        2 *    302240 *        -1 *         0 *
*   302241 *        0 *    302241 * 0.2646988 * 0.3716077 *
*   302338 *        5 *    302338 *        -1 *         0 *
*   304537 *        0 *    304537 *        -1 *         0 *
*   305211 *        0 *    305211 *        -1 *         0 *
*   305361 *        5 *    305361 *        -1 *         0 *
*   306177 *        6 *    306177 * 0.1936608 * 0.2469912 *
*   306243 *        1 *    306243 * 1.0099719 * 0.0823237 *
*   306258 *        0 *    306258 *        -1 *         0 *
*   306857 *        1 *    306857 *        -1 *         0 *
*   307211 *        0 *    307211 * 0.2026111 * 0.0891781 *
*   307396 *        5 *    307396 *        -1 *         0 *
*   308337 *        0 *    308337 *        -1 *         0 *
*   309049 *        0 *    309049 *        -1 *         0 *
*   309261 *        2 *    309261 *        -1 *         0 *
*   310648 *        2 *    310648 *        -1 *         0 *
*   310925 *        0 *    310925 * 0.2195025 * 0.1775243 *
*   311038 *        0 *    311038 *        -1 *         0 *
*   311110 *        0 *    311110 *        -1 *         0 *
*   313403 *        1 *    313403 *        -1 *         0 *
*   314641 *        0 *    314641 *        -1 *         0 *
*   315185 *        3 *    315185 *        -1 *         0 *
*   315236 *        5 *    315236 *        -1 *         0 *
*   315801 *        2 *    315801 *        -1 *         0 *
*   317860 *        5 *    317860 *        -1 *         0 *
*   317938 *        0 *    317938 *        -1 *         0 *
*   318095 *        2 *    318095 *        -1 *         0 *
*   318882 *        0 *    318882 *        -1 *         0 *
*   319808 *        3 *    319808 *        -1 *         0 *
*   320311 *        2 *    320311 *        -1 *         0 *
*   320353 *        0 *    320353 * 0.3040675 * 0.2328304 *
*   320508 *        1 *    320508 *        -1 *         0 *
*   321860 *        1 *    321860 * 0.8944244 * 0.1104023 *
*   322057 *        5 *    322057 *        -1 *         0 *
*   322110 *        0 *    322110 * 0.3511714 * 0.4664876 *
*   322617 *        2 *    322617 *        -1 *         0 *
*   322893 *        1 *    322893 *        -1 *         0 *
*   323303 *        3 *    323303 *        -1 *         0 *
*   323429 *        4 *    323429 * 0.3214725 * 0.4366061 *
*   323837 *        1 *    323837 * 0.2073639 * 0.0121418 *
*   324498 *        3 *    324498 * 0.3676151 * 0.3628988 *
*   325400 *        0 *    325400 * 0.5764150 * 0.0919026 *
*   325803 *        2 *    325803 *        -1 *         0 *
*   325855 *        2 *    325855 *        -1 *         0 *
*   327654 *        0 *    327654 *        -1 *         0 *
*   328063 *        1 *    328063 *        -1 *         0 *
*   328066 *        2 *    328066 *        -1 *         0 *
*   329955 *        0 *    329955 *        -1 *         0 *
*   330092 *        0 *    330092 *        -1 *         0 *
